a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
one,,one,17.0,zero,two,49.0,one,1.0,
zero,,one,28.0,zero,zero,39.0,one,15.0,
one,3.0,two,,zero,zero,43.0,one,25.0,
,2.0,one,,zero,zero,,one,61.0,
zero,2.0,,11.0,zero,one,44.0,one,4.0,
one,3.0,two,15.0,,two,69.0,one,1.0,one_zero_zero_one_one
zero,5.0,four,25.0,zero,two,29.0,one,8.0,zero_one_zero_one_zero
zero,7.0,five,,zero,zero,59.0,one,28.0,one_zero_zero_one_zero
one,,three,30.0,zero,,,,19.0,
one,6.0,zero,4.0,one,,39.0,one,0.0,
zero,,,,,one,49.0,one,12.0,one_zero_zero_one_zero
zero,4.0,three,16.0,zero,zero,39.0,,12.0,
zero,4.0,three,39.0,zero,,47.0,one,,
zero,3.0,,17.0,zero,two,47.0,one,27.0,
zero,1.0,one,19.0,zero,one,39.0,,19.0,
zero,5.0,,24.0,zero,one,49.0,one,,zero_one_zero_one_zero
two,,one,,,three,39.0,one,39.0,
one,,two,31.0,zero,,,one,20.0,
zero,3.0,two,27.0,zero,zero,69.0,one,8.0,
zero,,two,42.0,zero,zero,39.0,one,35.0,zero_zero_zero_one_zero
one,,two,,,zero,43.0,one,19.0,
zero,0.0,zero,,zero,,24.0,one,45.0,one_one_one_zero_one
,5.0,four,31.0,zero,zero,49.0,,,zero_zero_zero_one_zero
one,4.0,,30.0,zero,,39.0,one,40.0,
two,3.0,two,27.0,,two,44.0,,35.0,
one,3.0,two,18.0,zero,zero,59.0,one,5.0,
one,1.0,zero,34.0,zero,one,55.0,,3.0,
two,2.0,zero,65.0,zero,zero,,one,75.0,
zero,3.0,zero,43.0,,zero,93.0,,15.0,zero_zero_zero_zero_zero
zero,2.0,one,29.0,,one,29.0,one,,one_one_zero_one_zero
zero,1.0,zero,13.0,zero,zero,47.0,one,,one_one_zero_one_zero
one,2.0,one,48.0,zero,,29.0,one,58.0,
two,6.0,three,56.0,zero,zero,,one,50.0,
,,two,42.0,zero,two,49.0,one,25.0,
,6.0,,,zero,one,43.0,one,,
one,,one,24.0,zero,two,29.0,one,,
zero,2.0,one,53.0,zero,zero,39.0,one,,
zero,5.0,,29.0,zero,three,39.0,one,39.0,
one,4.0,two,27.0,zero,one,,one,12.0,
zero,3.0,zero,18.0,,two,,one,20.0,zero_zero_zero_zero_zero
zero,0.0,zero,40.0,zero,zero,39.0,zero,48.0,
zero,2.0,one,,zero,one,47.0,one,24.0,
one,6.0,zero,7.0,zero,one,62.0,one,13.0,
,4.0,,41.0,,zero,55.0,one,43.0,
one,5.0,,,zero,zero,47.0,one,48.0,
zero,4.0,three,34.0,zero,zero,39.0,one,44.0,
,4.0,three,35.0,zero,one,29.0,,44.0,
zero,3.0,one,19.0,,,47.0,one,,
one,,two,18.0,zero,zero,47.0,one,8.0,zero_zero_zero_one_zero
one,9.0,zero,8.0,zero,two,39.0,one,18.0,
one,,,12.0,zero,,39.0,one,21.0,zero_zero_zero_one_one
zero,1.0,,25.0,zero,zero,39.0,one,20.0,zero_zero_zero_one_one
,,two,37.0,,,39.0,one,47.0,
,3.0,zero,29.0,zero,two,39.0,one,38.0,
one,6.0,two,33.0,,three,39.0,one,32.0,
one,4.0,zero,8.0,zero,,76.0,one,1.0,
zero,,two,25.0,zero,zero,39.0,one,,
one,3.0,two,22.0,,zero,,one,32.0,
,4.0,three,,zero,one,43.0,one,38.0,zero_zero_zero_one_zero
zero,8.0,zero,12.0,zero,zero,55.0,one,22.0,
zero,2.0,,18.0,zero,two,59.0,one,28.0,zero_zero_zero_zero_zero
one,,five,26.0,,zero,,one,7.0,
zero,5.0,,,zero,zero,49.0,one,43.0,
zero,3.0,two,36.0,zero,two,49.0,one,18.0,
one,1.0,zero,24.0,zero,zero,,one,34.0,
zero,,,,,two,39.0,one,38.0,
one,,zero,40.0,zero,three,58.0,one,50.0,
zero,8.0,zero,7.0,zero,zero,76.0,one,16.0,
one,,,19.0,zero,two,39.0,,29.0,
one,3.0,two,28.0,zero,zero,,one,3.0,
zero,4.0,,,,zero,71.0,one,25.0,
zero,,zero,49.0,,zero,51.0,,49.0,
one,1.0,zero,,,two,54.0,one,13.0,
,1.0,zero,18.0,,two,65.0,one,,one_one_zero_one_zero
,4.0,three,29.0,,zero,3.0,,39.0,
zero,3.0,,32.0,zero,zero,35.0,one,,
two,6.0,,54.0,zero,three,59.0,one,64.0,
one,3.0,two,25.0,zero,two,39.0,one,12.0,
zero,4.0,two,,zero,two,43.0,,,
zero,4.0,,,zero,,,,41.0,one_one_one_zero_zero
zero,,,17.0,zero,zero,39.0,one,9.0,
zero,2.0,,34.0,zero,zero,47.0,,44.0,
one,,two,21.0,zero,two,39.0,one,4.0,
zero,3.0,two,31.0,,zero,8.0,one,11.0,
zero,8.0,four,33.0,zero,zero,49.0,one,17.0,
,,,37.0,zero,one,49.0,one,,
zero,4.0,,,zero,,59.0,one,,
one,,,47.0,zero,,,,57.0,
zero,2.0,zero,6.0,zero,one,14.0,one,16.0,
,4.0,zero,6.0,zero,zero,59.0,one,2.0,
zero,1.0,one,42.0,zero,zero,55.0,,35.0,
,4.0,three,37.0,zero,two,47.0,one,,
one,2.0,one,24.0,zero,one,,one,34.0,
one,,two,32.0,zero,one,19.0,one,0.0,
,4.0,zero,14.0,zero,two,32.0,,,
,0.0,zero,43.0,zero,zero,,one,,
one,1.0,zero,43.0,zero,zero,,one,53.0,
zero,1.0,zero,23.0,,zero,39.0,one,20.0,
one,4.0,three,35.0,zero,,39.0,one,45.0,
zero,2.0,zero,,zero,zero,19.0,,,
zero,5.0,four,,zero,zero,19.0,one,,
zero,1.0,one,22.0,zero,two,47.0,,7.0,one_one_zero_zero_zero
one,2.0,one,,,zero,,one,44.0,
zero,,five,,,,59.0,,,zero_one_zero_one_zero
zero,7.0,five,28.0,zero,zero,39.0,one,38.0,
zero,3.0,,18.0,zero,,49.0,one,,one_zero_zero_one_zero
zero,4.0,three,,zero,,37.0,one,22.0,
one,,,,,two,,one,13.0,
zero,2.0,one,18.0,zero,zero,65.0,one,27.0,
zero,4.0,three,28.0,zero,zero,59.0,one,19.0,
one,,one,17.0,zero,,71.0,one,27.0,
,0.0,,26.0,zero,two,,one,13.0,
,3.0,two,28.0,zero,,39.0,one,23.0,zero_zero_zero_one_zero
,0.0,zero,30.0,zero,two,31.0,one,20.0,zero_one_zero_zero_zero
,1.0,one,36.0,zero,one,39.0,,26.0,
,4.0,three,26.0,zero,zero,49.0,one,35.0,
two,2.0,one,,zero,two,,,35.0,zero_zero_zero_one_one
zero,4.0,,22.0,zero,,79.0,one,32.0,
one,4.0,three,21.0,zero,,,one,6.0,
three,3.0,two,,zero,one,39.0,,52.0,
zero,2.0,one,13.0,zero,zero,15.0,one,23.0,zero_zero_zero_one_zero
zero,4.0,three,39.0,zero,zero,43.0,,,zero_one_zero_one_zero
zero,3.0,two,21.0,zero,zero,47.0,one,,
one,,,29.0,,zero,,one,,
,4.0,two,42.0,zero,two,69.0,,4.0,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,47.0,,9.0,zero_one_zero_one_zero
one,,zero,18.0,zero,two,19.0,one,28.0,
zero,10.0,one,14.0,zero,one,71.0,one,15.0,
zero,1.0,one,,zero,one,35.0,,40.0,zero_one_one_zero_zero
zero,0.0,zero,38.0,zero,one,,one,48.0,one_zero_one_zero_one
zero,5.0,zero,,,one,,one,12.0,zero_zero_zero_zero_zero
zero,1.0,,,zero,one,59.0,one,,one_zero_zero_one_zero
zero,3.0,two,30.0,,zero,,one,22.0,zero_zero_zero_one_zero
one,,two,23.0,zero,,,one,33.0,
zero,8.0,zero,22.0,zero,zero,49.0,one,32.0,zero_zero_zero_zero_zero
two,3.0,zero,8.0,zero,one,59.0,one,18.0,zero_one_zero_zero_zero
zero,3.0,two,,zero,zero,39.0,one,15.0,zero_zero_zero_one_one
one,,zero,,zero,two,34.0,one,32.0,
zero,4.0,,37.0,zero,,49.0,one,45.0,zero_zero_zero_one_zero
zero,4.0,,29.0,,zero,44.0,,,zero_zero_zero_one_one
zero,2.0,one,19.0,zero,zero,47.0,one,20.0,
zero,1.0,zero,43.0,zero,,47.0,one,10.0,
two,6.0,three,33.0,zero,two,71.0,one,,
zero,1.0,one,49.0,zero,zero,49.0,,39.0,zero_one_one_zero_zero
,3.0,two,,zero,three,98.0,one,43.0,one_zero_zero_one_one
two,3.0,,21.0,zero,two,39.0,one,,
one,2.0,one,17.0,,,,one,17.0,zero_one_zero_one_zero
zero,2.0,one,21.0,zero,zero,44.0,one,,zero_zero_zero_one_zero
,3.0,,28.0,zero,zero,39.0,one,38.0,
zero,3.0,,27.0,zero,two,,one,30.0,
one,3.0,two,23.0,zero,,39.0,one,16.0,zero_one_zero_one_zero
one,2.0,one,,zero,two,,one,18.0,
zero,5.0,,,zero,,39.0,one,,
one,,zero,18.0,zero,zero,34.0,one,0.0,
zero,4.0,zero,,zero,one,27.0,one,2.0,
one,,zero,23.0,zero,,47.0,one,14.0,
two,3.0,two,26.0,zero,zero,19.0,one,36.0,
one,,three,25.0,zero,,49.0,one,4.0,
,3.0,two,19.0,,zero,29.0,one,,
one,3.0,zero,18.0,zero,,43.0,one,21.0,
one,,two,31.0,zero,two,39.0,one,16.0,
zero,2.0,one,,zero,one,59.0,one,32.0,
,6.0,five,,,,39.0,one,46.0,
,2.0,one,20.0,zero,zero,39.0,one,16.0,
zero,1.0,,,zero,two,29.0,one,1.0,zero_zero_one_zero_one
one,,two,41.0,zero,,,one,51.0,
one,4.0,three,23.0,,one,24.0,one,33.0,
two,4.0,,41.0,zero,two,39.0,one,26.0,
zero,0.0,zero,38.0,,zero,59.0,,48.0,
zero,1.0,,,zero,two,19.0,one,25.0,zero_zero_zero_one_zero
three,7.0,zero,16.0,zero,one,44.0,one,20.0,zero_one_zero_zero_one
five,,zero,,zero,three,,one,2.0,
one,,zero,12.0,zero,zero,39.0,zero,22.0,
zero,2.0,zero,46.0,zero,zero,47.0,one,56.0,zero_zero_zero_one_zero
zero,1.0,zero,18.0,zero,zero,54.0,one,6.0,
one,4.0,two,28.0,zero,zero,,one,38.0,
one,2.0,one,24.0,zero,,44.0,one,,
two,,one,,,two,29.0,one,23.0,
,3.0,two,36.0,zero,three,41.0,one,0.0,
zero,,five,43.0,zero,zero,,one,50.0,
zero,1.0,zero,42.0,zero,zero,13.0,one,,
zero,1.0,zero,21.0,zero,one,39.0,one,,
,2.0,one,35.0,zero,,,one,36.0,
zero,2.0,two,35.0,zero,zero,47.0,one,,one_one_one_zero_zero
zero,2.0,one,8.0,zero,zero,47.0,,11.0,one_one_zero_one_zero
zero,1.0,zero,12.0,zero,one,39.0,,2.0,
zero,2.0,one,13.0,zero,two,39.0,one,,one_zero_zero_one_zero
one,2.0,one,,zero,two,,one,30.0,
zero,1.0,zero,33.0,zero,,39.0,one,,zero_one_zero_one_zero
zero,6.0,five,,zero,zero,49.0,,34.0,one_zero_zero_one_zero
one,4.0,three,29.0,zero,two,,one,,
one,2.0,one,34.0,zero,two,49.0,one,44.0,
zero,4.0,three,40.0,,zero,47.0,one,30.0,
zero,6.0,five,31.0,zero,zero,,one,22.0,
zero,2.0,one,16.0,zero,zero,69.0,one,5.0,one_zero_zero_one_zero
one,,one,,zero,,,one,1.0,zero_zero_zero_one_one
zero,3.0,two,25.0,,zero,,one,20.0,one_zero_zero_one_zero
one,,two,24.0,,,,one,7.0,
zero,4.0,zero,,zero,zero,19.0,one,24.0,
zero,6.0,five,,,zero,39.0,one,30.0,
zero,3.0,,,zero,one,39.0,one,,zero_zero_zero_one_zero
one,,zero,25.0,zero,,47.0,one,35.0,
zero,3.0,one,19.0,zero,two,47.0,,29.0,
zero,3.0,two,23.0,zero,zero,49.0,,32.0,
zero,3.0,two,21.0,zero,zero,47.0,one,2.0,zero_zero_zero_one_zero
zero,1.0,zero,36.0,zero,two,39.0,,,
zero,4.0,,28.0,zero,zero,43.0,one,21.0,zero_zero_zero_one_one
zero,2.0,one,17.0,zero,one,44.0,one,27.0,one_zero_zero_one_zero
zero,6.0,five,38.0,zero,one,39.0,one,48.0,
one,3.0,two,14.0,zero,one,,one,23.0,
one,1.0,zero,23.0,zero,one,39.0,one,33.0,one_one_zero_zero_zero
one,4.0,two,43.0,,zero,,,,
zero,5.0,four,14.0,,zero,29.0,,,
zero,,two,49.0,,zero,47.0,one,,zero_zero_one_zero_zero
one,3.0,two,26.0,,two,54.0,one,,
one,,two,32.0,,,39.0,one,30.0,
zero,3.0,two,14.0,zero,zero,39.0,one,,
zero,1.0,zero,,zero,one,39.0,,,zero_one_zero_one_zero
one,2.0,one,21.0,zero,,44.0,one,26.0,
one,2.0,one,,zero,,,one,51.0,
zero,4.0,zero,11.0,zero,zero,43.0,one,21.0,
zero,,zero,,zero,zero,,,,
,7.0,six,32.0,zero,zero,29.0,zero,42.0,
two,6.0,,14.0,zero,one,,one,24.0,zero_zero_zero_one_one
zero,,zero,3.0,zero,zero,,one,10.0,zero_zero_zero_zero_zero
zero,,two,30.0,zero,zero,53.0,one,27.0,zero_zero_zero_one_one
zero,3.0,,28.0,zero,zero,48.0,one,,
zero,2.0,one,43.0,zero,zero,55.0,,25.0,
,4.0,three,22.0,,zero,,one,,
zero,4.0,three,28.0,zero,zero,53.0,,6.0,one_one_zero_one_zero
zero,1.0,zero,12.0,zero,one,14.0,one,14.0,
zero,8.0,zero,,one,one,47.0,one,13.0,
one,,three,14.0,zero,zero,60.0,zero,,
one,3.0,zero,8.0,zero,,10.0,one,17.0,
zero,1.0,one,34.0,zero,zero,49.0,one,,zero_one_zero_zero_zero
zero,2.0,one,17.0,zero,zero,,one,,zero_zero_zero_one_zero
one,1.0,zero,48.0,,,,one,58.0,
zero,3.0,two,,zero,one,39.0,one,10.0,one_zero_zero_one_zero
,5.0,two,48.0,,zero,39.0,,14.0,
zero,7.0,zero,13.0,zero,two,79.0,,12.0,zero_one_zero_zero_zero
zero,1.0,zero,21.0,zero,two,98.0,,31.0,
zero,6.0,zero,20.0,zero,zero,59.0,one,13.0,zero_zero_zero_zero_zero
zero,2.0,one,26.0,zero,one,,one,,
one,3.0,one,,zero,,39.0,one,17.0,
zero,9.0,zero,,zero,zero,,one,,
zero,4.0,three,27.0,zero,one,53.0,one,7.0,one_zero_zero_one_one
one,,zero,,,one,47.0,one,6.0,
zero,3.0,,,zero,,69.0,one,,zero_zero_zero_one_one
one,4.0,three,,zero,,,zero,48.0,
two,,three,29.0,zero,three,,one,39.0,
one,,two,,zero,,47.0,one,34.0,
one,,zero,24.0,zero,,,one,34.0,
one,4.0,two,,zero,one,29.0,one,10.0,
one,,zero,14.0,zero,,39.0,one,24.0,one_one_zero_one_one
zero,2.0,,25.0,zero,zero,39.0,one,35.0,
zero,4.0,two,,zero,zero,39.0,,38.0,
,,three,44.0,zero,zero,,one,54.0,
,,one,50.0,,zero,,,50.0,
zero,2.0,one,32.0,zero,three,59.0,one,7.0,
two,5.0,three,40.0,zero,three,39.0,one,4.0,
,3.0,two,,zero,two,59.0,one,2.0,zero_zero_zero_one_one
zero,4.0,zero,38.0,,zero,48.0,,48.0,zero_one_zero_zero_zero
zero,8.0,seven,41.0,zero,zero,19.0,one,12.0,zero_zero_zero_one_zero
,3.0,,39.0,zero,one,79.0,one,10.0,zero_one_zero_one_one
,,one,11.0,zero,zero,3.0,one,,zero_one_zero_one_zero
zero,2.0,one,28.0,zero,zero,,one,38.0,
,2.0,one,24.0,,zero,47.0,one,2.0,
one,3.0,one,31.0,zero,three,55.0,one,41.0,
zero,1.0,one,56.0,zero,,47.0,one,66.0,zero_zero_one_zero_zero
,1.0,,15.0,zero,one,,one,25.0,zero_zero_zero_one_zero
one,3.0,two,,zero,,55.0,one,48.0,
one,1.0,zero,,,zero,39.0,one,43.0,
,4.0,zero,15.0,zero,zero,34.0,,25.0,
one,4.0,zero,7.0,zero,one,55.0,one,17.0,
one,3.0,two,30.0,zero,two,,,36.0,
one,5.0,three,30.0,zero,two,,one,3.0,
one,,zero,11.0,,,49.0,one,8.0,
zero,3.0,two,32.0,,zero,39.0,one,,one_zero_zero_one_zero
two,4.0,zero,12.0,,two,39.0,one,20.0,one_one_zero_zero_one
zero,6.0,five,72.0,zero,zero,59.0,one,82.0,
zero,6.0,three,47.0,zero,zero,,,57.0,one_zero_zero_one_zero
,3.0,two,29.0,zero,one,39.0,,,
zero,3.0,two,28.0,zero,one,47.0,one,38.0,
zero,3.0,zero,22.0,zero,zero,43.0,zero,,zero_zero_zero_zero_zero
zero,4.0,three,26.0,zero,zero,47.0,one,,
zero,4.0,one,48.0,,,39.0,one,,
,2.0,zero,45.0,zero,,59.0,one,33.0,
one,2.0,one,36.0,zero,zero,,one,40.0,
zero,3.0,two,,zero,zero,45.0,one,,
,3.0,two,50.0,,,,one,52.0,
zero,3.0,zero,4.0,zero,one,39.0,one,14.0,zero_zero_zero_zero_zero
,,one,,,,43.0,,49.0,
zero,,zero,12.0,zero,two,39.0,one,21.0,zero_zero_zero_zero_zero
,3.0,one,20.0,zero,one,44.0,,,
,7.0,zero,15.0,zero,one,48.0,one,,zero_zero_zero_zero_zero
one,,one,16.0,zero,zero,,one,9.0,
,4.0,four,19.0,zero,one,35.0,,,
,3.0,zero,8.0,zero,zero,34.0,one,,
zero,4.0,zero,8.0,zero,zero,47.0,one,18.0,zero_one_zero_zero_zero
,,zero,8.0,zero,,39.0,one,18.0,
two,3.0,two,35.0,zero,three,43.0,,,
zero,0.0,zero,35.0,zero,one,11.0,,21.0,
,6.0,zero,,zero,zero,,one,,zero_one_zero_zero_zero
,3.0,two,55.0,zero,zero,59.0,one,40.0,
zero,5.0,,38.0,zero,one,39.0,,38.0,zero_one_zero_one_zero
one,,two,18.0,zero,one,29.0,one,13.0,
three,3.0,zero,,zero,zero,,one,28.0,
zero,5.0,zero,,zero,one,26.0,,29.0,
,4.0,,4.0,zero,one,19.0,one,14.0,
one,2.0,one,20.0,zero,,59.0,zero,,
,2.0,one,49.0,zero,zero,39.0,one,59.0,one_zero_zero_one_zero
one,1.0,zero,57.0,zero,three,39.0,one,24.0,
zero,1.0,one,,zero,one,43.0,,46.0,
zero,3.0,two,28.0,zero,one,29.0,one,38.0,
one,,zero,14.0,zero,one,74.0,,24.0,zero_one_zero_one_one
two,5.0,four,33.0,zero,two,39.0,one,,
zero,4.0,,37.0,,two,,one,24.0,
,4.0,one,67.0,,,,,,zero_one_one_zero_zero
zero,7.0,,6.0,zero,zero,39.0,one,16.0,zero_zero_zero_zero_zero
,3.0,two,19.0,zero,one,59.0,one,1.0,
zero,4.0,three,45.0,zero,zero,59.0,one,12.0,
two,3.0,two,26.0,zero,three,39.0,one,4.0,
zero,,zero,33.0,zero,two,47.0,one,25.0,
one,3.0,two,34.0,zero,two,,one,16.0,
zero,4.0,,21.0,,one,43.0,one,20.0,
one,,zero,18.0,,two,,one,17.0,
zero,2.0,one,25.0,zero,zero,23.0,,35.0,
one,,two,31.0,zero,three,71.0,one,5.0,zero_zero_zero_one_one
zero,3.0,two,36.0,zero,zero,47.0,,32.0,
one,1.0,zero,,zero,,34.0,,10.0,zero_one_zero_one_zero
zero,3.0,two,18.0,zero,one,49.0,one,16.0,zero_zero_zero_one_zero
zero,4.0,three,24.0,zero,zero,59.0,,,zero_one_zero_one_zero
one,3.0,two,29.0,zero,one,35.0,one,17.0,
zero,1.0,zero,56.0,zero,zero,,one,40.0,zero_one_zero_one_zero
,,two,21.0,zero,,59.0,one,24.0,
one,3.0,two,27.0,zero,,49.0,one,4.0,
three,7.0,three,41.0,,,69.0,one,34.0,
zero,2.0,one,42.0,zero,two,39.0,,48.0,zero_zero_zero_one_zero
zero,4.0,zero,11.0,,zero,,one,,zero_zero_zero_zero_zero
one,3.0,two,,zero,zero,95.0,one,32.0,one_zero_zero_one_one
one,,,39.0,,,34.0,one,17.0,
zero,4.0,three,47.0,zero,one,9.0,,37.0,
one,3.0,zero,11.0,zero,zero,,one,15.0,
,3.0,two,14.0,,zero,59.0,one,24.0,one_zero_zero_one_one
zero,4.0,three,32.0,zero,one,29.0,one,42.0,
zero,7.0,five,37.0,zero,zero,47.0,one,47.0,
one,3.0,two,23.0,zero,,79.0,,33.0,
zero,3.0,two,19.0,zero,zero,31.0,one,27.0,
one,3.0,one,31.0,zero,,,,23.0,
zero,0.0,,37.0,zero,two,49.0,one,28.0,
zero,3.0,one,60.0,zero,zero,39.0,one,,zero_zero_zero_one_zero
,1.0,zero,,,one,44.0,one,21.0,one_zero_zero_one_zero
zero,1.0,one,,zero,three,39.0,,29.0,
zero,3.0,two,31.0,zero,,29.0,one,41.0,zero_one_zero_one_zero
zero,1.0,,59.0,zero,zero,39.0,one,,
zero,5.0,,54.0,zero,zero,47.0,one,12.0,
zero,3.0,two,35.0,zero,two,47.0,one,,zero_zero_zero_one_one
zero,2.0,,12.0,,two,43.0,one,20.0,zero_zero_zero_zero_zero
zero,5.0,three,,zero,zero,29.0,,45.0,one_one_zero_one_zero
one,,zero,34.0,zero,,39.0,one,44.0,
zero,0.0,zero,14.0,zero,three,39.0,,5.0,
zero,7.0,six,22.0,zero,zero,6.0,one,32.0,
zero,6.0,two,49.0,zero,zero,59.0,,40.0,zero_zero_zero_one_zero
zero,5.0,zero,,zero,two,39.0,,,zero_one_zero_zero_zero
one,5.0,two,,zero,two,,,61.0,
zero,5.0,,10.0,zero,one,39.0,one,9.0,
one,,two,12.0,zero,zero,,one,22.0,
zero,,one,48.0,zero,,17.0,one,58.0,zero_one_one_zero_zero
two,4.0,zero,13.0,zero,zero,39.0,one,23.0,
zero,6.0,,39.0,,zero,39.0,,28.0,
one,4.0,one,,zero,three,55.0,,35.0,
one,3.0,two,32.0,zero,,39.0,one,25.0,
two,2.0,,37.0,,two,39.0,one,,zero_zero_zero_one_one
three,5.0,three,33.0,zero,two,83.0,one,43.0,
,2.0,zero,,zero,three,,,26.0,
,,one,26.0,zero,three,74.0,one,36.0,one_zero_zero_one_one
zero,,,17.0,zero,one,53.0,one,,
zero,3.0,,21.0,zero,zero,43.0,,31.0,
zero,2.0,zero,32.0,zero,zero,39.0,one,,
zero,2.0,two,32.0,zero,two,71.0,one,41.0,
zero,3.0,,8.0,zero,zero,15.0,one,18.0,zero_zero_zero_zero_zero
zero,4.0,two,,zero,two,18.0,,23.0,one_zero_zero_one_zero
,3.0,,56.0,zero,zero,55.0,one,10.0,
zero,10.0,zero,29.0,zero,,19.0,,39.0,
one,6.0,four,33.0,zero,,,one,25.0,
,3.0,two,48.0,,zero,,one,50.0,
zero,3.0,,32.0,zero,one,47.0,one,,zero_zero_zero_one_zero
zero,2.0,one,32.0,zero,zero,39.0,one,0.0,
one,2.0,one,31.0,zero,zero,,one,35.0,
,2.0,,43.0,zero,one,54.0,one,30.0,
zero,4.0,two,22.0,zero,,29.0,one,,
zero,3.0,two,27.0,zero,zero,20.0,,37.0,
zero,6.0,zero,26.0,zero,zero,43.0,one,22.0,
one,,two,41.0,,,59.0,one,33.0,
zero,2.0,one,13.0,,zero,39.0,one,,
zero,3.0,,44.0,zero,zero,47.0,,54.0,
zero,0.0,zero,27.0,zero,zero,47.0,one,13.0,zero_zero_zero_zero_zero
zero,3.0,two,20.0,zero,zero,31.0,one,30.0,
one,7.0,,,zero,one,39.0,one,26.0,
three,0.0,zero,11.0,zero,,39.0,one,1.0,
zero,4.0,three,40.0,zero,zero,39.0,one,50.0,
zero,3.0,zero,16.0,zero,three,39.0,one,,one_one_zero_zero_one
zero,5.0,four,28.0,zero,zero,39.0,one,27.0,zero_zero_zero_one_zero
one,3.0,two,,zero,three,29.0,one,28.0,
zero,,zero,6.0,zero,one,59.0,one,16.0,
zero,7.0,zero,10.0,zero,one,55.0,one,7.0,
one,2.0,one,37.0,zero,zero,3.0,,18.0,
two,2.0,one,13.0,zero,one,39.0,,,one_zero_zero_one_one
one,,one,,zero,one,9.0,,72.0,
,5.0,,32.0,zero,zero,39.0,one,,one_zero_zero_one_zero
zero,6.0,five,19.0,zero,,47.0,one,4.0,
zero,3.0,two,26.0,,,,one,15.0,
zero,1.0,zero,,zero,,35.0,one,16.0,
,3.0,two,,zero,one,47.0,one,55.0,zero_zero_zero_one_zero
zero,2.0,zero,,zero,one,39.0,,16.0,
one,1.0,zero,20.0,zero,zero,44.0,one,30.0,
zero,5.0,,9.0,zero,one,,one,19.0,zero_zero_zero_zero_zero
,1.0,one,44.0,zero,zero,19.0,,54.0,
zero,4.0,three,33.0,zero,two,47.0,,41.0,
one,,zero,5.0,zero,one,14.0,one,12.0,
one,,zero,13.0,,three,55.0,one,9.0,
two,,zero,11.0,zero,two,39.0,one,4.0,
one,3.0,two,51.0,zero,,,one,61.0,zero_zero_zero_one_zero
zero,1.0,,19.0,zero,zero,47.0,one,6.0,
zero,8.0,,4.0,zero,zero,,,14.0,
one,4.0,three,34.0,zero,,69.0,one,34.0,
zero,4.0,three,32.0,zero,zero,39.0,,42.0,
zero,2.0,one,53.0,zero,zero,19.0,,63.0,zero_one_zero_one_zero
one,1.0,zero,17.0,zero,zero,,one,2.0,
,3.0,two,43.0,zero,three,39.0,one,40.0,
zero,,two,,,zero,,one,35.0,
one,5.0,three,26.0,,,,one,20.0,
zero,3.0,,10.0,zero,,55.0,one,,one_zero_zero_zero_zero
zero,2.0,one,30.0,zero,one,39.0,one,32.0,
,2.0,one,,zero,zero,59.0,one,28.0,zero_zero_zero_one_zero
,2.0,one,48.0,,zero,79.0,one,58.0,one_zero_zero_one_zero
,0.0,,46.0,zero,zero,43.0,one,28.0,
zero,3.0,two,14.0,,two,47.0,one,7.0,
zero,4.0,,34.0,zero,zero,23.0,one,13.0,zero_one_zero_one_one
zero,0.0,,17.0,zero,zero,9.0,,27.0,
zero,3.0,two,,zero,one,39.0,one,,
zero,2.0,,,,one,69.0,one,,
zero,2.0,,26.0,,zero,,one,33.0,
zero,2.0,zero,16.0,zero,two,43.0,one,6.0,one_zero_zero_one_zero
zero,6.0,one,10.0,zero,one,,one,20.0,
,,two,,zero,zero,69.0,one,48.0,one_one_zero_zero_one
zero,3.0,two,18.0,zero,,49.0,,28.0,
zero,1.0,zero,,,zero,47.0,,,
zero,5.0,zero,,zero,two,49.0,one,26.0,
one,4.0,three,42.0,,three,,one,52.0,
two,4.0,zero,18.0,zero,one,59.0,one,20.0,
one,4.0,three,,zero,zero,,one,42.0,
zero,4.0,,36.0,zero,zero,49.0,one,46.0,
zero,5.0,four,37.0,zero,zero,43.0,,47.0,
zero,0.0,zero,,,two,39.0,one,1.0,
zero,,two,,zero,,47.0,one,,one_zero_zero_one_zero
zero,4.0,three,37.0,zero,one,39.0,one,47.0,
,1.0,zero,43.0,zero,zero,29.0,one,53.0,zero_zero_zero_one_one
zero,,two,52.0,zero,zero,39.0,one,30.0,
three,,two,42.0,zero,three,63.0,,13.0,
zero,3.0,two,34.0,zero,zero,47.0,one,,zero_zero_zero_one_zero
zero,4.0,two,21.0,zero,one,47.0,one,,
,,zero,50.0,,zero,39.0,,52.0,
,0.0,,43.0,zero,zero,71.0,one,53.0,
,4.0,,,zero,one,81.0,,22.0,
zero,5.0,zero,31.0,zero,zero,43.0,one,32.0,
one,3.0,two,26.0,zero,,69.0,one,36.0,
one,3.0,two,35.0,,zero,39.0,,45.0,
zero,5.0,four,30.0,zero,zero,39.0,,,
one,4.0,two,40.0,zero,,,one,,
zero,4.0,zero,9.0,zero,zero,,one,,
zero,3.0,,6.0,zero,zero,19.0,one,,zero_zero_zero_zero_zero
one,,two,,zero,,44.0,one,8.0,
,0.0,zero,,zero,zero,31.0,zero,,one_one_zero_zero_zero
zero,4.0,zero,4.0,,zero,47.0,one,14.0,zero_zero_zero_zero_zero
