a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
,2.0,one,23.0,,one,43.0,one,7.0,
,,zero,11.0,zero,two,,one,,zero_one_zero_one_zero
,3.0,zero,,zero,zero,,one,16.0,
one,3.0,two,17.0,zero,one,24.0,,27.0,
,7.0,six,25.0,,zero,39.0,one,35.0,
zero,3.0,three,26.0,,,76.0,one,36.0,
zero,3.0,,32.0,zero,one,39.0,one,,
,2.0,one,34.0,,two,35.0,one,30.0,
zero,,zero,,zero,,43.0,,47.0,
zero,2.0,one,39.0,zero,zero,39.0,one,49.0,
zero,2.0,one,26.0,,zero,39.0,one,36.0,
zero,1.0,zero,16.0,zero,two,39.0,one,12.0,
,6.0,,25.0,,one,39.0,one,12.0,
zero,3.0,two,15.0,,one,,one,,
,,,51.0,,zero,39.0,one,60.0,zero_zero_zero_one_zero
zero,1.0,zero,41.0,,zero,44.0,,,one_zero_zero_one_one
zero,,zero,,zero,zero,53.0,one,,zero_zero_zero_zero_zero
,5.0,,21.0,zero,zero,39.0,one,8.0,
,,,60.0,,zero,34.0,,,zero_zero_zero_one_zero
one,,two,,zero,two,,one,41.0,
one,2.0,,39.0,zero,,33.0,one,10.0,
,6.0,four,30.0,zero,,35.0,one,40.0,zero_one_zero_one_zero
one,2.0,,25.0,zero,zero,45.0,one,35.0,
zero,,one,25.0,,zero,49.0,one,20.0,
zero,1.0,one,30.0,zero,,,one,,
one,,three,24.0,,three,43.0,one,34.0,
one,2.0,one,,,,43.0,one,27.0,
,,,32.0,,,39.0,one,23.0,zero_one_zero_one_zero
zero,0.0,,,zero,two,47.0,,,
,5.0,four,23.0,,,47.0,one,15.0,
one,,,54.0,zero,zero,44.0,one,64.0,zero_zero_zero_one_zero
one,4.0,,,zero,one,34.0,one,33.0,
zero,0.0,,10.0,,,,,2.0,
,4.0,three,,zero,zero,,,56.0,
one,0.0,zero,46.0,zero,zero,,one,,
zero,1.0,one,31.0,,zero,41.0,one,20.0,
zero,3.0,two,,,zero,59.0,,19.0,
zero,5.0,zero,11.0,zero,,43.0,one,3.0,one_one_zero_zero_zero
one,1.0,,,zero,,41.0,one,20.0,
one,,zero,17.0,zero,three,35.0,,27.0,
zero,2.0,one,37.0,,zero,44.0,one,47.0,
,4.0,two,,zero,zero,43.0,one,27.0,
zero,3.0,zero,14.0,,zero,,,10.0,zero_zero_zero_zero_zero
zero,8.0,six,47.0,zero,zero,19.0,one,26.0,
one,5.0,,,zero,zero,69.0,,43.0,
,2.0,one,,zero,zero,44.0,one,,
one,,,32.0,,,39.0,,,
one,,,,,,39.0,,42.0,
,1.0,zero,,zero,,39.0,one,,
zero,4.0,,6.0,zero,one,,,,
zero,,zero,,,two,,one,20.0,
zero,2.0,zero,8.0,zero,one,,,,
one,3.0,,26.0,zero,,49.0,zero,36.0,
one,4.0,,48.0,,two,,one,58.0,
one,4.0,three,,,one,43.0,one,39.0,zero_zero_zero_one_zero
,3.0,,16.0,,,,one,1.0,
one,3.0,,,zero,zero,47.0,,47.0,zero_zero_zero_one_zero
two,4.0,,13.0,zero,,,one,,
one,2.0,one,18.0,zero,two,,one,6.0,
,,two,,,one,43.0,one,1.0,
one,3.0,,38.0,zero,,47.0,one,,
zero,6.0,zero,7.0,,,,,,
,3.0,one,61.0,zero,,,,1.0,
three,3.0,one,46.0,zero,one,59.0,one,56.0,zero_zero_zero_one_one
one,4.0,,21.0,zero,one,,one,14.0,
zero,,one,20.0,zero,zero,43.0,one,15.0,
zero,,,7.0,zero,,39.0,one,12.0,
zero,,zero,11.0,,two,44.0,,,
,5.0,zero,,zero,two,39.0,one,,
zero,4.0,,55.0,zero,zero,49.0,one,,
four,4.0,three,51.0,,zero,49.0,one,,zero_zero_zero_one_one
one,2.0,,45.0,zero,,,one,20.0,
,5.0,,61.0,zero,zero,19.0,zero,13.0,
,6.0,one,,zero,two,71.0,one,35.0,
zero,1.0,,12.0,zero,zero,,,22.0,one_zero_zero_one_zero
zero,1.0,,9.0,zero,zero,,one,19.0,
,3.0,two,20.0,zero,,,one,30.0,zero_zero_zero_one_zero
zero,3.0,two,33.0,zero,zero,,one,43.0,zero_zero_zero_one_one
zero,,,,,zero,39.0,,,one_zero_zero_zero_one
zero,,,,zero,zero,49.0,one,12.0,
,2.0,one,39.0,zero,zero,48.0,,49.0,
zero,2.0,one,47.0,,,14.0,one,8.0,
one,3.0,,,zero,two,47.0,one,,
one,,two,,zero,three,64.0,one,40.0,
,,,9.0,zero,,55.0,one,,
zero,4.0,zero,,zero,,,one,,
one,4.0,three,25.0,,one,49.0,one,14.0,
zero,2.0,one,,zero,,47.0,one,46.0,
,1.0,one,20.0,zero,one,15.0,one,30.0,
one,5.0,,27.0,,zero,19.0,one,37.0,
zero,9.0,zero,14.0,zero,zero,47.0,,24.0,
zero,2.0,zero,13.0,,zero,,,,
,3.0,two,32.0,zero,zero,,zero,40.0,
one,2.0,one,20.0,zero,,47.0,,12.0,
one,4.0,,,zero,,77.0,,40.0,zero_zero_zero_one_one
one,4.0,zero,,,two,43.0,,,
,5.0,three,36.0,zero,zero,43.0,,4.0,
one,4.0,,,zero,zero,47.0,one,,
zero,,two,,,zero,,one,21.0,one_zero_zero_one_zero
three,3.0,,27.0,zero,,43.0,one,7.0,
one,3.0,two,,zero,zero,44.0,,51.0,
zero,4.0,three,,zero,zero,65.0,one,20.0,
,2.0,zero,26.0,zero,two,,one,,
zero,4.0,two,39.0,zero,two,15.0,,,
one,4.0,two,,zero,one,47.0,one,41.0,
,2.0,,,,three,39.0,one,18.0,
two,,,36.0,zero,,83.0,,,
zero,,four,,,zero,47.0,one,13.0,
one,2.0,zero,,zero,two,43.0,one,,
zero,,zero,,,zero,39.0,,30.0,
zero,3.0,two,,zero,zero,,one,25.0,one_zero_zero_one_zero
zero,,,18.0,zero,,39.0,,28.0,
,2.0,one,22.0,zero,zero,59.0,one,32.0,
,2.0,,17.0,zero,two,43.0,one,,
zero,1.0,zero,28.0,,zero,,one,,
zero,,two,36.0,zero,,19.0,one,46.0,zero_one_zero_one_zero
,3.0,two,,,zero,,one,,
two,,two,30.0,zero,,39.0,,40.0,zero_one_zero_one_zero
zero,,,33.0,,zero,,zero,25.0,zero_zero_zero_one_one
zero,,two,43.0,zero,zero,,,53.0,
zero,0.0,,18.0,zero,,,one,,
,2.0,,31.0,zero,,48.0,one,23.0,
one,,zero,,zero,one,,,15.0,zero_zero_zero_zero_zero
one,3.0,one,37.0,zero,zero,39.0,one,47.0,
zero,,two,,zero,zero,39.0,,,
one,3.0,two,,zero,,,one,,
,,zero,7.0,zero,one,47.0,one,1.0,
zero,1.0,,,,zero,,one,65.0,
,2.0,,23.0,zero,,26.0,,7.0,one_one_zero_one_zero
,,,17.0,zero,zero,,,27.0,
one,3.0,two,,zero,one,,,30.0,
zero,3.0,,,zero,one,39.0,one,,
zero,3.0,two,39.0,zero,one,,one,,zero_zero_zero_one_zero
,3.0,two,,zero,one,44.0,one,48.0,
zero,3.0,two,17.0,,two,47.0,,15.0,one_zero_zero_one_zero
zero,4.0,zero,6.0,,,29.0,,,zero_zero_zero_zero_zero
zero,3.0,two,19.0,,one,,,10.0,
,3.0,two,,zero,three,39.0,,25.0,
zero,4.0,two,38.0,zero,,,,30.0,
,2.0,,18.0,,one,47.0,one,3.0,
,,two,,zero,one,,,,
one,,three,33.0,,,3.0,,43.0,
zero,,six,28.0,zero,two,51.0,one,38.0,zero_zero_zero_one_one
zero,,zero,,zero,one,,one,,
,1.0,zero,45.0,zero,,39.0,,,
zero,3.0,two,31.0,,two,44.0,one,,
,2.0,one,27.0,,one,49.0,one,,
,3.0,,20.0,zero,two,43.0,one,11.0,
zero,,zero,10.0,,one,,,,
one,,,29.0,zero,one,,,,
,,zero,,zero,three,43.0,one,,
zero,2.0,zero,,,zero,43.0,one,50.0,
,3.0,two,43.0,zero,three,,one,53.0,
zero,,three,27.0,,zero,,one,22.0,
one,4.0,zero,12.0,zero,,11.0,one,17.0,
,2.0,one,43.0,zero,three,,one,35.0,
zero,,three,33.0,zero,zero,,one,43.0,
one,2.0,two,35.0,zero,one,14.0,one,45.0,
one,,,,zero,zero,47.0,one,27.0,
zero,3.0,,,zero,,49.0,,12.0,zero_zero_zero_one_zero
,3.0,one,15.0,zero,,39.0,one,25.0,
zero,5.0,,9.0,zero,two,6.0,,19.0,
,4.0,one,58.0,zero,,39.0,one,,
zero,,,38.0,zero,,47.0,,,
zero,,,,zero,,23.0,one,5.0,one_zero_zero_one_zero
,2.0,,15.0,,one,,one,25.0,
one,2.0,zero,14.0,zero,,39.0,one,20.0,
zero,3.0,zero,,zero,zero,69.0,,5.0,
zero,5.0,,26.0,zero,zero,34.0,one,17.0,
zero,,,,zero,zero,29.0,one,30.0,
zero,2.0,one,26.0,,three,43.0,one,36.0,
zero,1.0,one,45.0,zero,,98.0,one,30.0,
zero,,,,zero,zero,,one,21.0,
zero,,,40.0,,zero,39.0,one,50.0,zero_zero_zero_one_zero
one,,two,38.0,zero,zero,,one,48.0,
four,4.0,zero,,zero,two,,,,
zero,0.0,zero,,zero,zero,,one,56.0,
,1.0,zero,35.0,zero,zero,24.0,,,
zero,,,,zero,,43.0,,2.0,
one,1.0,,24.0,zero,one,65.0,one,,
one,4.0,three,34.0,zero,two,49.0,one,44.0,
one,4.0,three,33.0,zero,three,39.0,one,13.0,one_zero_zero_one_one
zero,5.0,,47.0,zero,zero,47.0,one,,
zero,4.0,two,,,zero,31.0,,,
zero,,zero,13.0,zero,zero,47.0,one,12.0,
zero,,,12.0,,,47.0,one,,
one,,zero,19.0,zero,zero,,one,6.0,
zero,1.0,zero,10.0,zero,one,,,,
,,three,33.0,zero,zero,47.0,one,,
one,4.0,,24.0,zero,,,one,2.0,
,1.0,zero,,zero,three,19.0,one,45.0,
one,4.0,,,zero,two,71.0,one,,zero_zero_zero_one_one
one,,,48.0,zero,one,49.0,one,,
,2.0,one,33.0,zero,zero,43.0,one,43.0,
one,2.0,,17.0,zero,two,29.0,one,,
one,3.0,,,,one,49.0,,,
,2.0,one,,,zero,39.0,one,,
zero,,,19.0,zero,two,39.0,one,5.0,
,4.0,three,,zero,zero,50.0,one,9.0,
,,three,42.0,zero,one,9.0,one,52.0,zero_zero_zero_one_zero
zero,3.0,three,26.0,zero,,17.0,one,11.0,
,2.0,one,22.0,zero,zero,43.0,one,28.0,
zero,,zero,13.0,zero,zero,53.0,one,23.0,
zero,,zero,,zero,zero,,,,
,5.0,four,44.0,,zero,59.0,one,38.0,
zero,1.0,,,zero,,39.0,,,
,2.0,one,23.0,zero,two,39.0,one,12.0,
,2.0,one,24.0,zero,zero,47.0,one,34.0,
,,,33.0,zero,zero,39.0,,,
,2.0,one,13.0,zero,one,47.0,one,23.0,
one,4.0,three,44.0,zero,,19.0,,54.0,
zero,,zero,,zero,zero,,one,,
zero,,,,zero,zero,,one,,
zero,,zero,,,zero,,one,23.0,
,2.0,,,zero,one,29.0,one,27.0,
one,,two,,zero,zero,,,36.0,zero_zero_zero_one_zero
,2.0,one,44.0,zero,,37.0,one,,zero_one_zero_zero_one
,0.0,,9.0,,,,,13.0,
,2.0,one,43.0,zero,zero,59.0,,15.0,
,5.0,four,26.0,,zero,63.0,one,27.0,
zero,4.0,,48.0,zero,zero,43.0,,,
zero,3.0,two,27.0,,two,,one,,
one,3.0,,52.0,zero,zero,,one,,
,2.0,,14.0,,zero,47.0,one,21.0,
,,two,48.0,zero,two,47.0,one,26.0,
,2.0,,25.0,zero,two,,one,35.0,
,,one,30.0,zero,zero,49.0,one,40.0,
,3.0,two,19.0,,one,39.0,,29.0,
zero,,zero,,zero,,,,,
two,4.0,zero,10.0,zero,,35.0,,,
,8.0,five,45.0,,one,47.0,one,55.0,
one,1.0,one,41.0,,,39.0,one,,
two,4.0,,17.0,zero,two,29.0,,,
one,5.0,three,22.0,,,,one,32.0,
four,3.0,two,38.0,,,,,48.0,
zero,5.0,zero,,zero,,69.0,,,
one,6.0,zero,,zero,one,,,29.0,
two,3.0,two,,zero,zero,,one,33.0,
,1.0,,30.0,zero,,41.0,one,39.0,
,3.0,two,,zero,,39.0,one,,
zero,,,10.0,,,47.0,,20.0,
,5.0,,36.0,zero,zero,39.0,one,46.0,
one,4.0,three,19.0,zero,two,19.0,one,,
one,,,16.0,zero,two,55.0,,,
,,,45.0,zero,one,59.0,,25.0,
zero,1.0,zero,,zero,,43.0,,1.0,zero_zero_zero_one_zero
,3.0,,,zero,one,39.0,one,,zero_zero_zero_one_one
,2.0,one,,zero,one,47.0,one,40.0,
zero,6.0,six,47.0,,zero,,one,,
two,3.0,two,25.0,,,11.0,one,35.0,zero_one_zero_one_one
,,zero,34.0,zero,one,76.0,one,,
zero,3.0,,,,zero,,one,,
one,2.0,,32.0,zero,one,47.0,one,12.0,zero_zero_zero_one_one
zero,,two,,zero,zero,89.0,one,35.0,
,2.0,one,46.0,,zero,39.0,one,38.0,
one,5.0,four,28.0,zero,one,44.0,one,35.0,
zero,3.0,,12.0,zero,,59.0,,,
two,,,24.0,,two,39.0,,20.0,
,1.0,,47.0,zero,,39.0,,,
,4.0,three,26.0,,zero,,one,4.0,
,4.0,two,35.0,,zero,,,,
,5.0,four,23.0,zero,zero,29.0,one,33.0,
zero,5.0,three,38.0,zero,,3.0,one,,
four,,,14.0,zero,two,,,24.0,
,,two,,zero,one,,one,20.0,
,,zero,55.0,zero,zero,6.0,,,
,2.0,one,28.0,zero,,39.0,one,32.0,
zero,5.0,three,26.0,zero,,,one,36.0,zero_one_zero_one_zero
,0.0,zero,47.0,zero,zero,43.0,,,
zero,,,8.0,zero,zero,39.0,,,zero_one_zero_zero_zero
,,one,32.0,zero,zero,44.0,one,13.0,
one,3.0,two,23.0,zero,,41.0,one,8.0,
three,,,,one,two,89.0,one,30.0,
,3.0,three,44.0,zero,,55.0,,18.0,
zero,5.0,zero,,,two,,,26.0,
zero,,zero,,zero,zero,,,10.0,zero_zero_zero_one_zero
zero,,two,41.0,,zero,,,51.0,
one,,,56.0,one,,,one,,
one,2.0,one,23.0,,one,,one,1.0,
,,zero,25.0,,,,one,20.0,
,2.0,one,21.0,,,43.0,one,3.0,
,,one,34.0,zero,zero,39.0,one,,one_zero_zero_one_zero
,2.0,zero,,zero,zero,,,,
zero,4.0,,11.0,zero,zero,39.0,one,2.0,
zero,1.0,zero,17.0,zero,one,43.0,,,
,6.0,,44.0,zero,zero,39.0,one,35.0,
one,3.0,zero,14.0,zero,two,,,24.0,
one,2.0,one,,zero,,59.0,one,28.0,
zero,9.0,one,44.0,,two,39.0,one,54.0,
zero,1.0,one,31.0,,zero,59.0,one,41.0,
,5.0,,20.0,,zero,49.0,one,6.0,
zero,4.0,,,,zero,,,36.0,
one,5.0,zero,,zero,one,44.0,,,
zero,3.0,,31.0,zero,zero,91.0,one,,
one,5.0,three,31.0,zero,zero,45.0,one,24.0,
,0.0,zero,37.0,zero,,,one,,
,2.0,one,45.0,zero,zero,15.0,one,,zero_zero_zero_one_zero
zero,8.0,two,13.0,zero,,,one,,
one,10.0,,53.0,zero,zero,71.0,one,63.0,
zero,,zero,12.0,zero,two,,,17.0,zero_one_zero_one_zero
zero,,two,,zero,zero,49.0,,20.0,
zero,,,,,,69.0,one,15.0,
,2.0,,,zero,one,59.0,one,19.0,
one,1.0,zero,,zero,,47.0,one,58.0,zero_zero_zero_zero_zero
zero,2.0,zero,20.0,,,19.0,,30.0,
zero,3.0,two,34.0,zero,zero,,one,40.0,
,6.0,,23.0,zero,zero,69.0,one,33.0,
zero,7.0,,47.0,zero,zero,65.0,one,40.0,
,2.0,one,27.0,zero,,43.0,one,37.0,
zero,4.0,zero,13.0,,,43.0,,23.0,
zero,4.0,one,13.0,zero,,47.0,one,0.0,
one,,,11.0,zero,,39.0,one,21.0,
,3.0,two,18.0,,,,,28.0,one_zero_zero_one_zero
,2.0,one,18.0,zero,two,39.0,one,28.0,
zero,4.0,three,28.0,zero,zero,,,25.0,
zero,5.0,,51.0,,zero,59.0,one,22.0,
zero,4.0,,45.0,zero,zero,43.0,one,1.0,
,,one,51.0,,zero,39.0,one,42.0,
,3.0,two,,zero,,71.0,one,23.0,one_zero_zero_one_zero
one,4.0,zero,4.0,zero,one,,one,,
one,,two,,zero,three,49.0,one,,
,3.0,two,,,zero,44.0,,29.0,zero_zero_zero_one_one
,5.0,one,17.0,,,44.0,one,,
zero,5.0,one,14.0,zero,,7.0,one,24.0,
,,one,17.0,zero,one,47.0,one,,
,2.0,,21.0,zero,,39.0,,6.0,
,2.0,one,29.0,,two,,one,39.0,
zero,5.0,two,50.0,,zero,,one,30.0,
one,2.0,zero,9.0,,two,29.0,,2.0,
zero,,two,30.0,,zero,,one,40.0,
zero,,,20.0,,zero,59.0,zero,4.0,zero_zero_zero_one_zero
one,1.0,,21.0,zero,one,,one,,
two,3.0,two,19.0,zero,zero,,,21.0,one_zero_zero_one_zero
zero,1.0,zero,,zero,zero,,,19.0,
one,4.0,three,32.0,zero,zero,41.0,one,,
zero,4.0,three,,zero,zero,47.0,one,20.0,
,,zero,8.0,zero,,47.0,one,,zero_zero_zero_zero_zero
zero,,,28.0,zero,one,43.0,one,,
zero,,zero,14.0,,two,,one,24.0,
,,two,,zero,two,39.0,one,,zero_zero_zero_one_one
two,0.0,zero,27.0,zero,,44.0,one,,
one,,two,31.0,zero,two,49.0,one,,zero_zero_zero_one_one
,,,31.0,zero,,,one,14.0,zero_one_zero_zero_zero
,3.0,two,,,,39.0,,15.0,
one,3.0,two,,zero,zero,,one,23.0,
,2.0,one,,zero,two,64.0,,,
,2.0,one,12.0,zero,one,,one,22.0,zero_zero_zero_one_zero
zero,,two,31.0,zero,,39.0,one,40.0,
,,zero,36.0,zero,one,44.0,one,,
,9.0,five,39.0,zero,zero,45.0,one,49.0,
zero,3.0,two,,zero,one,39.0,one,39.0,zero_zero_zero_one_zero
one,1.0,zero,,,three,24.0,one,39.0,
zero,4.0,one,48.0,zero,,39.0,one,45.0,
,12.0,nine,50.0,,zero,59.0,one,20.0,
zero,,zero,,zero,,41.0,,15.0,zero_one_zero_zero_zero
,4.0,,,zero,,,,21.0,
one,,,16.0,zero,two,,one,26.0,
,4.0,three,,zero,zero,,one,,
zero,3.0,two,,zero,zero,,one,50.0,zero_one_zero_one_zero
,4.0,three,23.0,,zero,,one,10.0,
one,3.0,two,33.0,zero,two,,one,,
one,4.0,,,,three,1.0,one,13.0,
,,,17.0,,two,,one,3.0,
one,,zero,26.0,zero,two,49.0,one,36.0,zero_one_zero_one_one
zero,1.0,zero,,zero,one,,one,2.0,
zero,1.0,,38.0,zero,two,41.0,one,48.0,
zero,,,,zero,,,,44.0,
one,2.0,,,zero,zero,71.0,one,25.0,
zero,1.0,zero,,zero,zero,44.0,one,40.0,
two,7.0,four,15.0,zero,,59.0,one,25.0,
,3.0,two,41.0,,,39.0,one,20.0,zero_one_zero_one_zero
zero,1.0,zero,,zero,,39.0,,,
zero,,zero,7.0,zero,zero,55.0,one,17.0,zero_zero_zero_zero_zero
zero,,zero,,,one,,,23.0,
,2.0,,17.0,zero,one,71.0,one,27.0,
two,,zero,,,three,53.0,,,
zero,,,9.0,zero,zero,47.0,one,,one_zero_zero_zero_zero
zero,13.0,,7.0,,zero,39.0,one,17.0,zero_zero_zero_one_zero
one,3.0,two,35.0,,three,39.0,one,17.0,
zero,,zero,,zero,zero,43.0,one,28.0,
one,4.0,three,43.0,zero,,79.0,,53.0,zero_one_zero_one_zero
one,,,25.0,zero,two,,one,35.0,one_zero_zero_one_one
one,,two,20.0,zero,,,one,4.0,
one,,two,,,one,,one,12.0,zero_zero_zero_one_one
zero,2.0,one,31.0,zero,,44.0,one,3.0,
,6.0,four,36.0,zero,zero,4.0,one,46.0,
,7.0,,33.0,,zero,19.0,,,one_zero_zero_zero_zero
zero,3.0,three,23.0,zero,zero,43.0,,33.0,
zero,,two,41.0,,zero,,one,42.0,
zero,,zero,,,two,,,,
one,2.0,one,47.0,zero,zero,4.0,,57.0,
zero,3.0,two,,zero,zero,,one,,
,,three,12.0,,zero,,one,,one_zero_zero_one_zero
zero,,zero,50.0,zero,zero,,,60.0,one_zero_zero_one_zero
zero,3.0,two,15.0,zero,zero,49.0,one,25.0,
zero,,zero,,zero,zero,59.0,one,39.0,zero_zero_zero_one_one
,,two,21.0,,,43.0,,31.0,one_zero_zero_one_zero
,2.0,zero,65.0,zero,zero,,,,
zero,3.0,two,,zero,zero,44.0,,,
zero,,,15.0,,,43.0,one,6.0,zero_one_zero_one_one
one,,zero,,zero,three,39.0,,32.0,zero_zero_zero_one_one
,5.0,,11.0,zero,,15.0,,21.0,
zero,2.0,two,36.0,zero,,39.0,one,,
zero,1.0,,,zero,two,5.0,,,
zero,3.0,two,,zero,zero,,one,45.0,
zero,4.0,,9.0,,,44.0,one,,
,,zero,10.0,zero,,43.0,,,
zero,1.0,,49.0,zero,zero,,one,,
zero,,zero,,,,,,,
zero,,one,31.0,zero,,39.0,one,20.0,
zero,3.0,,32.0,,zero,39.0,,27.0,
zero,4.0,zero,3.0,zero,zero,27.0,,,
zero,,zero,19.0,zero,,69.0,one,,
zero,5.0,,6.0,zero,zero,59.0,one,,
,2.0,one,22.0,zero,one,77.0,one,8.0,
zero,2.0,,23.0,,zero,59.0,one,10.0,
zero,,,,zero,,98.0,one,2.0,
zero,,three,,zero,,,one,48.0,zero_one_zero_one_zero
zero,2.0,zero,29.0,,zero,,,,
zero,2.0,two,42.0,zero,,47.0,one,30.0,
,5.0,four,20.0,zero,zero,47.0,one,30.0,
one,5.0,one,22.0,,one,24.0,,25.0,zero_one_zero_zero_zero
zero,2.0,zero,,zero,two,,one,,
zero,3.0,two,,zero,one,39.0,one,6.0,
,,two,,zero,,47.0,one,0.0,
zero,,,7.0,zero,,19.0,one,17.0,
one,3.0,one,16.0,zero,one,47.0,,26.0,
zero,,zero,22.0,zero,one,,,,
zero,,two,,zero,zero,,one,64.0,
two,,zero,13.0,zero,,39.0,one,,
,4.0,two,29.0,,one,,,25.0,
,1.0,zero,13.0,,,43.0,one,23.0,
,2.0,one,,,,39.0,one,24.0,
zero,,two,25.0,zero,zero,39.0,one,35.0,
zero,,,18.0,zero,zero,65.0,one,28.0,
zero,,one,22.0,zero,zero,69.0,one,25.0,
two,,two,,,two,39.0,one,43.0,
one,2.0,,,zero,zero,43.0,one,44.0,
,9.0,seven,,zero,zero,47.0,one,15.0,
one,2.0,one,,zero,three,54.0,one,,
,,,20.0,zero,two,,one,,
one,3.0,two,30.0,,zero,43.0,,,
one,,two,17.0,,,,one,27.0,
zero,,,16.0,zero,two,39.0,one,,zero_zero_zero_zero_zero
zero,4.0,one,36.0,zero,,43.0,one,46.0,
,3.0,,24.0,zero,one,44.0,,34.0,
zero,1.0,zero,43.0,zero,one,,,44.0,
zero,0.0,zero,13.0,zero,,49.0,,23.0,
zero,,three,,zero,,41.0,one,0.0,
,5.0,,9.0,,,59.0,one,19.0,
one,4.0,,,,one,41.0,one,29.0,
,3.0,one,53.0,zero,one,,one,,
one,3.0,,,,two,39.0,,,
one,4.0,,30.0,zero,zero,35.0,one,,zero_one_zero_one_zero
one,4.0,two,,zero,two,,one,3.0,
one,,zero,6.0,zero,,29.0,,16.0,
one,,,11.0,,one,71.0,,11.0,
one,4.0,two,,,zero,43.0,one,52.0,
zero,3.0,two,24.0,zero,zero,44.0,,,
zero,,,41.0,zero,zero,,,50.0,zero_zero_zero_one_zero
,5.0,four,30.0,zero,zero,29.0,one,24.0,
zero,3.0,,40.0,zero,zero,,one,50.0,
one,1.0,zero,,zero,,,zero,26.0,
one,4.0,,30.0,zero,,43.0,one,38.0,
,5.0,,37.0,,zero,39.0,one,47.0,
,3.0,,13.0,zero,one,39.0,one,13.0,
zero,4.0,three,15.0,,two,39.0,one,9.0,
one,3.0,two,15.0,zero,zero,47.0,one,25.0,
zero,2.0,one,13.0,,one,89.0,one,0.0,
,,zero,38.0,zero,zero,29.0,,48.0,
zero,3.0,two,30.0,zero,two,,,10.0,
zero,4.0,three,35.0,zero,,39.0,one,,zero_zero_zero_one_zero
zero,2.0,one,,,,49.0,one,30.0,
,2.0,,,,one,47.0,one,25.0,one_zero_zero_one_zero
,7.0,,55.0,zero,,24.0,one,65.0,
,8.0,,46.0,zero,three,83.0,one,,
zero,6.0,,,,,47.0,,,one_zero_zero_zero_zero
zero,1.0,,,zero,zero,,,20.0,one_one_zero_one_zero
zero,,,,zero,,69.0,one,12.0,
one,4.0,three,,zero,zero,59.0,one,50.0,
,1.0,one,32.0,zero,,59.0,one,,
one,3.0,,20.0,zero,two,39.0,one,,zero_zero_zero_one_one
,5.0,one,22.0,zero,three,59.0,zero,30.0,
zero,2.0,,44.0,,,47.0,one,54.0,zero_zero_zero_one_zero
one,3.0,one,38.0,zero,one,35.0,,20.0,
zero,,zero,13.0,zero,two,39.0,,23.0,
zero,4.0,two,34.0,,one,,,44.0,
zero,3.0,two,20.0,zero,one,39.0,one,20.0,
two,3.0,one,26.0,zero,two,39.0,one,,
,5.0,,28.0,zero,,47.0,one,38.0,zero_one_zero_one_zero
zero,2.0,,34.0,zero,,,one,,
,,,,,,24.0,one,59.0,
zero,6.0,zero,6.0,zero,one,39.0,one,,
,6.0,five,50.0,zero,,32.0,one,60.0,
one,,zero,16.0,zero,,,one,,
zero,6.0,,6.0,zero,one,34.0,one,,
,2.0,one,43.0,zero,,,one,53.0,
,6.0,five,,zero,zero,44.0,one,12.0,
,2.0,one,32.0,zero,one,59.0,one,42.0,
one,3.0,two,24.0,zero,,,one,21.0,
zero,5.0,three,56.0,zero,,29.0,one,,
zero,4.0,three,26.0,zero,,43.0,one,30.0,
zero,4.0,three,35.0,,zero,,one,,
two,2.0,one,20.0,,two,44.0,one,,
one,5.0,zero,,zero,,29.0,one,23.0,
one,1.0,zero,14.0,zero,two,,one,3.0,
one,,zero,14.0,zero,two,19.0,,24.0,
zero,7.0,,30.0,,zero,43.0,one,40.0,
zero,,zero,,,zero,,one,,
one,5.0,zero,12.0,zero,,,,22.0,
,7.0,six,,zero,zero,29.0,one,44.0,
,,one,18.0,,two,,one,,one_zero_zero_one_one
,3.0,,,zero,zero,44.0,one,14.0,
,4.0,,43.0,zero,zero,59.0,one,53.0,
zero,,two,,zero,,8.0,one,13.0,one_one_zero_one_zero
zero,1.0,zero,,,,,one,22.0,
zero,5.0,zero,11.0,zero,,29.0,zero,,
,5.0,one,35.0,,,19.0,one,45.0,
zero,,two,29.0,,one,43.0,zero,,
zero,,,14.0,zero,,47.0,one,24.0,
zero,,zero,38.0,zero,,21.0,,48.0,
zero,2.0,one,20.0,,,59.0,one,20.0,
zero,3.0,zero,9.0,zero,one,59.0,,,
one,3.0,one,18.0,,,47.0,one,6.0,
zero,9.0,six,36.0,,zero,83.0,one,46.0,
zero,3.0,zero,9.0,,,47.0,,,
zero,1.0,zero,69.0,zero,three,,,,
zero,,two,,,zero,,one,24.0,
zero,1.0,zero,,,zero,47.0,one,,
,4.0,four,25.0,zero,zero,59.0,one,6.0,
zero,1.0,zero,10.0,zero,zero,59.0,,20.0,
one,4.0,three,,one,two,59.0,one,30.0,
zero,,zero,,zero,one,39.0,one,,
zero,,zero,12.0,zero,zero,29.0,one,,one_zero_zero_zero_zero
zero,1.0,,16.0,,,,,3.0,
one,2.0,,,zero,two,49.0,,53.0,zero_zero_zero_one_one
zero,,zero,,,,,one,,
,2.0,one,40.0,zero,one,39.0,one,31.0,
,2.0,one,26.0,zero,one,49.0,one,,
zero,,three,,zero,zero,,,30.0,
one,0.0,zero,39.0,zero,zero,47.0,one,49.0,
one,3.0,two,28.0,zero,one,47.0,,14.0,zero_zero_zero_one_zero
,3.0,,28.0,zero,one,39.0,one,,
,2.0,one,,zero,one,47.0,one,30.0,
