a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,,4,,4,,zero,zero,zero,one,19,one,14,zero
one,one,2,one,20,zero,,one,zero,,59,zero,,one
one,,2,one,49,zero,zero,one,zero,zero,39,one,59,zero
,one,1,zero,57,zero,zero,one,zero,three,39,one,24,
zero,zero,1,one,,zero,one,,zero,one,43,,46,one
,zero,3,two,28,zero,zero,one,zero,one,29,one,38,one
zero,one,,zero,14,one,zero,one,zero,one,74,,24,one
zero,two,5,four,33,,zero,one,zero,two,39,one,,one
zero,zero,4,,37,zero,zero,one,,two,,one,24,
zero,,4,one,67,one,one,zero,,,,,,zero
zero,zero,7,,6,zero,zero,zero,zero,zero,39,one,16,zero
one,,3,two,19,,zero,one,zero,one,59,one,1,zero
zero,zero,4,three,45,,zero,one,zero,zero,59,one,12,one
one,two,3,two,26,zero,,,zero,three,39,one,4,one
zero,zero,,zero,33,zero,one,zero,zero,two,47,one,25,
,one,3,two,34,zero,,one,zero,two,,one,16,one
zero,zero,4,,21,,zero,one,,one,43,one,20,zero
zero,one,,zero,18,zero,,zero,,two,,one,17,one
one,zero,2,one,25,one,zero,,zero,zero,23,,35,zero
zero,one,,two,31,zero,zero,one,zero,three,71,one,5,one
zero,zero,3,two,36,,zero,one,zero,zero,47,,32,zero
zero,one,1,zero,,one,zero,one,zero,,34,,10,zero
zero,zero,3,two,18,zero,zero,one,zero,one,49,one,16,zero
zero,zero,4,three,24,one,zero,one,zero,zero,59,,,zero
one,one,3,two,29,one,zero,one,zero,one,35,one,17,
zero,zero,1,zero,56,one,zero,one,zero,zero,,one,40,zero
,,,two,21,one,,one,zero,,59,one,24,zero
zero,one,3,two,27,zero,zero,,zero,,49,one,4,one
,three,7,three,41,zero,,one,,,69,one,34,one
zero,zero,2,one,42,zero,zero,one,zero,two,39,,48,zero
zero,zero,4,zero,11,zero,zero,zero,,zero,,one,,zero
one,one,3,two,,zero,zero,one,zero,zero,95,one,32,one
,one,,,39,one,,zero,,,34,one,17,zero
one,zero,4,three,47,one,one,,zero,one,9,,37,
zero,one,3,zero,11,zero,zero,zero,zero,zero,,one,15,
one,,3,two,14,zero,zero,one,,zero,59,one,24,one
zero,zero,4,three,32,one,zero,,zero,one,29,one,42,zero
zero,zero,7,five,37,zero,zero,,zero,zero,47,one,47,zero
zero,one,3,two,23,,zero,one,zero,,79,,33,zero
,zero,3,two,19,zero,zero,one,zero,zero,31,one,27,zero
,one,3,one,31,one,,one,zero,,,,23,one
one,zero,0,,37,,zero,zero,zero,two,49,one,28,zero
zero,zero,3,one,60,zero,zero,one,zero,zero,39,one,,zero
one,,1,zero,,zero,zero,one,,one,44,one,21,zero
zero,zero,1,one,,,one,zero,zero,three,39,,29,zero
zero,zero,3,two,31,one,zero,one,zero,,29,one,41,zero
zero,zero,1,,59,,zero,,zero,zero,39,one,,zero
one,zero,5,,54,zero,zero,,zero,zero,47,one,12,zero
zero,zero,3,two,35,zero,zero,one,zero,two,47,one,,one
zero,zero,2,,12,zero,zero,zero,,two,43,one,20,zero
one,zero,5,three,,one,zero,one,zero,zero,29,,45,zero
,one,,zero,34,zero,zero,one,zero,,39,one,44,one
one,zero,0,zero,14,,,,zero,three,39,,5,one
one,zero,7,six,22,one,zero,,zero,zero,6,one,32,zero
zero,zero,6,two,49,zero,zero,one,zero,zero,59,,40,zero
zero,zero,5,zero,,one,zero,zero,zero,two,39,,,zero
,one,5,two,,one,one,,zero,two,,,61,
zero,zero,5,,10,,zero,one,zero,one,39,one,9,zero
,one,,two,12,one,,one,zero,zero,,one,22,zero
zero,zero,,one,48,one,one,zero,zero,,17,one,58,zero
one,two,4,zero,13,zero,,zero,zero,zero,39,one,23,zero
zero,zero,6,,39,zero,zero,,,zero,39,,28,zero
zero,one,4,one,,one,,zero,zero,three,55,,35,zero
zero,one,3,two,32,,,one,zero,,39,one,25,one
zero,two,2,,37,zero,zero,one,,two,39,one,,one
zero,three,5,three,33,zero,,one,zero,two,83,one,43,
,,2,zero,,one,zero,one,zero,three,,,26,one
one,,,one,26,zero,zero,one,zero,three,74,one,36,one
one,zero,,,17,,zero,zero,zero,one,53,one,,zero
one,zero,3,,21,,zero,one,zero,zero,43,,31,zero
zero,zero,2,zero,32,zero,zero,,zero,zero,39,one,,zero
one,zero,2,two,32,zero,one,,zero,two,71,one,41,one
zero,zero,3,,8,zero,zero,zero,zero,zero,15,one,18,zero
one,zero,4,two,,zero,zero,one,zero,two,18,,23,zero
zero,,3,,56,zero,zero,,zero,zero,55,one,10,
,zero,10,zero,29,one,zero,zero,zero,,19,,39,zero
zero,one,6,four,33,zero,,one,zero,,,one,25,
,,3,two,48,zero,,one,,zero,,one,50,
zero,zero,3,,32,zero,zero,one,zero,one,47,one,,zero
one,zero,2,one,32,,,,zero,zero,39,one,0,zero
,one,2,one,31,zero,zero,one,zero,zero,,one,35,zero
zero,,2,,43,,zero,one,zero,one,54,one,30,zero
zero,zero,4,two,22,one,,zero,zero,,29,one,,zero
zero,zero,3,two,27,one,zero,,zero,zero,20,,37,zero
one,zero,6,zero,26,zero,one,zero,zero,zero,43,one,22,
,one,,two,41,zero,,one,,,59,one,33,zero
zero,zero,2,one,13,one,zero,,,zero,39,one,,zero
zero,zero,3,,44,,one,,zero,zero,47,,54,
zero,zero,0,zero,27,zero,zero,zero,zero,zero,47,one,13,zero
zero,zero,3,two,20,one,zero,,zero,zero,31,one,30,
,one,7,,,zero,,zero,zero,one,39,one,26,one
,three,0,zero,11,one,zero,zero,zero,,39,one,1,zero
zero,zero,4,three,40,zero,,one,zero,zero,39,one,50,
one,zero,3,zero,16,one,zero,zero,zero,three,39,one,,one
zero,zero,5,four,28,zero,zero,one,zero,zero,39,one,27,zero
,one,3,two,,one,,one,zero,three,29,one,28,one
one,zero,,zero,6,,zero,,zero,one,59,one,16,zero
zero,zero,7,zero,10,zero,zero,,zero,one,55,one,7,zero
,one,2,one,37,one,,one,zero,zero,3,,18,zero
one,two,2,one,13,zero,zero,one,zero,one,39,,,one
zero,one,,one,,,,one,zero,one,9,,72,
one,,5,,32,zero,zero,one,zero,zero,39,one,,zero
zero,zero,6,five,19,zero,,one,zero,,47,one,4,zero
zero,zero,3,two,26,zero,zero,,,,,one,15,
one,zero,1,zero,,zero,zero,,zero,,35,one,16,zero
zero,,3,two,,zero,zero,one,zero,one,47,one,55,zero
zero,zero,2,zero,,,zero,zero,zero,one,39,,16,zero
zero,one,1,zero,20,zero,,zero,zero,zero,44,one,30,zero
zero,zero,5,,9,zero,zero,zero,zero,one,,one,19,zero
zero,,1,one,44,one,one,,zero,zero,19,,54,zero
one,zero,4,three,33,one,one,,zero,two,47,,41,zero
,one,,zero,5,one,,zero,zero,one,14,one,12,zero
,one,,zero,13,zero,zero,zero,,three,55,one,9,one
zero,two,,zero,11,zero,zero,zero,zero,two,39,one,4,
zero,one,3,two,51,zero,zero,one,zero,,,one,61,zero
,zero,1,,19,one,zero,,zero,zero,47,one,6,zero
,zero,8,,4,one,zero,zero,zero,zero,,,14,zero
zero,one,4,three,34,,,one,zero,,69,one,34,zero
zero,zero,4,three,32,one,,one,zero,zero,39,,42,zero
zero,zero,2,one,53,one,zero,one,zero,zero,19,,63,zero
,one,1,zero,17,zero,zero,one,zero,zero,,one,2,zero
zero,,3,two,43,,zero,,zero,three,39,one,40,one
zero,zero,,two,,one,zero,one,,zero,,one,35,
zero,one,5,three,26,,zero,one,,,,one,20,
one,zero,3,,10,zero,zero,zero,zero,,55,one,,zero
zero,zero,2,one,30,,zero,one,zero,one,39,one,32,one
zero,,2,one,,zero,zero,one,zero,zero,59,one,28,zero
one,,2,one,48,zero,zero,one,,zero,79,one,58,zero
zero,,0,,46,,,zero,zero,zero,43,one,28,zero
zero,zero,3,two,14,one,zero,,,two,47,one,7,zero
zero,zero,4,,34,one,zero,one,zero,zero,23,one,13,one
one,zero,0,,17,zero,zero,,zero,zero,9,,27,zero
zero,zero,3,two,,zero,zero,one,zero,one,39,one,,
one,zero,2,,,,one,zero,,one,69,one,,one
zero,zero,2,,26,zero,zero,,,zero,,one,33,zero
one,zero,2,zero,16,zero,zero,one,zero,two,43,one,6,zero
zero,zero,6,one,10,one,zero,,zero,one,,one,20,zero
one,,,two,,one,zero,zero,zero,zero,69,one,48,one
zero,zero,3,two,18,,zero,one,zero,,49,,28,zero
zero,zero,1,zero,,,zero,one,,zero,47,,,
,zero,5,zero,,one,zero,,zero,two,49,one,26,zero
zero,one,4,three,42,zero,,one,,three,,one,52,one
one,two,4,zero,18,,zero,zero,zero,one,59,one,20,zero
one,one,4,three,,zero,,one,zero,zero,,one,42,
zero,zero,4,,36,,zero,,zero,zero,49,one,46,zero
zero,zero,5,four,37,,zero,,zero,zero,43,,47,zero
one,zero,0,zero,,one,zero,,,two,39,one,1,zero
one,zero,,two,,zero,zero,one,zero,,47,one,,zero
zero,zero,4,three,37,zero,,one,zero,one,39,one,47,one
zero,,1,zero,43,zero,zero,one,zero,zero,29,one,53,one
,zero,,two,52,zero,zero,one,zero,zero,39,one,30,
,three,,two,42,one,zero,one,zero,three,63,,13,one
zero,zero,3,two,34,zero,zero,one,zero,zero,47,one,,zero
one,zero,4,two,21,one,,,zero,one,47,one,,
one,,,zero,50,one,one,,,zero,39,,52,
one,,0,,43,zero,zero,,zero,zero,71,one,53,zero
,,4,,,zero,zero,,zero,one,81,,22,one
zero,zero,5,zero,31,one,zero,,zero,zero,43,one,32,zero
,one,3,two,26,,,one,zero,,69,one,36,
zero,one,3,two,35,one,,one,,zero,39,,45,zero
zero,zero,5,four,30,one,zero,one,zero,zero,39,,,
,one,4,two,40,zero,,one,zero,,,one,,zero
zero,zero,4,zero,9,,,zero,zero,zero,,one,,zero
zero,zero,3,,6,zero,zero,zero,zero,zero,19,one,,zero
,one,,two,,one,zero,one,zero,,44,one,8,
one,,0,zero,,one,zero,zero,zero,zero,31,zero,,zero
zero,zero,4,zero,4,zero,zero,zero,,zero,47,one,14,zero
zero,one,2,one,33,zero,zero,one,zero,,47,one,43,
,,,two,37,,,one,,,,one,20,
zero,zero,1,zero,,zero,zero,one,zero,zero,83,one,,zero
one,zero,3,,13,zero,zero,,zero,zero,39,one,1,zero
one,one,0,zero,,one,zero,zero,,one,48,one,41,one
one,one,2,one,15,,zero,one,zero,,43,zero,25,zero
one,zero,4,two,29,zero,zero,one,zero,one,41,one,39,zero
one,zero,2,,17,zero,zero,one,,,41,one,,one
zero,,,zero,11,one,,zero,zero,,,one,13,zero
zero,zero,8,,,zero,zero,,zero,one,39,one,,
zero,zero,0,zero,27,zero,zero,zero,zero,zero,59,,30,one
zero,,3,three,38,,one,zero,zero,two,39,one,44,one
zero,one,,two,27,,zero,one,zero,,,,20,one
zero,one,5,,,one,zero,one,zero,,29,,38,one
,zero,3,two,,one,zero,one,zero,one,39,one,30,zero
one,zero,4,one,43,zero,zero,,zero,zero,59,one,27,
one,,2,,18,zero,,,zero,,,one,,one
,one,3,zero,4,,zero,zero,zero,,44,one,14,zero
zero,zero,,zero,6,zero,,,zero,zero,14,one,16,zero
one,,2,one,29,one,zero,,zero,zero,47,one,28,zero
one,one,,,14,zero,,zero,zero,zero,,one,24,zero
,one,,three,40,zero,zero,one,zero,zero,,one,50,one
zero,zero,4,three,,one,zero,one,zero,zero,29,,32,zero
zero,zero,3,two,51,one,,,zero,zero,35,one,,
,,3,two,32,,zero,one,zero,zero,51,one,42,zero
zero,zero,1,zero,,one,one,,zero,zero,17,,56,zero
one,zero,3,two,23,zero,zero,one,zero,zero,59,one,33,zero
zero,zero,4,three,,zero,zero,one,zero,zero,39,one,,zero
zero,zero,,three,37,,zero,one,,zero,39,,1,one
zero,zero,3,two,15,one,zero,,zero,zero,34,one,25,zero
zero,,4,three,24,one,,one,zero,,49,one,30,
,one,8,two,,zero,,one,,zero,,one,45,zero
zero,,3,two,21,zero,zero,one,zero,,,one,12,zero
zero,,,,37,,zero,one,zero,zero,44,one,,
zero,,,zero,35,zero,,one,zero,one,,one,27,one
zero,two,,three,25,one,,,zero,one,41,one,2,
zero,,4,,36,one,zero,one,zero,one,39,one,46,
one,zero,3,,4,zero,zero,zero,zero,zero,,one,4,zero
zero,,,zero,46,,zero,zero,zero,two,39,,23,one
one,zero,0,,40,zero,zero,zero,zero,zero,35,one,,
zero,zero,3,two,32,zero,zero,one,,,83,one,10,zero
,one,,four,36,zero,zero,one,,zero,,one,28,
,two,4,three,44,zero,,one,zero,zero,47,one,35,zero
one,zero,3,two,,,zero,one,zero,zero,49,one,3,zero
one,,3,three,45,,one,zero,zero,zero,39,one,55,zero
zero,one,3,two,24,,zero,one,zero,two,,one,25,one
zero,zero,13,three,46,zero,zero,one,,zero,53,one,56,zero
zero,one,3,two,23,zero,zero,one,zero,,39,one,15,one
zero,one,,one,27,zero,zero,one,zero,two,,one,37,one
one,,,zero,16,,zero,one,zero,,39,one,5,one
,one,,one,15,,,one,,three,43,one,25,one
zero,zero,0,zero,36,zero,zero,zero,,two,44,one,20,zero
one,zero,2,two,34,one,one,,zero,zero,79,,44,one
one,zero,,four,33,,zero,,zero,zero,49,one,6,zero
zero,one,4,three,28,zero,zero,,,two,43,one,38,
one,zero,1,one,37,one,one,zero,,zero,47,zero,47,zero
zero,zero,2,one,18,one,,one,zero,one,43,one,28,zero
zero,zero,3,three,22,one,one,zero,,two,29,one,22,one
zero,one,,one,24,zero,zero,one,zero,,43,one,33,
zero,zero,1,,18,zero,zero,one,,one,47,one,28,zero
zero,zero,3,,12,zero,zero,one,zero,zero,49,one,17,zero
zero,two,3,,30,zero,zero,one,zero,zero,59,one,40,one
one,one,,zero,10,zero,zero,zero,zero,one,47,one,20,zero
,zero,3,two,29,one,zero,,zero,two,29,one,,zero
zero,zero,3,,19,one,,one,zero,zero,39,one,29,zero
,one,,,15,zero,,zero,zero,,,one,25,zero
one,,7,zero,,one,zero,,zero,one,49,one,,zero
zero,one,3,two,22,zero,zero,one,zero,three,,one,32,one
one,,1,zero,55,zero,one,zero,zero,zero,34,one,65,zero
,one,7,,26,one,zero,zero,zero,,47,one,7,
zero,,4,three,23,zero,zero,one,zero,one,39,one,15,one
zero,,3,two,24,zero,zero,one,zero,one,,one,24,one
one,zero,2,,13,one,zero,one,,one,47,one,,zero
,one,5,zero,5,,zero,zero,zero,zero,,one,3,
one,zero,2,zero,13,one,zero,,zero,two,65,one,23,one
zero,zero,4,one,,,one,,zero,zero,47,,36,zero
zero,zero,,,9,,zero,zero,zero,,54,one,,zero
one,one,,two,20,one,,one,zero,,76,one,1,
,one,,zero,18,one,zero,zero,zero,zero,59,one,4,zero
zero,one,2,,54,zero,,one,zero,zero,47,one,64,
zero,zero,3,,,zero,zero,,,zero,,one,23,zero
zero,one,2,one,29,,zero,one,zero,two,39,one,15,zero
zero,one,1,zero,16,,,one,zero,,47,one,10,one
zero,one,2,,,zero,,one,zero,three,,one,30,one
zero,,2,one,,one,zero,,zero,zero,43,,45,
zero,zero,3,two,,one,zero,,zero,zero,49,one,7,zero
one,zero,1,,24,one,zero,,zero,,47,one,10,one
zero,zero,4,two,67,zero,zero,,,zero,24,,14,
,one,,three,33,one,zero,one,zero,,29,one,18,one
one,one,,zero,20,zero,,zero,zero,two,44,one,20,zero
,zero,0,zero,17,one,zero,,zero,two,67,,1,one
zero,,4,three,30,zero,,one,zero,,,one,25,
zero,one,4,three,38,zero,zero,one,zero,two,48,one,48,
one,one,2,one,,zero,,one,zero,one,43,,34,zero
zero,zero,3,,43,zero,zero,one,,zero,43,,36,zero
zero,zero,4,,23,,zero,zero,,,39,one,31,zero
zero,,1,zero,,,zero,one,zero,zero,47,one,,
zero,zero,3,two,22,zero,zero,one,zero,two,47,one,32,
,one,,zero,,one,,zero,zero,two,47,one,28,zero
zero,three,,,13,zero,,,zero,,29,one,4,zero
zero,zero,0,zero,,zero,zero,zero,zero,two,39,,21,one
one,one,1,zero,18,one,zero,one,zero,,39,one,17,zero
one,one,0,zero,28,zero,zero,zero,zero,,,one,4,one
,one,,one,,zero,zero,one,zero,zero,,one,13,one
zero,zero,4,three,27,zero,zero,one,zero,,,one,37,zero
zero,two,1,,44,zero,one,zero,zero,,,one,50,
,zero,6,five,,one,zero,one,zero,zero,15,,25,zero
zero,zero,3,,,zero,zero,,zero,zero,,one,13,zero
zero,,3,one,30,one,zero,one,zero,two,39,,40,one
,one,3,,20,zero,zero,one,zero,two,35,one,5,zero
zero,zero,3,one,18,one,,,zero,zero,47,one,28,zero
zero,zero,8,six,44,,zero,one,zero,zero,,one,54,
zero,,3,two,,zero,zero,one,zero,two,43,one,10,one
zero,zero,3,zero,6,zero,zero,,,,19,one,9,zero
,,5,zero,33,one,zero,,zero,two,71,,43,zero
,,4,one,27,one,zero,zero,zero,one,35,,,zero
,zero,0,,17,zero,zero,zero,zero,zero,59,one,,zero
zero,,,one,45,one,zero,one,,zero,19,,37,zero
one,zero,0,,34,zero,one,zero,zero,zero,,one,44,
zero,zero,3,two,16,zero,zero,,zero,zero,53,one,26,zero
one,,4,,19,zero,zero,,zero,zero,47,one,,zero
one,zero,2,one,28,one,zero,,,zero,39,one,15,
,one,,one,34,one,zero,one,zero,,29,one,,one
one,one,,zero,50,one,zero,one,zero,two,,one,30,
,one,,two,27,one,,,zero,,47,one,37,zero
zero,one,1,zero,47,zero,,one,zero,,,one,57,
,one,0,zero,51,zero,one,zero,zero,,,one,29,
,,3,two,31,one,,one,zero,,41,one,41,zero
,one,3,one,15,one,,zero,,,,one,25,
zero,one,,one,,zero,,one,,one,,one,28,zero
zero,zero,9,six,38,zero,zero,one,zero,zero,43,one,48,zero
one,zero,7,six,37,zero,zero,one,zero,zero,39,one,47,zero
zero,zero,12,three,17,one,zero,zero,zero,one,51,one,27,zero
,one,3,two,35,zero,,one,zero,one,47,one,45,one
,one,,two,25,,,one,zero,zero,39,one,35,zero
,,,zero,,zero,zero,one,zero,zero,,one,,zero
zero,one,,one,23,one,zero,one,zero,,47,one,33,
zero,,1,,30,,zero,one,zero,,43,one,,
zero,zero,5,two,45,zero,zero,one,zero,zero,53,one,30,zero
,zero,10,,27,zero,zero,one,zero,,,one,37,zero
zero,zero,3,three,34,,one,zero,,zero,7,one,,zero
,zero,4,zero,17,,zero,,,one,35,,,zero
zero,zero,4,three,36,zero,,,,zero,39,one,46,zero
zero,zero,2,one,20,one,zero,one,zero,one,47,one,25,zero
one,zero,3,zero,24,zero,zero,one,zero,zero,43,one,,zero
,one,,two,,zero,,one,zero,three,47,one,14,one
one,zero,5,zero,12,one,zero,zero,zero,one,71,one,20,zero
,,,three,37,,zero,one,zero,zero,69,one,42,
one,one,4,two,31,one,,one,,two,,,41,one
one,zero,3,,37,one,one,,zero,two,47,zero,47,zero
,one,4,three,20,one,,one,zero,zero,45,,30,zero
one,,8,zero,21,one,zero,zero,zero,zero,43,one,,zero
,one,,one,32,one,zero,one,zero,,39,one,42,
,,2,zero,16,,zero,zero,zero,two,43,one,26,one
zero,one,,zero,23,zero,zero,one,zero,,,one,21,one
zero,zero,8,zero,9,zero,,,zero,one,,one,19,zero
zero,zero,4,zero,,,zero,,,zero,47,zero,18,zero
zero,,,three,40,,,one,zero,zero,,one,24,
zero,one,4,zero,,zero,,zero,zero,,,one,27,zero
zero,two,3,,,zero,one,zero,zero,two,47,one,24,zero
zero,zero,9,,,zero,zero,one,zero,zero,39,one,,zero
one,zero,2,one,17,zero,zero,one,zero,one,69,one,26,one
zero,zero,12,six,,one,zero,one,zero,zero,54,one,47,zero
zero,one,3,two,,zero,,one,,zero,,one,31,zero
zero,one,,one,38,one,,one,zero,one,,,48,
one,,2,one,23,one,zero,one,,,33,one,18,one
zero,zero,0,zero,,one,zero,,zero,three,19,one,,one
zero,zero,,,23,,zero,one,zero,zero,54,one,9,zero
zero,zero,5,three,30,one,,one,,zero,41,,36,
zero,zero,3,two,20,zero,zero,one,zero,one,49,one,30,zero
zero,two,8,zero,,zero,zero,zero,,two,29,one,22,zero
one,zero,3,,10,zero,zero,zero,,,,one,20,zero
zero,zero,3,one,36,,zero,one,zero,,43,one,,zero
one,zero,3,,,,zero,one,zero,zero,,one,,zero
,zero,3,two,77,one,one,zero,zero,zero,47,,26,
zero,two,,two,28,zero,zero,one,zero,two,49,one,,
zero,,9,two,,zero,zero,,zero,one,39,,,
,one,7,six,,zero,,one,zero,,39,one,48,
one,,,zero,,zero,zero,zero,zero,,,one,10,zero
zero,zero,2,one,25,zero,zero,,,zero,44,,20,zero
zero,zero,4,two,29,zero,zero,one,,zero,69,,,one
,one,,two,15,,zero,one,zero,zero,,one,20,zero
zero,,4,,13,zero,zero,zero,zero,one,59,one,23,one
zero,three,2,,54,zero,zero,one,zero,,,one,30,one
zero,zero,11,,28,zero,zero,,zero,zero,59,one,8,zero
zero,zero,3,three,39,one,zero,,,one,39,,,zero
,,4,three,35,,,,zero,,,,45,zero
zero,,5,zero,9,zero,zero,zero,zero,zero,39,one,19,zero
zero,one,,two,24,one,zero,one,zero,,,one,23,one
,one,2,one,,zero,zero,one,,one,43,one,27,one
zero,zero,0,zero,19,one,zero,zero,,zero,23,,28,zero
zero,one,3,two,,one,zero,one,zero,,,one,34,zero
one,zero,4,three,28,one,zero,,,one,29,,18,zero
zero,zero,8,three,41,one,,zero,zero,one,7,one,,
one,one,4,three,18,zero,zero,one,zero,one,,one,6,zero
,one,2,zero,12,zero,,zero,zero,two,47,zero,22,zero
zero,zero,3,two,20,zero,zero,one,zero,one,47,one,19,zero
zero,zero,4,zero,7,one,zero,,,,49,one,17,zero
zero,zero,,one,10,one,zero,,zero,one,24,one,20,zero
,one,3,two,23,zero,,one,zero,,,one,20,one
one,,3,two,,one,zero,one,zero,two,19,,25,zero
,two,3,,15,zero,zero,one,zero,,49,one,2,one
one,zero,4,three,15,,zero,one,zero,zero,,one,,one
,one,3,three,34,zero,,zero,zero,two,74,one,44,
zero,,3,one,32,zero,zero,one,,two,47,one,42,one
one,,,five,21,one,zero,,zero,zero,39,one,31,zero
zero,one,,two,,zero,,one,zero,,,one,23,
zero,zero,2,,,one,zero,,zero,zero,41,one,,zero
zero,zero,,zero,,zero,zero,zero,,one,39,one,30,zero
one,zero,6,two,,one,one,zero,,zero,40,,3,zero
,zero,1,zero,22,zero,zero,one,zero,zero,49,,,one
zero,zero,4,,30,zero,zero,,zero,zero,29,one,14,zero
one,zero,5,,,,zero,one,zero,zero,39,one,10,zero
,one,,two,,one,zero,one,zero,,39,,43,
one,zero,4,,,zero,zero,zero,zero,zero,47,one,,zero
,,3,,,one,zero,one,zero,,,,33,zero
zero,one,3,zero,9,zero,zero,zero,zero,one,,one,10,zero
zero,zero,4,zero,8,zero,,,zero,one,,one,1,zero
zero,,3,zero,18,one,zero,,zero,two,24,one,,zero
one,,1,zero,26,one,one,,zero,two,39,,11,zero
,,,zero,26,zero,,zero,,two,,one,2,one
one,zero,5,four,42,,zero,one,zero,zero,43,,30,one
one,zero,5,four,26,,zero,one,zero,zero,53,,36,zero
one,one,,,32,zero,zero,one,zero,two,,zero,16,one
one,zero,3,two,,,zero,one,zero,one,,one,20,zero
zero,zero,5,one,11,zero,zero,one,,zero,,one,7,zero
zero,zero,2,,,zero,zero,,zero,one,24,one,34,zero
zero,zero,2,zero,34,one,zero,zero,,zero,71,one,44,
zero,zero,3,two,40,zero,zero,one,,zero,83,one,,zero
zero,zero,3,two,22,,zero,one,,zero,59,one,32,one
,one,3,two,32,,zero,one,,,47,,,one
one,zero,0,zero,69,zero,one,zero,zero,zero,,one,,
zero,,3,,21,,zero,one,zero,,35,one,2,zero
,one,2,one,37,one,one,zero,zero,,35,one,47,zero
one,zero,3,two,19,one,zero,one,zero,zero,59,,29,zero
,,,one,43,one,zero,one,zero,zero,97,one,,zero
zero,zero,3,,20,one,zero,,zero,zero,19,one,10,zero
zero,zero,8,zero,9,,zero,,zero,one,44,one,19,zero
one,one,2,one,17,zero,zero,one,zero,two,,one,4,one
,one,6,four,33,one,zero,one,zero,,,,20,one
zero,,4,three,30,zero,zero,one,zero,,,one,12,
zero,zero,2,one,23,zero,,,zero,zero,55,one,15,zero
zero,zero,4,zero,16,one,,,,zero,44,one,,zero
,one,5,zero,10,,zero,zero,,one,,one,20,zero
zero,one,,two,30,zero,zero,one,zero,zero,,one,40,one
zero,zero,0,zero,40,zero,one,zero,zero,three,43,one,,zero
zero,one,,one,13,one,zero,one,zero,,49,one,2,one
zero,zero,2,,14,zero,zero,one,zero,zero,71,one,2,zero
,,3,two,36,,,one,zero,one,,one,36,
one,zero,4,,43,zero,zero,zero,zero,zero,47,,,zero
zero,zero,2,one,,zero,zero,,zero,,39,one,50,
zero,zero,2,two,31,one,one,zero,zero,zero,29,,30,zero
zero,zero,3,,21,,zero,one,zero,one,44,one,20,zero
zero,zero,3,one,34,,zero,one,zero,one,44,,,zero
,one,,zero,13,,,one,,two,,one,16,zero
zero,,4,zero,37,,zero,,zero,zero,39,one,26,zero
zero,zero,1,zero,14,,zero,zero,,one,49,one,17,zero
zero,,3,,20,zero,zero,one,,zero,55,one,25,zero
zero,zero,3,two,30,zero,zero,one,zero,zero,69,one,40,zero
zero,zero,6,five,,one,,one,,zero,39,,15,zero
one,zero,3,three,29,one,one,zero,zero,zero,11,one,39,zero
one,zero,2,one,17,one,zero,,zero,two,41,one,,zero
,one,,two,31,zero,,one,zero,,73,one,32,
,one,2,two,57,one,one,zero,zero,,69,one,67,
zero,two,4,two,,,zero,one,zero,,39,one,,one
zero,zero,4,,11,zero,zero,one,zero,zero,,one,,zero
zero,zero,7,,16,zero,zero,one,zero,zero,47,one,26,zero
one,zero,7,two,17,one,zero,one,zero,,47,one,1,zero
zero,zero,6,zero,9,zero,zero,zero,zero,one,29,one,0,zero
,one,2,zero,,one,,zero,zero,one,53,one,12,
zero,zero,0,zero,37,zero,one,zero,zero,two,67,one,30,one
zero,zero,,four,33,one,zero,one,zero,two,29,,,one
zero,zero,4,three,19,,zero,,zero,zero,31,one,21,zero
one,zero,,,9,zero,zero,zero,zero,zero,55,,,zero
zero,zero,2,one,41,zero,zero,one,zero,zero,39,,10,zero
one,one,,zero,,zero,zero,one,zero,three,,one,51,
,zero,1,zero,60,zero,zero,,zero,zero,39,one,,zero
one,zero,3,,21,one,zero,,zero,one,39,,12,zero
zero,three,5,zero,31,one,zero,zero,zero,three,49,one,41,
,zero,3,two,25,,zero,,,zero,41,one,,zero
one,zero,3,two,16,one,zero,,,zero,69,,0,
zero,,1,zero,21,zero,,one,zero,,,one,1,zero
zero,zero,,,49,zero,zero,one,zero,zero,43,one,59,zero
,one,,one,25,one,zero,zero,zero,,39,one,35,one
zero,zero,5,,8,zero,zero,zero,zero,zero,47,one,5,zero
zero,zero,1,zero,24,one,,zero,zero,zero,9,one,18,zero
,,2,one,19,zero,,one,zero,,43,one,29,one
zero,,3,two,,one,zero,,,zero,23,,,zero
zero,zero,4,,20,zero,zero,zero,,one,13,,9,zero
,,2,one,29,zero,,one,,,71,one,39,one
zero,one,1,zero,,one,,one,,zero,19,one,31,
one,,1,zero,,,,zero,zero,one,39,,17,zero
zero,zero,1,,19,zero,zero,one,zero,three,,one,29,zero
,one,,zero,25,,,zero,zero,,39,,9,zero
zero,zero,2,one,7,one,zero,,zero,,19,one,,zero
zero,zero,2,one,,zero,zero,one,,three,39,one,33,one
,one,,zero,,zero,,zero,zero,one,59,one,20,one
,one,,,10,zero,zero,zero,zero,two,43,one,20,zero
zero,zero,,zero,11,zero,zero,zero,zero,zero,47,one,2,zero
one,zero,0,zero,29,one,one,zero,zero,zero,43,one,,zero
zero,zero,8,one,17,zero,zero,one,zero,two,66,one,20,
one,one,4,zero,10,zero,zero,zero,zero,one,39,one,1,zero
zero,one,3,two,20,zero,,one,,two,,one,30,one
