AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
,,1,,6,0,,1,11162.8,9,16000,3,501,2,2,2,2,61,77
50,,1,0,,1,4,2,11162.8,,39000,5,183,2,2,2,2,342,342
,2,1,0,6,1,4,2,11162.8,7,0,0,183,2,2,2,2,387,342
,2,6,0,6,1,4,,11162.8,7,10100,2,183,2,2,2,2,355,342
17,2,6,0,6,1,,,11162.8,4,0,0,,2,2,2,2,260,342
,1,1,0,1,,5,1,11224.3,11,516000,9,501,2,2,2,2,60,60
44,2,1,0,1,3,5,1,11224.3,9,1000,1,501,2,2,2,2,61,60
31,2,1,0,1,,3,2,11162.8,11,516000,9,501,2,2,2,2,125,125
,1,1,0,1,1,3,2,11162.8,9,138000,9,501,2,2,2,2,155,125
28,2,1,0,1,0,2,2,11162.8,9,55000,6,,2,2,2,2,115,114
31,,1,0,2,0,2,2,11162.8,7,25000,4,469,2,2,2,2,114,114
,1,1,0,1,0,4,1,11224.3,9,212040,9,501,2,2,2,,52,52
52,2,1,0,1,0,4,1,11224.3,11,93100,8,501,2,2,2,2,50,52
22,1,6,0,1,0,4,1,11224.3,9,6000,1,501,2,2,2,2,48,52
18,,6,,1,0,4,,11224.3,5,130,1,,2,2,2,2,48,52
25,1,2,,1,0,4,1,11224.3,9,110000,8,501,2,2,2,2,90,52
24,2,2,,1,0,,1,11224.3,9,0,0,,2,2,2,2,89,52
,1,1,,1,2,,1,11162.8,9,50000,6,501,2,2,2,2,49,48
49,2,1,0,1,,4,1,11162.8,9,100000,8,501,2,2,2,2,51,48
16,1,6,,1,,4,1,11162.8,,0,0,,2,2,2,2,62,48
33,2,1,0,1,,,2,11224.3,9,63000,7,381,2,2,2,2,107,107
36,1,1,,1,1,,2,11224.3,5,15000,3,381,2,2,2,2,128,107
51,1,1,0,,,6,1,11224.3,11,185000,9,501,2,2,2,,105,105
47,2,1,,6,1,6,1,11224.3,10,14000,3,501,2,2,2,2,148,105
59,2,6,0,6,1,,1,11224.3,9,4000,1,501,2,2,2,2,235,105
,1,1,0,6,1,,1,11224.3,10,9000,2,501,1,2,2,1,179,105
,2,1,0,6,1,6,1,11224.3,9,25000,4,,2,2,2,2,235,105
44,2,1,0,,,4,1,11224.3,10,170000,9,501,2,2,2,,59,58
45,,1,0,1,2,4,1,11224.3,10,81300,8,501,2,2,2,2,56,58
57,1,1,0,1,0,2,1,11162.8,7,100000,8,501,2,2,2,2,69,69
43,2,1,0,1,0,2,1,11162.8,9,135000,9,501,2,2,2,2,53,69
58,,1,0,2,0,2,2,11224.3,7,12000,2,201,2,2,2,2,403,403
,2,1,0,2,0,,2,11224.3,7,22200,4,201,2,2,2,2,358,403
89,1,1,0,1,,3,1,11162.8,,59700,7,501,1,1,1,,94,94
87,2,1,0,1,,3,1,11162.8,10,40540,5,501,2,1,2,2,80,94
60,,6,0,1,,,1,11162.8,,0,0,,2,1,2,,95,94
43,,1,0,1,1,3,1,11162.8,12,138500,9,501,2,2,2,2,210,210
44,2,1,,1,1,,1,11162.8,12,0,0,501,2,2,2,2,196,210
30,2,6,4,1,,3,2,11224.3,5,26500,4,129,2,2,2,,285,285
,2,1,,1,2,,1,11162.8,,7000,2,,2,2,2,2,98,98
49,,1,0,1,,4,1,11162.8,,430000,9,501,2,2,2,2,81,98
61,1,1,,2,0,,1,11224.3,,40000,5,383,2,2,2,,81,81
,2,1,0,2,0,,1,11224.3,7,24500,4,383,2,2,2,2,54,81
88,1,1,0,,0,2,1,11162.8,,97900,8,501,2,2,2,2,96,97
73,,1,0,1,0,,1,11162.8,9,22600,4,501,2,2,2,2,77,97
,1,1,0,1,0,2,1,11162.8,10,185000,9,501,2,2,2,2,102,102
60,,1,0,1,0,2,1,11162.8,,5000,1,501,2,2,2,2,84,102
60,,4,0,,1,3,1,11162.8,10,135000,9,,2,2,2,2,69,69
20,2,6,,8,1,3,1,11162.8,4,800,1,501,2,2,2,2,93,69
17,,6,4,,1,,1,11162.8,4,700,1,501,2,2,2,2,53,69
38,2,1,0,1,,4,1,11162.8,9,100000,8,,2,2,2,2,81,81
,1,1,,1,2,4,1,11162.8,1,0,0,389,2,2,2,2,87,81
23,2,1,0,9,2,,2,11224.3,,0,0,,2,2,2,2,96,97
34,1,1,0,9,2,4,2,11224.3,9,25000,4,97,2,2,1,2,109,97
,1,1,0,1,0,2,1,11224.3,,56200,6,501,2,2,2,2,95,95
,2,1,0,1,0,2,,11224.3,9,120000,8,501,2,2,2,2,98,95
50,1,1,0,1,,4,1,11224.3,9,240000,9,501,2,2,2,2,63,63
,2,1,,1,2,4,1,11224.3,10,100000,8,501,2,2,2,2,53,63
43,1,1,0,9,1,3,,11162.8,5,24000,4,287,2,2,2,2,110,110
39,2,1,,6,1,3,1,11162.8,5,35000,5,287,2,2,2,2,83,110
52,1,1,0,1,0,2,1,11162.8,10,160000,9,501,2,2,2,2,75,74
,2,1,0,1,0,2,1,11162.8,9,211000,9,501,2,2,2,2,92,74
59,1,1,0,1,2,6,1,11162.8,10,173000,9,501,2,2,2,2,75,75
34,2,1,0,1,2,6,1,11162.8,10,110000,8,501,2,2,2,2,49,75
,,1,0,1,,6,1,11162.8,9,55000,6,501,2,2,2,2,45,75
66,2,1,0,1,,,1,11162.8,,7000,2,501,2,1,2,2,41,75
75,2,1,0,1,0,2,1,11224.3,10,142900,9,501,2,2,2,2,62,62
76,1,1,0,1,,2,1,11224.3,10,239200,9,501,2,2,2,2,52,62
54,1,1,0,1,0,,2,11162.8,7,50000,6,367,2,2,2,2,101,102
45,2,1,0,1,0,2,2,11162.8,10,12000,2,367,2,2,2,2,108,102
,2,1,0,1,0,2,2,11162.8,,78000,7,501,2,2,2,2,87,87
31,1,1,0,1,,2,,11162.8,11,80000,7,501,2,2,2,2,76,87
49,1,1,4,1,0,4,1,11224.3,3,30600,4,312,2,2,2,2,234,234
,2,1,,1,0,4,1,11224.3,,10800,2,312,2,2,2,2,243,234
20,,6,4,1,0,4,1,11224.3,5,5000,1,,2,2,2,,437,234
19,1,6,4,,0,4,1,11224.3,6,35000,5,,2,2,2,2,436,234
,1,1,,1,,,2,11224.3,,105100,8,501,2,2,2,,85,85
26,,1,0,1,0,,2,11224.3,9,59000,7,501,2,2,2,2,90,85
48,,1,0,1,,2,1,11224.3,9,168000,9,501,2,2,2,2,80,80
,1,1,0,1,0,2,1,11224.3,,127500,9,501,2,2,2,2,62,80
58,1,1,0,,1,3,1,11162.8,10,150000,9,501,2,2,2,2,96,96
51,2,1,,1,1,3,1,11162.8,9,0,0,501,2,2,2,2,81,96
53,,1,0,1,1,3,,11162.8,10,112060,8,501,2,2,2,2,67,66
52,2,1,0,1,1,3,2,11162.8,9,95400,8,501,2,2,2,2,96,66
,,1,0,6,0,2,,11224.3,9,18000,3,217,2,2,2,,202,202
,2,1,0,6,0,2,2,11224.3,10,19000,3,217,2,2,2,2,287,202
,1,1,0,9,,2,1,11224.3,9,184000,9,501,2,2,2,2,63,63
55,2,1,0,,0,2,1,11224.3,9,164000,9,501,2,2,2,,79,63
,1,1,0,1,0,,2,11162.8,10,121000,8,501,2,2,2,2,55,55
28,2,1,0,1,0,2,2,11162.8,10,127000,9,501,2,2,2,2,68,55
,1,3,0,6,0,4,,11224.3,9,26000,4,303,2,2,2,2,171,171
35,1,6,0,6,0,4,2,11224.3,9,25000,4,,2,2,2,2,302,171
25,1,6,0,6,0,4,2,11224.3,4,3000,1,,2,2,1,2,247,171
25,2,6,0,6,0,4,2,11224.3,7,25000,4,303,2,2,2,2,207,171
59,2,1,0,1,0,2,2,11224.3,,185000,9,501,2,2,2,2,65,65
61,1,1,0,1,0,2,2,11224.3,,160000,9,501,2,2,2,2,58,65
,2,1,0,1,,3,1,11224.3,,60000,7,501,2,2,2,2,34,33
33,,1,0,6,1,3,1,11224.3,9,140000,9,501,2,2,2,2,21,33
,2,1,0,1,0,2,,11224.3,,20000,3,501,2,2,2,,144,143
63,,1,0,1,0,2,2,11224.3,7,100500,8,501,2,2,2,2,142,143
,2,3,0,1,0,7,1,11162.8,10,46800,6,324,2,2,2,2,72,72
43,1,4,0,,0,7,1,11162.8,9,65000,7,,2,2,2,,91,72
35,2,2,0,1,0,7,1,11162.8,5,16100,3,324,2,2,2,2,86,72
,1,1,0,1,,,1,11162.8,,249900,9,501,2,2,2,2,155,154
50,,1,1,1,2,5,1,11162.8,10,79800,7,501,2,2,2,2,197,154
80,2,3,0,,2,,1,11162.8,5,22800,4,501,2,2,2,2,92,154
39,1,1,0,1,,,2,11224.3,10,114600,8,501,2,2,2,2,78,78
36,2,1,0,1,,2,2,11224.3,,103600,8,501,2,2,2,,67,78
84,,1,0,1,0,2,1,11162.8,9,186700,9,501,2,2,2,2,45,45
83,2,1,,1,,2,1,11162.8,9,42500,5,501,2,2,2,2,39,45
57,1,1,0,1,0,2,1,11224.3,,528900,9,501,2,2,2,,75,75
,1,1,0,,0,2,,11224.3,8,22300,4,501,2,2,2,2,89,75
38,2,1,0,1,2,4,1,11224.3,9,518400,9,,2,2,2,2,70,70
,1,1,0,1,2,4,1,11224.3,9,518000,9,501,2,2,2,2,79,70
59,1,1,0,6,0,4,2,11224.3,6,18300,3,439,2,2,2,,49,50
63,2,1,,,0,4,,11224.3,,1500,1,439,2,2,2,2,64,50
36,1,6,0,6,0,4,,11224.3,9,25000,4,439,2,2,2,2,84,50
,1,6,0,6,,4,2,11224.3,6,69170,7,439,1,2,2,,83,50
34,,1,0,1,3,,1,11162.8,10,388000,9,501,2,2,2,,104,104
33,,1,,1,,5,1,11162.8,9,60000,7,501,2,2,2,2,98,104
42,2,1,0,1,2,4,1,11162.8,10,12500,2,501,2,2,2,2,30,30
43,1,1,0,,,4,1,11162.8,9,175000,9,501,2,2,2,2,33,30
52,1,1,0,6,1,,1,11162.8,9,88500,8,501,2,2,2,2,40,39
46,2,1,0,6,1,5,1,11162.8,,156000,9,501,2,2,2,,65,39
15,2,6,0,6,1,5,1,11162.8,4,0,0,501,2,2,2,2,30,39
80,1,1,,6,1,5,,11162.8,9,0,0,,2,2,2,2,69,39
77,2,1,0,6,,,1,11162.8,,0,0,501,2,2,2,2,41,39
32,2,1,0,1,0,2,2,11162.8,10,68400,7,501,2,2,2,2,79,79
,1,1,0,1,0,2,2,11162.8,7,50000,6,501,2,2,2,2,85,79
,,1,0,1,0,,1,11162.8,9,11500,2,501,2,2,2,2,110,110
66,2,1,0,1,0,2,1,11162.8,,117200,8,501,2,2,2,2,98,110
53,1,1,0,1,0,3,1,11162.8,11,541000,9,,2,2,2,,59,59
56,2,1,,1,0,3,1,11162.8,,93000,8,501,2,2,2,2,78,59
23,2,6,0,1,0,3,,11162.8,9,58000,6,501,2,2,2,,65,59
45,2,5,0,,6,10,2,11224.3,9,12000,2,43,2,2,2,2,98,97
,2,6,0,,6,10,,11224.3,8,5400,1,,2,2,2,,177,97
18,1,6,0,1,6,10,,11224.3,8,3300,1,43,2,2,2,2,94,97
18,1,6,0,,6,10,,11224.3,8,0,0,,2,2,2,2,94,97
16,2,6,0,,6,10,2,11224.3,4,1800,1,43,2,2,2,2,123,97
50,2,1,0,,1,,1,11224.3,12,130000,9,501,2,2,2,2,102,102
48,1,1,1,1,1,3,1,11224.3,,13000,2,,2,2,2,2,124,102
,1,1,4,1,,3,1,11162.8,9,150000,9,501,2,2,2,2,70,70
52,2,1,0,1,1,3,1,11162.8,10,60000,7,501,2,2,2,2,64,70
58,1,1,0,1,,4,,11224.3,10,130000,9,501,2,2,2,2,67,67
,2,1,0,1,,4,1,11224.3,10,120000,8,501,2,2,2,2,83,67
57,1,1,0,,,,,11224.3,,245000,9,501,2,2,2,,62,61
,2,1,,1,0,,1,11224.3,,80000,7,501,2,2,2,2,67,61
,,1,0,1,0,2,2,11162.8,12,148000,9,501,2,2,2,2,165,164
,1,1,,1,0,,2,11162.8,12,11400,2,501,2,2,2,2,134,164
59,1,1,0,1,0,3,1,11162.8,7,85000,8,501,2,2,2,,96,96
58,2,1,0,,0,3,1,11162.8,9,191000,9,501,2,2,2,2,80,96
18,2,6,0,,0,3,,11162.8,,0,0,501,2,2,2,2,59,96
31,,1,0,1,0,2,2,11162.8,9,105100,8,501,2,2,2,2,90,90
30,2,1,,1,0,2,,11162.8,9,115000,8,501,2,2,2,2,215,90
41,2,6,0,2,1,,,11162.8,1,0,0,,2,2,2,,76,76
45,2,1,,1,3,,1,11162.8,9,15000,3,501,2,2,2,2,105,105
46,,1,0,,,5,1,11162.8,11,300000,9,501,2,2,2,2,101,105
59,2,6,0,2,0,2,2,11224.3,5,71000,7,,2,2,2,2,38,39
57,1,4,0,2,0,2,2,11224.3,5,23000,4,174,2,2,2,2,53,39
26,,6,0,,0,2,2,11224.3,5,15600,3,501,2,2,2,2,107,39
51,1,1,0,6,0,2,1,11224.3,10,296000,9,501,2,2,2,2,61,61
53,,1,0,1,0,2,1,11224.3,10,186000,9,501,2,2,2,,73,61
50,,1,0,1,1,3,1,11224.3,10,69000,7,492,2,2,2,,75,75
72,1,1,,1,,3,1,11224.3,12,31700,5,492,2,2,2,2,78,75
50,1,1,,1,,4,1,11224.3,12,120000,8,501,2,2,2,,76,76
53,2,1,,,2,4,1,11224.3,12,110000,8,501,2,2,2,2,63,76
24,2,1,,1,0,2,2,11224.3,10,2100,1,293,2,2,2,2,143,142
28,1,1,0,,0,2,2,11224.3,9,47500,6,293,2,2,2,,140,142
31,2,1,1,1,2,4,2,11224.3,12,50000,6,501,2,2,2,2,57,58
,1,1,0,1,,4,2,11224.3,,90000,8,501,2,2,2,2,61,58
37,2,1,0,2,4,6,2,11224.3,10,72000,7,496,2,2,2,2,68,68
41,1,1,0,2,4,,2,11224.3,,95000,8,496,2,2,2,2,104,68
67,,3,0,1,0,2,,11162.8,7,88900,8,501,2,2,2,2,48,49
35,2,1,0,1,,3,,11224.3,10,62000,7,,2,2,2,,63,63
,1,1,0,1,1,3,1,11224.3,10,159000,9,501,2,2,2,2,55,63
50,1,1,0,1,,2,1,11224.3,9,128000,9,501,2,2,2,2,57,57
,1,1,0,1,0,2,1,11224.3,8,50000,6,501,2,2,2,2,60,57
,1,1,0,,0,2,1,11224.3,9,77620,7,501,2,2,2,2,63,62
69,2,1,0,1,0,2,1,11224.3,7,155000,9,501,2,2,2,2,56,62
44,1,4,0,6,,2,1,11162.8,8,55000,6,,2,2,2,2,169,168
16,2,6,0,6,1,2,,11162.8,4,0,0,316,2,2,2,,85,168
,1,1,0,,0,2,1,11162.8,9,55000,6,501,2,2,2,,75,74
,2,1,0,1,0,2,1,11162.8,10,34440,5,501,2,2,2,2,93,74
45,,6,0,2,3,4,1,11224.3,5,9900,2,,2,2,2,2,238,238
51,1,4,0,2,3,4,,11224.3,7,15000,3,114,2,2,2,2,322,238
69,,3,0,1,,2,1,11224.3,10,210200,9,,2,2,2,1,59,59
24,2,6,0,1,0,2,,11224.3,9,56000,6,,2,2,2,,104,59
,,1,0,1,1,3,1,11224.3,10,107100,8,,2,2,2,2,65,65
,1,1,0,1,1,3,1,11224.3,10,200250,9,501,2,2,2,2,62,65
,2,1,,1,2,4,1,11162.8,10,13700,3,501,2,2,2,2,81,82
,2,1,0,,2,4,1,11162.8,12,180000,9,501,2,2,2,,81,82
52,2,4,0,1,,2,,11162.8,10,177050,9,501,2,2,2,2,76,76
16,1,6,0,1,1,,1,11162.8,4,3520,1,501,2,2,2,2,67,76
62,1,1,0,1,0,,1,11162.8,11,65540,7,426,2,2,2,1,84,84
63,2,1,,1,0,,1,11162.8,10,8000,2,426,2,2,2,2,69,84
22,2,4,0,,0,3,1,11162.8,5,11500,2,426,2,2,2,2,57,84
47,2,5,0,,0,3,,11162.8,10,170000,9,501,2,2,2,2,50,84
51,,1,4,8,2,4,2,11224.3,12,15400,3,60,2,2,1,2,72,72
,2,1,,8,,4,2,11224.3,10,0,0,60,2,2,2,2,54,72
16,2,6,4,8,2,4,,11224.3,4,0,0,,2,2,2,,94,72
31,2,1,0,1,0,2,2,11224.3,10,163000,9,501,2,2,2,2,41,41
36,,1,0,1,0,2,2,11224.3,10,134000,9,501,2,2,2,2,50,41
37,1,1,0,2,1,3,2,11224.3,9,26000,4,128,2,2,2,2,521,522
38,2,1,0,2,,3,2,11224.3,,0,0,,2,2,2,2,327,522
64,2,1,0,1,0,2,,11224.3,12,151500,9,501,2,2,2,,76,76
70,1,1,0,1,0,2,2,11224.3,12,111900,8,501,2,2,2,,70,76
37,2,6,4,,1,,,11224.3,4,10000,2,,2,2,2,2,210,210
18,1,6,,,1,,,11224.3,5,400,1,3,2,2,2,2,292,210
38,1,6,4,1,,2,,11224.3,3,25000,4,,2,2,2,2,459,210
41,2,1,0,2,2,4,2,11224.3,10,125000,9,501,2,2,2,,31,32
42,1,1,0,,2,,2,11224.3,9,40000,5,501,2,2,2,2,48,32
35,1,1,0,1,2,4,2,11224.3,7,31500,4,501,2,2,2,2,106,106
,2,1,0,1,2,4,2,11224.3,9,120000,8,501,2,2,2,,92,106
32,1,1,0,1,0,,2,11162.8,10,102000,8,501,2,2,2,,104,103
34,2,1,0,1,0,2,2,11162.8,9,59000,7,501,2,2,2,2,98,103
67,,1,0,1,0,2,2,11162.8,10,166000,9,501,2,2,2,,96,96
70,2,1,0,1,0,2,2,11162.8,9,12000,2,,2,2,2,2,86,96
,1,1,,,0,,1,11224.3,12,85000,8,501,2,2,2,2,68,68
29,2,1,,1,0,2,1,11224.3,12,112000,8,,2,2,2,2,71,68
,,1,0,1,0,,1,11224.3,11,336000,9,501,2,2,2,2,72,71
,2,1,0,1,0,2,1,11224.3,10,65300,7,501,2,2,2,,72,71
56,1,1,0,1,2,4,1,11162.8,10,100,1,501,2,2,2,2,51,51
51,2,1,0,1,2,4,1,11162.8,,145100,9,501,2,2,2,2,44,51
,2,1,0,1,0,2,,11224.3,,5400,1,501,2,2,2,2,101,101
37,,1,4,1,,2,2,11224.3,10,175790,9,501,2,2,2,2,118,101
,1,1,,9,2,4,2,11224.3,10,104000,8,403,2,2,2,2,122,122
45,2,1,,6,2,4,2,11224.3,,0,0,403,2,2,2,2,118,122
,2,1,0,6,2,4,1,11162.8,11,154190,9,501,2,2,2,2,57,58
38,1,1,0,6,2,4,1,11162.8,11,153000,9,501,2,2,2,,77,58
67,2,1,0,1,0,,1,11162.8,10,45200,6,501,2,2,2,2,76,76
71,,1,,1,0,2,1,11162.8,9,82100,8,501,2,2,2,2,77,76
48,2,1,0,1,2,,1,11224.3,9,300500,9,501,2,2,2,2,76,76
,1,1,0,1,,4,1,11224.3,10,155000,9,501,2,2,2,2,63,76
51,2,4,,1,1,2,2,11162.8,7,50000,6,286,2,2,2,2,168,168
17,1,6,,,1,2,2,11162.8,4,0,0,,2,2,2,2,127,168
29,1,6,0,2,,2,,11162.8,10,80,1,,2,1,2,,377,376
53,,4,0,2,0,2,2,11162.8,5,40000,5,,2,2,2,,205,376
33,1,1,0,1,0,2,2,11224.3,9,115520,8,501,2,2,2,2,61,61
33,,1,0,,,2,2,11224.3,10,101000,8,501,2,2,2,2,62,61
33,,1,0,1,0,2,1,11224.3,10,100020,8,501,2,2,2,2,100,100
34,1,1,0,1,0,2,1,11224.3,,38000,5,,2,2,2,,93,100
29,2,4,1,,1,,2,11224.3,9,102200,8,501,2,2,2,2,91,91
26,1,6,1,,1,3,,11224.3,7,9000,2,501,2,2,2,2,172,91
,2,6,1,8,,3,2,11224.3,9,45000,6,341,2,2,2,2,165,91
42,2,3,0,1,,,1,11162.8,11,80750,8,,2,2,2,,145,145
68,2,1,0,1,,2,1,11224.3,11,216500,9,501,2,2,2,2,32,32
69,1,1,0,1,0,2,1,11224.3,,34300,5,501,2,2,2,2,34,32
51,1,4,0,1,,2,1,11162.8,10,305000,9,501,2,2,2,,69,69
50,2,1,0,6,,5,1,11162.8,7,90050,8,322,2,2,2,2,102,101
51,1,1,0,6,,5,1,11162.8,9,3000,1,322,2,2,2,2,69,101
78,2,4,,6,2,5,1,11162.8,,7200,2,322,2,2,2,2,67,101
37,1,1,0,,1,,1,11224.3,,137000,9,501,2,2,2,2,94,94
,2,1,0,1,1,3,1,11224.3,10,97000,8,501,2,2,2,2,77,94
35,1,1,0,1,0,,2,11224.3,5,23600,4,377,2,2,2,2,77,77
,2,1,0,1,0,2,2,11224.3,9,40600,5,,2,2,2,2,61,77
65,1,1,,1,1,3,1,11224.3,10,185000,9,501,2,2,2,2,51,52
56,2,1,,1,1,3,1,11224.3,10,140000,9,,2,2,2,2,54,52
34,2,1,0,1,2,,1,11162.8,11,516000,9,501,2,2,2,2,68,68
38,1,1,0,1,,4,1,11162.8,11,516400,9,501,2,2,2,2,85,68
49,,4,4,1,2,3,2,11224.3,7,48000,6,234,2,2,2,2,229,228
,2,6,4,1,2,3,2,11224.3,4,24000,4,181,2,2,2,,176,228
35,2,1,0,1,0,2,1,11224.3,,125000,9,501,2,2,2,,41,41
37,1,1,,1,0,2,1,11224.3,9,120000,8,501,2,2,2,2,46,41
,2,4,0,2,0,3,2,11224.3,7,35000,5,430,2,2,2,2,44,43
,,4,0,2,0,3,,11224.3,5,30000,4,,2,2,2,2,125,43
42,1,6,0,2,0,3,2,11224.3,9,20000,3,430,2,2,2,2,125,43
35,2,2,,2,0,3,2,11224.3,7,25000,4,190,2,2,2,2,81,43
,2,1,0,2,0,2,2,11224.3,,57000,6,501,2,2,2,2,273,273
35,,1,0,2,0,2,2,11224.3,,55000,6,501,2,2,2,2,130,273
52,1,1,0,1,,5,1,11162.8,,120000,8,501,2,2,2,2,296,297
48,2,1,0,1,,5,1,11162.8,10,148000,9,501,2,2,2,,313,297
44,1,3,,2,0,2,1,11224.3,11,3000,1,253,2,2,2,2,93,92
,2,3,0,2,,2,1,11224.3,7,40300,5,253,1,1,2,,178,92
28,2,1,2,1,,2,2,11224.3,10,60000,7,501,2,2,2,2,112,112
,,1,0,6,0,2,2,11224.3,,72000,7,501,2,2,2,2,59,112
,,1,0,1,2,4,1,11162.8,9,140000,9,501,2,2,2,2,84,84
40,2,1,0,1,2,4,1,11162.8,12,120000,8,501,2,2,2,,77,84
41,2,1,0,1,2,4,1,11162.8,11,17000,3,501,2,2,2,2,56,56
39,,1,0,1,2,,1,11162.8,9,125000,9,501,2,2,2,2,59,56
64,2,6,0,,,2,1,11162.8,12,45300,6,501,2,2,2,,104,104
70,2,6,0,1,0,2,1,11162.8,12,81800,8,,2,2,2,2,69,104
,1,1,,,,2,2,11162.8,10,195000,9,501,2,2,2,2,129,130
,,1,0,1,,,2,11162.8,12,17900,3,501,2,2,2,2,117,130
,2,1,0,,0,2,1,11224.3,9,516000,9,501,2,2,2,2,57,58
70,1,1,0,1,0,2,1,11224.3,,11580,2,501,2,2,2,2,52,58
27,,1,,1,1,3,2,11162.8,,68000,7,501,2,2,2,2,49,49
,1,1,,1,1,3,2,11162.8,10,80000,7,501,2,2,2,,41,49
76,1,1,,1,0,2,,11224.3,9,169300,9,501,2,2,2,,93,93
,,1,4,1,,2,,11224.3,10,79500,7,501,2,1,2,2,131,93
63,2,5,0,9,0,2,,11224.3,8,6000,1,35,1,1,2,,246,246
31,1,6,0,9,0,2,2,11224.3,7,0,0,35,1,2,2,1,659,246
,1,1,0,1,,2,1,11162.8,9,516000,9,501,2,2,2,2,72,72
58,2,1,0,1,0,2,1,11162.8,9,83000,8,501,2,2,2,2,59,72
37,2,2,4,1,0,,1,11224.3,8,77000,7,,2,2,2,2,77,77
21,2,6,4,,0,2,1,11224.3,5,30000,4,,2,2,2,,186,77
,1,1,0,1,0,2,1,11162.8,11,98040,8,501,2,2,2,,68,68
,2,1,0,1,,2,1,11162.8,,38000,5,501,2,2,2,,63,68
,1,1,0,1,0,3,2,11162.8,,74000,7,362,2,2,2,2,220,220
61,2,1,,1,0,3,,11162.8,,0,0,362,2,2,2,2,182,220
17,2,6,0,1,0,,2,11162.8,4,0,0,362,2,2,2,,165,220
68,1,1,0,1,,2,1,11162.8,9,90700,8,501,2,2,2,2,106,106
63,2,1,0,,0,2,1,11162.8,9,64300,7,501,2,2,2,2,132,106
46,1,1,0,1,,,1,11162.8,10,222000,9,501,2,2,2,2,58,59
46,2,1,0,1,,4,1,11162.8,10,516000,9,501,2,2,2,2,61,59
39,1,4,0,,1,2,1,11224.3,12,145000,9,,2,2,2,,93,93
29,2,6,0,,1,2,1,11224.3,7,50000,6,379,2,2,2,,190,93
,1,1,0,1,0,2,1,11162.8,9,125000,9,501,2,2,2,2,115,115
28,2,1,0,1,0,2,1,11162.8,11,80000,7,501,2,2,2,2,139,115
31,1,1,,,,4,2,11224.3,,66000,7,501,2,2,2,2,80,80
31,,1,0,2,2,4,2,11224.3,10,66000,7,501,2,2,2,,222,80
68,,1,0,1,0,2,2,11224.3,12,178800,9,501,2,2,2,2,106,106
,2,1,,1,0,2,2,11224.3,10,9600,2,501,2,2,2,2,96,106
63,2,1,,1,0,,1,11162.8,10,178000,9,501,2,2,2,2,60,60
67,1,1,,1,0,3,1,11162.8,10,45600,6,501,2,2,2,2,47,60
18,2,6,0,1,,3,1,11162.8,4,26500,4,501,2,2,2,2,45,60
,2,1,0,1,,2,1,11224.3,,110000,8,501,2,2,2,2,63,63
38,1,1,0,1,,2,1,11224.3,,78000,7,501,2,2,2,2,75,63
68,1,1,0,1,0,3,1,11162.8,12,271500,9,,2,2,2,2,68,68
,2,1,0,,,3,1,11162.8,12,113000,8,,2,2,2,2,84,68
18,2,6,0,1,,3,,11162.8,4,1500,1,501,2,2,2,2,64,68
49,1,1,0,1,2,4,1,11162.8,9,195000,9,501,2,2,2,2,42,42
,,1,0,,2,4,1,11162.8,,60000,7,501,2,2,2,,52,42
50,2,1,,1,,,1,11162.8,,19100,3,,2,2,2,2,51,51
,1,1,0,1,2,4,1,11162.8,,535000,9,501,2,2,2,2,38,51
16,2,6,0,1,2,4,1,11162.8,4,2300,1,501,2,2,2,2,45,51
65,1,1,0,1,,2,1,11224.3,,559000,9,,2,1,1,2,100,100
65,2,1,0,1,0,2,1,11224.3,10,28000,4,501,2,2,2,,91,100
69,,1,0,1,0,2,1,11224.3,12,101100,8,501,2,2,2,2,84,84
64,1,1,0,1,,2,1,11224.3,10,46700,6,501,2,2,2,2,88,84
58,2,1,0,1,0,,1,11224.3,10,188700,9,501,2,2,2,2,37,37
60,2,1,0,1,0,2,1,11224.3,8,108000,8,501,2,2,2,2,36,37
44,2,5,4,1,2,4,2,11224.3,7,20000,3,174,2,2,2,2,158,158
,,4,4,1,2,4,2,11224.3,4,25000,4,174,2,2,2,,457,158
42,2,1,0,1,,2,2,11162.8,10,160000,9,,2,2,2,2,50,50
,1,1,0,1,,2,2,11162.8,5,110000,8,501,2,2,2,2,54,50
69,,1,0,,0,2,1,11162.8,,82000,8,501,2,2,2,2,84,84
,2,1,0,1,0,,1,11162.8,,26100,4,501,2,2,2,2,75,84
70,2,1,0,,,2,1,11224.3,9,318000,9,501,2,2,2,2,55,55
57,1,1,,6,0,2,1,11224.3,9,6000,1,501,2,2,2,2,46,55
57,1,1,0,1,0,2,1,11162.8,11,518000,9,501,2,2,2,2,78,78
52,2,1,4,1,0,,1,11162.8,,71500,7,501,2,2,2,2,99,78
,1,1,0,9,2,5,1,11162.8,9,320000,9,501,2,2,2,2,25,25
35,2,1,0,9,2,5,1,11162.8,,75000,7,501,2,2,2,2,23,25
31,2,2,,9,2,5,1,11162.8,,23500,4,501,2,2,2,2,37,25
29,,6,0,1,2,5,,11162.8,10,95000,8,501,2,2,2,2,23,25
64,1,1,0,6,0,2,2,11224.3,5,45000,6,412,2,2,2,,110,110
