AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
30,2,,0,2,1,,2,,9,6000,2,34,2,2,2,2,88,88
67,1,1,,2,0,,1,,10,,8,501,,2,2,2,44,45
63,2,,0,2,0,,1,50441.6,7,,5,501,,,2,2,,45
51,2,4,2,8,0,,2,52864.7,5,,3,128,2,,,2,336,336
22,1,,2,8,0,2,2,52864.7,7,10000,2,128,2,2,2,2,387,
38,2,,,1,2,4,2,50441.6,7,32800,5,218,2,2,2,2,28,
20,2,6,4,1,2,4,2,50441.6,5,,4,218,2,,2,2,23,
41,1,,,8,2,4,2,52864.7,5,,4,135,2,2,2,2,486,487
41,2,1,,8,2,,2,,5,10000,2,135,2,,,2,341,
67,2,3,0,2,0,2,1,50441.6,4,,4,501,,,,2,,132
33,2,2,,2,0,2,1,50441.6,8,90000,8,501,,,,2,102,132
41,2,,0,2,2,,1,50441.6,11,45000,6,222,,,,2,,113
65,2,3,,2,0,,1,50441.6,5,59400,7,501,,2,,2,,47
42,1,,,2,0,5,1,50441.6,4,,9,501,1,2,2,2,46,
38,1,5,,2,0,5,1,50441.6,8,,5,501,2,,2,2,,47
29,2,,0,2,0,5,1,50441.6,9,34000,5,501,,,2,2,,
89,2,,,2,0,5,1,50441.6,4,7480,2,501,,2,,2,38,47
49,2,,,2,0,2,2,,5,12000,3,501,2,,,2,223,
59,1,1,0,2,0,,2,,5,120000,9,501,,2,2,2,212,
52,2,6,0,2,0,,2,50441.6,5,30500,5,243,2,2,,2,87,
29,2,6,0,2,0,,2,50441.6,8,19000,3,243,2,,,2,110,
40,2,,,2,4,5,2,,5,80000,8,266,2,2,2,2,149,
16,2,,0,2,4,5,2,,4,0,0,266,2,2,2,2,143,
31,2,1,,2,2,4,2,50441.6,9,,7,441,2,2,,2,88,87
32,1,1,0,2,2,4,2,50441.6,9,53000,6,441,2,2,2,2,115,87
25,2,6,,2,2,,2,,9,85000,8,501,2,,2,2,,
25,2,,0,2,2,,2,50441.6,5,20700,4,157,2,,,2,88,
43,2,1,0,2,3,6,2,,10,80000,8,292,2,2,2,2,,
48,1,1,,2,3,,2,,5,22200,4,292,2,2,2,2,100,
20,2,6,0,2,3,6,2,,7,0,0,292,2,2,2,2,124,
17,1,,0,2,3,6,2,50441.6,5,,0,292,2,,,2,103,94
42,2,,4,8,1,,2,,7,16000,3,78,2,,2,2,482,482
18,1,6,,8,1,3,2,52864.7,4,0,0,78,2,,,2,557,
44,1,,,8,1,6,2,,5,15600,3,375,,2,2,2,216,216
22,2,6,1,8,1,,2,52864.7,7,,5,375,2,2,,2,,
39,2,,,8,1,6,2,,7,28600,4,375,2,2,,2,151,
75,2,,,8,1,,2,52864.7,1,,0,375,2,1,,2,153,216
39,1,2,,8,1,,2,52864.7,5,,6,375,2,2,2,2,218,
36,1,6,0,2,0,,2,50441.6,9,104000,8,501,2,2,2,2,,135
41,2,6,0,2,0,,2,50441.6,8,60000,7,501,2,,,2,88,135
46,1,6,0,2,0,,2,,7,4600,1,501,2,2,,2,92,135
45,1,1,,2,2,,2,,9,60000,7,367,,2,2,2,223,
45,2,1,,2,2,5,2,50441.6,5,40000,5,367,2,2,,2,256,
23,1,6,0,2,2,5,2,,7,13700,3,367,,2,2,2,172,
16,2,6,0,2,2,5,2,,4,,0,367,2,2,,2,189,223
64,1,1,,2,0,,2,,7,88300,8,501,2,2,2,2,103,
61,2,,0,2,0,,2,,1,20000,4,501,2,2,,2,95,103
52,2,1,2,2,0,,1,52864.7,9,,7,501,2,,,2,115,
72,1,,,1,0,3,1,52864.7,4,,3,501,2,2,2,2,135,115
72,1,4,2,1,0,3,1,,3,,4,501,,2,2,2,124,115
47,1,2,0,2,1,,2,50441.6,5,12000,3,69,2,2,2,2,117,116
34,2,,0,2,1,,2,,5,,4,190,2,2,,2,87,116
61,2,1,0,2,0,,1,50441.6,9,59000,7,501,2,2,2,2,47,
64,1,1,,2,0,2,1,50441.6,8,80000,8,501,,,2,2,53,47
39,1,6,0,2,4,5,2,50441.6,7,32000,5,108,2,2,2,2,201,
17,1,6,0,2,4,5,2,50441.6,4,,0,108,2,,2,2,,
19,2,,0,2,0,3,1,,7,,0,307,2,,,2,,
19,1,6,0,2,0,3,1,50441.6,7,,4,307,2,,,2,,
84,2,,,2,0,,1,50441.6,7,36400,5,307,2,,,2,69,165
69,2,1,,2,0,2,1,50441.6,10,,6,501,2,,2,2,,143
69,1,1,,2,0,2,1,50441.6,10,73000,7,501,2,2,2,2,,143
45,2,6,0,2,0,6,1,50441.6,5,,8,289,,2,2,2,,
22,1,6,0,2,0,6,1,50441.6,5,0,0,289,2,2,2,2,160,
20,1,6,0,2,0,6,1,,5,,0,289,,2,,2,160,217
44,2,,0,2,0,6,1,50441.6,5,0,0,289,,,,2,148,217
19,1,6,0,2,0,6,1,50441.6,5,0,0,289,,,2,2,149,
18,1,6,,2,0,6,1,50441.6,5,,0,289,2,2,2,2,149,
40,2,,0,2,2,,2,50441.6,9,65000,7,305,2,2,2,2,141,
20,1,6,0,2,2,4,2,50441.6,7,13700,3,305,2,,2,2,122,
42,2,,0,2,3,5,2,52864.7,5,,5,128,2,2,,2,90,90
21,1,6,0,2,3,,2,52864.7,8,3500,1,128,2,2,2,2,111,90
15,2,,0,2,3,5,2,52864.7,4,,0,128,2,2,2,2,72,
33,2,,0,2,1,2,2,52864.7,8,,0,0,2,,2,2,129,129
62,2,,,2,0,2,2,,4,3000,1,94,2,2,,2,115,115
25,1,,4,2,0,,2,,7,13000,3,94,2,,1,2,154,
33,2,,,8,2,5,2,,7,0,0,129,2,2,,2,152,
35,1,,,8,2,5,2,,7,25000,4,190,2,2,,2,199,
20,1,,4,8,2,,2,,4,20000,4,129,2,,2,2,160,
63,1,,,8,2,5,2,,11,20000,4,129,2,2,,2,129,152
71,2,,4,2,0,5,2,52864.7,3,19640,3,199,2,2,,2,47,47
76,1,1,4,2,0,5,2,52864.7,5,2000,1,199,1,1,,2,63,47
52,2,,4,2,0,,2,,4,42000,6,199,2,2,2,2,52,47
20,2,6,4,2,0,5,2,,7,,0,199,2,,1,2,53,47
34,1,6,,2,0,,2,,9,,4,501,2,,2,2,179,
63,2,6,0,2,0,2,2,50441.6,9,173000,9,501,2,2,,2,114,178
42,1,,2,2,3,4,2,52864.7,6,5400,2,20,2,2,2,2,355,
37,2,,2,2,3,4,2,52864.7,4,11000,2,82,,2,,2,250,
15,1,,,2,3,4,2,52864.7,3,0,0,20,2,,2,2,273,
85,2,,0,2,0,,1,50441.6,10,,8,501,2,2,,2,,
68,2,,0,2,0,,1,50441.6,9,9600,2,501,2,1,,2,,
48,2,2,,2,0,,1,50441.6,9,121040,9,501,,2,2,2,,48
28,1,,0,2,0,5,1,50441.6,8,500,1,501,,,2,2,52,48
26,2,6,0,2,0,,1,50441.6,9,50000,6,501,2,2,2,2,50,48
43,1,1,0,2,0,2,1,52864.7,9,48000,6,501,,2,2,2,209,209
52,2,1,0,2,0,2,1,,9,,7,501,,,,2,,209
30,2,6,3,2,1,2,2,,9,6500,2,37,2,2,,2,111,
63,1,1,,1,0,,1,52864.7,7,,8,501,2,2,2,2,61,
57,2,,2,1,0,3,1,52864.7,4,7000,2,501,2,2,,2,62,61
37,1,4,2,1,0,3,1,52864.7,7,30500,5,501,,,,2,79,61
68,1,1,,2,0,5,1,50441.6,9,,4,501,,2,2,2,151,151
52,2,1,0,2,0,5,1,50441.6,9,75000,8,501,2,2,2,2,168,
27,1,1,,2,0,,1,50441.6,7,70000,7,501,,2,,2,,
21,2,6,,2,0,5,1,50441.6,9,,1,501,2,,,2,,151
24,2,1,,2,0,5,1,,7,,1,501,2,,,2,,151
66,1,1,,2,0,2,2,52864.7,5,6000,2,140,2,,2,2,64,63
39,2,,,9,0,,2,,4,,3,140,2,,2,2,87,
47,2,6,2,8,0,,2,52864.7,5,42000,6,206,,,2,2,228,
24,2,6,,8,0,3,2,52864.7,5,,0,206,2,,2,2,230,
29,1,1,0,1,0,2,2,,9,100000,8,501,,2,2,2,71,
32,2,1,0,1,0,2,2,,8,,8,501,2,,,2,,71
32,1,6,0,2,0,2,2,,9,45000,6,339,2,2,2,2,89,71
37,1,,4,2,1,2,2,52864.7,1,37000,5,213,,,2,2,,82
37,2,,2,1,1,2,2,,4,39500,5,227,2,2,2,2,,122
40,2,6,4,2,0,,2,50441.6,5,9000,2,52,2,2,,2,,
18,1,,4,2,0,2,2,50441.6,4,0,0,52,2,2,2,2,195,189
50,2,6,4,1,0,,2,,7,38200,5,284,2,2,,2,,
31,2,6,2,1,0,2,2,,9,10000,2,284,2,,2,2,103,102
69,2,,0,2,0,,2,,8,6000,2,171,2,2,,2,104,
47,2,,0,2,0,,2,,5,28600,4,171,,2,2,2,97,
61,2,,,9,0,,1,50441.6,5,24500,4,177,2,1,2,2,156,157
66,1,,,9,0,,1,50441.6,3,23000,4,177,2,2,,2,127,
34,2,,,9,0,,1,50441.6,10,,0,177,2,,,2,104,
71,1,3,,2,0,,1,,6,,6,420,,2,2,2,31,30
28,1,6,0,2,0,2,1,50441.6,5,20000,4,420,2,2,,2,45,30
40,1,6,2,9,0,2,2,,5,,2,112,1,1,,2,133,
69,2,,,9,0,,2,,4,9500,2,112,2,1,,2,86,
34,1,,,8,0,,2,50441.6,5,,4,122,2,2,2,2,201,
29,2,6,1,8,0,,2,50441.6,3,0,0,122,,,,2,131,
74,2,,0,2,0,,1,50441.6,5,2300,1,15,2,2,,2,117,
20,1,,0,2,0,2,1,50441.6,7,0,0,15,,2,2,2,,
62,1,1,0,2,0,3,2,50441.6,4,33000,5,319,2,2,2,2,196,196
62,2,1,0,2,0,3,2,50441.6,4,30500,5,319,2,2,,2,180,
22,2,,0,2,0,,2,50441.6,5,0,0,319,2,,,2,232,
61,2,,,8,0,3,1,52864.7,7,,4,501,2,2,,2,66,67
60,1,,,8,0,,1,52864.7,7,68000,7,501,,2,2,2,69,
29,1,6,,1,0,3,1,52864.7,8,,3,501,2,2,2,2,84,
36,2,,,8,2,,2,,5,2300,1,11,2,2,,2,,
53,1,1,0,1,0,,1,,11,107000,8,501,2,2,2,2,,75
48,2,,,9,0,,1,50441.6,8,,8,501,2,2,,2,91,
24,1,6,,9,0,,1,50441.6,9,30000,5,501,,,2,2,81,75
54,2,5,0,2,0,2,2,,9,0,0,80,2,,,2,132,132
24,2,,0,2,0,,2,,7,13500,3,80,,,2,2,189,132
44,1,4,2,8,0,2,2,,6,10800,2,82,2,2,2,2,145,132
65,2,,0,2,0,2,2,,3,0,0,152,2,2,,2,165,
68,1,1,0,2,0,,2,,3,23400,4,152,,2,2,2,125,165
57,2,,4,8,0,,2,52864.7,4,,0,78,2,,,2,94,94
59,1,,,8,0,3,2,,4,15600,3,78,2,1,,2,96,
18,1,6,4,8,0,,2,52864.7,5,0,0,78,2,,,2,97,94
66,1,1,,8,0,,1,52864.7,5,40000,5,233,2,2,2,2,259,
63,2,,,8,0,,1,52864.7,7,1100,1,233,2,2,,2,,
81,2,3,,8,0,3,1,52864.7,4,4800,1,233,1,1,,1,191,259
82,2,,2,1,0,3,2,52864.7,5,0,0,177,2,2,,2,103,103
67,1,1,2,1,0,,2,52864.7,5,7200,2,177,2,2,2,2,133,
59,2,,2,1,0,3,2,,5,,4,177,2,2,2,2,97,103
75,2,1,0,1,0,2,1,50441.6,5,,6,383,2,2,,2,40,40
78,1,1,0,1,0,2,1,50441.6,9,18000,3,383,,2,2,2,40,40
73,1,1,,1,0,,2,52864.7,6,21000,4,137,2,2,2,2,236,237
57,2,,4,1,0,,2,,9,0,0,137,2,2,,2,190,237
61,2,,2,2,0,,2,,8,16300,3,256,2,2,,2,,
65,1,1,2,2,0,4,2,,5,12000,3,256,2,2,2,2,207,160
39,2,4,2,2,0,4,2,,10,40000,5,256,2,2,,2,144,
50,1,1,0,2,0,3,1,50441.6,9,80000,8,501,2,2,2,2,195,194
55,2,1,0,2,0,,1,,9,,7,501,,2,,2,,194
20,1,,0,2,0,3,1,50441.6,7,,0,501,,,2,2,131,194
57,1,2,,6,0,,2,,1,940,1,501,2,2,,2,70,
30,1,6,,6,0,,2,,10,40000,5,501,2,,,2,46,70
29,2,6,,6,0,,2,,9,62000,7,501,2,,2,2,53,70
58,2,,,6,0,,2,50441.6,7,32500,5,246,2,2,2,2,59,70
35,1,1,,8,2,,2,,10,35000,5,293,2,2,,2,,
31,2,,,8,2,,2,52864.7,8,,5,293,2,2,2,2,157,
82,1,,0,2,0,2,1,50441.6,3,10900,2,133,2,2,2,2,290,290
88,2,,,2,0,,1,50441.6,3,,2,133,2,2,2,2,252,290
85,2,,4,8,0,,2,52864.7,7,11500,2,85,,2,,2,216,
18,1,6,4,8,0,,2,52864.7,4,1600,1,85,2,2,2,2,246,
24,2,,4,8,3,5,2,,5,13800,3,45,2,2,,2,228,
60,2,,,8,3,,2,,5,0,0,45,2,,,2,215,228
22,1,,0,2,2,5,2,,5,,4,291,2,2,2,2,181,180
55,1,,0,2,2,5,2,,5,40000,5,291,2,2,2,2,148,180
48,2,,0,2,2,5,2,,5,,4,291,2,,2,2,158,
30,2,6,4,2,1,,2,,9,36000,5,177,2,,,2,113,113
51,2,,4,2,1,3,2,,9,,0,177,2,2,,2,114,113
39,1,1,0,2,2,4,2,50441.6,5,,3,69,2,2,2,2,143,
42,2,,0,2,2,,2,,6,,0,69,2,2,,2,118,
34,2,6,0,9,3,,2,52864.7,6,4700,1,18,2,1,2,2,54,
15,2,6,2,9,3,,2,52864.7,4,0,0,18,2,2,,2,78,
63,2,,,8,0,,2,52864.7,5,44000,6,258,2,2,,2,95,95
26,1,5,4,8,0,,2,,5,0,0,258,2,2,,2,127,95
27,1,6,,8,0,4,2,52864.7,9,60000,7,405,2,2,2,2,192,192
25,1,,1,8,0,4,2,52864.7,5,46800,6,405,2,2,2,2,194,192
61,1,1,,8,0,4,2,52864.7,5,0,0,405,2,1,2,2,145,
55,2,,,8,0,4,2,52864.7,1,0,0,405,2,1,,2,144,
65,1,1,,2,0,,2,50441.6,7,48000,6,501,1,1,2,2,37,38
64,2,1,0,2,0,,2,50441.6,8,55000,7,501,2,2,,2,51,38
35,2,,0,2,0,5,2,,9,,5,501,2,2,2,2,38,
31,2,,0,2,0,,2,,9,67000,7,501,2,2,2,2,,38
29,2,6,,2,0,5,2,,8,0,0,501,2,,,2,,
54,1,1,0,2,0,,2,,7,40000,5,235,2,2,2,2,205,205
48,2,1,0,2,0,,2,,5,0,0,235,2,2,2,2,207,
54,1,1,,2,2,7,2,,5,40000,5,229,2,2,,2,,216
52,2,,0,2,2,,2,,5,,3,229,,2,2,2,151,
29,2,6,,2,2,7,2,50441.6,7,4800,1,229,2,2,,2,174,216
25,1,6,0,2,2,7,2,50441.6,7,,3,229,,2,,2,183,
20,2,,0,2,2,,2,,7,16000,3,229,2,2,,2,237,216
32,2,6,2,8,1,,2,52864.7,7,11500,2,66,2,2,,2,183,183
67,1,1,,8,0,,2,52864.7,9,91000,8,501,2,2,,2,274,
57,2,,4,8,0,,2,52864.7,9,,6,501,2,2,,2,,
31,1,6,,8,0,4,2,52864.7,9,56000,7,501,2,,,2,377,274
30,1,6,,8,0,4,2,52864.7,9,,7,501,2,,,2,377,
76,2,3,2,8,0,,2,,5,13800,3,152,1,2,,2,213,
61,1,4,2,8,0,2,2,52864.7,7,9600,2,152,2,2,,2,216,
39,1,1,,2,0,,2,52864.7,7,30000,5,302,2,2,2,2,108,108
36,2,,2,2,0,2,2,,8,,4,302,2,2,1,2,76,108
43,2,,,2,0,,2,,7,27000,4,432,2,2,,2,333,
66,1,1,,2,0,,2,,4,45700,6,432,,2,2,2,256,334
54,2,6,4,8,0,,2,,9,28100,4,166,2,2,,2,159,
82,2,,4,8,0,,2,52864.7,3,0,0,166,1,1,,2,146,159
25,1,6,0,2,0,,1,,9,0,0,501,,,,2,257,256
60,2,2,0,2,0,4,1,50441.6,9,173000,9,501,2,2,2,2,,256
55,1,2,,2,0,4,1,,11,30000,5,501,,2,2,2,165,256
84,2,,0,2,0,4,1,50441.6,5,16800,3,501,,2,2,2,150,256
49,2,5,0,2,0,,2,,4,34200,5,167,2,2,,2,469,469
29,2,,0,2,0,,2,,7,0,0,167,2,,,2,417,
39,2,,0,2,3,5,2,,9,35000,5,230,2,2,,2,74,
45,1,,,2,3,5,2,,4,33000,5,230,2,2,2,2,79,74
16,2,,0,2,3,5,2,50441.6,4,,1,230,2,2,,2,66,
55,2,,0,2,0,2,1,50441.6,10,,7,406,2,2,,2,,88
80,2,,0,2,0,2,1,50441.6,5,9000,2,406,,1,2,2,69,88
40,2,4,0,2,2,5,1,50441.6,10,90000,8,400,2,,,2,,
33,1,4,,2,2,5,1,50441.6,9,35000,5,400,,,2,2,52,
66,2,,,2,2,5,1,50441.6,7,,0,400,2,2,,2,,50
33,2,6,0,2,0,2,2,,5,,5,428,2,2,2,2,,
27,1,,,2,0,2,2,50441.6,5,38400,5,428,2,,2,2,196,173
77,1,1,,9,0,,1,50441.6,7,27400,4,296,2,2,,2,52,52
77,2,,,9,0,,1,50441.6,9,17800,3,296,2,2,,2,44,52
66,1,,0,9,0,,1,50441.6,7,25000,4,206,,2,2,2,26,52
66,2,,,9,0,2,1,50441.6,10,25000,4,206,2,,,2,34,
33,1,1,,3,2,4,1,52864.7,1,,7,232,,2,,2,,
30,2,,1,3,2,4,1,52864.7,4,0,0,232,,,2,2,,
49,1,,0,2,0,2,2,,5,22200,4,310,2,2,2,2,118,
30,2,1,0,2,0,2,2,52864.7,5,30700,5,310,2,2,,2,116,
54,2,,0,2,1,,2,50441.6,9,25000,4,142,2,2,2,2,156,156
50,2,,0,2,0,2,2,,7,75000,8,498,,2,,2,149,149
29,2,,,2,0,2,2,,6,10170,2,498,1,2,,2,191,149
24,2,,,8,0,2,2,,7,,8,501,2,2,,2,91,
23,1,1,,8,0,,2,,5,69000,7,501,2,,2,2,106,
27,2,6,,2,0,,2,,8,34000,5,210,2,,,2,101,
17,2,,0,2,0,4,2,,4,,0,210,,,,2,76,
55,1,1,,2,0,,2,50441.6,4,22000,4,210,,2,,2,71,101
47,2,,0,2,0,,2,,5,0,0,210,2,,2,2,75,
43,2,,4,2,2,3,2,,5,43000,6,211,2,,2,2,,97
15,2,,4,2,2,3,2,52864.7,4,0,0,211,2,,,2,163,
54,2,6,0,2,1,6,2,50441.6,4,,0,182,2,2,,2,65,65
54,1,,0,2,1,6,2,,5,25000,4,191,2,2,2,2,97,65
27,2,,0,2,1,,2,,9,27300,4,182,2,2,2,2,,65
61,1,,0,2,1,6,2,50441.6,4,0,0,182,,2,2,2,,65
61,2,,0,2,1,6,2,,7,24000,4,182,2,,,2,59,
60,2,,0,2,1,6,2,,3,14400,3,182,2,2,2,2,58,65
32,2,,1,8,2,,2,52864.7,4,24000,4,109,2,,,2,115,
29,2,5,,8,2,,2,52864.7,5,13000,3,109,2,,,2,144,
44,2,6,0,2,0,3,2,,9,66000,7,501,2,2,2,2,161,
28,2,6,0,2,0,3,2,,9,21700,4,501,2,2,,2,169,161
64,2,3,0,2,0,3,2,,3,25000,4,501,2,2,2,2,,161
70,2,,0,2,0,,1,50441.6,5,,3,306,,,2,2,,92
72,1,1,,2,0,2,1,50441.6,7,31000,5,306,,,2,2,70,
67,2,3,,2,0,3,1,50441.6,7,,8,501,,2,,2,72,72
48,2,6,4,2,0,3,1,,7,,4,501,2,,2,2,,
37,1,6,4,2,0,3,1,50441.6,8,,5,501,,2,2,2,72,72
61,2,4,0,2,0,,2,,5,14400,3,501,,2,,2,146,146
37,1,6,0,2,0,,2,50441.6,9,65000,7,501,2,2,,2,145,146
33,2,6,0,2,0,,2,,9,50000,6,501,2,2,2,2,114,146
71,1,5,0,2,0,4,2,,11,9000,2,501,2,2,2,2,90,146
79,2,,,2,0,,1,,10,,5,411,2,2,,2,,185
23,2,,0,2,0,2,1,50441.6,5,,4,411,2,,,2,266,185
31,2,1,,2,0,2,2,,9,65000,7,501,2,2,2,2,112,
33,1,1,0,2,0,,2,52864.7,7,80000,8,501,,,2,2,114,
52,2,,0,2,0,,2,,9,82000,8,501,2,2,2,2,,321
46,1,2,0,2,0,,2,52864.7,4,25100,4,501,2,2,2,2,300,
48,1,1,,8,0,3,2,52864.7,7,52000,6,309,2,,2,2,112,
50,2,,1,8,0,3,2,52864.7,6,0,0,309,2,,,2,91,
25,1,6,,8,0,3,2,52864.7,9,9800,2,309,2,2,2,2,103,113
68,1,1,,2,0,4,1,50441.6,9,125000,9,501,,2,,2,55,56
78,2,1,,2,0,,1,50441.6,9,55730,7,501,2,2,,2,,56
42,1,6,0,2,0,4,1,50441.6,8,0,0,501,2,2,,2,,56
40,1,6,0,2,0,,1,,11,36000,5,501,,,2,2,,56
35,2,1,0,2,2,4,2,,9,80000,8,501,2,,2,2,364,
36,1,1,0,2,2,,2,50441.6,9,149000,9,501,2,2,2,2,,365
74,2,3,0,2,0,,1,50441.6,5,27800,4,176,,1,,2,42,
56,1,,0,2,0,3,1,50441.6,7,2300,1,176,1,1,2,2,37,42
53,2,,0,2,0,3,1,,7,4970,1,176,1,,,2,,42
57,2,,0,2,0,4,1,,9,65000,7,501,2,,2,2,137,
55,1,1,,2,0,4,1,50441.6,5,130000,9,501,,2,2,2,154,138
24,1,6,0,2,0,4,1,50441.6,7,,3,501,2,,2,2,112,138
22,2,,,2,0,4,1,,7,,0,501,,,,2,183,138
63,1,1,4,1,0,,1,52864.7,7,180080,9,501,,2,2,1,127,128
60,2,,,1,0,2,1,,7,,3,501,2,,2,2,121,
61,2,3,0,2,0,,2,,7,37000,5,182,2,2,2,2,65,65
76,2,,,2,0,4,2,,1,6160,2,182,2,1,2,2,,
59,2,,0,2,0,,2,,6,4800,1,182,,,,2,,
61,2,,,8,0,2,2,,3,11000,2,260,2,2,,2,122,122
28,2,6,,8,0,2,2,,7,33000,5,260,2,2,,2,169,
34,2,,1,1,0,,2,,6,,5,297,2,2,,2,,93
26,1,6,1,1,0,5,2,,7,36600,5,297,2,2,2,2,112,
24,2,6,,1,0,5,2,,8,,0,297,2,2,2,2,,93
58,2,,,1,0,5,2,,1,0,0,297,2,2,,2,82,93
57,1,6,1,1,0,5,2,52864.7,1,,4,297,,2,,2,84,93
79,1,1,,2,0,5,1,50441.6,5,55600,7,349,2,,,2,51,51
78,2,,,2,0,5,1,50441.6,5,,2,349,2,,,2,45,51
39,2,6,0,2,0,5,1,50441.6,10,,6,349,2,2,2,2,33,51
30,1,4,0,2,0,3,2,50441.6,7,48630,6,282,,2,2,2,196,
18,2,6,0,2,0,3,2,50441.6,4,2500,1,282,2,2,,2,242,
56,2,3,,2,0,,2,50441.6,6,4800,1,282,2,,,2,126,
46,2,,0,2,2,,2,50441.6,9,11800,2,58,2,2,2,2,69,
65,2,6,0,2,0,4,1,,5,,3,501,,,2,2,101,
43,2,2,0,2,0,4,1,50441.6,7,,9,501,2,,,2,80,
17,1,6,0,2,0,4,1,,4,,0,501,2,,,2,119,
15,1,6,,2,0,4,1,50441.6,4,,0,501,,,,2,117,101
52,1,2,0,2,0,4,1,50441.6,5,,8,501,2,2,2,2,95,101
60,2,5,,8,0,,2,,10,8000,2,47,2,2,,2,225,
20,2,,,8,0,,2,52864.7,7,0,0,47,2,,,2,243,
39,2,1,,1,0,2,2,,10,,8,501,2,2,2,2,52,
41,1,1,,1,0,2,2,,9,65000,7,501,2,2,2,2,64,52
40,2,,4,8,2,,2,,8,65000,7,253,2,2,,2,116,
20,1,6,,8,2,4,2,50441.6,7,0,0,253,2,2,,2,126,
52,2,1,,1,0,3,1,52864.7,9,,8,501,,2,,2,,128
56,1,1,,1,0,3,1,52864.7,10,80000,8,501,2,2,2,2,120,128
24,1,6,2,1,0,3,1,52864.7,9,50000,6,501,2,2,2,2,136,128
49,1,2,,2,0,,2,,8,30000,5,234,2,2,2,2,281,281
66,2,,4,2,0,2,2,,3,,2,234,2,,,2,,
51,2,,2,1,0,4,2,,7,1300,1,35,1,1,2,2,109,109
23,2,,2,1,0,4,2,52864.7,4,,0,35,,,,2,108,
18,1,6,2,1,0,,2,52864.7,7,8200,2,35,2,,2,2,111,109
57,2,,0,2,0,2,2,50441.6,5,15000,3,88,2,2,,2,,160
18,1,6,0,2,0,2,2,50441.6,5,0,0,88,2,2,,2,129,160
83,1,1,,2,0,2,1,50441.6,3,,4,387,2,2,2,2,117,116
79,2,,,2,0,2,1,50441.6,3,33300,5,387,2,,2,2,101,116
67,2,,0,2,0,,2,52864.7,9,1500,1,121,2,2,,2,245,246
25,1,6,0,2,0,4,2,52864.7,6,30000,5,121,2,2,2,2,685,
17,2,6,0,2,0,4,2,,7,0,0,121,2,,2,2,370,
16,2,,,2,0,4,2,52864.7,4,,0,121,2,,2,2,,
75,1,1,,2,0,2,1,,7,,7,464,2,2,2,2,127,128
75,2,1,0,2,0,2,1,50441.6,5,7200,2,464,,,,2,111,128
66,2,,0,2,0,,2,,11,,5,261,2,2,,2,,85
26,2,6,0,2,0,2,2,,8,0,0,261,1,2,2,2,89,
56,1,1,0,2,2,5,2,50441.6,9,80000,8,413,2,2,2,2,209,209
39,2,1,0,2,2,5,2,50441.6,9,,0,413,2,,2,2,,209
60,1,4,,2,2,5,2,50441.6,4,48500,6,413,,1,,2,156,209
22,2,,,9,3,4,2,52864.7,4,16000,3,62,,2,,2,91,
22,1,,,9,3,4,2,52864.7,6,11000,2,83,2,2,,2,108,
64,2,3,0,2,0,,1,50441.6,8,125000,9,501,,,2,2,,
39,1,2,,2,0,3,1,50441.6,7,,8,501,2,,,2,83,83
21,2,6,,2,0,3,1,,5,,0,501,,,,2,,83
42,2,,2,8,0,,2,52864.7,3,0,0,0,2,2,,2,197,197
19,1,,,8,0,,2,52864.7,4,0,0,0,2,,2,2,228,197
66,2,1,0,2,0,,1,50441.6,5,35100,5,501,2,2,,2,55,55
74,1,1,,2,0,2,1,50441.6,7,42900,6,501,,2,2,2,41,55
57,1,1,4,2,0,2,1,52864.7,5,25500,4,298,,2,2,2,79,
50,2,,4,2,0,2,1,,8,,4,298,2,2,,2,,
40,1,1,,6,1,3,1,50441.6,9,,9,501,2,2,2,2,89,90
36,2,1,,6,1,3,1,50441.6,9,,8,501,2,,2,2,112,
60,2,1,0,2,0,2,2,,5,33200,5,194,2,2,2,2,83,84
68,1,1,0,2,0,,2,,5,0,0,194,2,2,2,2,65,84
37,1,1,0,2,1,3,2,50441.6,7,21000,4,131,2,2,2,2,251,
35,2,1,0,2,1,,2,50441.6,8,5900,2,131,2,2,,2,207,
65,1,,0,2,1,7,2,,9,24000,4,148,2,2,2,2,241,240
38,2,,0,2,1,,2,50441.6,4,,5,148,2,2,2,2,255,240
65,1,1,0,1,0,2,1,,6,75000,8,501,2,2,2,2,23,22
61,2,1,,1,0,2,1,73.0,5,,5,501,2,,,2,22,
26,2,,,9,1,,2,73.0,5,1200,1,6,2,,,2,26,
48,1,4,,1,1,2,2,,6,80000,8,501,2,2,2,2,41,27
50,2,4,0,1,1,2,2,73.0,5,,3,96,2,2,2,2,138,138
29,2,,,1,1,,2,73.0,8,72000,8,411,2,,,2,216,216
59,2,,0,1,0,2,1,73.0,10,,1,501,2,2,,2,56,56
60,1,,,1,0,2,1,73.0,8,90200,8,501,,,,2,76,56
40,1,,0,1,1,3,1,73.0,10,70000,8,343,,,2,2,53,53
38,2,1,0,1,1,3,1,73.0,9,0,0,343,2,2,,2,,53
67,1,,,5,0,3,1,73.0,4,,6,289,,1,2,1,38,37
63,2,1,,1,0,3,1,,5,6800,1,289,2,,,2,,
18,1,6,,5,0,3,1,73.0,5,,1,289,2,,2,2,6,37
