a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,13,,40,,zero,,zero,zero,69,one,,zero
zero,one,,,17,,,one,zero,zero,54,one,3,one
zero,zero,1,zero,11,zero,zero,one,zero,one,43,one,9,zero
zero,zero,2,one,38,one,,one,zero,zero,43,one,48,zero
zero,zero,2,zero,19,zero,zero,zero,zero,zero,47,one,,zero
zero,one,3,,23,zero,,one,,zero,59,one,33,one
zero,one,,,35,zero,zero,zero,,one,43,one,30,zero
zero,zero,2,one,16,zero,zero,one,zero,one,29,one,,one
zero,zero,4,three,30,,zero,one,zero,zero,39,one,,zero
one,zero,5,five,34,one,zero,,zero,zero,23,one,32,zero
one,zero,4,,39,,zero,one,zero,zero,47,one,,one
zero,zero,4,one,41,zero,,one,zero,zero,39,one,51,zero
zero,one,1,zero,34,,zero,one,,two,43,one,35,one
zero,zero,1,zero,38,one,zero,,zero,zero,59,one,48,zero
one,zero,3,two,16,zero,zero,,,zero,47,one,,zero
zero,one,,zero,9,,zero,zero,,two,44,one,1,zero
zero,one,3,,9,,zero,zero,,one,39,one,4,zero
zero,one,6,,31,,zero,one,,one,7,one,25,zero
zero,zero,2,two,28,,one,zero,zero,two,39,one,38,one
zero,zero,3,one,21,zero,,,zero,zero,43,one,,zero
one,zero,,two,15,zero,,,zero,zero,31,one,,zero
zero,one,,three,45,,zero,,,zero,43,one,55,one
one,zero,,one,21,zero,,one,zero,one,43,one,20,zero
zero,zero,,two,30,one,,one,zero,one,47,one,20,zero
zero,zero,,one,29,zero,zero,one,zero,one,43,one,,zero
one,zero,6,five,26,,,one,zero,zero,65,one,,zero
zero,one,,,11,one,zero,zero,,one,47,one,7,zero
zero,one,3,,47,zero,zero,one,zero,one,79,one,57,one
zero,zero,2,one,29,,zero,one,zero,two,59,zero,35,one
zero,zero,2,,35,zero,,one,zero,zero,39,one,22,zero
zero,zero,,,29,,,,zero,zero,39,one,39,zero
zero,zero,13,four,30,zero,,one,zero,zero,69,one,,zero
one,zero,,,7,one,zero,,zero,one,55,one,,zero
zero,one,,,31,,zero,one,,one,39,one,41,zero
zero,zero,5,three,35,one,,zero,,zero,59,one,45,zero
one,one,1,zero,31,,,one,,zero,35,one,,zero
one,zero,,one,19,zero,,,zero,one,47,one,,one
zero,zero,,zero,17,one,zero,,zero,one,19,one,,zero
one,zero,4,two,25,,,,,two,59,one,,zero
zero,one,,,41,,zero,one,,zero,41,one,51,zero
zero,zero,4,,23,one,,,zero,zero,59,one,12,zero
one,zero,,two,44,,,,zero,zero,47,one,,zero
zero,zero,6,one,13,,,zero,zero,zero,47,one,,zero
zero,one,0,,25,,zero,zero,zero,two,71,one,35,one
one,zero,1,zero,15,zero,zero,one,zero,one,54,one,11,zero
zero,zero,2,two,26,one,,zero,zero,zero,43,one,10,zero
zero,one,,,23,,zero,one,,one,39,one,28,zero
zero,one,4,three,29,,zero,one,,zero,39,one,39,zero
zero,zero,3,zero,11,one,zero,,zero,two,47,one,20,zero
zero,zero,4,three,54,zero,,one,zero,zero,23,one,,zero
zero,zero,,,7,,,zero,zero,one,69,one,14,one
zero,zero,4,one,23,one,zero,zero,zero,three,19,one,1,one
zero,one,,,24,,zero,one,,three,41,one,34,one
zero,one,,three,24,,zero,,,one,39,one,34,zero
one,zero,,two,17,zero,,one,,zero,47,one,,zero
zero,zero,1,one,43,one,,zero,,three,53,one,53,one
zero,one,3,two,20,zero,zero,one,zero,two,59,one,1,one
one,one,3,,48,zero,,one,,zero,23,one,51,zero
zero,one,,,33,,one,zero,zero,one,39,one,22,zero
zero,zero,5,three,45,zero,,,zero,zero,39,one,,zero
zero,two,3,zero,30,one,one,,zero,three,69,one,20,one
zero,zero,7,six,25,zero,,,,zero,43,one,35,zero
one,zero,4,three,24,zero,,,zero,zero,11,one,,zero
zero,zero,2,one,45,zero,,,zero,zero,59,one,30,zero
zero,one,2,,34,,one,zero,zero,three,49,one,44,one
zero,zero,10,,12,one,zero,zero,zero,two,29,one,22,zero
one,zero,,three,28,one,,,zero,zero,7,one,17,zero
zero,zero,3,two,34,,,one,zero,zero,41,one,44,zero
zero,zero,3,,32,zero,zero,one,zero,zero,29,one,,zero
zero,zero,8,six,27,one,,,zero,zero,49,one,37,zero
zero,zero,3,zero,9,zero,zero,zero,zero,two,59,one,15,zero
zero,zero,2,one,16,,zero,,zero,two,44,one,26,zero
zero,zero,,one,16,one,,,zero,zero,39,one,,zero
zero,zero,3,two,24,zero,,one,zero,two,59,one,8,zero
one,one,,one,26,,zero,one,,zero,53,one,36,zero
zero,zero,,one,20,one,zero,,zero,one,39,one,30,zero
zero,three,3,,28,zero,zero,one,zero,two,39,one,,one
zero,two,3,,14,,,zero,zero,two,39,one,24,one
zero,zero,4,zero,7,zero,zero,zero,,one,43,one,17,zero
one,zero,5,two,50,,,one,zero,zero,65,one,,zero
zero,zero,3,two,29,one,,one,zero,zero,39,one,,zero
one,zero,9,,8,zero,,,zero,zero,47,one,,zero
zero,one,3,two,24,one,,one,,two,47,one,34,zero
one,one,,zero,23,zero,zero,zero,zero,three,39,one,4,one
zero,zero,,two,25,zero,,,,zero,59,one,,zero
zero,zero,4,zero,19,,,zero,zero,zero,39,one,,zero
one,zero,3,two,30,zero,zero,,zero,zero,55,one,,zero
zero,one,,,24,one,zero,one,zero,one,13,one,26,one
zero,two,1,zero,23,one,zero,one,zero,three,48,one,20,one
zero,two,,three,33,zero,zero,,zero,one,14,one,40,one
zero,zero,3,two,25,one,,,zero,zero,47,one,,zero
one,zero,1,zero,21,zero,,,,one,59,one,,zero
one,zero,6,five,44,,zero,one,,one,59,one,40,zero
zero,zero,3,,37,zero,,one,,one,34,one,31,zero
one,zero,5,four,16,zero,,,zero,zero,71,one,,zero
zero,one,2,,24,,,one,,zero,39,one,10,zero
zero,zero,1,zero,22,one,,,zero,zero,47,one,,zero
zero,zero,2,zero,9,,,,zero,zero,39,one,19,zero
zero,one,0,,30,zero,zero,zero,,two,34,one,40,one
one,zero,4,zero,13,zero,,one,zero,zero,49,one,23,zero
zero,zero,3,,12,zero,zero,zero,zero,two,43,one,22,zero
zero,zero,,zero,15,,zero,,zero,one,39,one,13,zero
one,one,3,two,31,,zero,one,,zero,81,one,41,zero
one,zero,5,,19,one,zero,,zero,zero,39,one,,zero
zero,zero,1,,50,zero,,one,zero,zero,44,one,50,zero
zero,two,4,three,38,zero,zero,,zero,one,64,one,20,one
one,zero,6,five,22,one,,one,,one,27,one,,zero
one,zero,7,six,40,,zero,,zero,zero,69,one,,zero
zero,zero,12,,37,,,one,zero,zero,49,zero,,zero
zero,one,2,one,38,,,,,zero,39,one,48,one
zero,two,,three,36,one,zero,,,one,39,one,44,zero
one,zero,5,,27,zero,zero,one,zero,zero,59,one,16,zero
one,zero,,,40,,,one,zero,three,39,one,,zero
one,one,1,,20,,zero,,,two,29,one,11,one
one,zero,,one,39,zero,,one,zero,zero,49,one,,zero
zero,zero,2,zero,40,,,one,,zero,47,one,24,zero
one,zero,0,zero,13,,zero,zero,zero,zero,55,one,1,zero
one,zero,0,zero,10,one,zero,,zero,one,39,one,6,zero
one,zero,3,zero,7,zero,,,zero,zero,44,one,,zero
zero,two,3,two,41,,,one,zero,zero,71,one,0,one
zero,one,,one,31,,,zero,zero,zero,39,one,41,zero
zero,one,,,19,one,zero,one,zero,one,89,one,19,zero
zero,one,4,,18,,zero,one,zero,zero,71,one,28,zero
zero,zero,4,zero,5,one,zero,zero,zero,one,39,one,,zero
one,zero,,zero,18,zero,,,zero,two,39,one,28,one
zero,one,4,,26,zero,zero,one,,two,41,one,,one
zero,one,1,,45,,zero,,,zero,54,one,53,zero
one,zero,7,six,38,,,one,zero,zero,55,one,,zero
zero,zero,,,21,zero,,,zero,zero,39,one,,zero
zero,zero,3,two,18,zero,,one,zero,zero,47,one,27,zero
one,zero,2,one,41,zero,,,,zero,76,one,34,zero
zero,zero,3,zero,19,zero,,,zero,zero,44,one,,zero
zero,two,3,two,31,zero,,one,,two,57,one,39,one
zero,one,,,53,zero,zero,one,one,three,39,one,50,one
zero,three,3,two,42,,zero,,,zero,34,one,,one
one,one,,,24,,,,zero,two,43,one,34,one
one,zero,4,three,36,,,,zero,zero,47,one,46,zero
one,zero,2,one,39,,,,zero,zero,1,one,,zero
zero,one,4,three,30,,zero,,zero,zero,44,one,6,zero
zero,zero,7,six,45,,zero,one,zero,zero,47,one,,zero
zero,one,,,34,zero,one,,,zero,49,one,3,zero
zero,zero,6,,41,zero,,one,zero,zero,39,one,,zero
zero,zero,1,zero,24,zero,zero,,zero,zero,39,one,5,one
zero,one,3,,23,,,one,zero,two,39,one,6,zero
zero,zero,2,one,16,zero,zero,one,,zero,59,one,,zero
zero,one,,,31,,zero,,,two,53,one,41,one
zero,one,4,,32,zero,,one,zero,two,39,one,12,one
zero,one,1,one,45,,one,zero,zero,two,19,one,55,one
one,zero,,three,31,one,,zero,,one,39,one,,zero
zero,two,3,zero,7,one,zero,zero,zero,two,62,one,17,zero
zero,zero,2,one,32,,zero,,zero,zero,39,one,,zero
one,zero,5,four,27,zero,,one,zero,zero,54,one,,zero
zero,zero,,zero,6,,zero,,zero,zero,49,one,,zero
zero,one,4,,31,zero,zero,,,zero,39,one,41,zero
one,zero,2,zero,43,one,zero,,,two,39,one,30,one
one,zero,4,three,24,zero,zero,,,zero,55,one,4,zero
zero,one,,,14,zero,zero,zero,zero,one,35,one,24,zero
one,one,,one,17,,zero,zero,,two,29,one,27,one
zero,zero,5,,57,,,one,zero,zero,39,one,67,zero
zero,one,4,,38,,,,,zero,47,one,,zero
zero,zero,,one,58,zero,,one,zero,one,39,one,68,zero
zero,two,,,55,zero,one,,zero,zero,24,one,50,zero
zero,one,1,,47,,zero,one,zero,zero,43,one,1,one
zero,zero,1,,25,one,zero,,zero,two,39,one,35,zero
zero,two,,zero,16,,zero,,zero,three,43,one,26,one
zero,zero,,,7,one,,zero,zero,one,59,one,,zero
zero,zero,,two,31,zero,,,zero,one,89,one,41,one
zero,one,1,,15,zero,,one,zero,three,39,one,25,one
zero,zero,7,zero,14,zero,,zero,,zero,39,one,,zero
one,zero,4,three,30,zero,zero,one,,one,35,one,,one
zero,zero,11,nine,37,,,,zero,zero,31,one,47,zero
zero,two,,two,29,zero,zero,one,zero,two,29,one,,one
zero,zero,1,,38,one,one,zero,zero,two,7,one,31,zero
zero,two,3,zero,14,,zero,,zero,two,19,zero,24,zero
zero,zero,7,six,30,,,,zero,zero,44,one,,zero
one,zero,,zero,6,zero,zero,,,one,47,one,,zero
zero,zero,5,one,16,zero,zero,,zero,one,39,one,,one
zero,one,2,,14,zero,zero,one,zero,two,7,one,24,one
zero,zero,2,one,14,,zero,one,,zero,89,one,,zero
zero,zero,3,one,64,zero,,,zero,zero,24,one,74,zero
zero,one,3,,46,,zero,one,,zero,39,one,56,one
zero,one,4,,34,zero,zero,one,zero,two,59,one,44,one
zero,one,,,28,one,zero,one,zero,zero,49,one,38,zero
zero,zero,4,zero,15,zero,,one,zero,zero,47,one,,zero
one,zero,2,one,20,,,,,two,47,one,,zero
zero,zero,,one,18,zero,zero,one,,one,69,one,,zero
zero,zero,2,zero,28,zero,,zero,zero,zero,29,one,,zero
zero,one,3,,32,,zero,one,zero,two,62,one,18,one
one,zero,5,zero,6,zero,,,zero,zero,44,one,15,zero
zero,one,2,,24,,,one,zero,zero,39,one,12,zero
one,zero,6,,8,zero,zero,zero,zero,one,27,one,18,zero
zero,zero,,zero,14,one,,zero,zero,zero,31,one,,zero
zero,one,4,three,31,one,,one,zero,zero,43,one,41,zero
zero,zero,2,one,53,zero,,,zero,zero,39,one,,zero
zero,one,5,,7,one,zero,zero,zero,one,23,one,14,zero
zero,zero,1,zero,34,,,one,zero,zero,39,one,44,zero
zero,one,,,24,,zero,one,,one,39,one,31,zero
zero,zero,5,,11,zero,,zero,zero,zero,47,one,,zero
zero,zero,8,one,18,zero,zero,,zero,one,39,one,,zero
one,zero,3,two,30,,zero,,,zero,20,one,,zero
one,zero,,,33,one,,,,two,29,one,43,zero
one,one,2,one,12,,zero,one,,zero,54,one,22,zero
one,zero,,two,18,zero,zero,one,,one,48,one,,zero
zero,zero,,five,18,one,zero,one,zero,one,49,one,28,zero
one,zero,3,one,38,,zero,,zero,zero,71,one,,zero
zero,zero,,three,22,one,,one,zero,zero,39,one,,zero
one,zero,,zero,4,one,,,zero,zero,27,one,14,zero
one,zero,,,17,zero,zero,one,zero,one,71,one,27,zero
zero,zero,,zero,13,zero,,,zero,zero,47,one,,zero
zero,zero,6,zero,12,zero,,zero,zero,zero,79,one,13,zero
one,one,4,,8,,zero,,,two,43,one,,zero
one,two,4,three,55,one,zero,,zero,one,35,one,65,one
zero,zero,5,,16,,zero,,zero,two,39,one,,zero
zero,one,,,16,,zero,one,zero,one,49,one,26,one
one,zero,,,11,one,zero,,zero,zero,35,one,21,zero
zero,zero,2,one,53,zero,,one,,zero,39,one,,one
zero,zero,,zero,54,zero,,,,zero,39,one,,zero
zero,zero,4,,17,zero,,one,,zero,39,one,,zero
zero,zero,,,7,zero,zero,zero,zero,one,27,one,,one
zero,two,3,,35,zero,zero,one,zero,two,29,one,39,one
zero,one,3,,44,,zero,one,zero,zero,39,one,19,zero
one,one,5,,36,,zero,one,,zero,47,one,21,zero
one,zero,2,,13,zero,zero,,,zero,47,one,,zero
zero,zero,3,two,20,zero,zero,one,zero,zero,43,one,,one
zero,two,,one,40,zero,zero,one,zero,two,43,one,45,one
zero,one,3,,27,,,one,,zero,17,one,15,one
zero,zero,3,zero,9,one,zero,zero,zero,two,7,one,19,zero
zero,one,3,,20,,zero,,zero,two,39,one,,one
zero,one,,,25,,zero,one,,two,59,one,35,one
zero,one,1,,17,,zero,one,zero,one,39,one,27,zero
zero,zero,4,three,26,,,,zero,zero,34,one,36,zero
zero,zero,,,34,one,one,,zero,one,43,one,23,zero
zero,zero,,,44,one,,zero,zero,two,47,one,,zero
zero,zero,,zero,4,zero,zero,,zero,zero,49,one,14,zero
zero,zero,2,zero,11,zero,zero,,zero,two,39,one,21,one
zero,zero,,one,11,one,,,zero,two,19,zero,12,zero
one,zero,2,zero,13,,,,zero,two,59,one,,zero
one,zero,3,,21,zero,zero,,zero,zero,87,one,,zero
zero,zero,6,five,36,zero,,,zero,zero,34,one,32,zero
zero,zero,6,zero,10,zero,zero,,zero,one,23,one,14,zero
zero,zero,4,three,26,one,,one,zero,zero,44,one,,zero
one,one,,,26,zero,zero,,,three,39,one,9,one
one,one,3,two,24,,,one,,zero,54,one,22,zero
one,zero,3,two,41,zero,zero,,,two,59,one,,one
zero,zero,4,three,33,one,,,zero,zero,47,one,,zero
one,zero,0,zero,18,zero,zero,,zero,zero,39,one,23,zero
zero,zero,5,four,12,one,zero,one,zero,zero,19,one,22,zero
zero,two,,zero,20,,,one,zero,two,43,one,,one
zero,zero,1,one,39,,one,,zero,three,39,one,49,one
zero,one,3,,7,,zero,,zero,zero,23,one,1,zero
one,zero,7,zero,21,zero,zero,zero,zero,zero,43,zero,31,zero
one,zero,4,three,39,zero,zero,,zero,zero,39,one,,zero
one,zero,6,three,41,,one,zero,zero,two,24,one,51,zero
zero,zero,,,31,zero,zero,,zero,one,47,one,41,one
one,one,5,,48,zero,one,zero,,zero,65,one,20,zero
zero,zero,5,four,28,one,,one,zero,zero,39,one,,zero
zero,one,1,,55,one,zero,,,zero,59,one,45,zero
one,zero,4,,36,one,,one,zero,zero,11,one,46,zero
zero,zero,0,,22,one,zero,,zero,two,39,one,32,zero
one,one,,,9,,zero,zero,zero,zero,39,one,19,zero
one,zero,6,three,20,one,zero,,,zero,39,one,,zero
zero,zero,,zero,11,zero,zero,,zero,one,43,one,13,zero
zero,one,2,,24,zero,,one,zero,zero,51,one,20,one
zero,zero,3,,34,,,one,zero,zero,43,one,,zero
zero,zero,4,,15,one,,zero,zero,two,8,one,,zero
one,zero,,two,27,zero,zero,one,zero,one,39,zero,37,one
zero,one,3,,27,,zero,one,,zero,69,one,37,one
zero,zero,3,one,46,zero,zero,one,zero,zero,39,one,40,one
one,zero,,,2,zero,zero,zero,zero,one,20,one,,zero
zero,zero,,two,32,zero,,,zero,zero,19,one,,zero
zero,one,5,,23,,zero,one,,one,39,one,33,one
zero,one,,three,33,,zero,one,,zero,44,one,43,zero
one,zero,,one,23,one,,zero,zero,one,43,one,33,zero
zero,one,,,24,,zero,one,,one,39,one,34,one
one,zero,4,four,35,one,zero,zero,zero,zero,27,one,45,zero
zero,zero,,one,43,zero,,one,,zero,59,one,,zero
zero,zero,3,one,42,zero,,one,zero,zero,39,one,,zero
zero,one,,,21,,zero,one,zero,three,44,one,,one
zero,one,,zero,21,zero,zero,zero,zero,zero,44,one,,zero
zero,one,,,40,zero,zero,one,zero,one,47,one,50,one
one,zero,2,one,19,zero,zero,,zero,one,72,one,5,zero
zero,zero,3,two,54,,zero,,zero,zero,44,one,,one
zero,zero,8,six,39,zero,,one,,zero,47,one,24,one
zero,one,4,,58,one,zero,one,,zero,39,one,48,zero
zero,zero,,,18,one,zero,one,zero,two,24,one,,zero
zero,zero,2,zero,16,one,zero,,zero,zero,47,one,,zero
one,zero,0,zero,43,zero,,,zero,zero,69,one,35,zero
zero,two,4,three,18,,zero,one,,two,39,one,28,zero
zero,one,3,,34,zero,zero,one,zero,three,55,one,20,one
zero,one,,,27,zero,zero,one,zero,one,49,one,16,one
one,zero,,zero,9,one,zero,,zero,two,47,one,,zero
zero,one,,,28,,zero,zero,,one,39,one,37,one
zero,two,7,zero,10,zero,zero,zero,zero,two,69,one,,zero
zero,zero,,zero,8,zero,zero,zero,zero,one,22,one,,zero
zero,zero,3,,39,zero,zero,,zero,one,29,one,,zero
one,zero,4,three,49,zero,,one,zero,zero,39,one,10,zero
zero,two,3,zero,20,one,zero,one,zero,three,35,one,30,one
one,zero,1,zero,28,,,,,zero,49,one,38,zero
zero,zero,,one,12,zero,zero,one,zero,one,39,one,22,zero
zero,zero,2,one,42,zero,,,zero,zero,39,one,,zero
zero,one,2,,15,,zero,one,,three,19,one,25,one
zero,zero,1,zero,5,zero,,,zero,zero,23,one,,zero
zero,zero,3,two,22,zero,zero,one,zero,two,47,one,,zero
one,zero,,two,32,zero,zero,,zero,zero,39,one,,zero
zero,one,3,,24,,zero,one,zero,zero,43,zero,34,zero
zero,zero,1,zero,31,one,,,zero,two,29,one,,zero
one,zero,3,two,36,one,,,zero,zero,39,one,46,zero
zero,zero,6,five,34,zero,,one,,zero,39,one,,zero
one,zero,,zero,5,one,zero,,,one,1,one,,zero
zero,zero,,one,16,,zero,,zero,zero,29,one,8,zero
one,zero,,zero,9,,zero,zero,zero,one,43,one,,zero
zero,two,2,one,22,zero,zero,,zero,two,39,one,32,one
zero,zero,,zero,30,zero,zero,,zero,one,49,one,,zero
zero,zero,0,zero,5,one,,,zero,zero,19,one,,zero
one,zero,2,one,23,one,,one,zero,two,43,one,,zero
zero,zero,,two,20,zero,zero,one,zero,one,69,one,,zero
zero,zero,3,zero,11,zero,zero,zero,zero,two,47,one,21,zero
zero,zero,,zero,40,one,one,zero,,one,69,one,,zero
zero,one,2,one,27,,,one,,zero,41,one,13,zero
zero,one,0,,51,,,zero,,zero,69,one,,zero
zero,one,3,,17,zero,zero,,zero,one,59,one,25,zero
zero,zero,3,three,41,,one,zero,zero,two,29,one,,zero
one,two,3,zero,19,one,,,zero,zero,29,one,29,zero
zero,two,,,32,zero,zero,one,,one,49,zero,26,one
zero,one,3,two,28,,zero,,,zero,49,one,20,zero
zero,three,0,,39,one,,,zero,zero,44,one,,zero
one,one,2,,22,,zero,,,two,39,one,2,one
zero,zero,4,three,27,zero,zero,one,,zero,84,one,,one
one,one,,,23,,zero,zero,zero,two,49,one,10,zero
zero,zero,,one,49,,zero,,zero,zero,39,one,,one
zero,zero,3,,23,zero,zero,one,zero,two,28,one,,one
zero,two,2,one,30,zero,zero,one,zero,two,47,one,5,one
zero,zero,3,two,27,,,,zero,zero,47,one,34,zero
one,zero,1,zero,14,one,,,zero,two,39,one,,one
one,zero,3,three,24,one,one,zero,,zero,59,one,,zero
zero,zero,4,two,42,,,one,zero,zero,39,one,24,zero
zero,zero,2,one,18,zero,zero,one,zero,zero,44,one,,zero
zero,one,4,,44,,,one,,zero,80,one,24,one
zero,zero,2,zero,42,zero,,one,zero,zero,39,one,,zero
zero,zero,5,five,42,one,zero,,zero,zero,69,one,,zero
zero,one,5,,7,,,zero,zero,zero,39,one,17,zero
zero,zero,7,three,34,one,,,zero,zero,27,one,22,zero
zero,one,3,two,33,,zero,one,zero,two,47,one,43,one
zero,zero,,three,37,one,zero,,zero,two,39,one,,zero
zero,zero,,one,15,zero,zero,,zero,one,49,one,9,zero
zero,one,2,one,34,,zero,one,,zero,49,one,15,zero
zero,zero,,one,12,one,zero,zero,,one,29,one,22,zero
zero,zero,1,zero,48,,zero,one,zero,zero,39,zero,17,zero
zero,zero,,one,20,,,,zero,zero,43,one,16,zero
zero,three,4,,12,,zero,zero,zero,zero,65,one,22,zero
zero,zero,3,three,34,one,one,zero,zero,zero,55,zero,10,zero
zero,one,1,zero,50,zero,zero,one,,two,34,one,0,one
zero,zero,,one,18,zero,zero,,zero,one,59,one,3,one
zero,one,,,46,,zero,zero,,three,39,one,51,one
zero,zero,2,one,46,one,,,,zero,44,one,30,zero
one,zero,4,zero,9,zero,,,zero,zero,49,one,16,zero
one,one,7,,42,,,,,zero,98,one,1,one
zero,zero,2,one,20,one,zero,,,two,39,one,,zero
one,one,,zero,13,,zero,one,,two,7,one,0,one
zero,zero,9,six,36,one,,,zero,zero,19,one,,zero
zero,zero,3,two,35,one,,one,zero,zero,47,one,38,zero
zero,zero,4,,12,zero,zero,zero,zero,two,41,one,,zero
zero,one,,zero,14,one,zero,zero,zero,one,47,one,12,zero
zero,zero,,,19,one,,zero,zero,two,41,one,,zero
zero,zero,4,,6,zero,,,zero,zero,27,one,16,zero
zero,zero,1,one,39,one,,zero,zero,two,39,one,23,one
zero,zero,3,two,25,zero,,one,zero,zero,44,one,,zero
zero,zero,2,one,20,zero,zero,one,zero,two,43,one,4,zero
zero,zero,2,zero,8,,zero,,zero,zero,23,one,18,zero
zero,one,,,27,,,one,,zero,49,one,37,zero
zero,zero,,two,12,,,,zero,two,39,one,10,zero
one,zero,3,zero,14,zero,zero,zero,zero,two,39,one,,one
zero,one,1,zero,37,,zero,one,zero,two,21,one,6,one
zero,zero,,three,48,zero,,one,,zero,43,one,,zero
one,zero,,one,17,one,zero,zero,zero,one,39,one,27,zero
one,one,3,two,23,,zero,one,,zero,47,zero,4,zero
zero,zero,3,two,21,,,,zero,two,29,one,,zero
zero,zero,3,zero,15,zero,zero,zero,zero,three,39,one,25,one
zero,one,4,three,32,,,one,,zero,44,one,42,zero
zero,zero,3,two,20,one,zero,,zero,one,65,one,30,zero
one,one,6,,10,zero,,zero,zero,zero,53,one,3,zero
zero,zero,3,zero,24,,zero,zero,zero,one,59,one,34,one
zero,one,2,one,49,,zero,one,zero,zero,29,one,59,zero
zero,zero,3,two,54,zero,,,zero,zero,39,one,,zero
one,one,,,33,,zero,one,,three,54,one,,one
one,two,4,,12,zero,,,zero,one,47,one,22,zero
zero,zero,5,,27,one,,one,zero,zero,44,zero,,zero
zero,one,0,zero,7,one,,zero,,zero,47,one,2,zero
zero,one,3,zero,15,,,zero,zero,zero,43,one,14,zero
zero,zero,1,zero,41,one,zero,,,three,47,one,,one
zero,zero,6,one,15,zero,zero,,zero,two,59,one,25,one
zero,zero,0,zero,33,zero,zero,zero,zero,two,75,zero,13,one
zero,one,4,,30,,zero,one,,zero,47,one,16,zero
one,zero,,zero,46,zero,zero,one,zero,three,49,one,2,one
zero,zero,,,15,,,one,zero,one,45,one,,zero
zero,one,0,,23,zero,,zero,zero,zero,49,one,,zero
one,one,4,,43,zero,zero,one,,three,44,one,53,one
one,zero,2,zero,35,zero,,,zero,zero,47,one,,zero
one,zero,,zero,27,one,zero,one,zero,zero,83,one,,zero
zero,zero,2,two,36,,,zero,zero,zero,44,one,,one
one,zero,3,zero,13,zero,zero,zero,zero,zero,71,one,,zero
zero,zero,4,,47,one,zero,one,zero,zero,47,one,12,zero
zero,one,,zero,24,,zero,zero,,zero,39,one,,zero
one,one,1,zero,14,,zero,one,,two,39,one,24,zero
one,zero,0,,50,,,zero,zero,zero,29,zero,47,zero
one,zero,,,7,zero,,,zero,zero,15,one,,zero
one,zero,8,seven,33,zero,zero,,zero,zero,47,one,,one
zero,zero,3,two,53,zero,,one,zero,zero,29,one,,zero
zero,zero,1,zero,14,zero,,one,zero,zero,45,one,24,zero
zero,zero,9,four,46,one,one,,zero,two,44,one,56,one
zero,two,2,,27,one,zero,one,,three,57,one,37,one
zero,zero,5,two,25,one,,zero,zero,zero,64,one,,zero
one,one,2,one,18,,,one,zero,zero,59,one,3,zero
zero,zero,8,three,50,,,one,zero,zero,55,one,60,zero
zero,zero,2,one,25,zero,,,zero,zero,41,one,,one
zero,zero,8,zero,13,zero,,zero,zero,two,47,one,23,zero
one,zero,,three,29,,,,zero,zero,59,one,39,one
zero,zero,3,,25,zero,,zero,zero,zero,31,one,,zero
one,zero,,two,55,,,zero,zero,zero,39,zero,47,zero
one,zero,,zero,19,one,,,zero,two,47,one,,zero
zero,zero,3,one,35,zero,zero,one,,zero,59,one,30,one
one,zero,6,zero,8,zero,zero,,,zero,39,one,,zero
zero,one,,,20,zero,zero,one,zero,zero,59,one,15,zero
zero,one,2,one,35,,zero,one,zero,zero,35,zero,12,zero
zero,zero,3,two,22,one,zero,,zero,zero,39,one,,zero
zero,zero,,zero,22,zero,zero,one,zero,two,24,one,32,one
zero,zero,,one,23,one,,,zero,two,43,one,33,zero
zero,zero,,five,26,zero,zero,,zero,zero,39,one,,zero
zero,zero,8,three,31,zero,zero,one,zero,one,54,one,41,one
zero,zero,1,zero,39,zero,zero,one,zero,three,55,one,,one
zero,zero,4,three,17,zero,,one,zero,zero,39,one,,zero
zero,two,2,one,27,one,zero,one,zero,two,43,one,,one
zero,zero,5,four,23,zero,zero,one,zero,zero,39,one,6,zero
zero,zero,,three,32,one,one,zero,zero,one,31,one,,zero
one,zero,1,,33,one,one,,zero,two,39,one,,zero
zero,zero,,,19,,zero,one,zero,one,65,one,29,zero
one,zero,3,,10,,,,zero,zero,13,one,20,zero
zero,zero,,two,14,zero,zero,,zero,one,69,one,20,zero
one,zero,3,two,32,,zero,,zero,zero,47,one,2,zero
one,zero,4,three,22,zero,zero,,zero,zero,49,one,32,one
zero,one,3,,17,zero,zero,zero,zero,two,47,one,27,zero
zero,one,5,,38,zero,zero,one,,one,27,one,47,one
zero,zero,5,zero,27,,zero,zero,zero,two,43,one,,one
one,zero,,one,42,one,,,zero,zero,29,one,,zero
zero,zero,,zero,15,zero,zero,,zero,two,47,one,,zero
zero,zero,4,three,27,,zero,one,,zero,61,one,37,one
zero,zero,4,three,27,,zero,one,zero,zero,39,one,4,zero
one,zero,5,zero,11,one,zero,,zero,two,39,one,17,zero
zero,zero,2,one,26,,zero,one,zero,zero,59,one,8,zero
zero,zero,4,zero,11,one,zero,zero,,one,47,one,,zero
zero,one,2,,53,,zero,,zero,zero,31,one,28,one
zero,one,3,two,38,,zero,one,zero,three,44,one,,one
zero,one,3,two,23,,zero,,zero,zero,39,one,22,zero
zero,two,,zero,15,one,,,zero,two,39,one,2,zero
one,zero,,one,16,zero,zero,,,one,39,one,25,zero
one,zero,12,zero,17,zero,,zero,,zero,47,one,,zero
zero,two,,zero,27,zero,zero,one,,three,53,one,37,one
zero,zero,4,three,52,zero,,,zero,zero,31,one,,zero
one,zero,5,,26,zero,zero,,,zero,47,one,,zero
zero,one,,,34,one,zero,one,,one,39,one,39,zero
