a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,2.0,one,,zero,zero,43,,23,zero_one_zero_one_zero
,1.0,zero,7.0,,one,69,,17,zero_one_zero_one_zero
zero,,two,18.0,,one,47,one,28,one_zero_zero_one_zero
one,4.0,three,22.0,zero,zero,71,one,32,
zero,2.0,one,,,zero,54,,28,zero_zero_zero_one_zero
one,,two,39.0,zero,zero,59,one,49,
zero,,zero,16.0,zero,three,39,one,26,
,,two,26.0,zero,one,47,one,36,zero_zero_zero_one_zero
one,,zero,10.0,zero,one,39,one,20,zero_zero_zero_zero_zero
zero,,zero,11.0,,one,29,one,4,
zero,5.0,one,51.0,,zero,43,one,4,one_zero_one_zero_zero
two,,zero,20.0,zero,zero,39,one,1,
,,zero,,zero,zero,53,one,58,
zero,5.0,one,17.0,,zero,76,,0,zero_one_one_zero_zero
one,2.0,one,30.0,zero,two,39,,40,zero_zero_zero_one_one
zero,,two,28.0,,zero,43,one,3,one_one_one_zero_zero
zero,6.0,five,,,zero,47,,10,zero_zero_zero_one_zero
,4.0,two,31.0,zero,zero,49,,1,
zero,4.0,one,33.0,,zero,59,one,39,
one,2.0,two,38.0,,three,35,one,48,zero_one_one_zero_one
zero,0.0,zero,58.0,one,one,95,one,43,
one,1.0,one,,,zero,39,,25,
zero,3.0,two,19.0,,zero,47,one,29,zero_zero_zero_one_one
zero,7.0,one,18.0,,two,29,one,28,zero_one_zero_one_zero
one,4.0,three,30.0,zero,zero,35,one,38,
zero,6.0,three,36.0,zero,zero,43,one,46,zero_zero_zero_one_zero
,2.0,zero,19.0,zero,two,39,one,29,
one,,zero,7.0,zero,one,22,one,10,zero_zero_zero_zero_zero
zero,1.0,zero,10.0,zero,two,44,one,20,zero_one_zero_zero_zero
one,4.0,three,36.0,zero,zero,55,one,34,
two,2.0,one,37.0,zero,one,39,,10,zero_zero_zero_one_zero
,2.0,one,54.0,zero,zero,39,,18,zero_one_zero_one_zero
zero,4.0,three,35.0,,zero,43,one,12,
zero,3.0,one,,zero,zero,43,one,42,zero_zero_one_zero_zero
zero,3.0,two,36.0,zero,two,43,one,16,one_zero_zero_one_one
,,three,28.0,,one,43,,38,one_zero_zero_one_zero
,,zero,29.0,zero,zero,7,one,39,
zero,1.0,zero,17.0,,two,47,one,27,
zero,1.0,one,23.0,zero,zero,47,one,33,zero_one_one_zero_zero
,0.0,zero,31.0,zero,two,39,one,17,
one,8.0,six,30.0,zero,zero,11,one,40,zero_zero_zero_one_zero
zero,,zero,13.0,,one,44,one,1,
one,4.0,three,,,zero,39,one,39,zero_one_zero_one_zero
,0.0,zero,46.0,zero,three,71,one,27,zero_zero_one_zero_one
one,,zero,,zero,two,43,one,3,one_zero_zero_one_one
zero,3.0,two,,zero,zero,71,one,12,zero_zero_zero_one_zero
,1.0,zero,16.0,zero,zero,47,one,26,
zero,4.0,three,,zero,zero,55,one,30,
zero,3.0,two,24.0,zero,one,7,one,34,zero_zero_zero_one_one
zero,3.0,one,23.0,zero,zero,69,,1,
zero,3.0,two,26.0,zero,two,24,one,25,zero_one_zero_one_zero
,4.0,three,29.0,zero,zero,47,,9,zero_zero_zero_one_zero
one,0.0,zero,36.0,zero,three,39,one,20,
one,2.0,one,,,zero,43,one,10,one_zero_zero_one_one
,4.0,zero,9.0,zero,zero,43,,19,zero_zero_zero_zero_zero
,3.0,two,52.0,zero,zero,83,,12,
zero,0.0,zero,12.0,zero,two,49,one,8,
one,2.0,one,47.0,zero,zero,43,one,57,zero_zero_zero_one_one
two,2.0,one,,,two,59,,40,zero_one_zero_one_one
zero,4.0,three,28.0,zero,zero,65,,38,
two,2.0,one,23.0,,two,39,one,33,
zero,5.0,four,,,zero,34,,31,zero_zero_zero_one_zero
two,1.0,one,44.0,zero,three,43,,54,zero_zero_one_zero_one
,5.0,three,49.0,zero,zero,49,zero,1,
one,2.0,one,,zero,zero,59,,45,zero_zero_zero_one_zero
,4.0,three,27.0,zero,one,43,one,9,zero_zero_zero_one_zero
one,3.0,two,,,zero,39,one,61,one_zero_zero_one_one
zero,,zero,8.0,zero,one,29,one,11,
,2.0,two,28.0,zero,zero,47,,38,
,2.0,two,25.0,,three,29,one,10,
zero,,zero,32.0,zero,one,69,one,25,
,,zero,16.0,zero,two,39,one,26,
zero,1.0,zero,,zero,one,47,one,27,zero_zero_zero_one_zero
zero,,zero,,,one,39,one,17,zero_zero_zero_zero_zero
zero,1.0,zero,11.0,zero,zero,39,one,21,
zero,2.0,one,,zero,two,39,one,10,zero_zero_zero_one_zero
zero,8.0,five,38.0,zero,zero,39,,40,
one,2.0,zero,45.0,zero,zero,49,one,55,zero_zero_zero_one_one
zero,3.0,two,20.0,zero,one,83,one,30,zero_zero_zero_one_zero
zero,,one,,zero,zero,89,,52,
zero,,zero,3.0,zero,one,5,one,13,
,3.0,one,,zero,two,39,one,1,zero_zero_zero_one_one
zero,4.0,zero,,zero,zero,39,one,3,
zero,1.0,zero,,zero,zero,49,one,24,
,,zero,18.0,zero,one,71,,19,
,1.0,zero,28.0,zero,zero,47,one,30,
zero,,zero,12.0,zero,two,39,one,22,
zero,2.0,zero,5.0,zero,one,49,one,15,one_zero_zero_zero_zero
zero,2.0,one,,zero,two,39,,30,one_zero_zero_one_zero
zero,,four,,,one,53,,23,one_zero_zero_one_zero
one,1.0,zero,,zero,two,39,one,40,zero_zero_one_zero_one
,,zero,,zero,one,48,,25,
zero,2.0,one,53.0,,zero,71,zero,14,zero_zero_zero_one_one
,6.0,three,36.0,zero,zero,91,one,42,
,2.0,two,35.0,zero,one,24,one,45,
one,2.0,one,,zero,one,64,one,28,zero_zero_zero_one_zero
two,4.0,three,43.0,zero,zero,69,one,53,
zero,9.0,eight,,,zero,39,,40,zero_zero_zero_one_zero
zero,5.0,four,,,zero,95,,9,
,3.0,two,16.0,zero,zero,49,one,20,
zero,5.0,zero,,zero,zero,49,one,10,
,5.0,zero,,,one,39,one,25,
zero,,three,30.0,zero,zero,39,one,40,
zero,6.0,five,,zero,zero,67,,30,zero_zero_zero_one_zero
,3.0,two,29.0,zero,one,44,one,39,zero_zero_zero_one_one
,4.0,three,29.0,zero,zero,29,one,22,
,3.0,two,27.0,zero,zero,39,one,15,
,3.0,zero,15.0,zero,three,47,one,25,
zero,4.0,three,19.0,,zero,55,one,8,
one,,two,28.0,,one,55,one,38,zero_one_zero_one_zero
,,zero,,zero,one,43,one,28,zero_zero_zero_one_zero
zero,2.0,zero,22.0,zero,two,39,one,32,
zero,7.0,six,,zero,zero,71,one,36,zero_one_zero_one_zero
,7.0,six,,zero,zero,35,one,54,zero_zero_zero_one_zero
one,4.0,three,20.0,zero,three,59,one,20,
,3.0,two,33.0,,two,68,one,43,zero_zero_zero_one_one
two,3.0,one,45.0,,one,59,one,20,one_zero_zero_one_one
zero,4.0,three,17.0,,zero,49,one,20,
zero,3.0,two,,zero,zero,57,,48,one_zero_zero_one_one
one,8.0,zero,19.0,zero,one,59,one,3,zero_zero_zero_zero_one
zero,2.0,one,,,one,39,,4,one_zero_zero_one_one
,4.0,three,24.0,,one,55,one,9,
,,zero,24.0,,one,53,one,34,zero_one_zero_zero_zero
,6.0,zero,9.0,zero,one,47,one,19,zero_zero_zero_zero_zero
zero,,zero,18.0,,one,35,one,6,
zero,,two,22.0,zero,zero,43,one,10,
,,two,,zero,zero,39,zero,35,
zero,1.0,one,,zero,zero,65,one,14,
zero,3.0,two,22.0,zero,zero,39,one,10,zero_zero_zero_one_zero
,3.0,two,26.0,zero,zero,34,one,25,zero_zero_zero_one_one
one,3.0,two,20.0,,two,39,one,13,
zero,,three,,zero,zero,47,one,26,zero_zero_zero_one_zero
zero,,two,15.0,zero,one,47,one,15,
zero,4.0,three,23.0,zero,one,59,one,10,
zero,,zero,11.0,zero,two,39,one,21,zero_zero_zero_zero_zero
one,2.0,zero,18.0,zero,one,41,one,28,
,,three,30.0,,one,59,one,10,one_zero_zero_one_one
one,6.0,five,,,zero,43,,4,zero_zero_zero_one_zero
two,4.0,zero,27.0,zero,one,41,one,37,
zero,3.0,one,13.0,zero,one,11,one,4,zero_one_zero_zero_zero
zero,2.0,one,,,two,34,one,39,zero_zero_zero_one_one
zero,6.0,five,,,zero,19,,40,zero_zero_zero_one_zero
,7.0,zero,11.0,,one,69,one,3,
zero,1.0,zero,9.0,zero,zero,44,one,19,one_one_zero_zero_zero
one,,zero,14.0,zero,two,84,one,22,zero_zero_zero_zero_zero
two,10.0,three,22.0,zero,zero,14,one,32,one_one_zero_one_zero
zero,1.0,zero,19.0,zero,two,43,one,24,
zero,1.0,zero,26.0,zero,zero,14,one,10,zero_one_zero_one_zero
zero,5.0,three,,,zero,69,one,30,
zero,5.0,four,,zero,zero,47,,35,zero_zero_zero_one_zero
one,1.0,zero,18.0,,two,43,one,26,
,1.0,zero,,,two,43,one,13,
zero,,one,,zero,one,49,,23,one_one_zero_one_zero
zero,4.0,three,34.0,zero,zero,49,one,25,zero_one_zero_one_zero
one,,two,27.0,,one,39,one,37,
,1.0,zero,49.0,zero,zero,47,one,40,
one,,zero,,zero,zero,39,one,10,
,1.0,one,34.0,zero,three,65,one,34,zero_one_zero_zero_one
zero,6.0,five,,zero,zero,53,,20,zero_zero_zero_one_zero
,,two,24.0,,one,59,,18,
one,2.0,one,,,zero,47,one,53,zero_zero_zero_one_one
zero,1.0,zero,,zero,zero,47,one,55,
,5.0,zero,9.0,zero,one,44,one,7,zero_zero_zero_zero_zero
one,1.0,zero,19.0,zero,two,4,one,29,
,,zero,12.0,zero,one,47,one,13,
,,zero,17.0,zero,two,49,one,15,one_zero_zero_one_one
one,,zero,,,two,98,one,52,
one,2.0,zero,13.0,zero,three,39,one,5,
zero,,six,25.0,zero,zero,39,one,35,
,5.0,zero,,zero,zero,48,one,28,zero_zero_zero_zero_zero
one,,zero,19.0,,two,39,one,29,zero_zero_zero_one_one
zero,2.0,one,,zero,one,39,,20,
zero,,zero,13.0,zero,zero,39,,23,zero_zero_zero_zero_zero
zero,5.0,four,,zero,one,59,one,38,zero_zero_zero_one_zero
zero,,one,23.0,zero,one,47,one,33,one_zero_zero_one_one
zero,4.0,zero,15.0,zero,zero,34,one,25,
zero,4.0,three,36.0,zero,one,29,one,46,
,3.0,two,,zero,two,19,one,31,
zero,2.0,zero,6.0,,zero,44,,13,one_zero_zero_zero_zero
four,8.0,four,,,three,39,,30,zero_zero_zero_one_one
one,5.0,four,48.0,,zero,39,,35,one_zero_zero_one_one
zero,,one,25.0,,two,39,,12,
zero,,zero,4.0,zero,zero,59,zero,14,one_zero_zero_zero_zero
zero,,zero,18.0,,one,43,one,23,
,3.0,zero,12.0,zero,one,47,one,22,
zero,5.0,three,40.0,zero,zero,39,zero,50,zero_zero_zero_one_zero
,3.0,two,,zero,zero,49,one,3,zero_zero_zero_one_zero
zero,,one,,zero,zero,47,one,41,
one,2.0,one,39.0,,two,39,one,16,
one,,two,50.0,zero,two,35,one,60,zero_zero_zero_one_one
zero,3.0,two,22.0,zero,zero,39,one,23,one_one_zero_one_zero
zero,,one,,zero,zero,49,one,3,
,,two,32.0,zero,one,65,one,42,
zero,3.0,two,,zero,zero,21,one,30,
,4.0,three,,zero,zero,39,,32,zero_zero_zero_one_zero
zero,3.0,two,29.0,zero,one,39,one,22,zero_zero_zero_one_zero
zero,1.0,one,44.0,zero,zero,39,,54,zero_zero_zero_zero_zero
one,6.0,five,,,two,19,,31,
,4.0,three,,zero,zero,59,,39,
zero,3.0,two,39.0,zero,zero,53,,14,
,3.0,two,,zero,zero,59,zero,28,zero_zero_zero_one_zero
zero,1.0,zero,,zero,zero,35,one,67,
zero,2.0,one,,zero,two,24,,14,
zero,,two,26.0,,two,39,one,35,
,,zero,,zero,one,69,zero,32,
one,1.0,zero,45.0,zero,one,49,zero,30,
one,3.0,two,16.0,,one,47,,11,one_zero_zero_one_zero
,4.0,zero,26.0,,zero,39,one,0,
zero,,two,30.0,,one,46,one,40,
,,zero,24.0,zero,three,39,one,34,
,3.0,two,25.0,zero,zero,39,one,25,
one,,zero,7.0,zero,one,44,one,8,zero_zero_zero_zero_zero
,,zero,10.0,zero,two,39,,20,
,,zero,,zero,zero,39,one,26,
zero,2.0,one,,zero,zero,27,one,20,zero_zero_zero_one_zero
zero,1.0,zero,53.0,zero,zero,14,one,20,zero_zero_zero_one_zero
zero,,two,,zero,zero,29,one,50,
zero,3.0,one,53.0,zero,zero,39,one,63,
one,,zero,17.0,,two,33,one,17,zero_one_zero_zero_zero
one,4.0,three,,zero,zero,59,one,35,
,3.0,two,40.0,zero,two,39,one,50,
,,zero,4.0,,one,26,one,14,
,5.0,zero,10.0,zero,one,43,one,7,zero_zero_zero_zero_zero
zero,5.0,zero,,zero,zero,47,,25,zero_zero_zero_zero_zero
,1.0,zero,,zero,zero,44,,5,
one,,two,,zero,zero,69,,47,
zero,,two,13.0,zero,zero,47,one,0,
two,3.0,zero,,zero,two,43,,6,
zero,3.0,two,,zero,zero,47,one,13,zero_zero_zero_one_zero
,,zero,19.0,zero,two,39,one,1,
one,2.0,one,,,zero,54,one,44,
,3.0,two,25.0,zero,one,59,one,15,
zero,3.0,two,22.0,,two,59,,32,
zero,,two,45.0,,one,71,one,55,
zero,,zero,27.0,zero,two,39,one,15,one_zero_one_zero_one
,,zero,,,zero,47,one,8,
,2.0,one,,,zero,39,,19,zero_zero_zero_one_zero
,3.0,two,42.0,zero,two,49,one,52,
,4.0,zero,,zero,zero,47,one,22,
,1.0,zero,,,one,19,one,47,zero_one_zero_one_zero
,3.0,two,42.0,zero,one,39,,29,zero_zero_zero_one_one
zero,2.0,one,,zero,zero,53,,26,one_zero_zero_one_zero
,,two,15.0,,one,39,one,1,
one,2.0,one,,,one,59,,28,zero_zero_zero_one_zero
zero,4.0,three,28.0,,two,76,,30,
zero,4.0,three,26.0,zero,zero,98,one,30,zero_zero_zero_one_one
one,2.0,one,15.0,zero,zero,23,one,25,
,2.0,one,18.0,zero,two,49,,12,zero_zero_zero_one_zero
zero,,three,16.0,zero,one,47,one,26,zero_zero_zero_one_zero
,4.0,three,29.0,,two,54,one,11,zero_zero_zero_one_one
zero,5.0,four,,zero,zero,53,,36,
zero,6.0,five,,zero,zero,39,,12,
,,zero,7.0,,one,20,one,17,zero_zero_zero_zero_zero
zero,3.0,one,,,one,39,one,19,
one,,two,34.0,zero,two,19,one,42,
,4.0,three,,zero,zero,44,one,14,zero_zero_zero_one_zero
zero,4.0,two,27.0,,three,49,one,27,
two,,two,27.0,,two,39,one,37,one_one_zero_one_zero
zero,,two,34.0,,one,39,one,19,zero_zero_zero_one_one
zero,0.0,zero,19.0,zero,zero,47,one,29,one_zero_zero_zero_zero
zero,6.0,three,40.0,zero,zero,49,,50,one_one_zero_one_zero
one,4.0,one,,zero,two,43,one,26,
one,5.0,two,,,zero,47,,5,
zero,3.0,two,,zero,zero,19,,38,
,,zero,21.0,zero,two,31,one,31,
one,4.0,three,29.0,,one,39,one,13,one_zero_zero_one_one
zero,6.0,one,18.0,,zero,63,one,3,
zero,,zero,,zero,one,47,one,11,zero_zero_one_zero_zero
,10.0,zero,9.0,zero,zero,49,one,19,zero_zero_zero_zero_zero
zero,4.0,three,30.0,,zero,41,,40,one_zero_zero_one_zero
zero,2.0,one,,zero,zero,43,one,19,one_one_zero_one_zero
zero,7.0,six,,zero,zero,49,,3,
zero,6.0,five,19.0,,zero,19,one,29,
,3.0,two,26.0,zero,two,50,one,36,
,,zero,9.0,zero,one,39,one,2,
,2.0,one,,zero,zero,59,,37,one_zero_zero_one_zero
,0.0,zero,9.0,zero,zero,64,,19,
zero,,zero,,zero,zero,35,one,11,one_zero_zero_zero_zero
one,1.0,one,19.0,,one,39,,29,zero_one_zero_zero_one
,2.0,one,,zero,two,43,,20,one_zero_zero_one_zero
,4.0,zero,7.0,zero,one,39,one,17,zero_zero_zero_zero_zero
zero,2.0,one,17.0,,one,39,,27,one_zero_zero_one_zero
,,one,17.0,,two,39,,27,zero_one_zero_one_zero
zero,3.0,two,30.0,zero,zero,39,one,20,zero_zero_zero_one_zero
one,2.0,one,30.0,zero,two,39,,40,zero_one_zero_one_one
zero,1.0,one,26.0,,three,9,one,36,
,1.0,zero,36.0,zero,zero,44,one,10,zero_zero_zero_one_zero
zero,6.0,five,,zero,zero,47,,20,
zero,8.0,seven,44.0,,zero,59,zero,0,zero_zero_zero_one_zero
one,3.0,two,22.0,zero,two,47,,25,zero_zero_zero_one_one
zero,4.0,zero,14.0,zero,zero,47,,24,one_zero_zero_zero_zero
one,,two,27.0,zero,zero,39,one,37,
zero,,one,,,zero,39,one,2,one_zero_zero_one_zero
one,,two,29.0,,three,25,one,39,
zero,3.0,two,,zero,zero,39,one,37,zero_zero_zero_one_zero
,3.0,two,22.0,zero,two,59,one,1,zero_zero_zero_one_zero
,,zero,17.0,zero,two,43,,5,
,3.0,two,27.0,,two,19,one,10,
one,,two,23.0,zero,two,59,one,6,zero_zero_zero_one_one
zero,0.0,zero,,,one,39,one,56,zero_one_one_zero_one
zero,3.0,one,,,zero,49,,23,zero_one_zero_zero_zero
zero,1.0,one,,zero,zero,47,,1,zero_zero_one_zero_zero
,1.0,zero,60.0,zero,zero,59,one,70,
,4.0,three,18.0,zero,one,59,,28,zero_zero_zero_one_zero
zero,,three,15.0,zero,one,59,one,25,zero_zero_zero_one_zero
zero,4.0,zero,,zero,zero,39,one,3,
,1.0,zero,10.0,,one,43,one,20,
one,,zero,22.0,zero,one,13,one,32,zero_one_zero_zero_zero
zero,,zero,11.0,,zero,65,,0,one_zero_zero_zero_zero
zero,3.0,two,23.0,zero,zero,65,one,33,one_zero_zero_one_zero
,,zero,,zero,one,39,one,14,
two,,two,28.0,zero,three,19,one,35,
zero,3.0,two,31.0,zero,zero,73,,29,
zero,3.0,two,45.0,zero,zero,47,one,45,
,5.0,one,,zero,zero,47,one,37,
zero,5.0,four,,zero,zero,47,,47,zero_zero_zero_one_one
one,,three,,zero,zero,71,zero,28,zero_one_zero_one_zero
,1.0,zero,41.0,zero,three,62,one,4,
zero,1.0,zero,48.0,zero,zero,27,one,58,
zero,0.0,zero,20.0,zero,zero,53,one,30,
zero,,one,,zero,zero,49,,25,zero_zero_zero_one_zero
zero,2.0,one,,zero,two,29,,22,
zero,4.0,two,28.0,zero,zero,43,one,10,one_zero_zero_one_zero
,,three,34.0,zero,one,39,one,20,
one,,zero,11.0,zero,zero,83,one,21,
,3.0,two,36.0,,three,19,one,46,zero_one_zero_one_one
zero,3.0,one,,,zero,71,,30,
zero,5.0,zero,25.0,zero,zero,24,,12,one_zero_zero_zero_zero
,5.0,zero,18.0,zero,zero,20,one,1,
one,2.0,one,47.0,zero,zero,14,,37,one_one_zero_one_zero
zero,0.0,zero,35.0,zero,zero,39,one,45,zero_zero_one_zero_zero
zero,2.0,one,25.0,,one,39,,10,
zero,,two,35.0,zero,zero,55,,45,
zero,,zero,21.0,zero,zero,53,one,26,
one,2.0,zero,18.0,,two,34,one,23,one_one_zero_zero_zero
,2.0,zero,12.0,,two,39,one,22,
zero,,zero,11.0,zero,two,55,one,21,
,5.0,zero,38.0,,one,39,one,36,
zero,4.0,two,32.0,zero,two,23,,20,
one,2.0,one,,,zero,47,,20,one_zero_zero_one_zero
zero,8.0,one,,,one,11,one,20,
zero,,one,16.0,,one,39,one,26,one_one_zero_one_zero
,3.0,two,29.0,zero,zero,47,one,22,one_zero_zero_one_zero
two,,zero,60.0,one,zero,59,one,66,
zero,11.0,two,,zero,zero,35,one,34,zero_zero_zero_one_zero
zero,8.0,eight,,zero,zero,23,one,48,zero_one_one_zero_zero
,1.0,zero,29.0,zero,two,33,one,39,
,3.0,two,,zero,zero,47,one,37,
zero,2.0,one,,,one,53,,1,one_zero_zero_one_zero
,6.0,zero,,zero,zero,39,one,4,
zero,4.0,one,,,zero,59,one,31,zero_one_zero_one_zero
zero,3.0,two,34.0,,zero,39,one,1,one_zero_zero_one_zero
zero,,two,,zero,zero,47,one,45,zero_zero_zero_one_zero
,3.0,two,36.0,zero,one,39,one,33,
zero,4.0,three,,zero,zero,39,,0,
,1.0,zero,21.0,zero,one,47,one,31,
one,2.0,one,35.0,zero,two,39,,22,zero_zero_zero_one_one
,,zero,10.0,zero,zero,47,,1,
zero,12.0,nine,34.0,,zero,19,one,24,zero_one_zero_one_zero
three,4.0,three,,zero,two,59,,46,zero_zero_zero_one_one
,,zero,37.0,,zero,47,one,14,
zero,8.0,one,10.0,,one,59,,20,one_one_zero_zero_zero
zero,2.0,two,,zero,zero,35,one,42,
,,zero,21.0,,zero,39,one,31,zero_zero_zero_one_zero
one,4.0,one,,,zero,48,,51,zero_zero_zero_one_one
,2.0,zero,17.0,,one,5,one,16,
zero,0.0,zero,,zero,zero,47,one,53,one_zero_zero_zero_zero
zero,1.0,zero,46.0,zero,zero,50,one,56,zero_zero_zero_one_zero
,,zero,8.0,zero,one,47,one,18,
one,2.0,one,,,one,39,one,36,
zero,6.0,five,,zero,zero,47,,25,zero_zero_zero_one_zero
zero,2.0,one,28.0,,one,39,,34,
zero,3.0,two,29.0,zero,zero,47,one,39,
zero,4.0,two,,zero,zero,39,,2,
one,2.0,one,,zero,zero,39,,36,zero_zero_zero_one_zero
zero,3.0,one,,zero,zero,79,,50,zero_zero_zero_one_zero
,,two,41.0,zero,zero,35,one,23,
,3.0,two,42.0,zero,zero,89,,28,
zero,3.0,zero,,zero,zero,2,one,12,
zero,0.0,zero,43.0,,two,19,one,53,
one,,zero,13.0,,one,59,one,2,zero_one_zero_zero_zero
one,3.0,two,14.0,zero,one,59,one,8,zero_zero_zero_one_zero
one,2.0,one,,,zero,39,one,38,
one,4.0,three,31.0,zero,zero,35,one,23,
one,5.0,four,,,zero,39,,47,
one,,two,43.0,zero,zero,74,one,53,
zero,,zero,,zero,zero,47,one,26,
zero,5.0,four,,zero,zero,49,,49,zero_zero_zero_one_zero
zero,,two,20.0,,zero,31,,2,
zero,5.0,one,,,zero,19,zero,7,
zero,3.0,zero,13.0,zero,two,19,one,19,zero_one_zero_zero_zero
,2.0,one,22.0,,one,49,one,10,zero_zero_zero_one_one
one,,three,31.0,zero,one,43,one,41,
one,,two,22.0,zero,two,59,one,18,zero_zero_zero_one_one
two,3.0,two,,zero,zero,39,one,15,zero_one_zero_one_zero
,1.0,zero,11.0,,zero,7,one,4,
one,,zero,11.0,,two,43,,21,
one,,one,,zero,zero,29,one,27,
zero,4.0,three,33.0,zero,zero,64,one,7,
,0.0,zero,43.0,zero,zero,44,one,53,
zero,,zero,18.0,zero,zero,76,,10,
zero,10.0,zero,8.0,,zero,19,,18,
zero,2.0,two,37.0,zero,zero,23,,39,
,4.0,zero,,zero,zero,49,one,21,zero_zero_zero_zero_zero
two,1.0,zero,55.0,one,three,59,,45,
,3.0,two,26.0,,one,39,one,9,zero_one_zero_one_zero
zero,,zero,11.0,zero,zero,41,one,2,
zero,,three,22.0,,one,15,one,11,
,1.0,zero,41.0,zero,one,39,one,51,zero_zero_zero_one_zero
zero,3.0,two,31.0,zero,one,43,one,35,
one,11.0,nine,32.0,,zero,34,,16,
one,3.0,two,21.0,zero,zero,62,one,9,
,2.0,one,24.0,,one,59,one,34,
,,zero,11.0,zero,two,39,one,10,zero_one_zero_zero_zero
one,4.0,three,,,zero,49,,8,zero_zero_zero_one_one
one,3.0,two,,zero,zero,39,,45,
zero,,two,,,one,43,one,4,
one,5.0,four,,zero,zero,39,,37,
,4.0,three,39.0,zero,zero,39,one,49,
two,2.0,one,39.0,zero,three,43,,49,zero_zero_zero_one_one
one,,three,31.0,zero,zero,59,,39,zero_zero_zero_one_zero
zero,0.0,zero,36.0,zero,zero,59,one,46,
zero,2.0,one,52.0,,one,39,,62,zero_zero_zero_one_zero
one,4.0,two,30.0,,three,39,one,9,zero_zero_zero_one_one
zero,3.0,zero,9.0,zero,one,23,one,19,zero_zero_zero_zero_zero
one,,two,24.0,,zero,47,one,12,zero_zero_zero_one_zero
,4.0,three,20.0,zero,zero,44,one,3,zero_zero_zero_one_zero
zero,0.0,zero,,zero,zero,73,one,32,one_zero_one_zero_zero
,4.0,two,21.0,zero,two,23,one,23,zero_one_zero_one_one
,4.0,three,,,zero,39,zero,27,
,,zero,,zero,zero,24,,52,
,4.0,three,18.0,,one,39,one,28,
,,zero,9.0,one,two,23,one,5,
,3.0,two,22.0,zero,two,98,one,12,
zero,3.0,zero,6.0,zero,zero,37,,1,zero_zero_zero_zero_zero
,1.0,zero,16.0,zero,zero,59,one,2,
zero,4.0,three,,zero,zero,59,,32,one_zero_zero_one_zero
zero,5.0,three,27.0,,zero,29,one,1,
one,2.0,two,40.0,,zero,48,one,50,
zero,3.0,two,47.0,zero,zero,49,one,47,zero_zero_zero_one_one
one,,zero,8.0,,two,39,one,9,zero_zero_zero_zero_zero
zero,,three,,zero,zero,44,,48,one_zero_zero_one_zero
zero,,zero,,zero,two,47,one,31,
one,,two,29.0,zero,zero,47,one,39,zero_zero_zero_one_one
one,,two,35.0,,one,83,one,29,
,,zero,13.0,zero,two,47,one,5,
zero,4.0,two,,zero,zero,35,one,6,
one,,zero,9.0,zero,two,43,one,19,
zero,3.0,two,20.0,,one,39,one,30,
one,3.0,two,37.0,zero,one,59,one,47,
,2.0,two,48.0,zero,zero,44,one,28,
,3.0,two,,zero,zero,39,zero,16,
one,,zero,16.0,zero,two,49,one,2,
zero,3.0,one,,,zero,44,,49,zero_one_zero_one_zero
,5.0,two,29.0,,zero,69,one,37,
zero,10.0,seven,,,zero,39,one,52,zero_zero_zero_one_zero
zero,2.0,one,12.0,,two,47,one,22,
one,,zero,9.0,zero,zero,24,one,15,
zero,,two,14.0,zero,two,69,one,24,one_zero_zero_one_one
,,zero,25.0,zero,one,39,,11,
,3.0,two,26.0,,two,49,one,18,zero_zero_zero_one_one
zero,5.0,four,,,zero,19,,19,one_zero_zero_one_zero
zero,3.0,zero,10.0,zero,one,39,one,20,one_zero_zero_zero_zero
zero,6.0,two,43.0,zero,zero,42,one,5,
,,zero,40.0,zero,one,44,one,38,zero_zero_zero_one_one
,,zero,9.0,zero,one,35,,1,zero_zero_zero_zero_zero
,,zero,37.0,zero,three,47,one,47,
,3.0,two,50.0,zero,zero,39,one,60,zero_zero_zero_one_one
one,,zero,29.0,,three,39,,4,one_zero_zero_one_one
zero,,zero,26.0,zero,one,39,,25,zero_one_one_zero_zero
zero,1.0,one,37.0,,zero,47,,11,
,5.0,zero,7.0,zero,zero,49,,17,one_zero_zero_zero_zero
zero,1.0,zero,10.0,,zero,69,,1,one_zero_zero_zero_zero
,,zero,3.0,,one,47,one,0,one_zero_zero_zero_zero
one,2.0,one,18.0,,two,24,,3,
,3.0,two,,zero,zero,47,one,30,zero_zero_zero_one_zero
,1.0,zero,,zero,two,29,one,15,
zero,3.0,two,38.0,zero,zero,39,one,29,
one,,three,40.0,zero,two,29,one,50,
zero,2.0,one,13.0,,one,47,,23,one_zero_zero_one_zero
,5.0,zero,11.0,zero,two,39,one,21,
zero,0.0,zero,69.0,zero,one,39,one,79,one_zero_one_zero_zero
,,two,39.0,zero,two,59,one,49,zero_zero_zero_one_one
zero,7.0,four,53.0,zero,zero,47,,62,one_zero_zero_one_zero
,2.0,one,28.0,zero,one,10,one,15,one_zero_zero_one_zero
one,5.0,one,,zero,zero,39,,29,zero_zero_zero_one_zero
,,zero,15.0,,two,39,one,25,
,0.0,zero,11.0,zero,zero,41,,5,
one,5.0,three,33.0,zero,two,47,one,24,zero_zero_zero_one_one
,3.0,two,,,one,47,one,37,zero_zero_zero_one_zero
zero,3.0,two,23.0,zero,zero,13,one,33,
one,2.0,two,34.0,,two,59,one,17,
,,zero,14.0,zero,two,47,one,23,
,2.0,one,34.0,zero,two,44,one,44,zero_zero_zero_one_zero
