a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,zero,4,three,16,zero,zero,one,zero,two,69,one,6,zero
zero,one,4,two,,zero,zero,one,zero,three,39,one,25,one
zero,zero,4,three,48,zero,zero,one,,zero,59,one,28,zero
zero,zero,4,three,27,zero,zero,one,zero,zero,,one,37,zero
zero,zero,0,zero,42,one,zero,zero,zero,two,39,one,52,zero
one,one,4,three,26,one,zero,one,zero,zero,47,one,36,zero
zero,zero,,zero,48,zero,one,zero,zero,zero,49,one,52,one
zero,zero,2,one,58,zero,zero,one,,zero,4,one,68,zero
zero,zero,1,zero,11,one,zero,one,zero,two,35,one,4,zero
zero,one,2,zero,,one,zero,zero,zero,two,29,one,25,
zero,zero,3,zero,13,one,zero,zero,zero,two,19,one,23,zero
zero,one,1,zero,53,zero,zero,one,zero,zero,43,one,61,zero
zero,one,5,zero,10,zero,zero,zero,zero,two,59,one,20,zero
zero,zero,,six,22,one,zero,one,zero,zero,39,one,24,zero
zero,two,3,one,20,one,zero,one,zero,two,43,one,30,one
zero,zero,4,three,35,zero,zero,one,zero,two,47,one,44,zero
zero,one,5,zero,8,zero,zero,zero,zero,one,47,one,18,zero
one,zero,2,,,one,zero,zero,zero,three,,one,7,
one,one,4,zero,6,zero,zero,zero,zero,one,43,one,16,
one,zero,,two,11,one,zero,one,zero,zero,14,one,4,zero
zero,zero,2,one,22,one,zero,one,,one,47,one,30,zero
zero,zero,,nine,32,zero,zero,one,zero,zero,44,one,33,zero
zero,three,2,one,42,zero,zero,one,zero,one,47,one,52,
one,zero,3,two,23,zero,zero,one,zero,zero,69,one,2,zero
zero,zero,3,zero,12,one,zero,zero,zero,two,43,one,19,zero
one,zero,5,,8,one,zero,zero,zero,one,,one,18,zero
one,zero,1,zero,24,zero,zero,one,zero,one,43,one,34,one
zero,zero,1,zero,17,zero,zero,zero,,three,19,one,27,one
zero,zero,,zero,5,zero,zero,zero,zero,zero,47,one,,zero
zero,zero,3,zero,16,zero,zero,one,,zero,39,one,10,zero
zero,one,1,zero,14,one,zero,one,zero,zero,39,one,24,zero
zero,zero,2,,28,one,one,zero,zero,one,23,one,38,zero
zero,zero,3,,23,zero,zero,zero,zero,two,43,one,28,zero
zero,zero,2,one,20,zero,zero,one,zero,one,79,one,5,zero
zero,one,3,two,36,zero,zero,one,zero,zero,49,one,26,zero
one,zero,4,zero,14,zero,zero,zero,,zero,41,one,8,zero
one,zero,6,zero,7,zero,zero,one,zero,zero,49,one,2,one
zero,zero,2,,49,zero,zero,one,zero,zero,53,one,59,zero
one,one,2,one,43,zero,zero,one,zero,zero,41,one,4,zero
zero,zero,7,zero,7,one,zero,zero,zero,zero,,one,17,zero
one,zero,2,,18,one,zero,one,zero,two,43,one,13,zero
one,zero,1,zero,43,one,zero,one,zero,zero,43,one,53,zero
one,zero,0,zero,31,one,one,zero,zero,zero,,one,25,zero
zero,zero,7,four,32,zero,zero,one,zero,one,39,one,23,zero
one,zero,1,zero,20,zero,zero,one,zero,one,63,one,12,one
zero,zero,2,zero,69,one,zero,one,zero,zero,19,one,32,zero
zero,one,3,zero,54,zero,zero,one,zero,zero,83,one,45,zero
zero,three,4,three,40,one,zero,one,zero,two,47,one,50,
zero,one,2,one,42,one,zero,one,zero,two,39,one,52,zero
zero,zero,5,two,26,one,zero,one,zero,one,32,one,36,zero
zero,zero,4,two,32,one,zero,one,zero,one,59,one,42,zero
zero,zero,2,one,14,one,zero,one,zero,zero,39,one,14,zero
zero,zero,13,one,17,one,zero,zero,zero,zero,47,one,27,zero
zero,zero,1,zero,43,zero,zero,one,zero,zero,,one,53,zero
zero,zero,5,zero,14,one,zero,zero,zero,one,15,one,24,zero
zero,one,2,one,48,zero,zero,one,zero,zero,59,one,30,one
one,zero,3,two,20,one,zero,one,zero,one,19,one,30,zero
zero,zero,5,two,38,one,zero,one,zero,zero,39,one,7,zero
zero,zero,,three,20,one,zero,one,zero,zero,24,one,30,zero
zero,zero,,one,15,zero,zero,one,zero,two,43,one,25,zero
one,zero,3,two,20,one,zero,one,zero,zero,24,one,30,
zero,one,3,two,,zero,zero,one,zero,one,48,one,34,zero
one,zero,4,,25,one,one,zero,zero,two,43,one,10,zero
zero,zero,13,zero,19,zero,zero,zero,zero,one,47,one,2,zero
one,zero,2,one,20,zero,zero,one,zero,two,95,one,30,
zero,one,3,zero,33,one,zero,zero,zero,three,39,one,43,one
one,zero,2,zero,19,zero,zero,one,zero,one,43,one,1,zero
one,zero,0,zero,43,one,zero,zero,zero,three,19,one,10,one
zero,zero,2,one,36,one,zero,one,zero,three,39,one,,one
zero,zero,,zero,29,zero,zero,zero,,two,54,one,33,zero
zero,zero,4,zero,,zero,zero,zero,zero,one,44,one,30,zero
zero,zero,2,one,30,one,zero,one,zero,zero,44,one,,zero
one,zero,0,zero,12,one,zero,zero,zero,two,39,one,22,zero
zero,zero,7,five,50,zero,zero,one,zero,zero,83,one,10,zero
zero,zero,0,zero,42,one,one,zero,,zero,31,one,,zero
zero,zero,3,zero,,one,zero,zero,zero,one,43,one,15,
zero,zero,2,,35,one,one,zero,,zero,15,one,36,zero
one,zero,3,three,36,one,one,zero,zero,one,59,one,30,zero
one,zero,,four,26,one,zero,one,zero,zero,19,one,36,zero
zero,one,5,zero,15,one,zero,zero,zero,two,21,one,9,zero
zero,zero,,two,32,zero,zero,one,zero,zero,39,one,30,one
one,zero,1,zero,19,zero,zero,one,zero,one,65,one,29,zero
zero,zero,0,zero,29,zero,zero,zero,zero,one,39,one,39,one
one,one,1,zero,,one,zero,one,zero,one,47,one,4,zero
one,zero,3,one,18,zero,zero,one,zero,zero,,one,,one
zero,zero,7,two,14,one,zero,zero,zero,zero,47,one,16,zero
zero,one,3,one,15,one,one,zero,zero,two,43,one,25,zero
one,zero,4,three,,zero,zero,one,zero,zero,79,one,19,zero
zero,zero,,two,14,one,zero,one,zero,zero,43,one,12,zero
zero,one,5,zero,11,zero,zero,zero,zero,two,39,one,4,zero
zero,one,2,one,21,one,zero,one,zero,three,29,one,31,one
zero,two,1,zero,,zero,zero,one,zero,three,39,one,2,one
zero,one,3,two,32,zero,zero,one,zero,zero,44,zero,42,zero
zero,one,4,three,17,one,zero,one,zero,zero,43,one,27,zero
zero,zero,2,zero,3,zero,zero,zero,zero,zero,,zero,13,zero
zero,one,5,zero,28,zero,zero,zero,zero,one,24,one,38,zero
zero,zero,4,two,36,one,zero,one,zero,zero,24,one,25,zero
zero,one,3,two,46,one,zero,one,zero,three,29,one,56,one
zero,one,4,three,34,zero,zero,one,zero,zero,47,one,10,zero
zero,zero,4,two,13,one,zero,zero,zero,zero,71,one,23,zero
zero,zero,5,,35,one,one,zero,zero,zero,11,one,19,zero
zero,zero,7,five,19,one,zero,zero,zero,zero,85,one,29,zero
one,one,,two,27,one,zero,one,zero,zero,89,one,37,one
one,zero,4,three,,zero,zero,one,zero,zero,43,one,6,
zero,zero,5,three,13,one,zero,one,zero,zero,47,one,18,zero
zero,two,4,,47,zero,zero,one,zero,zero,39,one,14,one
one,zero,6,,22,zero,zero,zero,zero,one,34,one,32,zero
zero,three,3,two,46,zero,zero,one,one,three,59,one,51,one
zero,zero,4,three,31,zero,zero,one,zero,zero,59,one,39,zero
one,two,2,two,28,one,one,zero,zero,two,47,one,38,one
one,zero,3,two,28,zero,zero,one,zero,one,39,one,7,zero
one,zero,2,one,17,zero,zero,one,zero,two,45,one,20,zero
zero,zero,1,zero,19,one,zero,zero,zero,zero,,one,18,one
zero,one,4,three,,zero,zero,one,zero,one,47,one,50,one
zero,zero,5,five,27,one,zero,zero,zero,zero,29,zero,37,zero
zero,zero,4,zero,8,zero,zero,zero,zero,one,44,one,15,zero
one,zero,2,one,28,one,zero,one,zero,one,41,one,20,
zero,one,4,three,18,one,zero,one,zero,one,34,one,28,zero
one,one,6,three,,zero,zero,one,zero,zero,39,one,55,zero
zero,one,1,zero,56,zero,zero,one,zero,two,43,one,60,one
zero,zero,0,zero,7,one,zero,zero,zero,zero,47,one,17,zero
zero,zero,4,three,29,zero,zero,one,,zero,45,one,,zero
zero,zero,0,zero,30,zero,one,zero,,zero,47,one,20,one
zero,zero,3,two,32,zero,zero,one,zero,one,47,one,11,one
zero,zero,6,zero,5,zero,zero,zero,zero,zero,39,one,15,zero
zero,zero,4,three,43,zero,zero,one,zero,zero,35,one,36,one
zero,zero,,zero,46,one,zero,zero,zero,zero,39,one,,
one,zero,1,zero,8,one,zero,zero,zero,zero,39,one,6,zero
zero,zero,5,one,17,zero,zero,one,zero,zero,89,one,,zero
one,one,4,zero,5,zero,zero,zero,zero,zero,41,one,15,zero
zero,zero,3,zero,15,zero,zero,zero,zero,one,,one,25,zero
one,zero,0,zero,39,one,zero,zero,zero,three,35,one,12,
one,one,3,zero,,zero,zero,zero,zero,one,29,one,0,zero
zero,zero,2,one,26,one,zero,one,zero,zero,,one,15,zero
zero,zero,4,three,41,zero,zero,one,,zero,47,one,28,zero
zero,zero,3,two,31,one,zero,one,zero,zero,39,one,41,zero
zero,one,6,zero,9,zero,zero,zero,zero,zero,39,one,13,zero
one,zero,5,four,20,zero,zero,one,zero,zero,43,one,30,zero
zero,zero,5,zero,9,zero,zero,zero,zero,one,39,one,19,
one,zero,5,zero,24,zero,zero,zero,zero,zero,59,one,19,zero
zero,one,3,two,25,one,zero,one,zero,two,69,one,17,
zero,zero,7,zero,8,zero,zero,zero,zero,one,34,one,18,zero
one,zero,4,,19,zero,zero,one,zero,zero,63,one,29,zero
zero,zero,2,zero,29,one,zero,zero,zero,zero,39,one,39,zero
one,zero,1,zero,20,zero,zero,one,zero,zero,71,one,10,zero
zero,zero,4,two,37,one,one,zero,zero,zero,59,one,38,zero
zero,one,6,zero,9,zero,zero,zero,zero,one,44,one,19,zero
zero,zero,5,zero,22,zero,zero,one,zero,three,43,one,32,zero
zero,zero,2,zero,30,zero,zero,zero,zero,zero,39,one,39,zero
zero,zero,2,one,17,one,zero,one,zero,zero,39,one,27,zero
zero,zero,4,one,32,zero,one,zero,zero,zero,39,one,,zero
one,zero,2,one,14,zero,zero,one,one,one,43,one,6,zero
zero,two,4,zero,16,one,zero,zero,zero,one,39,one,20,zero
one,zero,3,two,41,one,zero,one,zero,zero,19,one,8,zero
zero,one,2,zero,9,zero,zero,zero,zero,two,39,one,19,zero
zero,zero,1,zero,20,one,zero,one,zero,zero,15,one,12,zero
one,one,3,two,20,one,zero,one,zero,two,55,one,1,
one,zero,2,one,40,zero,zero,one,zero,zero,39,one,40,one
one,zero,4,three,17,one,zero,one,zero,zero,39,one,10,zero
zero,zero,5,zero,12,zero,zero,zero,zero,two,19,one,22,zero
zero,two,2,one,43,zero,zero,one,zero,three,43,one,,one
zero,zero,2,,13,zero,zero,zero,zero,two,89,one,8,zero
zero,one,2,zero,8,one,zero,zero,zero,two,19,one,18,zero
zero,zero,2,one,34,zero,zero,one,zero,zero,47,one,44,zero
zero,one,5,one,32,one,one,zero,zero,one,39,one,42,
zero,one,3,one,47,zero,zero,one,zero,zero,47,one,16,zero
zero,zero,1,zero,44,zero,zero,one,zero,zero,,one,54,zero
one,zero,2,one,,zero,zero,one,zero,one,49,one,1,zero
zero,zero,4,zero,22,zero,zero,zero,,one,39,one,32,
zero,zero,,one,34,one,zero,one,zero,zero,53,one,44,zero
zero,one,1,zero,17,zero,zero,one,zero,three,,zero,18,zero
zero,three,5,zero,2,one,zero,zero,zero,zero,11,one,12,zero
one,zero,4,zero,13,zero,zero,zero,,zero,31,one,1,zero
one,zero,2,,14,zero,zero,one,zero,zero,39,one,20,zero
zero,two,3,two,29,zero,zero,one,zero,zero,39,one,21,one
zero,zero,9,zero,5,zero,zero,zero,zero,zero,19,one,15,zero
zero,two,,two,34,zero,zero,one,zero,zero,47,one,,zero
one,one,5,one,32,zero,zero,zero,zero,three,39,one,2,one
one,one,8,one,44,one,zero,one,zero,zero,24,one,36,zero
zero,zero,,,25,one,zero,one,zero,three,7,one,8,
zero,zero,3,one,20,zero,zero,one,zero,one,71,one,30,one
one,one,3,two,37,zero,zero,one,zero,zero,47,one,47,one
zero,one,1,zero,11,zero,zero,one,zero,zero,108,one,4,zero
zero,one,,two,45,zero,zero,one,zero,zero,39,one,30,zero
zero,zero,3,two,16,one,zero,one,zero,one,13,one,26,zero
zero,zero,13,nine,25,one,zero,one,zero,zero,29,one,35,zero
zero,zero,2,two,57,one,one,zero,zero,zero,,one,67,zero
one,zero,2,one,55,zero,zero,one,zero,zero,39,one,30,zero
zero,zero,6,four,33,zero,zero,one,zero,zero,39,one,,zero
zero,zero,3,zero,8,one,zero,zero,zero,two,47,one,18,zero
zero,zero,2,zero,21,zero,zero,zero,zero,zero,55,one,31,zero
zero,zero,7,six,62,zero,zero,one,zero,zero,39,one,72,zero
zero,zero,5,zero,13,zero,zero,zero,zero,one,55,one,16,zero
zero,zero,4,zero,8,zero,zero,zero,zero,one,,one,17,zero
one,one,3,zero,50,zero,zero,one,zero,zero,44,one,50,zero
one,one,3,two,,zero,zero,one,zero,one,49,one,18,one
one,zero,0,zero,6,one,zero,zero,zero,zero,59,one,0,zero
zero,zero,1,one,33,one,one,zero,zero,zero,19,one,,
zero,two,6,zero,6,zero,zero,zero,zero,zero,11,one,4,zero
zero,zero,3,zero,7,zero,zero,zero,zero,one,44,one,14,zero
one,one,5,four,21,one,zero,one,zero,zero,41,one,,zero
zero,one,1,zero,45,zero,zero,one,zero,zero,39,one,,zero
zero,one,3,zero,16,zero,zero,zero,zero,zero,39,one,,zero
zero,zero,1,,43,zero,zero,one,zero,one,43,one,53,
zero,zero,,zero,14,one,zero,one,zero,zero,15,one,24,zero
one,zero,2,zero,21,zero,zero,zero,zero,zero,71,one,12,zero
zero,zero,2,one,33,zero,zero,one,zero,two,,one,39,one
zero,one,0,zero,,zero,zero,zero,zero,two,43,one,15,zero
zero,one,0,zero,40,zero,one,zero,zero,zero,79,one,50,one
zero,one,4,three,25,zero,zero,one,zero,zero,69,one,25,one
one,zero,2,zero,13,zero,zero,zero,zero,two,49,one,15,zero
zero,zero,5,,24,one,zero,one,zero,zero,65,one,34,zero
zero,one,2,one,33,zero,zero,one,zero,two,15,one,43,one
zero,zero,2,one,27,one,zero,one,zero,zero,43,one,37,zero
zero,zero,,four,14,one,zero,one,zero,zero,44,one,18,zero
zero,one,2,one,36,one,zero,one,zero,zero,51,one,,zero
zero,zero,4,three,36,one,zero,one,zero,zero,24,one,46,zero
zero,zero,3,two,22,zero,zero,one,,zero,,one,,zero
one,zero,4,three,30,one,zero,one,zero,zero,20,one,16,zero
zero,one,4,one,54,zero,zero,one,zero,zero,47,one,6,one
zero,zero,2,zero,7,zero,zero,zero,zero,one,39,one,16,zero
one,zero,,two,34,one,one,zero,zero,zero,23,one,44,zero
zero,one,2,zero,23,one,zero,one,zero,two,47,one,30,zero
zero,four,4,three,45,zero,zero,one,zero,one,44,one,55,one
zero,one,3,zero,24,zero,zero,zero,zero,three,43,one,34,one
zero,zero,,four,50,zero,zero,one,zero,zero,35,one,30,zero
zero,one,3,one,,one,zero,one,zero,two,49,one,43,one
zero,zero,2,one,20,zero,zero,one,zero,one,43,one,19,
zero,one,,two,20,one,zero,one,,two,65,one,30,one
one,one,2,one,31,zero,zero,one,zero,three,89,one,40,one
zero,zero,11,three,13,zero,zero,one,,zero,55,one,0,
zero,zero,2,,33,one,one,zero,zero,one,39,one,43,
one,one,2,zero,13,zero,zero,zero,zero,one,43,one,23,zero
one,zero,2,one,,zero,zero,one,zero,two,35,one,46,one
zero,zero,0,zero,11,zero,zero,zero,zero,one,53,one,21,zero
zero,zero,5,one,10,one,zero,zero,zero,two,,one,16,zero
zero,one,2,one,,one,zero,one,zero,two,29,one,14,zero
zero,two,6,zero,21,zero,zero,zero,zero,two,,one,,zero
zero,zero,,one,20,one,zero,zero,zero,two,24,one,30,zero
zero,zero,11,two,22,one,zero,zero,zero,zero,39,one,17,zero
zero,zero,7,,26,zero,zero,one,zero,zero,54,one,,zero
zero,zero,,five,31,zero,zero,one,zero,zero,44,one,,zero
zero,one,1,zero,34,zero,zero,one,zero,three,89,one,38,one
zero,zero,5,zero,28,zero,zero,zero,zero,zero,65,one,38,zero
zero,zero,4,zero,10,zero,zero,zero,zero,two,47,one,20,zero
zero,zero,0,zero,33,zero,one,zero,zero,zero,39,one,,zero
zero,zero,0,zero,58,zero,one,zero,zero,zero,,one,68,zero
one,zero,4,four,32,one,one,zero,zero,two,29,one,42,
zero,one,1,zero,16,one,zero,one,zero,three,74,one,2,
zero,two,4,two,40,one,zero,one,zero,three,24,one,50,one
one,zero,2,zero,38,one,zero,zero,zero,three,47,one,1,zero
zero,zero,,two,27,zero,zero,one,zero,two,44,one,25,one
zero,zero,3,zero,6,one,zero,zero,zero,one,19,one,16,
one,zero,4,zero,,one,zero,zero,zero,one,53,one,40,
zero,zero,1,zero,35,one,zero,one,zero,zero,39,one,,
zero,zero,3,two,18,one,zero,one,zero,zero,43,one,,zero
one,zero,3,two,23,zero,zero,one,zero,two,41,one,22,zero
zero,zero,2,one,29,zero,zero,one,zero,zero,47,one,27,zero
zero,two,3,zero,13,one,zero,zero,zero,two,35,one,14,one
zero,zero,4,two,30,one,zero,one,,zero,49,one,40,zero
zero,zero,2,zero,8,one,zero,zero,zero,one,49,one,18,
zero,zero,3,zero,8,zero,zero,zero,zero,one,,one,11,zero
zero,zero,2,,,zero,zero,one,zero,one,47,one,47,one
zero,zero,6,three,43,zero,zero,one,zero,zero,39,one,12,zero
one,zero,6,zero,7,zero,zero,zero,zero,zero,23,one,17,zero
zero,zero,3,two,23,zero,zero,one,,one,39,one,7,zero
zero,one,2,one,54,zero,zero,one,zero,zero,49,one,,zero
one,one,1,zero,27,zero,zero,one,zero,zero,53,one,10,zero
zero,zero,9,one,13,one,zero,one,zero,zero,2,one,7,zero
zero,two,3,two,26,zero,zero,one,zero,zero,,one,36,zero
zero,zero,3,two,52,zero,zero,one,zero,zero,47,one,62,zero
one,zero,0,zero,27,zero,one,zero,zero,two,39,one,22,one
zero,two,3,two,42,zero,zero,one,zero,zero,47,one,,one
zero,one,4,zero,7,zero,zero,zero,,zero,20,one,17,zero
zero,one,,two,39,one,zero,one,zero,two,39,one,30,one
zero,zero,3,two,25,zero,zero,one,zero,zero,43,one,35,zero
one,zero,4,three,34,zero,zero,one,zero,zero,47,one,26,zero
zero,zero,2,zero,26,zero,zero,zero,zero,one,43,one,25,zero
one,zero,4,,18,one,zero,one,zero,zero,23,one,8,zero
zero,zero,2,zero,49,zero,one,zero,zero,zero,62,zero,10,
zero,two,6,five,36,one,one,zero,zero,zero,47,one,23,zero
zero,zero,1,zero,39,one,zero,one,zero,zero,,one,49,zero
zero,zero,5,three,51,one,zero,one,zero,zero,29,one,61,zero
zero,three,6,two,,one,zero,one,zero,two,69,one,35,one
zero,three,4,three,47,zero,zero,one,zero,three,49,one,17,one
zero,three,3,two,30,one,zero,one,,one,47,one,16,one
one,zero,2,one,33,zero,zero,one,zero,zero,39,one,43,zero
one,zero,5,four,27,one,zero,one,zero,zero,47,one,37,zero
zero,zero,4,three,29,zero,zero,one,zero,zero,49,one,39,zero
one,one,2,one,37,zero,zero,one,zero,one,47,one,3,one
zero,one,0,zero,27,zero,zero,zero,zero,zero,49,one,37,zero
zero,three,2,zero,13,zero,zero,zero,zero,zero,,one,22,zero
zero,one,4,zero,10,zero,zero,zero,zero,one,43,one,12,
one,zero,2,one,19,zero,zero,one,zero,two,43,one,,one
zero,zero,4,three,27,zero,zero,one,zero,two,15,one,37,zero
zero,one,1,zero,,zero,zero,one,,three,44,one,57,one
zero,zero,5,two,35,one,one,zero,zero,zero,39,one,45,zero
zero,two,2,one,46,zero,zero,one,zero,two,47,one,27,one
zero,zero,6,zero,7,one,zero,zero,zero,zero,,one,14,zero
zero,two,4,three,27,one,zero,one,zero,zero,43,one,37,zero
zero,zero,2,one,63,zero,zero,one,zero,zero,39,one,73,zero
one,zero,2,zero,50,zero,zero,one,zero,zero,39,zero,31,one
zero,two,2,one,48,zero,zero,one,zero,three,59,one,32,one
zero,zero,,four,47,one,zero,one,zero,zero,,one,57,zero
one,zero,,one,15,one,zero,one,zero,zero,69,one,12,zero
one,zero,3,two,28,zero,zero,one,zero,zero,39,one,,zero
one,zero,3,two,22,zero,zero,one,zero,two,47,one,5,zero
one,zero,5,four,23,one,zero,one,zero,zero,49,one,15,zero
one,zero,2,one,13,zero,zero,one,zero,one,49,one,9,zero
zero,zero,,three,33,zero,zero,one,zero,zero,69,one,,zero
zero,zero,5,four,46,zero,zero,one,zero,zero,29,one,14,zero
zero,zero,3,two,45,zero,zero,one,zero,zero,,one,,zero
one,two,2,one,26,one,zero,one,zero,three,65,one,36,one
one,one,2,one,19,zero,zero,one,zero,zero,43,one,,one
one,two,8,five,26,zero,zero,one,zero,zero,83,one,1,one
zero,zero,4,,40,one,zero,one,zero,zero,43,one,10,zero
zero,three,4,zero,56,one,one,zero,zero,three,43,one,38,
one,zero,5,four,30,zero,zero,one,zero,zero,47,one,22,zero
zero,one,0,zero,21,one,zero,zero,zero,zero,47,one,10,zero
one,zero,,three,27,one,zero,one,zero,zero,44,one,4,zero
zero,zero,4,three,24,one,zero,one,,zero,39,one,18,
one,one,4,three,,zero,zero,one,zero,one,43,one,8,zero
zero,one,4,three,,zero,zero,one,zero,zero,44,one,38,zero
zero,zero,4,zero,22,one,zero,zero,zero,one,54,one,21,zero
zero,zero,1,zero,13,zero,zero,one,zero,one,43,one,23,
zero,one,1,one,42,one,one,zero,zero,one,39,one,32,one
one,zero,4,,40,zero,zero,one,zero,two,29,one,50,one
zero,zero,1,zero,12,one,zero,zero,zero,two,39,one,11,zero
zero,zero,,,33,zero,zero,one,zero,zero,39,one,22,zero
one,zero,1,one,34,one,one,zero,zero,zero,19,one,44,zero
zero,zero,,zero,21,zero,zero,zero,,two,39,one,3,zero
one,one,3,one,34,one,zero,zero,zero,one,47,one,19,one
zero,zero,1,zero,,zero,zero,one,zero,zero,39,one,20,zero
zero,zero,2,zero,49,zero,zero,one,zero,zero,89,one,59,one
one,zero,,zero,44,zero,one,zero,zero,two,47,one,54,one
zero,zero,3,two,23,one,zero,one,zero,zero,51,one,,zero
zero,one,1,zero,,one,zero,one,zero,one,39,one,32,zero
zero,one,4,zero,15,one,zero,zero,zero,two,39,one,25,one
zero,zero,1,zero,10,zero,zero,zero,zero,two,39,one,13,zero
zero,zero,4,,35,one,zero,one,zero,zero,,one,23,zero
one,zero,8,zero,14,zero,zero,zero,zero,zero,59,one,24,zero
zero,zero,1,zero,11,one,zero,one,zero,two,17,one,2,zero
zero,zero,3,one,55,zero,zero,one,,zero,39,one,30,one
one,zero,2,one,30,one,zero,one,zero,one,69,one,40,zero
one,zero,,two,24,zero,zero,one,zero,zero,39,one,6,zero
zero,one,4,three,32,zero,zero,one,zero,two,59,one,25,
zero,zero,5,four,29,zero,zero,one,zero,one,44,one,39,
zero,two,4,three,28,zero,zero,one,zero,zero,75,one,38,one
zero,zero,2,one,27,one,zero,one,zero,zero,47,one,3,zero
zero,zero,7,zero,14,zero,zero,zero,zero,one,47,one,24,
zero,zero,5,zero,10,one,zero,zero,zero,zero,49,one,20,zero
zero,one,,two,31,zero,zero,one,zero,zero,39,one,41,one
one,zero,9,seven,32,one,zero,one,zero,one,23,one,42,zero
zero,zero,5,four,24,one,zero,one,zero,zero,29,one,6,zero
one,one,3,two,17,one,zero,one,zero,two,23,one,27,zero
one,one,1,zero,,one,zero,zero,zero,three,71,one,3,one
one,zero,0,,12,zero,zero,zero,zero,two,,one,22,zero
one,zero,3,two,25,zero,zero,one,zero,one,,one,34,
one,zero,3,one,21,zero,zero,one,zero,two,47,one,23,zero
zero,zero,1,zero,17,zero,zero,one,,one,,one,27,zero
one,zero,2,two,,one,zero,zero,zero,three,59,one,25,one
zero,zero,1,zero,35,zero,one,zero,,zero,,one,10,one
zero,zero,4,three,55,zero,zero,one,zero,zero,,one,28,zero
one,zero,2,one,8,one,zero,one,zero,zero,19,one,1,zero
zero,two,2,one,26,zero,zero,one,,three,39,one,36,one
zero,one,1,zero,24,zero,zero,one,zero,two,39,one,34,one
zero,zero,4,three,32,zero,zero,one,zero,one,43,one,5,one
zero,zero,2,one,29,zero,zero,one,zero,zero,39,one,,zero
one,two,10,zero,20,zero,zero,zero,zero,zero,47,one,30,zero
zero,one,3,three,31,one,one,zero,zero,two,29,one,17,one
zero,zero,5,four,22,zero,zero,one,zero,zero,59,one,11,zero
one,zero,3,two,17,zero,zero,one,zero,one,61,one,25,zero
one,zero,3,two,29,one,zero,one,zero,one,8,one,17,
one,zero,1,,11,zero,zero,one,zero,zero,39,one,21,zero
zero,one,,one,,zero,zero,one,zero,two,89,one,40,zero
zero,zero,2,one,36,one,zero,one,zero,zero,71,one,,zero
zero,zero,7,four,43,zero,zero,one,zero,two,,one,53,zero
one,one,1,zero,18,zero,zero,one,zero,zero,39,one,1,one
zero,one,4,zero,,zero,zero,zero,zero,two,39,one,22,one
zero,zero,3,two,26,zero,zero,one,zero,zero,59,one,12,zero
zero,zero,7,zero,11,zero,zero,zero,zero,zero,47,zero,,zero
one,zero,4,,28,zero,zero,zero,zero,zero,39,one,38,zero
zero,zero,1,zero,7,zero,zero,zero,,one,24,one,17,zero
zero,zero,,one,13,zero,zero,one,,zero,43,one,18,zero
one,one,4,zero,8,zero,zero,zero,zero,one,19,one,18,
one,zero,5,,26,zero,zero,one,zero,one,39,one,36,one
zero,one,1,zero,29,zero,zero,one,zero,two,83,one,,one
one,zero,7,six,24,zero,zero,one,zero,zero,53,one,34,zero
zero,one,4,zero,79,zero,zero,one,zero,zero,19,one,30,one
zero,zero,,two,33,zero,zero,one,zero,zero,43,one,8,zero
zero,one,4,three,30,zero,zero,one,,two,49,one,,one
zero,zero,,two,39,zero,zero,one,zero,zero,39,one,40,zero
zero,one,3,two,40,one,zero,one,zero,zero,29,one,50,zero
zero,zero,0,zero,18,zero,zero,zero,zero,one,55,one,16,zero
one,zero,,one,20,zero,zero,one,,zero,39,one,29,zero
zero,zero,,,19,one,one,zero,zero,zero,11,one,29,zero
zero,zero,3,two,18,zero,zero,one,zero,two,47,one,8,one
zero,one,3,two,28,one,zero,one,zero,zero,39,one,38,
zero,zero,2,one,,zero,zero,one,zero,one,39,one,17,one
zero,two,3,two,29,zero,zero,one,zero,three,59,one,10,one
zero,zero,2,,17,zero,zero,one,zero,one,39,one,27,zero
zero,zero,4,three,26,one,one,zero,zero,one,55,one,24,zero
zero,zero,,three,26,one,zero,one,zero,two,19,one,30,one
zero,zero,5,one,22,zero,zero,one,zero,two,47,one,28,one
zero,zero,4,zero,20,zero,zero,zero,,zero,97,one,30,zero
zero,two,7,zero,9,one,zero,zero,zero,two,39,one,19,
one,two,1,zero,14,one,zero,one,zero,two,74,one,24,one
zero,one,4,three,33,zero,zero,one,zero,three,12,one,43,one
zero,one,4,three,27,one,zero,one,zero,one,53,one,21,
zero,zero,3,two,17,one,zero,one,zero,zero,19,zero,,one
zero,one,3,two,44,zero,zero,one,zero,three,44,one,29,one
zero,zero,1,,30,zero,zero,one,,zero,,one,,zero
zero,zero,3,zero,12,one,zero,zero,zero,two,43,one,3,zero
zero,zero,4,zero,14,one,zero,zero,zero,two,93,one,22,zero
zero,zero,4,,9,one,zero,zero,zero,two,47,one,19,zero
zero,one,5,three,47,one,zero,one,zero,three,27,one,57,zero
zero,two,8,zero,11,zero,zero,zero,zero,one,41,one,20,zero
zero,zero,6,five,30,zero,zero,one,zero,one,47,one,40,
zero,zero,,zero,33,one,zero,one,zero,zero,,one,43,zero
one,zero,0,zero,19,one,one,zero,zero,one,49,one,4,one
zero,zero,5,two,28,zero,zero,one,zero,zero,44,one,38,zero
