a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,,33.0,zero,one,47.0,,43.0,zero_one_one_zero_zero
,,one,52.0,,zero,,,35.0,
zero,2.0,two,,,zero,9.0,one,61.0,
zero,6.0,one,11.0,,two,39.0,one,21.0,
one,5.0,one,52.0,zero,two,39.0,,62.0,
,1.0,,,zero,,19.0,one,63.0,
,7.0,,,,,39.0,one,30.0,
two,2.0,one,,zero,two,,one,31.0,
,3.0,two,35.0,zero,,39.0,,30.0,
zero,,zero,16.0,zero,zero,34.0,one,5.0,
zero,5.0,zero,,,two,,one,23.0,zero_zero_zero_zero_zero
zero,4.0,one,,zero,,34.0,one,26.0,
one,2.0,one,22.0,zero,one,43.0,one,32.0,
zero,,three,24.0,zero,zero,,,,
zero,2.0,one,31.0,zero,one,74.0,,,
one,4.0,,,,one,34.0,,14.0,
zero,3.0,two,49.0,zero,zero,39.0,one,37.0,
,2.0,,27.0,,zero,89.0,one,,
one,3.0,two,26.0,zero,,24.0,one,,
,,zero,15.0,zero,two,43.0,one,13.0,one_zero_zero_one_one
one,3.0,,40.0,zero,,93.0,,50.0,zero_zero_zero_one_zero
one,,two,22.0,zero,,,one,,
two,,two,21.0,zero,three,,one,12.0,
,,one,44.0,zero,zero,44.0,,30.0,
zero,4.0,,28.0,zero,zero,41.0,one,38.0,
zero,2.0,one,19.0,,one,47.0,one,10.0,
one,,one,,zero,one,39.0,one,56.0,
,3.0,two,13.0,,,97.0,one,23.0,
,2.0,zero,,zero,one,,one,9.0,
,,one,39.0,zero,three,56.0,one,10.0,
one,,,,,three,,,,zero_zero_zero_one_one
zero,4.0,three,,zero,,29.0,one,35.0,
one,,,30.0,,three,,one,40.0,
,1.0,zero,48.0,zero,,43.0,one,29.0,
,5.0,zero,,zero,zero,,one,1.0,
zero,5.0,,,,,,,25.0,zero_zero_zero_one_zero
zero,3.0,,,zero,one,,,9.0,
zero,,one,42.0,,,59.0,one,,
,2.0,one,51.0,zero,zero,47.0,one,26.0,
zero,1.0,zero,12.0,zero,one,47.0,,,
,4.0,three,,,zero,,,15.0,zero_zero_zero_one_zero
,,four,,,zero,24.0,one,32.0,
,,two,28.0,,zero,43.0,one,,
zero,0.0,zero,36.0,,two,47.0,one,45.0,
one,3.0,two,37.0,zero,zero,,one,47.0,zero_zero_zero_one_zero
,4.0,two,,zero,zero,83.0,one,45.0,zero_zero_zero_one_zero
zero,,five,45.0,zero,zero,39.0,one,,
zero,,zero,17.0,zero,,35.0,,,
one,4.0,,27.0,zero,,,one,,
,5.0,zero,,,zero,29.0,one,,
one,4.0,one,,zero,zero,59.0,one,60.0,
zero,3.0,two,,zero,zero,,one,47.0,
zero,,zero,,zero,,,one,15.0,
two,5.0,zero,13.0,zero,,39.0,,23.0,
,5.0,four,35.0,,,59.0,,12.0,one_zero_zero_one_zero
two,3.0,,58.0,zero,,39.0,,68.0,
one,0.0,zero,19.0,zero,,49.0,one,16.0,
three,3.0,two,,,three,39.0,one,31.0,zero_one_zero_one_one
zero,5.0,four,33.0,zero,zero,43.0,one,,one_one_zero_one_zero
one,,zero,15.0,zero,zero,59.0,,25.0,
one,3.0,,39.0,zero,,,one,49.0,
three,,,,,,39.0,one,,
,3.0,two,25.0,zero,two,43.0,,35.0,
,,one,11.0,zero,one,,one,21.0,
one,,zero,15.0,zero,one,50.0,,,
one,3.0,two,39.0,zero,,25.0,one,49.0,
,0.0,zero,19.0,,one,59.0,one,,
one,2.0,,37.0,zero,zero,47.0,,47.0,
zero,2.0,,,zero,one,,,16.0,
two,,,27.0,,three,29.0,one,20.0,
zero,3.0,two,20.0,zero,,19.0,one,30.0,zero_zero_zero_one_zero
,,,10.0,,one,69.0,one,,
zero,1.0,zero,23.0,,one,39.0,one,11.0,
zero,7.0,six,29.0,zero,,49.0,one,39.0,
zero,3.0,two,20.0,zero,,51.0,one,21.0,
zero,6.0,,,zero,zero,55.0,one,44.0,
one,,one,23.0,,,47.0,one,33.0,
zero,,,32.0,,one,47.0,one,42.0,
one,5.0,,13.0,,zero,47.0,one,17.0,
,,,35.0,zero,zero,,,14.0,
two,3.0,two,42.0,zero,three,39.0,one,,
,3.0,two,26.0,zero,,97.0,,,
zero,4.0,one,38.0,,zero,31.0,one,,
zero,,zero,5.0,,,49.0,one,15.0,
,4.0,,14.0,,,,one,24.0,
,3.0,two,50.0,zero,one,56.0,,41.0,zero_zero_zero_one_one
zero,5.0,,37.0,zero,one,,,42.0,
zero,0.0,zero,53.0,zero,zero,23.0,one,,
one,,two,22.0,zero,zero,,one,15.0,zero_one_zero_one_zero
zero,2.0,one,17.0,zero,one,,,27.0,
zero,0.0,zero,14.0,zero,zero,,one,1.0,zero_zero_zero_zero_zero
,,zero,23.0,zero,,,one,15.0,
,,,25.0,zero,zero,,one,34.0,
zero,3.0,two,39.0,zero,zero,39.0,,49.0,
,1.0,,12.0,zero,two,43.0,one,22.0,
zero,2.0,,4.0,zero,zero,39.0,one,3.0,
,4.0,zero,,zero,one,47.0,one,0.0,
,2.0,one,31.0,zero,,,one,,
zero,,zero,,zero,,39.0,one,21.0,
one,3.0,two,26.0,zero,zero,,one,36.0,
,3.0,two,,zero,one,59.0,,39.0,
one,1.0,one,33.0,,zero,15.0,,20.0,zero_one_zero_zero_zero
,8.0,,50.0,zero,zero,47.0,,,
zero,4.0,,22.0,zero,one,29.0,,2.0,zero_one_zero_one_zero
zero,3.0,,19.0,zero,one,,one,29.0,
,1.0,one,34.0,,one,19.0,one,0.0,zero_one_one_zero_zero
zero,4.0,zero,5.0,zero,,43.0,one,,
zero,6.0,zero,11.0,,zero,49.0,one,21.0,
,,one,43.0,,,47.0,one,35.0,
zero,6.0,,17.0,zero,zero,39.0,,27.0,
two,,three,28.0,zero,one,39.0,one,38.0,
one,3.0,,29.0,zero,,59.0,one,39.0,
,,one,21.0,,zero,,one,31.0,
,3.0,two,,zero,,39.0,,22.0,zero_zero_zero_one_zero
,1.0,,,,one,59.0,one,34.0,
zero,,one,,zero,,43.0,,16.0,
,,zero,,,,44.0,one,21.0,zero_zero_zero_zero_zero
one,3.0,two,23.0,zero,,39.0,,,
one,4.0,,,,zero,44.0,one,47.0,zero_zero_zero_one_zero
one,1.0,zero,33.0,zero,,39.0,,43.0,
zero,2.0,zero,20.0,,zero,47.0,one,,
one,,,16.0,,zero,43.0,,26.0,
zero,3.0,two,50.0,zero,zero,43.0,one,45.0,
one,3.0,two,,zero,two,39.0,one,27.0,
,3.0,zero,56.0,one,,,one,47.0,
zero,1.0,zero,8.0,zero,,41.0,one,3.0,
zero,0.0,zero,,zero,,39.0,,28.0,
zero,2.0,one,39.0,zero,,29.0,one,,
,3.0,one,,zero,,39.0,one,,
,0.0,zero,48.0,,zero,39.0,one,,
zero,2.0,,,zero,zero,39.0,,36.0,
zero,,,,zero,,39.0,one,23.0,
zero,4.0,,,zero,zero,,,6.0,
,,,43.0,zero,two,,one,50.0,
zero,1.0,one,52.0,zero,,,one,0.0,
zero,5.0,three,42.0,,,47.0,one,31.0,
zero,4.0,zero,6.0,,one,53.0,,6.0,one_one_zero_one_zero
,2.0,,,zero,three,39.0,,16.0,zero_one_zero_zero_one
one,1.0,zero,,zero,two,43.0,one,24.0,
one,2.0,zero,,zero,two,39.0,one,10.0,
,3.0,one,20.0,zero,,53.0,one,30.0,
,3.0,two,41.0,,zero,59.0,one,26.0,zero_zero_zero_one_zero
,,four,26.0,zero,,47.0,one,21.0,
,2.0,one,32.0,zero,zero,44.0,one,,
zero,,one,41.0,zero,,44.0,one,51.0,
zero,1.0,zero,,,,43.0,,43.0,
,,two,23.0,zero,,41.0,one,10.0,
zero,3.0,,22.0,zero,zero,,one,,
,3.0,one,,,,71.0,,30.0,zero_one_zero_one_zero
zero,1.0,zero,50.0,zero,zero,,one,,
,,,10.0,zero,,43.0,one,,
,3.0,three,42.0,,zero,39.0,,1.0,
zero,1.0,zero,,zero,zero,39.0,,45.0,
one,2.0,one,17.0,zero,zero,43.0,,,zero_zero_zero_one_one
,0.0,zero,24.0,zero,,43.0,one,7.0,
zero,,zero,,zero,one,39.0,,13.0,
zero,3.0,,,zero,,39.0,one,23.0,
one,3.0,,,zero,,39.0,one,12.0,zero_zero_zero_one_zero
zero,3.0,,,,zero,69.0,,20.0,one_zero_zero_one_zero
,,,,,one,,one,34.0,
one,3.0,two,,zero,zero,49.0,one,,zero_one_zero_one_zero
one,2.0,two,26.0,zero,three,47.0,,,zero_one_one_zero_one
one,5.0,,31.0,zero,two,41.0,one,41.0,
one,3.0,two,17.0,,one,,,,
,11.0,zero,9.0,zero,zero,19.0,one,19.0,zero_zero_zero_zero_zero
one,3.0,,,,zero,69.0,one,41.0,
one,,zero,,zero,zero,0.0,one,22.0,one_one_zero_zero_zero
,,one,35.0,zero,two,29.0,,,
zero,5.0,four,,,,39.0,one,14.0,
zero,0.0,zero,12.0,zero,zero,,one,,
one,2.0,one,33.0,zero,one,59.0,one,43.0,
zero,3.0,two,14.0,zero,,39.0,one,20.0,
,,,,zero,zero,,one,20.0,
zero,,,30.0,zero,one,54.0,,40.0,zero_one_zero_one_zero
,7.0,,12.0,zero,one,,one,,zero_one_zero_zero_zero
,0.0,zero,36.0,zero,zero,41.0,,46.0,
one,3.0,two,28.0,zero,two,47.0,one,13.0,
,2.0,one,19.0,zero,zero,,one,29.0,one_zero_zero_one_one
zero,2.0,one,24.0,zero,,,one,34.0,
zero,,zero,35.0,zero,one,43.0,one,45.0,
,3.0,,,,zero,,one,17.0,
,,,39.0,,,,,49.0,
one,2.0,,14.0,zero,,49.0,one,24.0,
zero,2.0,,,,two,47.0,,14.0,zero_zero_zero_zero_one
zero,2.0,,24.0,zero,zero,,one,7.0,
two,2.0,one,,zero,two,39.0,,57.0,
one,2.0,one,36.0,zero,,49.0,one,30.0,
,2.0,one,24.0,zero,,,,17.0,
zero,8.0,,35.0,zero,,,one,15.0,
one,3.0,two,,zero,,69.0,one,43.0,zero_zero_zero_one_one
,,,13.0,,one,43.0,,4.0,
one,3.0,,36.0,,two,43.0,one,,
,,four,36.0,,zero,35.0,,,zero_zero_zero_one_one
,3.0,,25.0,,zero,39.0,one,22.0,
,7.0,,13.0,zero,,69.0,one,2.0,
,4.0,three,,,two,44.0,one,23.0,one_zero_zero_one_zero
,3.0,two,51.0,zero,three,44.0,one,58.0,
zero,4.0,,,,zero,39.0,one,61.0,
,3.0,one,21.0,zero,,51.0,,,
one,0.0,zero,35.0,,two,39.0,one,0.0,
,6.0,zero,,zero,one,39.0,one,11.0,zero_zero_zero_zero_one
,,two,41.0,,one,,,,zero_zero_zero_one_zero
zero,2.0,,,zero,,39.0,one,10.0,zero_zero_zero_one_zero
zero,,two,,zero,,,one,,
one,,two,34.0,zero,two,53.0,,23.0,
one,3.0,two,28.0,zero,,41.0,,,one_zero_zero_one_one
one,,one,,zero,three,49.0,one,2.0,
zero,3.0,,,zero,,69.0,one,26.0,
zero,2.0,one,25.0,zero,,47.0,,35.0,
one,1.0,zero,24.0,zero,three,47.0,,34.0,
zero,2.0,,21.0,zero,zero,63.0,one,31.0,
one,2.0,one,,zero,zero,47.0,one,1.0,
,,one,40.0,zero,zero,69.0,,,
one,1.0,zero,17.0,zero,three,53.0,,27.0,
one,0.0,zero,24.0,zero,,,,3.0,
,3.0,zero,,,,39.0,one,,
,2.0,one,17.0,,one,,,,
,,three,,zero,,39.0,one,27.0,zero_one_zero_one_zero
,,three,31.0,,zero,39.0,one,41.0,
one,3.0,one,37.0,zero,one,24.0,one,,one_one_zero_one_zero
zero,2.0,one,12.0,zero,,44.0,one,22.0,
two,3.0,two,40.0,zero,two,47.0,one,13.0,
one,4.0,,38.0,zero,,47.0,one,,
zero,2.0,,13.0,zero,one,,one,23.0,
zero,,zero,,zero,,29.0,one,,
zero,,,40.0,,,,,50.0,
,4.0,three,21.0,zero,,,,31.0,
zero,,,,zero,,39.0,one,,zero_zero_zero_zero_one
zero,4.0,three,33.0,zero,one,14.0,one,43.0,
one,4.0,one,38.0,zero,zero,39.0,one,48.0,
two,,,19.0,,three,19.0,one,3.0,
zero,,,35.0,zero,,,one,24.0,zero_one_zero_zero_zero
zero,2.0,,14.0,zero,zero,,one,4.0,
,2.0,one,,zero,,59.0,,54.0,
,,,24.0,zero,one,29.0,one,25.0,
,,,21.0,zero,one,,one,,
,,six,,zero,zero,,one,23.0,
,,,25.0,one,three,39.0,,10.0,
,6.0,zero,8.0,,one,5.0,,18.0,zero_one_zero_zero_zero
zero,4.0,,11.0,zero,zero,,one,,zero_zero_zero_zero_zero
zero,,zero,,zero,,29.0,,,
one,,zero,62.0,,zero,,,,zero_zero_zero_one_zero
,1.0,,29.0,,zero,,one,,
zero,2.0,one,26.0,,,49.0,one,,
,,two,27.0,zero,,39.0,one,37.0,
,4.0,,,,one,43.0,one,38.0,
,3.0,,25.0,zero,zero,49.0,one,35.0,
,,zero,14.0,zero,,39.0,,,zero_one_zero_zero_one
zero,4.0,,13.0,,two,47.0,one,,
zero,11.0,six,39.0,zero,zero,,,30.0,
,3.0,two,38.0,zero,zero,47.0,one,40.0,
,,zero,,zero,one,35.0,one,,
one,3.0,two,31.0,,zero,39.0,one,,
zero,1.0,one,35.0,zero,zero,,one,5.0,
zero,3.0,zero,9.0,zero,two,39.0,one,19.0,one_zero_zero_zero_zero
zero,,zero,19.0,,one,,one,11.0,
two,4.0,,20.0,zero,two,71.0,,,
zero,3.0,zero,18.0,zero,,53.0,one,28.0,
,2.0,one,37.0,,zero,47.0,one,,
one,2.0,one,17.0,,one,19.0,,15.0,
zero,,,43.0,zero,,,one,45.0,
zero,,one,72.0,,zero,19.0,,57.0,
one,3.0,,26.0,zero,two,,one,36.0,
one,1.0,zero,29.0,zero,,39.0,one,2.0,
,4.0,zero,,zero,one,79.0,one,,
zero,7.0,zero,24.0,zero,two,69.0,,0.0,
zero,,two,44.0,zero,zero,71.0,one,40.0,
zero,1.0,one,35.0,zero,two,39.0,,13.0,zero_one_one_zero_zero
zero,1.0,,,zero,,76.0,,30.0,
zero,,,20.0,,,51.0,one,,
four,5.0,three,39.0,,two,59.0,one,24.0,
one,5.0,zero,,zero,one,24.0,,,
zero,6.0,zero,11.0,zero,one,,,,zero_zero_zero_zero_zero
zero,0.0,zero,20.0,zero,,39.0,one,,
one,,,,,,59.0,one,35.0,
one,3.0,,26.0,zero,zero,,one,36.0,
zero,7.0,two,60.0,zero,zero,43.0,one,37.0,
zero,2.0,zero,6.0,zero,zero,,one,15.0,
one,,two,23.0,zero,one,5.0,one,4.0,
zero,5.0,,9.0,zero,one,53.0,one,19.0,
zero,6.0,five,,zero,zero,,one,,
zero,2.0,zero,,zero,zero,39.0,one,,
one,0.0,zero,13.0,zero,,,one,,
zero,2.0,one,,zero,zero,43.0,zero,30.0,
zero,,,,zero,,39.0,one,0.0,
,12.0,,55.0,zero,zero,44.0,one,65.0,
zero,6.0,,,,zero,59.0,one,18.0,
,3.0,,12.0,zero,zero,43.0,one,,
zero,,,17.0,zero,,44.0,one,10.0,
zero,6.0,five,20.0,zero,zero,47.0,,,
zero,0.0,zero,59.0,zero,zero,39.0,one,65.0,one_zero_zero_zero_zero
,3.0,two,28.0,zero,zero,,one,29.0,
zero,,five,39.0,,zero,55.0,,32.0,
one,,,16.0,,zero,,,,
zero,4.0,zero,60.0,zero,,29.0,zero,41.0,
,2.0,two,40.0,zero,zero,71.0,,,
,5.0,four,45.0,zero,zero,69.0,one,15.0,zero_zero_zero_one_one
,,zero,23.0,zero,one,,,33.0,
one,,,,,two,,one,,
zero,3.0,two,,zero,,55.0,zero,,zero_one_zero_one_zero
one,2.0,one,,zero,one,44.0,,27.0,one_zero_zero_one_one
one,5.0,,,zero,zero,,,47.0,
zero,4.0,three,19.0,zero,zero,,one,,
two,3.0,,40.0,zero,three,39.0,,29.0,
one,,two,37.0,zero,zero,29.0,one,,
one,4.0,one,,,zero,47.0,,40.0,
zero,4.0,one,,zero,zero,29.0,,41.0,
,4.0,zero,9.0,zero,,83.0,one,,
one,5.0,four,44.0,zero,,63.0,,45.0,zero_zero_zero_one_one
,1.0,zero,,zero,zero,43.0,one,50.0,one_zero_zero_one_zero
,,,,zero,,97.0,,,
zero,3.0,two,30.0,zero,,83.0,,4.0,
,4.0,,,zero,zero,34.0,one,10.0,
,3.0,two,,zero,zero,31.0,one,58.0,
zero,5.0,four,27.0,,zero,9.0,one,,
zero,,,35.0,zero,,47.0,one,,
,3.0,zero,14.0,zero,two,59.0,one,24.0,
zero,3.0,two,,zero,,29.0,one,20.0,
,2.0,one,,zero,one,59.0,,9.0,
,,five,32.0,zero,,39.0,one,24.0,zero_zero_zero_one_zero
one,,zero,20.0,zero,one,,,,
zero,,,34.0,zero,three,59.0,,,
zero,,two,36.0,zero,zero,47.0,one,5.0,
,5.0,four,,zero,three,,one,26.0,
zero,1.0,zero,,,zero,47.0,one,43.0,one_one_zero_one_zero
zero,,one,,zero,one,,one,10.0,
zero,7.0,one,51.0,zero,zero,,one,,
one,0.0,zero,7.0,zero,,39.0,one,17.0,zero_one_zero_zero_zero
zero,2.0,one,,zero,zero,19.0,one,,
zero,,,48.0,zero,one,47.0,one,42.0,
zero,4.0,zero,,,,,one,2.0,
one,3.0,two,22.0,zero,zero,41.0,one,32.0,
one,2.0,zero,22.0,,,59.0,one,,
,5.0,,,zero,two,,one,19.0,zero_one_zero_zero_zero
zero,1.0,zero,14.0,zero,,43.0,one,4.0,
zero,,one,,zero,zero,44.0,,49.0,
one,2.0,one,20.0,zero,zero,,,30.0,zero_one_zero_one_zero
zero,3.0,two,46.0,zero,zero,39.0,one,56.0,
one,4.0,three,31.0,zero,,47.0,one,,
one,,zero,47.0,,three,9.0,one,47.0,
one,4.0,three,17.0,zero,one,69.0,one,11.0,
zero,,,47.0,zero,zero,54.0,one,19.0,
zero,,zero,15.0,,two,19.0,one,,
,7.0,,,zero,zero,,one,42.0,
zero,3.0,three,29.0,zero,,,one,19.0,
one,3.0,two,24.0,zero,two,49.0,,,zero_one_zero_one_one
zero,,three,22.0,,,59.0,one,32.0,
zero,1.0,,14.0,zero,,54.0,one,24.0,
zero,3.0,two,24.0,zero,two,39.0,one,33.0,one_zero_zero_one_zero
zero,12.0,zero,,,one,47.0,one,10.0,
three,2.0,one,,,two,23.0,one,30.0,
,,one,,zero,one,59.0,one,,
,4.0,three,29.0,,zero,,one,8.0,zero_zero_zero_one_one
one,,,29.0,zero,,34.0,,39.0,
,1.0,,,,,47.0,one,6.0,
zero,8.0,four,13.0,zero,,59.0,,23.0,one_one_zero_zero_zero
one,3.0,zero,,zero,two,,one,8.0,
zero,6.0,five,24.0,zero,zero,,,,
zero,,one,45.0,zero,,39.0,one,,
one,6.0,one,,,,39.0,,23.0,
one,,zero,,zero,zero,44.0,zero,,one_zero_zero_one_zero
zero,4.0,zero,9.0,zero,,47.0,one,19.0,
zero,,six,,zero,zero,47.0,one,,
zero,4.0,,,zero,,69.0,one,,zero_one_zero_one_one
,,,,,one,46.0,one,,zero_zero_zero_zero_zero
zero,4.0,three,26.0,,zero,39.0,one,,
,0.0,,56.0,zero,,43.0,one,,
,7.0,six,,zero,zero,39.0,one,38.0,zero_one_zero_one_zero
zero,2.0,one,,,two,35.0,,27.0,
zero,8.0,zero,,zero,zero,32.0,one,22.0,
four,10.0,,,zero,one,39.0,one,20.0,zero_zero_zero_zero_zero
one,1.0,zero,20.0,,,39.0,one,30.0,zero_zero_zero_one_zero
zero,,two,24.0,zero,one,49.0,one,,
one,2.0,one,24.0,zero,zero,39.0,one,34.0,
,2.0,,22.0,zero,three,39.0,one,3.0,
two,3.0,two,,zero,,,one,18.0,
,2.0,zero,51.0,zero,,35.0,one,25.0,zero_zero_one_zero_zero
,,two,29.0,zero,,39.0,,,
one,3.0,zero,8.0,,,,one,18.0,zero_one_zero_zero_zero
zero,8.0,six,,,zero,71.0,one,,zero_zero_zero_one_zero
,2.0,zero,,zero,zero,,one,,zero_zero_zero_zero_zero
,,one,28.0,zero,zero,,one,7.0,
zero,,zero,13.0,,,,one,21.0,one_one_zero_zero_zero
zero,,,23.0,zero,two,39.0,one,5.0,
one,2.0,zero,11.0,zero,zero,41.0,one,2.0,
zero,4.0,three,,zero,,,one,,
,,zero,9.0,zero,zero,34.0,one,1.0,
zero,5.0,four,45.0,zero,,24.0,one,,
,2.0,one,,,one,11.0,one,,
zero,,zero,,,zero,29.0,one,18.0,
one,1.0,zero,18.0,zero,two,59.0,one,,
,6.0,four,,zero,zero,,,36.0,
one,8.0,six,36.0,,one,47.0,,46.0,
,5.0,two,,zero,one,43.0,one,20.0,
one,0.0,zero,37.0,zero,three,,,47.0,
two,0.0,zero,6.0,zero,,59.0,one,,zero_one_zero_zero_zero
zero,3.0,two,,,zero,55.0,one,,
zero,1.0,zero,5.0,zero,one,3.0,one,15.0,
,2.0,one,58.0,,,,one,68.0,
zero,3.0,two,26.0,zero,two,,one,20.0,one_one_zero_one_zero
one,,zero,,zero,two,30.0,one,,
one,1.0,zero,48.0,zero,,,,58.0,
,3.0,zero,38.0,zero,zero,,,1.0,
zero,1.0,zero,9.0,zero,,43.0,one,19.0,
zero,8.0,five,23.0,zero,zero,46.0,,33.0,
zero,1.0,zero,,,one,,one,48.0,one_zero_zero_one_one
,3.0,two,18.0,zero,two,,,20.0,
zero,3.0,two,20.0,zero,,39.0,one,11.0,
two,1.0,zero,45.0,,,39.0,one,,
one,4.0,two,51.0,,zero,44.0,,,
one,4.0,two,29.0,zero,zero,98.0,one,39.0,
,,zero,24.0,zero,three,,one,34.0,
one,2.0,two,14.0,,two,34.0,,,
,4.0,two,19.0,zero,one,43.0,one,6.0,
,1.0,,9.0,zero,zero,,one,12.0,
one,1.0,one,39.0,zero,zero,,one,49.0,
zero,3.0,two,28.0,zero,,49.0,one,,
,4.0,three,38.0,zero,zero,55.0,,48.0,
one,3.0,two,31.0,zero,two,39.0,one,20.0,
zero,,two,36.0,zero,one,44.0,one,,
zero,3.0,two,,,,94.0,one,41.0,
zero,1.0,,36.0,zero,zero,47.0,one,46.0,zero_zero_zero_one_zero
,6.0,,7.0,,zero,,,17.0,zero_one_zero_zero_zero
,5.0,zero,11.0,zero,,,zero,13.0,
zero,,,22.0,zero,zero,47.0,,3.0,
zero,5.0,one,,zero,,,,28.0,
zero,3.0,,,,two,39.0,one,20.0,
,,,19.0,,zero,29.0,one,13.0,zero_one_zero_one_zero
zero,4.0,,12.0,zero,,47.0,,,
zero,,one,,zero,one,43.0,one,25.0,
zero,,zero,33.0,zero,one,74.0,,24.0,
,1.0,zero,19.0,,two,,one,29.0,zero_zero_zero_one_one
one,,,,,three,34.0,one,,
,3.0,one,14.0,zero,zero,49.0,,,one_zero_zero_one_zero
zero,9.0,,,,zero,,one,38.0,
zero,,zero,20.0,zero,zero,,one,1.0,
,,three,26.0,zero,,,one,16.0,
one,3.0,two,25.0,zero,one,71.0,one,,
one,,zero,21.0,,one,,one,31.0,one_zero_zero_zero_one
zero,3.0,two,44.0,zero,,,,9.0,
one,2.0,one,,zero,one,,one,,
zero,3.0,zero,12.0,,,,,,
zero,4.0,,9.0,zero,one,,one,,
zero,,two,32.0,zero,zero,,one,34.0,
,,three,,zero,zero,,one,,
one,4.0,three,32.0,one,three,75.0,,42.0,
zero,5.0,,9.0,zero,,,one,10.0,
zero,5.0,,8.0,,two,,one,18.0,
,3.0,,18.0,zero,,6.0,,28.0,
,1.0,,30.0,zero,two,29.0,one,28.0,one_zero_one_zero_zero
,,,,zero,zero,83.0,one,48.0,
zero,,zero,,zero,zero,,one,4.0,one_one_zero_one_zero
zero,7.0,one,,,zero,8.0,one,35.0,
zero,,zero,,,zero,59.0,one,44.0,
zero,3.0,two,18.0,zero,two,71.0,one,15.0,
zero,6.0,zero,13.0,zero,two,,one,23.0,
,4.0,three,34.0,zero,two,55.0,one,44.0,one_zero_zero_one_zero
,1.0,zero,64.0,,zero,,,74.0,
,7.0,zero,4.0,,one,,,14.0,
zero,,,25.0,zero,zero,47.0,one,15.0,
zero,1.0,zero,28.0,zero,one,39.0,,38.0,
two,,,29.0,zero,three,43.0,one,39.0,
,4.0,zero,11.0,zero,zero,47.0,one,14.0,
zero,3.0,two,13.0,zero,one,43.0,one,23.0,
one,8.0,,,zero,zero,,one,2.0,
zero,2.0,one,,zero,zero,,one,48.0,
,,two,,zero,,41.0,one,20.0,
zero,3.0,zero,47.0,zero,,,one,,zero_zero_zero_zero_zero
,4.0,,38.0,zero,zero,,one,,
one,2.0,one,,zero,zero,,one,28.0,zero_zero_zero_one_zero
zero,12.0,nine,38.0,zero,,71.0,,14.0,
zero,0.0,zero,,,one,,one,39.0,
one,4.0,three,,,zero,47.0,one,1.0,
zero,,zero,32.0,zero,two,29.0,,13.0,
,,zero,11.0,zero,one,24.0,one,21.0,
one,3.0,,19.0,zero,two,,one,29.0,
one,,one,30.0,zero,zero,,,40.0,
zero,4.0,zero,,,,29.0,one,36.0,
,,three,,,zero,,one,,
one,3.0,two,38.0,zero,zero,,zero,48.0,
one,,two,32.0,,one,,one,42.0,
zero,,zero,,zero,zero,39.0,,58.0,
two,1.0,,,zero,,59.0,one,31.0,zero_one_zero_one_one
one,,zero,,,two,,one,,
zero,,zero,20.0,zero,zero,47.0,,30.0,one_zero_zero_one_zero
one,3.0,two,28.0,zero,two,39.0,,16.0,
,,two,,zero,one,54.0,one,1.0,
,2.0,,35.0,,one,49.0,one,30.0,
one,2.0,,23.0,,two,33.0,one,33.0,zero_one_zero_one_zero
,3.0,one,,zero,two,39.0,,39.0,
,2.0,zero,16.0,zero,two,,,,
one,,,35.0,zero,,39.0,one,25.0,
,,,,zero,one,19.0,one,0.0,one_one_zero_zero_zero
zero,,,51.0,,three,,,29.0,
zero,1.0,,,zero,,,,21.0,
zero,3.0,,19.0,zero,zero,,,9.0,
one,1.0,zero,40.0,zero,,39.0,zero,,zero_one_zero_one_one
,,,43.0,zero,zero,49.0,one,,
zero,1.0,,,,one,,one,34.0,
one,8.0,,16.0,zero,zero,44.0,,26.0,
zero,7.0,six,34.0,,zero,44.0,one,,
zero,7.0,four,22.0,zero,zero,47.0,,32.0,
zero,3.0,,,,zero,,,35.0,
one,,zero,,zero,one,47.0,,,
zero,3.0,two,,,zero,1.0,one,,
,2.0,one,24.0,zero,,47.0,one,34.0,
zero,5.0,three,37.0,zero,zero,83.0,one,10.0,
zero,4.0,three,43.0,zero,zero,47.0,one,9.0,
one,5.0,two,,,zero,39.0,,,
zero,0.0,,34.0,zero,zero,,,25.0,
two,3.0,zero,11.0,zero,one,,,21.0,
,10.0,,10.0,zero,one,19.0,,20.0,zero_one_zero_zero_zero
zero,5.0,four,34.0,zero,zero,29.0,one,,
zero,,one,31.0,,two,39.0,,15.0,
one,3.0,two,,zero,,39.0,,32.0,
zero,,two,21.0,zero,,55.0,one,20.0,
zero,5.0,,,zero,zero,47.0,,,
,,three,32.0,,zero,55.0,,,zero_zero_zero_one_zero
,2.0,one,31.0,zero,zero,19.0,one,,
zero,1.0,,28.0,zero,one,,one,30.0,
one,2.0,one,,zero,one,39.0,one,,
one,4.0,three,,,zero,43.0,one,19.0,
zero,1.0,,17.0,,,,,23.0,one_zero_zero_one_one
,5.0,four,,zero,,44.0,one,51.0,
zero,3.0,two,21.0,zero,one,47.0,,22.0,
,6.0,zero,10.0,zero,zero,11.0,one,20.0,zero_one_zero_zero_zero
zero,9.0,one,15.0,,one,43.0,,1.0,
two,1.0,,24.0,zero,two,14.0,one,34.0,zero_one_zero_one_one
,,zero,,zero,,34.0,one,,
one,1.0,zero,,zero,two,,one,27.0,
zero,2.0,one,15.0,zero,one,26.0,one,19.0,
zero,,two,21.0,,two,59.0,one,,
one,3.0,two,,zero,zero,,one,36.0,
