a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,one,2,one,18,zero,zero,one,zero,zero,59,,3,zero
zero,zero,8,three,,zero,zero,one,zero,zero,55,one,60,zero
zero,zero,2,one,25,zero,zero,one,zero,zero,41,,30,one
zero,zero,8,zero,,zero,,zero,zero,two,47,one,23,zero
one,zero,4,three,29,zero,zero,one,zero,zero,59,one,39,one
zero,zero,,zero,25,zero,zero,zero,zero,zero,31,,7,zero
one,zero,,two,55,one,one,,zero,zero,39,zero,47,zero
one,zero,,zero,19,one,zero,one,zero,two,47,one,29,zero
zero,zero,3,one,,zero,zero,one,,zero,59,,30,one
one,zero,6,zero,8,zero,zero,zero,zero,zero,39,one,4,zero
zero,,3,two,20,zero,zero,one,zero,zero,59,,15,zero
zero,,2,one,35,one,zero,one,zero,zero,35,zero,12,zero
zero,,,two,22,one,,,,zero,39,one,15,zero
zero,zero,,zero,22,zero,zero,one,zero,two,24,one,32,one
zero,zero,2,one,,one,zero,one,zero,two,43,one,33,zero
zero,zero,8,five,26,zero,zero,one,zero,zero,39,one,10,zero
zero,,,three,31,zero,zero,one,,one,54,one,41,one
zero,,,zero,39,zero,zero,one,,three,55,one,11,one
zero,zero,4,three,,zero,,one,zero,zero,39,,12,zero
zero,two,2,one,27,one,zero,one,zero,two,43,one,37,one
zero,zero,5,four,,zero,zero,one,,zero,39,,6,zero
zero,,5,three,32,one,,,,one,31,one,20,zero
one,zero,1,one,33,one,one,,,two,39,,2,zero
zero,,2,one,19,zero,zero,one,zero,one,65,one,29,zero
one,zero,,two,10,one,,,zero,zero,13,,20,zero
zero,,,two,14,zero,zero,one,zero,one,69,one,20,zero
one,zero,3,two,32,zero,zero,one,zero,zero,47,one,2,zero
one,zero,4,three,22,zero,,one,zero,zero,49,one,32,one
zero,one,3,zero,17,zero,,,zero,two,47,,27,zero
zero,one,5,four,,zero,zero,,zero,one,27,,47,one
zero,,5,zero,,zero,zero,zero,zero,two,43,one,37,one
one,zero,2,one,42,one,zero,,,zero,29,,52,zero
zero,zero,3,zero,15,zero,zero,,zero,two,47,one,25,zero
zero,zero,4,three,27,zero,zero,one,zero,zero,61,one,37,one
zero,zero,,three,27,one,zero,one,zero,zero,39,one,4,zero
one,zero,5,zero,11,one,,,,two,39,one,17,zero
zero,zero,2,one,26,zero,zero,one,zero,zero,59,,8,zero
zero,zero,4,zero,11,one,zero,,,one,47,one,4,zero
zero,one,2,one,53,one,zero,,,zero,31,one,28,one
zero,one,,two,38,zero,zero,one,,three,44,one,11,one
zero,one,3,two,23,one,,one,zero,zero,39,one,22,zero
zero,two,,zero,15,one,,,zero,two,39,,2,zero
one,zero,8,one,16,zero,zero,one,,one,39,,25,zero
one,zero,,zero,,zero,zero,,zero,zero,47,,18,zero
zero,two,1,zero,27,zero,zero,,zero,three,53,one,37,one
zero,zero,4,three,,zero,zero,one,zero,zero,31,one,62,zero
one,zero,5,four,,zero,zero,one,,zero,47,,23,zero
zero,one,2,one,34,one,zero,one,zero,one,39,one,39,zero
zero,,,zero,37,zero,zero,one,zero,one,39,one,47,zero
one,zero,,three,40,zero,zero,one,zero,zero,59,,2,zero
one,zero,,zero,13,one,,zero,,two,43,one,23,zero
one,zero,1,one,,zero,zero,zero,zero,zero,39,,12,zero
zero,,1,zero,20,zero,,zero,zero,zero,54,one,30,zero
zero,,2,two,32,one,one,zero,zero,zero,29,one,42,zero
zero,,,two,26,zero,,,zero,zero,44,,5,zero
zero,zero,2,one,,zero,zero,one,zero,zero,34,one,56,zero
zero,zero,5,four,,zero,zero,,zero,zero,31,,6,zero
one,zero,6,five,,zero,zero,one,zero,zero,43,,27,zero
one,,0,zero,14,one,zero,zero,,two,39,one,7,zero
zero,zero,4,three,,zero,zero,,zero,zero,54,one,33,one
one,one,2,one,,zero,zero,one,zero,two,9,one,61,one
zero,zero,1,zero,21,zero,zero,one,zero,two,14,one,20,one
zero,,,zero,15,one,zero,,zero,one,29,one,15,zero
one,zero,,one,10,one,zero,one,,two,51,,1,zero
one,zero,3,zero,5,zero,zero,zero,zero,zero,76,one,15,zero
one,zero,2,one,,zero,zero,one,zero,zero,49,one,26,zero
one,,3,two,44,zero,,one,zero,zero,47,one,26,zero
zero,,3,zero,11,zero,,,zero,two,34,one,21,zero
zero,zero,4,three,,zero,zero,one,zero,zero,59,one,27,zero
zero,zero,,three,25,zero,zero,one,zero,two,41,zero,35,one
zero,zero,2,one,,one,,one,,zero,47,one,33,zero
zero,one,,two,34,one,zero,one,zero,two,39,one,16,zero
one,zero,,two,14,zero,zero,one,zero,zero,71,,1,zero
one,one,,zero,16,zero,zero,,,one,71,one,26,one
zero,one,,two,22,zero,zero,one,zero,one,39,,15,zero
one,one,2,one,,one,zero,,,one,79,,30,zero
zero,one,8,seven,50,zero,zero,one,,zero,55,one,18,one
zero,zero,,two,29,zero,zero,,zero,zero,32,one,17,zero
zero,,,zero,11,zero,zero,zero,zero,two,39,one,21,zero
zero,zero,,one,,zero,zero,one,zero,zero,39,,26,zero
zero,zero,4,three,19,one,zero,one,,one,47,,29,zero
one,zero,,zero,21,zero,zero,zero,zero,one,39,one,8,zero
zero,zero,,three,23,one,zero,,zero,one,43,one,33,zero
zero,zero,2,one,18,zero,zero,one,zero,two,59,,26,one
zero,zero,3,two,,zero,zero,,zero,one,47,one,23,zero
one,zero,2,two,55,zero,one,,zero,one,19,one,48,one
zero,two,3,two,16,one,,,zero,two,35,one,2,zero
zero,zero,,zero,,one,,,zero,zero,79,one,20,zero
zero,,2,zero,34,one,,,zero,zero,19,zero,44,zero
zero,zero,,zero,,zero,,,,zero,48,,7,zero
zero,,4,three,29,zero,zero,one,zero,one,43,one,20,zero
zero,zero,2,one,,one,zero,,zero,two,41,,3,zero
zero,one,,two,25,one,zero,,,two,47,one,28,one
zero,zero,3,two,48,zero,,,zero,zero,39,,58,one
zero,zero,5,four,,one,one,zero,,two,41,,46,zero
one,,,zero,19,zero,,,zero,zero,69,one,29,zero
zero,one,,two,33,zero,zero,one,zero,two,39,one,22,one
zero,,5,zero,17,zero,zero,zero,zero,zero,29,one,0,zero
zero,zero,,one,,one,zero,one,,two,43,one,15,zero
zero,zero,4,zero,,zero,zero,zero,zero,zero,59,one,29,zero
one,,0,zero,69,one,,zero,,zero,9,,32,zero
zero,,3,two,,zero,zero,one,zero,zero,49,one,24,zero
zero,,5,zero,6,zero,zero,zero,zero,one,39,one,16,zero
one,zero,,two,12,zero,zero,one,zero,one,83,one,17,zero
zero,zero,4,three,,one,,one,,two,55,one,31,zero
zero,one,,two,,zero,zero,,zero,zero,47,one,25,zero
zero,two,0,zero,10,one,zero,zero,zero,one,69,one,20,zero
one,one,3,one,,zero,zero,one,zero,two,39,one,13,zero
zero,zero,3,two,46,zero,zero,one,zero,zero,39,one,38,zero
zero,zero,3,one,17,zero,zero,one,zero,one,77,,27,zero
zero,zero,,three,14,one,zero,one,zero,zero,47,one,24,zero
zero,zero,2,one,,one,zero,one,zero,one,49,,38,zero
zero,one,,two,23,zero,zero,,zero,zero,83,one,21,one
zero,zero,4,one,,one,zero,,zero,zero,39,one,13,zero
one,,,zero,,zero,,zero,zero,zero,29,,2,zero
zero,,2,one,32,one,zero,one,zero,three,39,one,17,zero
zero,zero,,zero,,zero,,one,zero,zero,9,one,35,zero
zero,one,3,one,45,one,zero,,,three,74,one,55,one
zero,,4,zero,10,zero,zero,zero,zero,zero,43,one,18,zero
zero,,,zero,13,one,zero,zero,,two,48,one,12,zero
zero,one,3,two,,zero,,one,zero,zero,43,one,32,zero
zero,zero,,two,19,one,one,zero,,two,43,one,29,one
one,zero,0,zero,15,zero,zero,zero,,two,54,,20,zero
zero,one,2,one,21,one,,one,zero,zero,24,one,19,zero
zero,zero,3,two,27,one,,one,,zero,47,,16,zero
zero,zero,5,four,,one,zero,one,zero,zero,41,,20,zero
one,,,three,53,zero,zero,one,zero,one,39,,47,zero
one,one,,three,32,one,,,zero,one,83,one,5,zero
zero,zero,3,two,21,zero,zero,,,zero,44,one,31,zero
zero,one,4,two,34,zero,zero,,zero,two,39,one,20,one
one,one,3,two,40,zero,,one,zero,zero,43,one,42,zero
zero,,,four,,zero,,one,zero,zero,47,,34,zero
one,zero,,zero,27,zero,zero,one,zero,zero,44,one,37,zero
zero,,0,zero,50,one,one,,zero,two,39,one,43,one
zero,,1,zero,18,zero,,,zero,one,42,,26,zero
zero,zero,,zero,14,one,,zero,zero,zero,39,one,21,zero
one,zero,5,four,,one,zero,one,,zero,43,,21,zero
zero,zero,7,six,,zero,zero,one,zero,zero,39,one,51,zero
zero,,2,zero,18,zero,,,,one,39,one,28,one
zero,zero,6,five,,zero,zero,one,zero,zero,47,,49,zero
one,zero,6,three,23,zero,zero,one,zero,one,47,one,18,zero
zero,,4,zero,33,zero,zero,,zero,two,98,one,43,one
zero,zero,,one,36,one,zero,one,,one,39,one,17,zero
zero,zero,2,one,,zero,zero,one,zero,zero,43,one,35,zero
zero,zero,8,one,11,zero,zero,one,zero,zero,49,,21,zero
zero,,3,two,24,one,zero,one,zero,three,44,one,14,one
zero,one,2,one,21,one,zero,zero,zero,two,64,one,31,one
zero,one,,three,22,zero,zero,one,zero,two,83,one,12,one
zero,zero,,three,14,zero,zero,one,zero,zero,97,one,24,zero
zero,zero,3,two,27,zero,zero,,zero,one,39,one,18,zero
zero,zero,5,four,22,zero,,one,,zero,55,,4,zero
one,,3,two,40,zero,zero,one,,zero,49,,25,one
one,zero,1,zero,,zero,zero,,zero,zero,39,one,20,one
one,one,,one,,zero,zero,one,,one,62,,7,one
zero,zero,6,five,,zero,zero,one,zero,zero,39,,41,zero
zero,one,2,one,45,zero,zero,one,zero,zero,34,one,20,one
zero,zero,3,one,,zero,zero,one,,zero,44,,5,one
zero,three,,zero,17,one,,zero,zero,three,43,one,26,one
zero,one,,zero,,zero,,zero,zero,zero,29,one,62,one
zero,,,zero,,zero,,zero,zero,zero,47,one,6,zero
one,zero,2,one,,zero,zero,one,,zero,49,,10,zero
zero,,,zero,10,one,zero,,,one,43,one,20,zero
zero,two,2,one,10,one,,one,,two,34,one,5,one
zero,,,zero,8,zero,,one,,zero,39,one,1,zero
zero,,,zero,18,zero,,one,zero,one,47,one,28,zero
zero,zero,4,three,20,zero,zero,,,one,47,one,8,zero
zero,zero,4,three,34,one,,one,zero,zero,39,one,44,zero
zero,,4,three,31,zero,,one,zero,zero,48,one,41,one
zero,three,5,two,61,zero,zero,one,zero,zero,41,one,51,one
zero,zero,2,one,17,zero,zero,one,zero,one,59,one,27,zero
one,,3,zero,,zero,zero,,zero,one,6,one,13,zero
one,zero,,two,27,zero,,zero,zero,zero,39,,13,zero
zero,,4,one,30,one,one,zero,zero,zero,39,,40,zero
zero,one,4,three,,zero,zero,one,zero,three,85,one,41,one
zero,,1,zero,41,zero,zero,zero,zero,one,43,one,51,one
zero,zero,,three,35,zero,zero,one,zero,zero,47,one,14,zero
zero,,,zero,11,one,zero,,,one,54,zero,5,zero
zero,zero,2,one,,zero,zero,one,zero,zero,47,,48,zero
one,,,zero,,zero,,,zero,one,79,one,15,zero
zero,one,2,one,,zero,zero,one,,one,47,,3,one
one,zero,,zero,,one,zero,,zero,zero,45,one,5,zero
one,zero,5,one,50,zero,one,zero,,zero,29,one,22,zero
one,,,zero,7,zero,zero,zero,zero,zero,29,one,3,zero
zero,zero,5,four,,zero,zero,one,zero,zero,59,,27,zero
zero,zero,4,zero,17,zero,zero,zero,zero,zero,59,one,27,zero
zero,zero,4,zero,6,zero,zero,,,one,48,one,16,zero
zero,zero,5,four,,zero,zero,one,zero,zero,77,,33,one
zero,zero,4,one,45,one,,zero,zero,zero,47,one,25,one
zero,zero,6,zero,12,zero,zero,zero,zero,zero,24,,22,zero
zero,zero,,zero,18,one,zero,,,two,19,one,28,zero
one,,,zero,10,zero,zero,zero,zero,one,59,one,20,zero
zero,zero,2,one,,zero,zero,one,zero,zero,49,,46,zero
zero,zero,,zero,3,one,,zero,,one,24,one,2,zero
one,one,2,one,22,zero,zero,one,,one,47,one,25,one
zero,zero,5,zero,16,one,,zero,zero,one,41,one,26,zero
zero,one,,zero,44,zero,zero,zero,zero,zero,43,one,54,zero
one,zero,2,one,,one,zero,,,one,19,,26,zero
zero,,3,zero,7,zero,zero,,zero,one,52,one,0,zero
zero,,4,three,13,one,zero,one,zero,zero,19,,9,zero
zero,,,zero,9,one,,,,one,47,one,2,one
zero,,,zero,15,zero,zero,,,one,43,one,25,zero
zero,zero,5,four,,zero,zero,one,,zero,59,,31,zero
zero,zero,2,one,21,one,zero,,zero,one,44,,13,zero
zero,,4,zero,9,zero,zero,zero,,one,39,one,19,one
zero,zero,,four,,zero,zero,one,,one,47,,6,zero
one,zero,2,zero,15,one,,,,one,43,one,8,zero
zero,,4,zero,10,one,,,zero,two,55,one,20,zero
zero,,4,three,,zero,zero,one,zero,zero,39,,9,zero
zero,zero,3,three,22,one,zero,,,one,19,one,32,zero
zero,,4,two,33,one,one,,,one,47,one,43,zero
zero,zero,3,one,,one,one,,,zero,98,,35,zero
one,zero,,two,51,one,,,zero,zero,9,one,61,zero
one,zero,6,one,11,zero,zero,one,zero,two,39,one,21,zero
zero,one,5,one,52,zero,,one,zero,two,39,one,62,one
zero,zero,1,zero,,one,zero,,zero,zero,19,one,63,zero
zero,,7,zero,31,one,zero,zero,zero,three,39,one,30,one
zero,two,2,one,21,one,,one,zero,two,43,one,31,one
zero,one,,two,35,zero,zero,one,zero,two,39,one,30,one
zero,zero,6,zero,,zero,zero,zero,zero,zero,34,one,5,zero
zero,zero,5,zero,13,zero,,zero,zero,two,47,one,23,zero
one,zero,,one,,one,one,zero,zero,zero,34,one,26,zero
zero,,2,one,22,one,zero,,,one,43,one,32,zero
zero,zero,,three,,one,,,zero,zero,39,,18,zero
one,zero,2,one,31,one,zero,,zero,one,74,zero,41,zero
one,one,4,one,7,zero,zero,,,one,34,,14,zero
zero,,,two,49,zero,,one,,zero,39,one,37,zero
zero,zero,,one,27,zero,zero,one,zero,zero,89,,37,zero
zero,,3,two,26,zero,zero,one,zero,two,24,one,36,one
one,one,,zero,15,zero,zero,one,zero,two,43,one,13,one
zero,one,,two,40,zero,,one,zero,zero,93,one,50,zero
zero,one,3,two,22,one,,,zero,two,39,one,12,one
zero,two,,two,21,one,zero,one,zero,three,59,one,12,one
zero,zero,2,one,44,one,,one,,zero,44,,30,zero
one,,4,three,28,zero,zero,one,zero,zero,41,one,38,zero
zero,zero,2,one,19,zero,zero,one,,one,47,,10,one
zero,one,2,one,,one,zero,,,one,39,,56,zero
one,zero,,two,13,zero,zero,one,zero,zero,97,,23,zero
one,one,2,zero,19,zero,zero,,zero,one,44,one,9,one
one,two,2,one,39,zero,zero,one,zero,three,56,one,10,one
zero,one,3,two,37,zero,zero,one,zero,three,39,,12,one
zero,zero,4,three,,zero,zero,one,zero,zero,29,,35,zero
zero,,0,zero,30,zero,one,zero,,three,59,,40,one
zero,zero,1,zero,,one,,one,zero,zero,43,one,29,zero
one,zero,,zero,,zero,zero,zero,zero,zero,20,one,1,zero
zero,zero,5,three,,zero,zero,one,zero,zero,79,one,25,zero
zero,zero,3,zero,10,zero,zero,,zero,one,47,one,9,zero
one,zero,1,one,,one,zero,,zero,two,59,one,45,zero
zero,zero,2,one,51,zero,zero,one,zero,zero,47,,26,zero
zero,,1,zero,12,zero,zero,one,,one,47,one,1,zero
zero,zero,,three,17,zero,zero,one,zero,zero,47,one,15,zero
zero,zero,5,four,,one,zero,,zero,zero,24,,32,zero
zero,zero,,two,28,zero,,one,,zero,43,,6,zero
one,zero,,zero,,one,one,,,two,47,one,45,one
zero,,3,two,,zero,,one,zero,zero,54,one,47,zero
zero,one,4,two,35,zero,zero,,zero,zero,83,,45,zero
zero,zero,7,five,,zero,zero,one,zero,zero,39,,55,zero
zero,zero,2,zero,17,zero,zero,,,one,35,one,24,zero
one,one,4,three,,zero,zero,one,zero,zero,39,one,19,zero
zero,zero,5,zero,,zero,zero,,zero,zero,29,one,11,zero
zero,one,4,one,54,zero,zero,one,zero,zero,59,,60,zero
zero,,3,two,37,zero,,one,zero,zero,59,one,47,zero
zero,zero,,zero,,zero,zero,,,three,39,one,15,one
zero,,5,zero,13,one,one,,zero,one,39,one,23,zero
one,zero,5,four,35,zero,,one,zero,zero,59,one,12,zero
zero,two,3,one,,zero,zero,one,zero,two,39,,68,one
zero,one,,zero,19,zero,zero,zero,zero,three,49,one,16,one
zero,,3,two,41,one,,,,three,39,one,31,one
one,zero,5,four,33,one,zero,one,zero,zero,43,,3,zero
zero,one,3,zero,15,zero,zero,zero,zero,zero,59,,25,zero
zero,,3,two,39,one,,,,one,47,one,49,one
zero,three,3,two,51,zero,zero,one,zero,zero,39,one,33,zero
zero,,,two,25,zero,zero,one,zero,two,43,one,35,one
zero,zero,4,one,11,one,zero,one,,one,43,one,21,zero
zero,,4,zero,15,zero,zero,zero,zero,one,50,one,25,zero
zero,,3,two,39,one,,one,zero,zero,25,one,49,zero
one,,,zero,19,zero,zero,zero,,one,59,one,29,zero
zero,one,2,one,37,zero,zero,one,zero,zero,47,one,47,one
one,zero,2,one,,one,zero,one,,one,53,,16,zero
zero,,3,two,27,one,zero,,zero,three,29,one,20,one
zero,,3,two,,zero,,one,zero,zero,19,one,30,zero
one,zero,,zero,10,zero,zero,zero,,one,69,one,1,zero
zero,zero,,zero,23,zero,,one,,one,39,one,11,zero
one,zero,7,six,29,zero,,one,zero,zero,49,,39,zero
zero,zero,3,two,20,zero,zero,one,zero,zero,51,one,21,zero
zero,zero,6,five,34,zero,,one,zero,zero,55,,44,zero
one,one,2,one,23,one,zero,one,,zero,47,,33,zero
zero,zero,4,two,32,one,zero,one,,one,47,one,42,zero
zero,one,,zero,13,zero,zero,,zero,zero,47,,17,zero
zero,,,zero,35,zero,zero,zero,,zero,39,one,14,zero
zero,,3,two,42,one,zero,,,three,39,one,16,one
zero,zero,3,two,26,one,,one,zero,one,97,one,10,zero
one,zero,4,one,38,zero,zero,,zero,zero,31,,48,zero
zero,zero,6,zero,5,zero,zero,zero,zero,zero,49,one,15,zero
zero,one,4,three,14,one,zero,one,zero,two,35,one,24,one
zero,one,3,two,,zero,zero,,zero,one,56,one,41,one
zero,zero,,four,37,zero,zero,one,zero,one,63,,42,one
zero,,0,zero,53,zero,,,zero,zero,23,one,25,zero
zero,one,4,two,22,one,,one,zero,zero,44,,15,zero
zero,zero,2,one,,one,zero,,,one,61,one,27,zero
zero,zero,0,zero,14,zero,,zero,zero,zero,47,one,1,zero
zero,one,5,zero,23,one,,,zero,two,59,one,15,one
zero,,2,zero,25,zero,,zero,zero,zero,39,one,34,zero
zero,,3,two,,zero,zero,,zero,zero,39,,49,one
one,,,zero,12,one,zero,,,two,43,one,22,zero
zero,,2,zero,4,zero,zero,zero,zero,zero,39,one,3,zero
zero,,,zero,11,zero,zero,zero,,one,47,one,0,zero
zero,zero,2,one,31,zero,zero,one,zero,zero,19,,24,zero
zero,,,zero,11,one,zero,,zero,one,39,one,21,one
zero,one,3,two,26,zero,zero,one,zero,zero,64,one,36,zero
zero,,3,two,30,one,zero,one,zero,one,59,one,39,zero
zero,one,1,one,33,one,,zero,,zero,15,one,20,zero
zero,one,,zero,,zero,zero,one,zero,zero,47,one,60,zero
zero,,,one,,one,zero,,zero,one,29,one,2,zero
one,,,two,,zero,zero,,,one,39,one,29,zero
zero,zero,,one,,one,one,zero,,one,19,one,0,zero
one,,4,zero,5,zero,zero,zero,zero,zero,43,,6,zero
one,,6,zero,11,zero,,zero,zero,zero,49,,21,zero
zero,zero,2,one,,zero,,one,zero,zero,47,one,35,zero
zero,zero,6,two,17,one,,one,zero,zero,39,one,27,zero
zero,two,4,three,28,zero,zero,one,zero,one,39,one,38,one
zero,one,3,two,29,zero,,one,zero,two,59,one,39,one
one,one,2,one,21,one,zero,one,zero,zero,39,,31,zero
zero,zero,3,two,46,zero,zero,one,zero,zero,39,one,22,zero
zero,one,,zero,24,zero,zero,one,zero,one,59,one,34,one
one,zero,2,one,,zero,zero,one,zero,zero,43,,16,zero
zero,zero,,zero,11,zero,,zero,zero,one,44,one,21,zero
zero,,3,two,23,zero,,one,zero,one,39,one,33,one
zero,,4,three,,zero,zero,one,zero,zero,44,,47,zero
zero,,1,zero,33,one,zero,one,zero,zero,39,zero,43,zero
one,zero,2,zero,,zero,,zero,zero,zero,47,one,8,zero
zero,one,2,zero,16,zero,zero,,zero,zero,43,one,26,zero
one,zero,3,two,50,zero,zero,one,,zero,43,one,45,one
one,one,3,two,,zero,zero,,zero,two,39,,27,one
zero,,,zero,56,zero,,one,one,zero,59,one,47,one
one,,1,zero,,one,,,zero,one,41,one,3,zero
zero,,,zero,,zero,,,zero,zero,39,one,28,zero
zero,zero,2,one,,one,zero,,zero,two,29,one,10,zero
zero,zero,,one,,zero,,,,one,39,,14,zero
zero,zero,0,zero,48,one,,zero,zero,zero,39,one,58,one
zero,zero,2,two,45,one,one,,zero,zero,39,one,36,zero
one,zero,2,one,13,zero,zero,one,zero,one,39,,23,zero
zero,zero,,three,32,zero,zero,,zero,zero,47,one,6,zero
zero,one,,zero,43,one,zero,one,zero,two,59,one,50,one
zero,zero,1,one,,zero,one,zero,,zero,49,,0,zero
one,zero,5,three,42,zero,,,zero,zero,47,one,31,zero
one,,4,zero,6,one,,,,one,53,,6,zero
zero,zero,,zero,15,one,,,zero,three,39,one,16,one
one,one,,zero,33,zero,zero,one,zero,two,43,one,24,zero
one,,,zero,12,zero,,zero,zero,two,39,one,10,zero
zero,zero,3,one,,zero,,one,zero,zero,53,,30,zero
zero,one,,two,41,zero,zero,one,zero,zero,59,,26,zero
one,zero,5,four,26,zero,zero,one,zero,zero,47,,21,zero
zero,zero,2,one,,zero,zero,one,zero,zero,44,,42,one
zero,,,one,,zero,zero,one,zero,zero,44,,51,zero
zero,zero,1,zero,33,one,zero,,zero,zero,43,one,43,zero
zero,one,3,two,23,one,,one,zero,zero,41,one,10,zero
zero,zero,,two,22,zero,zero,,zero,zero,43,one,18,one
zero,zero,3,one,,one,zero,one,zero,zero,71,one,30,zero
zero,zero,1,zero,50,zero,zero,one,zero,zero,49,one,40,zero
one,zero,8,one,10,zero,zero,,zero,zero,43,,5,zero
zero,zero,3,three,42,zero,one,zero,zero,zero,39,one,1,zero
zero,,,zero,,zero,,zero,zero,zero,39,zero,45,zero
zero,one,2,one,,zero,zero,one,zero,zero,43,,26,one
zero,zero,0,zero,,zero,,zero,zero,zero,43,one,7,zero
zero,zero,3,zero,8,one,,zero,zero,one,39,one,13,zero
zero,,3,two,31,zero,zero,,zero,two,39,one,23,one
zero,one,3,two,20,zero,,one,,one,39,one,12,zero
one,zero,3,two,,zero,zero,,,zero,69,one,20,zero
zero,one,,two,40,one,zero,,zero,one,19,one,34,zero
zero,one,,two,13,one,,one,zero,zero,49,one,23,zero
zero,one,2,two,26,one,one,,zero,three,47,one,30,one
one,one,5,four,,one,zero,one,,two,41,,41,zero
zero,,,two,,zero,zero,one,,one,41,one,10,zero
zero,zero,11,zero,9,zero,,zero,,zero,19,one,19,zero
zero,,3,two,31,zero,,one,zero,zero,69,one,41,one
one,one,,zero,14,one,zero,,zero,zero,0,one,22,zero
zero,one,2,one,35,zero,zero,one,zero,two,29,one,20,zero
one,zero,5,four,31,one,zero,one,,zero,39,one,14,zero
zero,zero,,zero,12,zero,,zero,zero,zero,29,,22,zero
zero,one,2,one,,zero,zero,one,zero,one,59,,43,zero
zero,zero,3,two,14,one,zero,one,zero,two,39,one,20,zero
one,zero,2,one,,zero,zero,one,,zero,39,,20,zero
zero,zero,3,two,30,one,,,zero,one,54,one,40,zero
zero,,7,two,12,one,zero,zero,zero,one,23,one,22,zero
zero,,0,zero,36,one,zero,zero,zero,zero,41,one,46,zero
one,,,two,28,zero,zero,one,,two,47,one,13,one
one,one,2,one,19,zero,zero,one,,zero,55,,29,one
zero,,2,one,24,one,zero,one,zero,two,19,,34,zero
zero,zero,0,zero,35,zero,zero,zero,zero,one,43,one,45,zero
zero,one,3,two,,one,,one,zero,zero,29,one,17,zero
zero,one,4,four,,one,one,,,three,49,,49,one
one,one,2,one,14,zero,zero,one,,zero,49,,24,zero
zero,,2,zero,20,zero,zero,zero,zero,two,47,one,14,one
one,zero,2,one,,zero,zero,,,zero,39,one,7,zero
zero,two,2,one,,zero,zero,,zero,two,39,,57,one
one,one,2,one,,zero,zero,,,one,49,one,30,zero
zero,,2,one,24,zero,zero,one,zero,one,77,,17,one
zero,zero,8,five,,zero,zero,one,,zero,39,one,15,zero
zero,one,3,two,33,zero,zero,one,zero,one,69,,43,one
zero,zero,,zero,13,zero,,zero,zero,one,43,one,4,one
zero,one,3,two,36,zero,zero,one,zero,two,43,one,46,zero
zero,zero,6,four,,zero,zero,,,zero,35,,16,one
one,zero,,zero,,zero,zero,,zero,zero,39,one,22,zero
one,three,,zero,13,zero,zero,one,zero,zero,69,one,2,one
one,one,,three,27,zero,zero,one,zero,two,44,one,23,zero
zero,,3,two,,zero,zero,one,zero,three,44,one,58,one
zero,zero,4,three,51,zero,,one,zero,zero,39,one,61,zero
zero,,3,one,,one,one,zero,zero,one,51,one,31,zero
one,one,0,zero,35,zero,zero,,zero,two,39,,0,one
zero,zero,6,zero,14,zero,,zero,zero,one,39,one,11,one
zero,,3,two,41,zero,zero,one,zero,one,34,one,51,zero
zero,zero,2,one,,zero,zero,one,zero,zero,39,one,10,zero
zero,zero,,two,18,one,zero,,zero,three,59,one,15,zero
zero,,3,two,,zero,zero,one,zero,two,53,one,23,one
one,one,,two,28,zero,zero,,zero,zero,41,one,38,one
one,one,2,one,17,zero,zero,one,,three,49,one,2,one
zero,,,zero,16,one,,zero,zero,two,69,one,26,zero
zero,zero,2,one,,one,zero,one,zero,zero,47,one,35,zero
zero,one,1,zero,24,one,zero,,zero,three,47,one,34,one
zero,,,zero,21,one,,zero,zero,zero,63,one,31,zero
zero,one,2,one,,zero,zero,one,,zero,47,one,1,zero
zero,one,2,one,,zero,zero,one,zero,zero,69,one,26,one
one,one,,zero,17,one,zero,,zero,three,53,one,27,zero
one,,0,zero,24,zero,zero,zero,zero,two,47,one,3,one
zero,,3,zero,26,one,,,,three,39,one,20,zero
one,one,2,one,,zero,zero,one,,one,47,one,27,one
zero,,4,three,37,one,zero,one,zero,zero,39,one,27,zero
zero,one,4,three,31,zero,,one,zero,zero,39,one,41,one
one,,3,one,,one,zero,one,,one,24,one,32,zero
zero,zero,2,one,,zero,zero,one,,zero,44,,22,zero
zero,two,3,two,40,zero,,,zero,two,47,,13,zero
zero,one,,three,38,zero,zero,,zero,three,47,one,48,one
one,zero,2,one,13,one,,,zero,one,44,one,23,zero
one,,0,zero,31,one,one,,,zero,29,,35,zero
zero,,4,three,40,one,,,zero,zero,29,,50,zero
one,one,4,three,,zero,zero,,zero,one,44,one,31,zero
zero,zero,0,zero,43,zero,zero,,zero,zero,39,one,53,one
zero,zero,,three,,one,zero,one,,one,14,one,43,zero
zero,one,4,one,38,one,zero,one,zero,zero,39,,48,zero
zero,,,zero,19,one,,one,zero,three,19,,3,one
zero,zero,1,zero,35,one,,,zero,two,44,one,24,zero
one,zero,,zero,14,zero,zero,one,zero,zero,39,one,4,zero
zero,zero,2,one,,zero,,one,zero,zero,59,,54,zero
zero,one,,one,24,zero,zero,one,zero,one,29,one,25,one
zero,zero,,zero,21,zero,zero,,zero,one,19,,31,zero
zero,,7,six,19,one,,,zero,zero,43,one,23,zero
one,one,4,two,25,zero,zero,one,one,three,39,one,10,one
zero,,,zero,8,one,zero,,,one,5,one,18,zero
zero,zero,4,zero,11,zero,,zero,zero,zero,47,one,20,zero
one,zero,4,zero,13,zero,zero,zero,zero,zero,29,one,12,zero
