a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,,4,four,34,one,,,,,24,one,25,
,zero,,two,23,,zero,one,,zero,,one,6,zero
one,one,,three,,zero,zero,,,zero,47,one,,zero
zero,one,2,,52,one,,,zero,three,43,one,62,
zero,zero,,zero,,zero,zero,zero,zero,zero,34,,,zero
one,zero,,,13,zero,zero,one,zero,zero,39,one,23,zero
one,zero,2,,15,zero,zero,one,zero,two,71,one,20,zero
zero,,5,three,50,zero,,one,,,,one,,zero
,zero,3,,8,zero,zero,,zero,one,,one,,zero
zero,,4,one,14,,zero,,zero,two,71,one,24,one
one,zero,2,one,22,zero,zero,,zero,zero,59,one,14,
zero,one,,,8,one,zero,zero,zero,,23,one,8,zero
,one,4,,48,zero,zero,one,,,,,,zero
zero,,4,,,zero,zero,one,zero,zero,,,5,zero
,one,,two,,zero,,,zero,zero,83,one,,one
,zero,4,two,,zero,zero,one,,one,59,one,,zero
one,one,,,,zero,zero,one,zero,zero,49,,,one
,zero,,two,32,,,one,zero,,55,one,42,one
,zero,,,11,,,one,zero,two,,one,,zero
zero,,,,,,zero,,zero,zero,69,,46,
zero,zero,5,zero,6,zero,,zero,zero,,,,,zero
zero,zero,2,one,65,,,one,zero,zero,67,one,32,
zero,one,3,two,19,zero,zero,one,zero,zero,49,one,29,one
one,zero,,zero,14,one,zero,zero,,one,,one,24,zero
one,zero,,,14,,,,,one,71,one,,zero
zero,one,2,zero,47,,one,,zero,three,39,one,,
one,zero,4,two,,one,zero,one,zero,two,,,19,zero
zero,,2,,,zero,zero,one,zero,zero,7,,47,
,zero,,,13,zero,zero,zero,zero,,,,23,one
zero,,5,,23,one,,,,two,39,one,33,
,zero,,zero,8,,zero,,zero,one,83,,18,
zero,,3,one,44,zero,zero,,zero,zero,47,one,,
,one,2,one,23,zero,zero,one,zero,three,59,one,12,
,zero,2,zero,3,one,zero,zero,,,17,one,,zero
zero,,9,seven,28,zero,,,zero,zero,49,,13,
zero,zero,3,two,,zero,zero,one,zero,zero,,one,22,
zero,zero,3,,19,one,zero,one,zero,,43,one,29,
zero,,2,,41,zero,,,zero,zero,39,one,12,one
zero,one,3,zero,11,,zero,,zero,,24,,10,zero
zero,one,2,,15,zero,zero,,zero,two,43,,23,
zero,,,one,,,zero,one,zero,one,49,zero,54,one
,zero,2,two,34,one,one,zero,zero,,15,one,,
,two,,zero,26,,zero,,,two,49,,36,one
zero,,7,five,15,one,,one,zero,one,47,one,5,
,one,1,zero,,one,,one,zero,,,one,40,one
zero,,2,one,34,,zero,one,zero,two,29,one,44,one
one,,4,,30,one,zero,,zero,one,9,one,2,zero
one,zero,1,zero,,zero,,one,,two,,one,28,one
one,one,3,two,23,zero,,,,zero,39,,,zero
zero,zero,5,four,14,one,,,zero,,19,one,13,
,zero,4,three,38,,zero,,,zero,,,27,one
one,zero,2,one,17,zero,zero,one,zero,,47,,27,
zero,zero,4,three,31,zero,zero,,zero,zero,,,13,zero
one,zero,5,four,31,zero,zero,,,zero,15,one,20,
one,zero,2,,33,one,one,zero,zero,,39,,,
one,,2,one,,,zero,one,zero,zero,,one,10,zero
one,zero,3,one,24,one,,zero,zero,,44,one,34,
zero,zero,8,seven,28,one,,one,,zero,24,,38,zero
zero,one,,three,26,zero,,one,,zero,41,,,one
one,,2,,22,,zero,,,two,39,one,10,
zero,one,,two,25,one,,one,zero,one,,,17,zero
zero,zero,2,one,14,zero,,one,,zero,,one,11,
,zero,0,zero,15,zero,zero,zero,zero,zero,47,,,zero
zero,,2,one,49,,,one,zero,zero,39,one,12,
,zero,1,zero,20,zero,zero,,zero,zero,43,,30,zero
,,,zero,,,zero,one,zero,zero,,,,zero
,zero,2,zero,15,one,zero,zero,,two,39,one,,zero
zero,one,1,,,,zero,one,,,24,one,59,zero
zero,,,,13,zero,zero,,zero,zero,,one,,one
,one,0,zero,43,one,,,zero,,59,,40,zero
zero,,6,four,29,one,,,zero,,49,,30,
zero,zero,4,zero,13,zero,,,zero,zero,,one,,zero
one,,5,four,,,,one,zero,zero,47,one,42,
,zero,4,two,29,,,,zero,zero,24,,39,zero
,one,2,two,31,,,zero,zero,two,59,one,,one
zero,one,4,,36,one,zero,one,,zero,43,one,36,zero
,one,7,zero,,zero,zero,zero,zero,,39,,,zero
,zero,,two,47,,zero,one,,zero,44,one,15,zero
one,,3,,15,zero,zero,,zero,two,,one,,zero
,zero,1,zero,12,,zero,zero,zero,,,,,one
zero,zero,,,,zero,zero,one,zero,zero,,one,35,zero
one,,2,one,39,,zero,one,zero,zero,47,one,49,
,one,4,,,zero,zero,one,zero,one,43,one,40,zero
zero,zero,7,six,40,,,one,zero,,,one,48,zero
zero,,3,,45,,zero,,zero,zero,47,one,,one
,one,4,,8,,zero,,,,43,one,,zero
zero,zero,2,,25,one,,one,zero,zero,55,one,19,
,,,zero,,,one,zero,zero,,47,one,11,zero
one,zero,,zero,18,one,zero,zero,zero,one,47,,28,zero
zero,zero,6,zero,1,,zero,zero,zero,,19,one,,zero
,zero,1,zero,37,one,zero,one,,,49,one,16,zero
one,,,,26,,,one,zero,one,95,one,36,
zero,one,5,three,25,,zero,one,zero,,19,one,35,zero
zero,zero,3,two,22,,zero,,zero,,26,one,10,
,,,three,,one,zero,one,zero,zero,35,zero,35,zero
,,,zero,13,zero,,,zero,zero,47,one,,
zero,,3,one,25,one,,one,zero,two,47,one,35,
,zero,3,zero,51,one,zero,zero,,,39,,,zero
,zero,,,,one,zero,one,zero,,47,,2,zero
,zero,3,,,zero,zero,,,zero,,,11,one
one,,4,three,,,,,,,,one,,zero
zero,zero,,zero,29,zero,one,,zero,two,43,,39,one
zero,,9,,24,zero,zero,one,,zero,59,one,34,zero
one,zero,3,,,zero,zero,,zero,zero,,one,8,zero
zero,one,5,three,,zero,zero,,,zero,89,one,2,one
zero,zero,2,,,,zero,zero,,two,,,23,
,one,2,two,,,one,zero,zero,,19,,0,one
,,2,one,21,zero,zero,one,zero,one,71,one,31,
zero,zero,,zero,,zero,zero,one,zero,zero,49,one,67,one
,,,one,24,one,,one,,zero,53,one,30,
zero,one,1,,,,zero,one,,one,,,57,zero
,two,,zero,14,one,zero,,zero,,39,one,,zero
zero,one,,zero,34,,,one,zero,,,,3,zero
one,zero,,two,41,zero,zero,one,,zero,41,one,3,zero
,one,3,zero,8,,,zero,zero,,39,,,zero
zero,,2,one,35,one,,one,,zero,,one,45,zero
,one,8,seven,33,zero,,one,zero,zero,49,one,34,one
zero,one,5,one,11,zero,zero,,zero,,43,one,21,zero
one,,2,one,,one,zero,one,,zero,39,one,39,zero
zero,zero,0,zero,38,one,zero,zero,zero,,,one,25,
one,zero,6,five,35,zero,,one,zero,zero,52,one,30,
zero,zero,6,,23,one,one,,zero,,44,,18,
,zero,1,,,zero,zero,one,zero,zero,,one,,zero
,,,,,one,,,,,49,,15,one
,one,,,13,zero,zero,zero,,,,one,,one
one,zero,2,zero,17,zero,zero,one,zero,one,,one,,zero
,two,4,three,,,zero,one,zero,two,,one,50,one
,zero,5,two,,,,,zero,one,19,one,27,
zero,,1,one,29,zero,one,zero,zero,,47,one,,zero
,zero,0,zero,48,zero,one,zero,,zero,,,,
,one,6,zero,5,one,zero,zero,zero,,29,one,,zero
zero,zero,,zero,,,zero,,zero,zero,,one,57,one
,,,,,zero,zero,one,zero,zero,47,,,zero
one,one,,two,,zero,zero,one,zero,two,59,one,30,
,zero,0,zero,11,one,zero,zero,,one,35,one,,zero
zero,,4,four,26,,one,,zero,,44,one,17,
zero,,3,two,42,zero,zero,one,zero,,41,,52,one
zero,,3,one,50,zero,,one,zero,zero,39,one,60,
zero,,2,one,43,,zero,one,zero,,47,one,53,one
one,,3,two,36,zero,zero,one,zero,two,,one,16,
,zero,1,zero,,one,zero,,zero,,,one,28,zero
one,zero,,,17,zero,zero,,zero,one,,,27,zero
,,4,three,,zero,,one,zero,zero,35,one,33,
one,,3,one,43,,zero,one,,zero,34,one,53,
zero,zero,4,two,,zero,,one,zero,zero,39,one,36,zero
,zero,2,two,36,one,,,zero,,,,46,zero
zero,one,,,21,,zero,,zero,,,,31,zero
zero,,2,one,25,zero,zero,one,zero,two,39,one,35,
,one,,two,46,zero,zero,,,,,,,zero
zero,zero,,,11,zero,zero,zero,zero,one,53,,15,one
zero,zero,,two,,zero,zero,one,zero,zero,49,one,,zero
,zero,5,two,12,one,zero,,,,43,,22,zero
one,,5,four,21,,zero,,,zero,47,one,21,
,zero,,zero,,zero,,zero,zero,,41,,14,zero
zero,one,6,three,20,zero,zero,one,,zero,39,one,30,zero
zero,zero,8,,6,one,,,zero,one,29,one,,
,two,3,,,one,zero,one,,,,,42,one
one,,2,one,25,,,one,zero,two,59,one,2,
zero,zero,,zero,,zero,zero,one,,zero,,,40,
,,6,three,,zero,,one,zero,two,,one,,zero
,,0,zero,11,zero,zero,zero,,one,56,one,,
zero,,1,one,60,one,one,zero,zero,,39,one,45,
zero,two,,,,zero,zero,,,three,,,11,one
one,two,,two,,,zero,one,zero,two,39,one,41,one
,two,,zero,,,,one,zero,,47,,,one
,one,,zero,22,zero,zero,zero,,one,,,,one
zero,one,4,,25,one,zero,one,,,39,one,35,zero
zero,one,2,one,24,one,,one,zero,,,one,30,
zero,zero,4,,29,one,,zero,zero,,32,one,39,
zero,,,two,12,zero,zero,one,zero,zero,39,one,1,
zero,two,6,,58,one,,one,zero,zero,7,one,43,zero
one,one,,zero,14,,zero,one,zero,,19,one,10,zero
zero,,9,four,38,zero,zero,one,zero,zero,39,one,42,
zero,,,zero,29,zero,,,zero,zero,39,one,,zero
,zero,,two,28,zero,zero,one,zero,one,49,one,17,zero
,one,8,zero,15,,zero,,zero,one,42,one,,zero
,two,,,24,zero,zero,,zero,two,,,,one
,zero,6,,55,one,zero,one,zero,one,47,,11,zero
,zero,,zero,16,zero,zero,zero,zero,zero,59,,26,zero
one,one,,one,20,one,,one,zero,,39,one,1,zero
zero,,1,,,zero,zero,,zero,zero,,,6,
one,zero,3,,,,,one,,,,one,37,zero
one,zero,,zero,,,zero,one,zero,zero,29,one,,zero
zero,three,0,zero,8,,,zero,,,,one,18,zero
zero,zero,,one,45,one,zero,one,,,19,one,55,
,,3,two,41,zero,,,,one,,,29,zero
,one,3,,,,,,zero,three,69,,28,
zero,one,2,one,19,zero,zero,one,,,,one,29,
zero,zero,2,,30,one,one,,zero,,41,,,one
,,1,zero,19,,zero,zero,zero,,59,one,28,one
zero,zero,1,,53,zero,,,zero,zero,,one,4,zero
zero,one,,two,41,zero,zero,one,zero,one,39,,51,one
one,,2,one,20,zero,zero,one,zero,two,47,one,30,
zero,,6,,,zero,zero,,,one,47,one,,zero
zero,one,2,,11,,,one,zero,,44,one,21,zero
,zero,,zero,36,,zero,one,zero,zero,,one,4,
,zero,1,,59,zero,,one,zero,zero,,one,69,zero
zero,,1,zero,52,zero,zero,one,zero,zero,,,39,zero
one,one,3,two,,,,,zero,zero,,,,zero
,zero,5,,9,zero,zero,,zero,one,,,,zero
zero,,5,,28,,,one,zero,zero,27,one,32,
zero,,6,,45,one,one,zero,,zero,41,one,30,zero
zero,,,,50,zero,zero,,zero,zero,53,one,10,
zero,zero,0,zero,18,zero,,,,zero,,one,,
,zero,,,18,one,zero,one,zero,,,one,28,zero
one,zero,2,one,17,one,,one,zero,zero,47,one,1,
,,,,,one,zero,zero,zero,,,one,22,
,zero,,two,22,,zero,,,zero,,,20,zero
,zero,3,,,,zero,,zero,,47,,40,zero
,two,0,zero,17,one,zero,zero,zero,,,,27,zero
zero,zero,2,,,zero,,one,zero,one,,one,20,
one,one,3,,10,,,,zero,,47,,20,
,one,3,zero,,one,zero,zero,,,19,one,18,zero
,one,4,,15,,,one,zero,,,one,9,zero
zero,one,6,,8,,zero,,zero,two,,one,,zero
zero,,2,,9,zero,zero,one,zero,,39,,0,
zero,,2,one,10,one,,one,zero,zero,9,one,20,
zero,one,,zero,26,one,zero,zero,,,,,36,zero
,zero,3,,,zero,zero,zero,zero,,47,,,zero
zero,zero,4,,,zero,zero,,zero,zero,59,,25,zero
zero,zero,4,zero,12,,zero,zero,zero,two,44,,,zero
zero,,2,,,zero,zero,one,,,44,one,31,
zero,one,3,two,20,zero,,one,zero,zero,,,10,one
zero,,7,six,43,,zero,one,,zero,,one,,zero
zero,one,0,zero,38,zero,one,zero,zero,three,59,,43,one
one,zero,2,two,30,,zero,zero,zero,,43,,,zero
zero,one,4,three,40,one,zero,one,zero,,,one,36,one
zero,one,,zero,10,zero,zero,,zero,,69,one,14,zero
zero,,2,one,25,zero,zero,,zero,,39,one,26,
zero,,7,,43,one,,one,zero,,19,one,47,
zero,,2,one,38,zero,,,zero,,43,one,48,one
zero,zero,2,,,zero,zero,one,zero,zero,56,one,19,
,one,,,23,,zero,zero,,one,48,one,,zero
zero,one,4,,,zero,zero,one,zero,two,47,one,23,one
zero,one,3,two,36,,,one,zero,one,,one,,zero
zero,one,,,21,zero,zero,one,zero,one,,,11,zero
one,,2,one,29,zero,,one,zero,zero,47,one,13,
,one,,zero,6,one,zero,,,,,,16,
zero,one,,two,,one,,one,,one,49,one,41,
,one,6,zero,9,one,zero,zero,zero,,52,one,19,zero
,zero,,,7,one,zero,zero,,one,55,,12,zero
,zero,8,zero,20,zero,zero,zero,zero,zero,,one,,zero
,zero,1,zero,24,,zero,one,zero,,,one,6,one
zero,one,7,,35,,zero,one,zero,zero,41,,26,zero
zero,,9,four,50,one,,one,zero,two,79,one,60,
zero,zero,,,,one,zero,one,zero,one,29,one,46,zero
one,,2,one,,zero,,one,zero,two,,one,38,
zero,,2,one,36,zero,zero,one,,zero,47,one,19,
zero,,2,,55,zero,zero,one,,two,,one,31,
zero,one,3,,24,zero,,one,,one,,one,34,zero
zero,zero,4,three,34,one,,one,zero,,47,one,37,zero
one,zero,3,two,,,zero,,zero,zero,,one,25,zero
,zero,7,,20,one,,zero,zero,,43,,,zero
zero,,1,zero,,,zero,one,zero,,47,,26,zero
zero,zero,3,two,28,zero,zero,one,,two,,one,,
one,zero,3,two,31,zero,zero,one,zero,one,97,,,
,,,three,54,one,one,,zero,,39,one,57,
,one,,two,32,zero,zero,one,,,47,,,one
,one,,zero,24,zero,one,,zero,,47,one,,zero
zero,one,3,one,40,zero,zero,,zero,zero,54,one,30,
,,4,one,21,zero,,,zero,one,43,one,,
,zero,,zero,10,,zero,,,zero,,,,zero
zero,zero,2,one,15,zero,,,zero,two,71,,23,
zero,zero,2,,7,,zero,,zero,one,43,one,15,zero
zero,zero,,two,,one,one,,zero,,,one,34,zero
zero,,4,three,38,one,,one,zero,,,one,48,
one,one,,zero,13,zero,zero,,zero,two,44,one,,zero
zero,zero,2,one,9,,,,zero,,24,one,19,
one,zero,5,three,12,,zero,,zero,one,,one,22,zero
,one,3,,,zero,zero,one,zero,one,51,,20,
zero,zero,1,one,40,one,,,,two,51,one,50,
zero,,,one,19,one,zero,one,zero,zero,39,one,17,
zero,zero,5,,31,zero,,one,zero,zero,66,one,20,
one,,2,one,27,one,,one,zero,three,39,one,37,one
one,zero,0,zero,17,zero,zero,,zero,zero,,,,zero
zero,,3,one,39,,zero,one,,zero,51,one,49,
one,zero,0,,21,zero,zero,zero,zero,zero,47,one,,zero
one,zero,3,,18,one,,one,zero,,51,one,28,
zero,one,,two,,,zero,one,zero,one,47,one,40,one
zero,two,3,two,,zero,zero,one,zero,,,,41,
zero,zero,,,,,zero,one,zero,two,35,,,zero
zero,,5,four,54,zero,,one,zero,zero,39,one,14,
zero,,,zero,,zero,zero,one,zero,one,,one,,zero
,zero,,zero,,,zero,one,zero,one,53,one,0,zero
,,3,one,29,,,zero,,three,39,one,27,
one,zero,1,zero,17,zero,zero,one,zero,zero,,one,,
one,zero,6,three,48,,zero,one,zero,zero,39,,16,zero
zero,,1,,43,,,zero,zero,one,44,,53,
zero,zero,7,six,28,one,,,zero,zero,19,one,6,
zero,,5,four,46,zero,zero,one,,zero,,one,52,
,one,3,zero,15,one,zero,zero,,three,,,25,zero
zero,zero,3,,28,zero,zero,one,zero,zero,43,one,15,zero
,,,two,,zero,zero,one,,one,,one,2,one
zero,,5,four,,zero,,one,,one,,one,54,
zero,one,,three,,one,zero,one,zero,three,89,one,49,
zero,one,,two,29,one,zero,,,zero,,,39,zero
zero,zero,,two,27,,zero,,,,49,one,37,zero
zero,zero,5,,,one,zero,one,zero,zero,,one,,zero
zero,,,one,,zero,,one,,,,zero,25,zero
zero,zero,5,four,23,zero,,,,one,39,,10,
one,zero,,two,35,,zero,one,zero,zero,39,one,45,zero
zero,one,4,zero,7,,one,,zero,zero,,one,16,zero
zero,two,3,two,,,zero,one,zero,zero,,one,,one
one,zero,3,two,34,zero,zero,one,zero,,39,one,,
,one,,zero,32,zero,,zero,zero,three,21,,42,
one,zero,10,zero,9,zero,zero,zero,zero,,65,,,
zero,two,7,,19,one,zero,zero,,,,one,29,zero
zero,zero,3,one,41,one,zero,zero,,,39,one,51,zero
one,,2,one,,,,,,two,49,one,39,one
zero,one,,zero,61,zero,zero,one,,three,,,,one
,,1,zero,14,zero,zero,zero,zero,,,one,23,
,one,0,,21,one,zero,zero,zero,three,39,,31,one
zero,,2,one,,,zero,one,zero,,83,one,3,zero
zero,two,4,two,29,one,zero,one,zero,three,,one,8,one
zero,one,,two,29,,zero,one,zero,one,38,,8,zero
one,,4,,,one,,,zero,,,,10,zero
,one,4,three,22,,,,,,,one,32,zero
,zero,3,,,zero,,one,,two,47,one,,
one,,5,,28,zero,zero,one,zero,one,47,one,38,
zero,zero,4,three,,,zero,one,,one,54,,21,one
one,one,,,26,one,,one,zero,two,,,13,one
,,3,,19,,zero,,,two,59,one,29,zero
,,5,zero,25,one,zero,zero,zero,,,,,zero
zero,one,,,23,zero,,one,,two,43,one,33,
zero,,5,,25,zero,zero,one,zero,zero,59,one,12,
zero,one,1,,24,one,zero,,zero,three,52,one,11,
zero,zero,3,two,18,one,,one,zero,,,zero,28,
,zero,3,,38,,one,,zero,,89,one,,
,zero,,zero,,,zero,,zero,zero,49,one,37,zero
one,,2,one,25,,,,,one,39,one,18,
zero,two,3,two,25,one,zero,one,zero,three,,one,11,zero
,zero,,zero,21,one,zero,zero,zero,,47,one,,zero
one,zero,1,zero,22,,zero,zero,zero,,69,,1,zero
zero,zero,,,,zero,zero,,zero,zero,,one,,zero
,zero,,zero,14,one,zero,zero,,,,one,20,zero
,zero,1,,,,zero,one,zero,zero,,,45,zero
one,one,2,,,zero,one,zero,zero,one,,,,one
,zero,3,,,,zero,one,,two,51,,,one
zero,one,,three,26,,zero,,zero,one,,one,36,one
zero,zero,1,zero,35,,zero,zero,zero,,,one,20,zero
zero,one,,,27,zero,zero,one,,two,49,,7,one
zero,zero,,zero,,,zero,one,zero,zero,56,one,61,one
one,one,,zero,20,one,,,zero,zero,,,,zero
zero,,3,two,,,zero,,zero,zero,,one,30,zero
zero,one,,three,45,,,one,zero,zero,49,one,55,one
zero,,4,,34,zero,zero,one,,one,49,one,44,one
,one,4,,8,zero,zero,,,,,one,,zero
,zero,,,25,one,,,zero,,59,one,,
,zero,,zero,,zero,,zero,,,47,one,36,zero
,,3,two,23,zero,zero,,zero,,39,one,,one
one,one,5,zero,26,one,zero,one,zero,one,39,one,,zero
,one,3,two,,one,,one,zero,two,,one,42,
zero,,,zero,,,zero,zero,zero,zero,47,,,
zero,zero,,,36,one,,,,,39,,,zero
,,8,zero,,one,zero,,zero,,,one,,
zero,one,8,zero,10,one,zero,zero,zero,,54,one,15,
,zero,,,21,,zero,one,,,22,one,31,zero
zero,zero,3,two,,zero,,one,zero,zero,,,36,zero
,,,zero,36,one,zero,zero,,,29,one,,zero
zero,two,7,four,31,,,one,zero,one,59,one,9,one
,one,5,zero,13,one,zero,zero,zero,two,39,,23,zero
one,zero,,zero,7,,,zero,zero,one,44,one,16,zero
one,,2,one,28,,zero,one,zero,one,39,one,13,
zero,zero,,zero,18,zero,zero,zero,zero,one,,,,one
zero,one,1,,,zero,zero,,zero,one,,,12,one
,zero,0,zero,46,zero,one,,zero,zero,44,one,2,zero
,one,,zero,,one,,zero,,,39,one,,zero
,zero,3,two,18,zero,zero,one,,,44,,,zero
,one,5,zero,11,one,zero,zero,zero,,39,one,21,zero
zero,,2,one,,zero,zero,one,zero,,43,,24,zero
zero,,2,,16,zero,zero,one,,one,71,one,26,zero
zero,,,,17,zero,zero,one,,two,59,one,15,one
zero,zero,4,two,10,one,zero,zero,,,,,,zero
zero,one,,zero,,zero,zero,one,,three,39,one,,one
zero,zero,10,,,zero,zero,zero,,zero,,,,
zero,zero,1,zero,,one,,one,zero,zero,,,9,zero
,one,5,,30,one,,one,,,59,one,40,one
one,zero,5,four,23,one,,one,zero,,55,one,33,
one,zero,3,two,,zero,zero,one,zero,zero,34,,,one
zero,one,4,one,30,zero,zero,one,zero,zero,44,,1,
zero,one,4,three,29,one,zero,one,,one,39,one,13,zero
zero,one,,two,45,zero,zero,one,zero,zero,,one,,zero
zero,zero,7,,51,zero,zero,,zero,zero,39,one,61,zero
one,zero,,two,30,one,zero,one,zero,zero,,one,40,zero
,zero,3,,17,zero,zero,one,zero,one,,one,7,zero
zero,,2,one,17,one,,,,two,17,one,25,zero
zero,,2,one,55,zero,,one,,zero,39,one,57,one
,zero,,zero,,zero,zero,zero,,zero,,one,,zero
zero,zero,,zero,15,one,,one,,zero,,one,1,zero
one,one,,zero,39,,zero,one,zero,one,,one,49,one
one,zero,7,,39,zero,zero,zero,,,59,zero,,zero
one,zero,2,one,22,zero,,one,zero,zero,39,one,3,
zero,,3,one,33,,zero,one,zero,one,39,one,17,zero
,zero,,two,23,one,zero,one,,,47,,30,zero
one,one,4,three,,zero,zero,,zero,zero,47,one,1,one
,zero,4,zero,14,one,,zero,zero,two,17,one,,zero
,one,2,,35,,one,,zero,two,39,,45,one
zero,zero,4,,,zero,zero,one,zero,two,53,,,
one,,,two,29,,zero,one,zero,one,,,17,one
zero,zero,3,two,22,zero,,one,zero,zero,55,one,,zero
one,,8,five,34,one,one,zero,,,49,one,17,
,two,1,,20,,,one,zero,,,one,5,
zero,zero,,,,zero,zero,one,zero,zero,,one,,one
zero,zero,4,three,25,,zero,one,zero,,,one,10,zero
zero,two,,two,,,zero,one,zero,one,,one,30,one
zero,,3,one,,,zero,one,zero,,59,one,20,zero
zero,zero,4,,27,zero,,,zero,one,43,one,24,zero
one,,3,two,30,,zero,one,,,,,5,zero
zero,one,,two,,zero,,,,zero,35,,,zero
zero,two,3,two,,one,zero,,zero,zero,,one,40,zero
zero,one,,three,55,,zero,,zero,,,one,40,one
zero,,5,four,26,one,zero,one,zero,zero,19,one,,
one,,2,one,11,zero,zero,one,zero,zero,39,zero,,
zero,one,3,two,47,zero,zero,one,zero,zero,,one,18,one
,zero,,zero,,zero,,,zero,two,,one,12,zero
zero,one,,two,,,zero,one,zero,three,,one,26,one
zero,one,3,two,28,one,zero,one,zero,two,19,,38,one
zero,zero,2,one,22,,,one,zero,,43,,23,zero
,one,,zero,7,,,one,zero,one,,,17,zero
one,zero,3,two,,zero,zero,one,zero,one,47,,28,zero
zero,,4,three,22,,,one,zero,,,,32,zero
zero,,2,,,,,one,zero,zero,54,one,28,zero
zero,one,3,,,one,zero,one,zero,zero,59,one,,zero
,zero,0,,,one,zero,zero,,three,,,,one
,two,,two,,zero,zero,one,,one,47,one,36,zero
zero,one,,zero,10,zero,zero,zero,zero,one,,,,zero
,zero,,zero,11,one,zero,zero,zero,,29,one,4,zero
one,,5,one,51,zero,,,zero,zero,,one,4,
,two,,zero,20,,zero,,,zero,39,,1,zero
zero,one,,,48,one,zero,one,zero,zero,53,,58,zero
zero,zero,5,,17,one,one,zero,zero,zero,76,one,0,
zero,,,one,,zero,zero,,zero,,39,one,40,
,,2,,28,one,,,zero,,43,,3,
zero,,6,five,31,zero,,,zero,zero,47,one,10,
zero,zero,,two,,zero,zero,one,zero,zero,,,1,zero
zero,zero,4,one,33,one,,zero,,zero,,one,39,
,one,2,two,38,one,,zero,,three,35,one,,one
,zero,,,,one,,zero,one,one,,one,,zero
zero,,1,one,32,one,zero,,zero,,,one,,one
zero,zero,3,two,19,,zero,one,,zero,,,29,one
zero,zero,7,,,one,,one,zero,,29,one,28,
,one,,three,30,,zero,one,zero,zero,35,one,38,zero
zero,,6,three,,,zero,one,zero,zero,43,one,,
,zero,,zero,,one,zero,one,zero,,,,29,one
zero,one,,zero,7,zero,zero,zero,,one,,one,,zero
zero,zero,1,,10,one,,,,,44,,,
zero,one,4,three,,,zero,one,zero,zero,55,,,zero
zero,,2,one,,zero,zero,,,,39,one,10,
zero,zero,2,,54,,,one,zero,zero,39,one,18,
one,zero,4,three,35,one,one,zero,,,43,one,12,zero
,,3,,55,,one,zero,,zero,43,one,42,
one,zero,3,two,36,zero,zero,one,zero,two,,one,16,one
one,zero,4,,28,,zero,one,,one,,,,zero
,zero,,zero,,one,zero,one,,zero,7,,39,zero
,zero,1,,17,zero,zero,one,zero,,47,,27,zero
,zero,1,one,23,,,,,zero,47,one,33,zero
,one,,zero,,,one,,zero,two,39,one,,one
,,8,six,,zero,zero,,zero,zero,11,one,40,zero
,zero,6,zero,13,one,zero,one,zero,,,,1,zero
zero,one,,three,34,one,,one,,zero,39,,,zero
,zero,,,46,zero,,zero,,three,,one,,one
one,,1,,17,zero,zero,one,zero,two,,one,3,one
zero,,,two,30,zero,,one,zero,zero,71,one,,zero
one,,,zero,16,,zero,one,zero,zero,47,,,zero
zero,,4,three,,,,one,zero,zero,,one,30,zero
zero,zero,3,two,24,zero,zero,one,,one,7,,34,one
one,zero,3,,,,,one,,zero,69,zero,1,zero
zero,zero,3,two,26,one,zero,one,zero,,24,,25,
zero,zero,4,,29,zero,,,zero,zero,47,,9,
zero,one,0,zero,36,one,zero,zero,,three,39,one,,one
one,,,one,32,zero,,,zero,zero,43,one,10,
zero,one,4,zero,,,zero,zero,,zero,,one,,zero
zero,zero,,,,,,one,zero,zero,,,12,zero
,zero,0,zero,12,,zero,,zero,two,49,,,zero
zero,,2,one,47,zero,,one,zero,zero,43,one,57,one
zero,,2,,,one,,one,,,59,one,40,one
zero,zero,,three,28,zero,zero,one,,zero,,one,,zero
,two,2,one,23,,,one,,two,39,one,33,
zero,,5,,21,,zero,one,zero,zero,34,one,31,
zero,,1,one,44,,one,,zero,,43,one,54,one
zero,zero,,,49,zero,zero,one,,zero,49,zero,,zero
zero,,2,,59,zero,,one,zero,,,one,,
zero,one,4,three,27,zero,zero,one,,one,43,one,9,
one,one,3,two,51,zero,zero,one,zero,zero,39,one,61,
zero,zero,2,zero,8,zero,zero,,,one,,one,11,zero
,zero,2,two,28,one,,,zero,,,one,38,zero
,,2,two,25,,,zero,zero,,29,one,,
,zero,,zero,32,one,zero,zero,zero,one,,,25,zero
,zero,1,zero,,one,zero,one,zero,two,,one,,zero
zero,zero,,zero,,zero,zero,one,zero,one,,one,,zero
zero,,,zero,8,,zero,zero,,one,,one,17,zero
,zero,,,11,one,,one,,,39,one,21,zero
zero,zero,2,one,,zero,,one,zero,two,39,one,10,zero
zero,zero,8,five,38,one,,,zero,zero,39,one,40,
zero,one,,zero,,zero,zero,,zero,zero,,one,55,one
zero,zero,,,20,zero,zero,one,zero,one,,,,zero
one,zero,,one,42,,zero,,,zero,89,one,52,one
zero,zero,6,zero,3,,zero,zero,zero,,5,one,,zero
zero,,3,one,,,,one,zero,two,39,one,1,
,zero,,zero,8,one,zero,zero,zero,,39,one,3,zero
,zero,,zero,,zero,zero,,zero,zero,49,,24,zero
,zero,,,18,zero,zero,zero,zero,one,,one,19,zero
zero,zero,1,zero,,zero,zero,one,zero,,47,one,,zero
zero,zero,2,zero,12,one,zero,zero,zero,two,,,22,
