AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
56,1,,4,2,0,3,,52864.7,6,30000,5,254,2,,2,2,,58
26,1,6,,,0,3,2,52864.7,8,4000,1,254,2,2,2,2,71,
,2,6,4,8,,3,2,52864.7,7,20800,,,2,2,2,2,518,518
25,2,2,4,8,,3,2,52864.7,5,20000,,,2,2,,2,655,518
25,,,0,2,0,2,1,50441.6,7,34000,5,,2,2,2,2,229,
22,1,6,0,2,0,2,,,5,,0,200,2,2,2,2,154,229
36,2,6,2,2,3,,2,52864.7,,,,,2,2,2,2,72,
17,,6,2,,,,2,52864.7,5,0,0,135,2,2,2,2,122,72
15,2,6,2,2,3,4,2,52864.7,,,0,135,2,2,2,2,123,72
69,1,1,0,2,0,2,1,50441.6,,,5,501,,2,2,,34,34
,,1,0,2,0,2,1,50441.6,,,7,501,2,2,2,2,44,34
34,1,1,4,,,,2,,7,48000,6,234,2,2,2,2,361,361
27,2,1,4,8,1,3,,52864.7,7,,,234,2,2,2,2,268,
,2,1,0,2,0,2,2,52864.7,,13000,3,345,2,2,1,2,71,71
76,,1,0,2,0,2,2,,,,,,2,,1,,86,
65,2,1,4,2,,,1,50441.6,5,11000,2,110,2,,2,2,106,106
67,1,1,0,2,0,2,1,50441.6,9,6000,2,110,2,2,2,,121,106
66,2,6,,1,0,2,2,,,8400,,79,2,,2,2,81,81
47,2,6,2,1,0,2,2,,5,3900,1,79,2,1,2,2,99,81
,2,6,0,,0,6,1,50441.6,,,0,,2,2,2,2,130,130
53,2,2,,2,,6,1,50441.6,,17100,3,278,,2,2,2,,130
26,,,0,2,0,6,1,50441.6,6,44400,,278,,2,2,2,141,130
62,1,,,2,,,1,50441.6,5,37000,5,278,,2,,2,,130
,,6,0,2,0,3,2,50441.6,,25000,4,480,,,,2,,
34,1,6,0,2,0,3,2,50441.6,7,40000,,480,2,,2,2,72,71
50,1,,0,2,0,3,2,50441.6,8,,5,480,,2,2,,68,71
52,2,,,2,0,3,1,50441.6,10,60000,7,468,2,2,2,2,109,109
56,1,6,0,,0,3,1,50441.6,,0,0,468,2,2,2,,116,109
90,1,,,2,0,3,1,,3,32200,5,468,,,2,2,123,109
62,2,1,0,2,0,5,1,,,500,1,270,2,2,2,2,49,48
66,1,1,,2,0,5,1,50441.6,6,50000,6,270,2,,2,2,38,48
37,2,6,0,2,,5,1,50441.6,10,0,,,,2,2,2,37,48
36,1,6,0,2,0,5,1,50441.6,,36000,5,,2,2,2,2,46,48
77,2,4,0,2,,,1,50441.6,11,13600,3,429,,,,2,82,82
47,1,,0,2,0,3,1,,5,,6,429,2,,,2,69,82
74,2,,0,2,0,,1,50441.6,5,30000,,429,2,2,2,2,,82
40,1,,0,,0,3,1,50441.6,5,42000,6,,2,2,2,2,,82
41,2,6,,2,1,3,,52864.7,7,12000,3,58,1,1,2,2,268,268
,1,4,0,2,1,3,2,,7,60000,7,453,,2,2,2,,268
22,1,6,0,2,1,3,,52864.7,5,0,0,58,2,2,,2,296,268
45,2,4,0,2,0,,2,50441.6,7,50000,6,501,2,2,,2,,48
26,1,,0,2,,,2,50441.6,8,40000,5,501,2,2,2,,46,48
42,2,1,,2,1,4,2,50441.6,,88000,8,501,2,2,2,2,129,129
46,1,1,0,2,1,4,2,,,107000,8,501,2,2,2,,138,
,1,6,0,2,1,4,2,50441.6,8,,3,501,,2,1,2,103,
16,2,,0,2,1,4,2,50441.6,4,,,501,2,,2,2,114,129
63,1,1,4,1,0,2,,52864.7,,208000,9,,,2,2,,69,
59,2,1,0,1,0,2,1,,4,,,501,,,2,2,66,69
33,,1,4,,0,,2,52864.7,9,45000,,501,2,2,2,2,265,265
37,1,1,,8,,,2,,10,,8,501,2,2,2,,343,
47,1,1,0,2,,4,,,7,,6,324,2,2,2,2,378,378
58,2,1,0,,0,4,1,,7,,5,324,2,2,2,,321,378
24,2,,0,2,0,4,1,52864.7,9,0,0,324,,2,,,,378
,2,,0,2,0,,1,52864.7,,0,0,324,2,2,2,2,538,378
35,2,4,4,8,2,5,2,50441.6,9,55000,,179,2,2,2,,,113
72,1,3,4,,2,5,2,,5,0,0,179,2,,2,,100,113
64,,2,4,8,2,5,2,,5,,1,,2,2,2,2,,113
,2,1,1,8,2,6,2,,7,,3,187,2,2,2,2,,153
37,1,1,1,8,2,6,,,7,47000,6,187,,2,2,2,,153
17,,6,1,8,2,6,2,,7,0,0,187,2,2,,,169,153
20,1,,1,8,,,2,52864.7,4,0,0,187,2,2,2,2,,
,1,6,1,8,,6,2,52864.7,,0,0,187,2,,2,2,172,153
49,2,1,0,2,1,5,1,50441.6,4,0,0,,2,2,2,2,61,61
46,1,,,2,1,5,1,50441.6,4,69000,7,338,2,,2,2,56,61
,1,6,0,2,,5,1,,5,9600,2,338,2,2,2,2,42,61
78,,3,,2,1,5,,50441.6,5,30000,5,338,,2,2,2,39,61
47,,5,,,0,2,,52864.7,4,12500,3,,,2,2,,492,492
20,2,,,8,0,2,,52864.7,7,0,0,,2,2,2,2,495,
58,,3,4,8,0,4,2,52864.7,6,,,188,2,2,,2,199,199
39,2,5,4,,0,,2,52864.7,7,15300,3,188,2,2,,2,194,
60,2,4,0,2,0,4,1,50441.6,8,40000,,241,,2,2,2,90,90
29,,6,0,,0,4,,,7,500,1,,1,2,2,,100,90
23,1,6,0,2,0,4,1,50441.6,7,23000,4,241,2,2,2,2,78,90
,1,6,0,2,0,,1,,7,0,,241,2,,2,,78,90
55,2,6,,1,1,3,2,52864.7,,9160,2,45,2,1,1,2,94,95
25,1,6,2,1,1,,2,52864.7,5,0,0,,,2,,2,128,95
15,2,6,2,1,1,3,2,52864.7,4,,0,45,2,2,2,,157,95
42,1,1,0,2,2,4,2,50441.6,7,85000,8,501,2,2,,2,130,131
40,2,1,0,2,,4,2,,7,80000,8,501,2,2,2,,,131
82,1,1,0,2,0,2,1,50441.6,4,70100,7,,2,2,2,2,90,89
,2,,,2,0,2,1,50441.6,4,9900,2,501,2,1,2,2,81,
37,2,6,,,1,2,,50441.6,5,60000,7,344,2,2,2,2,,179
52,2,5,,,2,4,2,52864.7,,8400,2,85,1,2,,,174,174
20,1,6,2,8,2,4,2,52864.7,,9800,2,85,2,,,2,200,174
17,1,6,2,8,2,4,2,,4,,1,85,2,,,2,188,174
55,2,,2,2,,,,,6,10300,2,188,2,2,2,2,76,76
30,1,6,2,2,0,3,2,52864.7,1,28000,4,,,2,2,2,146,
34,,6,0,2,,4,2,50441.6,5,30000,5,116,,,2,2,96,97
32,2,6,0,2,3,4,2,,7,0,0,0,2,2,2,2,,97
32,2,6,0,,1,2,2,52864.7,9,65000,7,371,2,2,2,2,170,
38,2,1,0,2,1,4,2,50441.6,,48000,6,463,,2,,2,,211
43,1,1,0,2,1,4,2,50441.6,,75000,8,,,2,2,2,265,211
,2,6,0,,,4,2,50441.6,5,0,0,463,2,2,2,2,,211
,1,1,4,8,,4,,52864.7,,50000,6,,2,2,2,2,251,
53,2,1,4,8,1,4,2,52864.7,,0,0,187,2,2,2,2,164,250
18,2,6,4,8,1,4,2,52864.7,5,,0,187,2,2,2,2,151,
50,2,6,0,2,0,4,2,,9,65000,7,477,,,2,2,47,47
,1,6,,2,0,4,2,,9,35000,,477,2,2,2,2,64,47
18,,6,0,,0,4,,50441.6,,5800,2,477,,2,,,,47
,,6,,2,0,4,,50441.6,7,18000,3,477,2,2,2,2,,47
,2,3,0,,0,,1,,3,11200,2,65,2,1,2,2,,315
25,1,6,,2,0,2,,,,,0,65,2,,,2,348,315
,1,1,0,2,0,2,1,50441.6,10,76200,8,501,,2,2,2,64,64
61,,,0,2,0,2,1,50441.6,,,6,,2,2,2,2,59,64
41,1,6,4,8,0,2,2,52864.7,5,5000,1,72,2,,2,,,517
,2,3,,8,0,2,,52864.7,,7200,2,72,2,2,,2,328,517
67,1,1,0,,0,2,2,50441.6,5,,7,501,2,2,2,2,35,35
,2,1,0,2,0,2,2,50441.6,5,20000,4,501,2,2,2,,,35
80,2,4,2,1,0,2,2,52864.7,5,,2,78,2,1,,2,97,97
56,,6,2,,0,2,2,52864.7,1,6000,2,78,1,,2,,98,
38,2,1,0,2,2,,1,,6,39000,5,263,2,2,,,212,213
44,1,1,,2,2,4,1,50441.6,7,28200,4,263,2,2,2,2,266,213
66,2,3,0,2,,,1,50441.6,5,70000,7,501,2,,2,2,306,306
44,,6,,,0,4,1,50441.6,9,55000,,501,2,2,,2,,
37,2,6,0,2,0,,1,50441.6,,46000,6,501,2,2,2,2,244,
16,,6,0,2,0,4,1,50441.6,4,0,0,501,2,2,2,,359,306
26,,6,0,2,,5,,50441.6,9,67000,7,501,2,2,2,2,,63
24,2,6,0,,0,,1,50441.6,7,15000,3,,2,2,2,2,66,
19,1,6,0,2,0,5,,50441.6,7,0,0,501,2,2,2,,,63
54,,1,0,2,0,5,,50441.6,8,69000,7,501,2,,,2,44,63
54,2,1,,,,5,1,50441.6,5,21000,4,501,2,2,2,2,30,63
28,,4,,2,1,2,,50441.6,8,40500,6,231,2,,2,,289,289
38,2,1,0,2,,5,1,50441.6,9,,7,,2,2,,2,103,102
55,1,1,0,2,1,,1,,7,,8,501,2,2,2,2,115,102
,,6,0,,1,5,1,,7,,0,501,,2,2,2,76,
68,2,6,,2,1,5,1,50441.6,5,13100,,501,2,2,2,2,78,102
53,,6,,2,2,,,52864.7,4,68000,7,275,,,2,2,,76
18,2,6,,2,2,4,2,52864.7,4,2100,1,275,2,2,2,,,76
17,1,,0,2,2,4,2,52864.7,3,,1,275,2,2,2,2,78,76
15,2,6,0,2,2,4,2,52864.7,3,600,1,275,,2,2,2,61,76
,2,6,0,2,,,2,50441.6,4,30900,5,181,2,2,2,2,151,
62,2,4,0,2,0,2,2,50441.6,8,0,0,181,2,1,2,2,126,151
30,1,6,0,2,0,2,2,50441.6,,48630,6,489,2,2,2,2,132,
51,,,0,2,0,2,,50441.6,9,70000,7,501,2,2,,,88,132
56,1,2,0,2,,2,2,50441.6,,34000,5,489,,2,2,2,85,132
54,,5,0,2,2,4,2,52864.7,7,30000,5,,2,2,2,2,122,122
19,1,6,0,2,2,,2,,4,0,0,117,2,,,,157,122
16,1,6,0,,2,4,2,52864.7,4,0,0,,2,2,2,2,,
60,2,,0,2,0,,2,,5,42300,6,501,,2,2,2,,199
67,1,1,0,2,0,2,2,50441.6,,61000,,501,,2,2,2,154,199
57,1,1,0,2,1,,2,50441.6,5,31000,5,260,2,,,,190,
31,2,1,0,2,1,,2,50441.6,6,,,260,2,2,2,2,170,190
41,,6,0,2,1,2,2,52864.7,,60000,7,341,2,2,2,2,219,219
66,2,,0,2,0,5,1,50441.6,9,24400,4,199,2,2,2,2,58,
24,1,6,,2,,5,1,50441.6,7,9000,2,,2,2,2,2,48,58
37,2,2,,2,0,,1,50441.6,9,28000,,199,2,2,2,2,44,58
,2,1,4,8,1,3,2,50441.6,5,0,,0,2,2,2,,79,80
53,1,1,,2,,3,2,50441.6,5,0,0,0,2,2,2,2,,80
15,1,6,0,8,1,3,,,4,,0,,2,2,2,2,109,
84,2,,0,2,0,,,50441.6,5,,4,,2,,2,2,118,118
32,1,6,,2,0,,1,,7,0,0,181,,2,2,2,121,118
61,1,5,0,1,1,2,2,50441.6,9,210000,,501,2,,,2,53,52
70,2,6,,,0,2,,52864.7,4,3600,1,85,,2,2,2,89,88
,,6,2,,0,2,,,3,9500,2,85,1,2,2,2,140,88
80,,,0,2,,2,1,50441.6,10,33100,5,501,2,2,2,2,118,118
52,2,,0,,0,,1,50441.6,6,104000,8,501,,2,2,,79,118
77,1,1,0,2,,2,,50441.6,,,3,406,2,2,2,2,111,
78,,1,,2,,2,1,,1,49600,6,406,2,,2,2,,111
56,2,,,2,0,,1,50441.6,8,85000,8,501,2,2,2,2,106,106
,1,,0,2,0,3,1,50441.6,7,50000,6,501,2,2,,2,106,106
32,,6,0,2,0,3,,,8,70000,7,501,2,2,2,,107,106
81,2,3,2,1,0,3,2,52864.7,3,11100,2,178,1,1,2,2,,
28,1,6,2,1,0,3,2,52864.7,,24000,4,178,2,,2,2,66,
23,,6,,,0,3,2,52864.7,7,500,1,,,2,,2,53,48
26,1,6,4,2,0,3,,52864.7,4,10400,,78,2,2,,2,67,48
58,1,4,4,8,0,,,52864.7,5,70000,7,315,2,2,2,2,227,227
,2,2,,8,0,5,,52864.7,5,12000,3,,2,2,2,2,242,
22,,6,,8,0,5,2,52864.7,4,16000,3,315,,,2,2,242,227
65,2,4,0,2,0,,,50441.6,3,,4,,2,2,,2,91,
,1,6,,,0,2,1,50441.6,5,9600,2,233,2,2,,2,79,92
50,1,5,,2,1,3,2,52864.7,7,45000,6,298,2,2,2,2,167,168
51,2,5,4,1,1,3,2,,5,25000,4,,2,,2,2,112,168
21,1,6,4,1,1,3,2,52864.7,4,16080,,298,2,2,2,2,118,168
32,2,6,2,,,3,2,52864.7,5,35000,,264,2,2,2,2,,168
53,2,2,4,,1,2,2,50441.6,5,18000,3,103,2,2,2,,260,260
61,2,4,0,2,1,2,2,50441.6,7,,7,372,,2,,,179,
,1,6,0,2,1,2,2,50441.6,4,0,,,2,2,2,,216,179
43,,1,4,,1,,1,50441.6,,78600,8,501,2,2,2,2,37,
44,,1,4,2,,4,1,50441.6,10,,7,501,2,2,2,,43,37
64,2,6,,2,1,4,1,50441.6,7,21590,4,501,2,2,2,,26,37
,2,4,0,2,0,3,1,50441.6,5,45300,,501,2,2,,2,,
39,1,2,0,2,0,,1,50441.6,8,81000,,501,2,2,2,,,117
26,1,6,0,2,,3,,50441.6,7,47000,6,501,2,,2,2,130,
82,,3,0,2,0,,1,50441.6,7,19400,3,,2,1,1,,70,69
62,2,4,,2,0,,1,50441.6,5,48000,6,501,2,2,,2,56,69
25,1,,0,2,0,3,1,50441.6,5,60030,7,501,2,,2,,,69
28,,1,2,1,2,4,,52864.7,9,14600,3,215,,2,2,2,102,
39,1,,,2,2,4,2,52864.7,5,40700,6,,2,2,2,2,99,
75,,1,0,2,0,5,1,50441.6,5,,5,501,2,2,2,2,,50
80,1,1,0,,,5,1,50441.6,7,44550,6,501,,2,2,2,,
57,1,,,2,0,5,1,50441.6,8,87300,8,501,2,2,2,2,42,50
34,,,0,2,0,,1,50441.6,,60030,7,501,2,,2,,46,50
90,1,3,0,,0,5,1,50441.6,7,8600,2,501,2,2,,2,,
60,2,1,0,,0,5,1,50441.6,10,170000,9,501,,2,2,2,47,48
,1,1,0,,,5,1,50441.6,,120000,9,501,2,,2,2,54,48
28,2,1,,2,0,,1,50441.6,10,55000,7,501,2,2,2,2,,
,1,,0,2,0,,,50441.6,5,60000,7,501,,2,2,2,48,48
60,2,4,0,2,0,4,1,50441.6,7,14700,3,319,2,2,2,2,77,
31,2,6,0,2,,4,1,50441.6,7,10000,2,319,2,2,2,2,60,77
30,,2,0,,0,4,1,50441.6,,60000,7,319,,2,,,60,
58,1,6,0,2,3,,2,,,39400,5,129,,2,2,,,281
46,2,6,0,2,3,5,,52864.7,7,24500,4,184,,2,2,2,397,281
15,1,6,0,,3,5,2,52864.7,4,0,,129,2,2,,2,405,281
73,1,6,0,2,3,,2,52864.7,5,0,0,129,,1,2,,220,281
,2,3,0,1,0,,,,9,94600,,501,2,2,2,2,35,34
44,1,1,,1,,3,1,50441.6,8,57000,7,501,2,2,2,2,24,34
40,2,1,0,1,0,,,50441.6,6,10200,2,501,1,2,2,2,,34
36,,6,2,1,2,3,,52864.7,6,13200,3,65,2,,2,2,149,148
,,1,4,,0,,1,52864.7,,59000,,,,2,2,2,190,
59,1,1,2,9,0,2,1,52864.7,,,0,,2,,2,2,178,
60,2,4,0,2,0,2,2,50441.6,,0,0,59,,2,2,2,104,103
19,2,6,0,2,0,2,,50441.6,,10000,2,59,2,,,2,,103
32,2,,0,2,1,3,2,50441.6,9,90000,8,501,2,2,2,2,,205
33,1,1,0,,1,3,2,50441.6,5,,6,501,,2,,,268,205
,2,1,0,2,0,2,2,50441.6,,,,501,,2,,2,106,106
70,,1,0,,0,2,,50441.6,5,58100,7,501,2,2,2,2,79,106
,2,,0,,0,3,2,50441.6,7,,,164,1,1,1,2,44,44
65,2,3,,2,0,3,,50441.6,6,21600,,164,2,2,2,2,37,44
64,1,5,,2,0,2,1,,,,8,501,,,,2,73,72
62,2,,0,2,0,2,1,50441.6,5,59000,7,,2,2,2,2,,72
22,2,6,,,0,2,1,50441.6,7,6300,2,,2,2,2,2,87,72
31,2,6,0,,,2,1,50441.6,,,8,501,2,2,2,2,48,72
,2,,0,2,1,2,2,50441.6,5,18000,3,103,,2,2,2,114,114
,2,5,,1,0,,2,52864.7,5,22310,4,,2,2,2,,84,84
,1,6,4,1,0,2,2,52864.7,,17300,3,234,2,2,2,2,,84
74,1,1,2,,0,4,2,52864.7,,,3,116,1,,,2,117,116
72,2,1,2,1,0,4,2,52864.7,,17100,3,116,,1,2,2,84,116
,1,6,,,0,4,2,,6,0,0,116,,2,,2,134,116
,2,2,,2,0,,2,52864.7,6,0,0,116,1,1,2,2,156,116
44,2,,2,8,1,3,2,52864.7,9,42000,6,265,2,,2,2,,111
,2,6,,8,1,3,2,,,12000,3,,,2,2,,123,111
,2,,4,9,,3,2,52864.7,,48000,,,2,,2,2,95,94
20,2,,4,9,0,3,2,52864.7,7,16000,3,,2,2,2,,105,94
,2,6,4,9,0,,,52864.7,5,12100,,387,2,2,2,,99,94
,2,6,4,,2,3,2,52864.7,7,,6,,2,,2,,104,
43,,4,0,2,0,3,1,50441.6,12,104000,8,,2,2,2,2,118,118
49,,5,0,2,0,3,1,50441.6,,36700,5,501,2,2,,2,,118
39,1,,0,2,0,3,1,50441.6,5,98000,8,501,2,2,,,,118
62,,,4,,,4,2,52864.7,3,57000,7,453,2,2,,2,,322
45,2,1,4,1,0,4,2,,,15000,3,453,2,2,,,350,322
22,2,6,4,,0,,2,52864.7,7,23000,4,453,,1,1,1,319,322
,1,6,4,1,0,,2,52864.7,7,24000,4,453,2,2,2,2,372,322
75,2,3,2,1,0,,2,52864.7,4,9000,2,117,2,1,1,2,87,86
44,1,,0,2,,2,2,52864.7,4,9000,,117,1,1,,2,112,86
26,,1,4,1,0,2,2,50441.6,11,30000,,265,2,2,2,2,,79
28,1,1,4,1,,,,50441.6,11,,3,265,2,2,2,2,121,79
46,,6,,2,,2,2,,4,,0,0,2,1,,,,75
50,1,,0,2,,2,,52864.7,,4800,1,36,2,2,2,2,89,75
,,1,0,8,0,,,50441.6,8,49200,6,455,,2,2,2,92,
71,1,1,,2,0,2,2,,,20200,4,455,2,,2,2,70,92
64,2,1,0,2,0,3,2,50441.6,8,40000,5,501,2,,2,2,60,60
66,,,,2,0,3,2,,6,22000,,501,2,1,2,2,48,60
,,,0,2,0,3,,50441.6,9,40000,5,501,2,2,,2,45,60
50,2,5,0,2,1,2,2,50441.6,6,51000,6,294,2,2,2,2,,127
47,2,5,0,2,1,2,,50441.6,9,56200,,324,,2,2,2,104,104
55,1,1,0,8,0,4,2,52864.7,7,90000,8,501,2,2,2,2,103,103
46,2,1,1,8,0,4,2,52864.7,7,0,0,501,2,,2,2,134,
25,,6,0,8,0,4,2,52864.7,,,7,501,2,,,2,215,103
20,1,6,0,8,0,4,2,52864.7,4,0,,,1,1,2,2,179,
48,,6,0,2,,,,50441.6,5,40800,6,,2,1,2,2,81,81
77,,,0,2,0,2,,50441.6,4,9300,2,297,2,1,2,,55,81
,2,1,0,2,0,3,1,50441.6,,31300,,501,2,2,2,2,119,119
64,1,,0,,0,3,1,,5,21000,4,501,2,2,2,2,,119
40,,6,0,2,0,3,1,50441.6,9,50000,6,501,,2,,2,91,
51,2,1,2,8,,3,1,52864.7,8,75000,8,501,2,2,2,2,115,115
63,,1,4,8,,3,1,52864.7,,44000,6,501,,2,2,2,107,115
27,1,6,2,8,0,3,1,,9,52000,,501,2,2,2,2,129,115
76,2,6,3,2,0,3,1,,,45500,6,,1,1,1,2,52,
,2,,0,2,0,,1,,8,28600,,365,2,2,2,2,59,51
68,1,,0,2,0,3,2,,,,4,501,2,,,2,149,
,2,6,0,2,0,3,2,50441.6,5,59000,7,501,2,,2,,160,
43,2,2,0,,0,3,2,50441.6,7,30000,5,,2,2,2,,159,149
36,1,6,1,8,,4,2,50441.6,3,26000,4,101,2,,2,2,148,149
34,2,6,1,8,3,4,,50441.6,3,0,,,2,2,2,2,132,149
35,1,5,0,,1,2,2,,4,14600,3,83,2,2,2,2,126,127
78,,1,0,2,0,,1,50441.6,,57800,,427,2,2,,2,39,39
,1,1,0,2,0,2,1,50441.6,5,7200,2,427,,2,,2,47,39
61,1,1,0,,,4,2,50441.6,6,69000,7,339,2,,2,2,83,83
55,2,1,0,2,0,4,2,50441.6,6,0,0,,2,2,2,2,,83
35,2,6,0,2,0,,2,50441.6,9,20000,4,339,2,,2,2,56,83
33,1,6,0,,0,4,2,,9,,0,339,,2,2,2,70,83
72,2,,0,2,0,,1,,5,43200,,339,2,2,2,2,52,
76,1,1,0,2,,,1,50441.6,,9000,2,,2,,2,2,61,
26,1,1,0,2,2,,2,,6,4000,1,42,2,2,2,2,411,
26,,1,0,2,2,4,2,,7,,,42,2,,2,2,410,411
52,2,6,0,2,0,3,2,52864.7,8,,6,352,,2,2,2,205,205
,1,6,0,2,0,,2,52864.7,7,,4,352,2,2,,2,308,205
,1,6,0,,0,,2,,5,90,1,352,,,2,2,262,205
67,1,1,0,2,0,2,2,52864.7,5,,4,190,2,2,2,2,52,52
60,2,1,0,2,0,2,2,,7,9000,,190,,2,,2,75,
,2,3,0,2,0,2,1,50441.6,5,21600,4,,2,,2,2,187,187
,2,6,0,2,0,2,1,50441.6,7,20800,4,277,2,2,2,2,,187
,2,4,0,2,0,3,2,,,170000,9,,2,2,2,,,
,1,6,0,2,0,3,,50441.6,4,25000,4,,2,2,2,2,,188
20,2,,,,0,3,2,50441.6,5,3000,,501,2,,2,2,,188
60,2,6,,2,0,2,2,50441.6,9,,,184,2,2,2,2,35,36
35,2,6,0,2,3,4,2,52864.7,8,0,0,0,2,,2,2,269,270
,1,6,0,2,3,,,,3,250,,0,2,2,2,2,273,270
,1,,0,2,0,3,2,50441.6,7,48000,6,345,2,2,,2,242,243
39,2,4,0,2,,3,2,50441.6,5,6000,2,45,2,2,,2,224,243
23,1,6,0,2,0,3,,50441.6,7,20000,4,345,2,2,2,2,179,
,2,6,0,2,0,3,2,50441.6,7,0,0,,,2,2,2,,243
54,1,,4,8,0,3,2,50441.6,4,10900,2,115,1,,2,1,75,75
21,,6,4,8,0,3,2,50441.6,4,9600,,,1,2,2,2,70,75
18,1,,4,8,0,3,,50441.6,4,2400,1,115,2,2,2,2,66,75
72,1,1,0,,0,5,1,50441.6,6,39700,,227,,1,2,2,42,43
,2,,0,6,0,5,1,50441.6,5,0,0,227,2,2,2,2,56,43
35,1,6,,5,0,5,1,,8,1300,1,227,2,2,2,2,86,
29,,,0,5,,5,,50441.6,4,,4,227,,2,2,,,43
64,2,,0,6,0,5,1,,5,9000,2,227,2,,,2,42,43
54,1,2,0,,0,5,1,50441.6,10,,1,7,2,2,2,,37,43
54,2,1,,2,,2,2,50441.6,10,60000,7,501,2,2,2,2,94,94
54,1,,0,2,0,2,2,,,45000,6,501,2,,2,2,140,94
64,1,,0,2,,3,2,50441.6,5,0,0,177,,1,2,2,161,161
52,2,1,0,2,0,,2,50441.6,4,,,177,2,2,2,,123,161
20,2,,,,0,3,2,,4,,0,,2,2,,,194,161
89,,3,0,2,0,4,1,50441.6,4,19000,3,477,2,,2,2,98,98
58,2,4,,2,0,4,1,50441.6,7,80000,8,477,2,2,2,,67,98
39,2,6,0,2,,4,1,50441.6,6,8400,2,477,,2,2,2,69,98
36,,6,0,,0,4,1,50441.6,7,17000,3,477,,2,2,2,84,98
,2,,0,2,,4,1,50441.6,9,55000,7,501,2,2,2,2,190,190
39,,,0,2,2,4,1,,,,9,501,2,,2,2,240,190
56,1,,2,1,,3,2,,3,12000,,103,1,1,1,2,87,87
19,2,6,2,1,1,3,2,52864.7,,9000,2,,2,,1,,95,87
17,,6,2,1,1,3,2,,,0,0,103,,2,2,2,,87
49,1,,0,2,3,,,50441.6,,100000,,219,,2,2,2,95,95
46,2,1,0,2,,8,1,50441.6,,0,0,219,2,2,2,2,108,95
24,1,6,0,2,3,8,1,,,0,0,219,2,2,2,2,73,
19,1,6,,2,3,,1,,5,0,0,,2,2,2,2,66,95
85,1,3,0,2,3,,,50441.6,,,0,219,,1,1,1,79,95
,1,1,0,2,0,2,1,50441.6,7,15600,,471,2,2,2,2,,146
74,2,1,0,,0,2,1,,7,56600,7,471,2,1,2,2,131,146
,2,1,0,,0,2,1,50441.6,7,52900,6,501,2,,2,2,40,39
,1,1,0,2,0,2,1,50441.6,4,,8,501,2,2,2,2,29,
33,,1,0,2,,4,2,52864.7,5,500,1,,,2,2,,111,
31,2,1,0,2,2,,2,52864.7,8,320,1,3,2,2,2,,,
,2,,4,,1,5,2,52864.7,,140,1,145,2,2,2,2,99,100
,,1,4,1,1,5,2,52864.7,3,40300,6,145,2,2,2,2,155,100
19,,,,,1,5,2,52864.7,5,200,1,145,2,1,1,2,94,100
64,1,2,,1,1,5,2,,1,6200,2,145,,,2,,85,
54,2,,0,2,0,2,1,,10,4000,,374,,,2,2,36,36
,1,6,0,2,,2,1,50441.6,9,59000,7,374,2,2,2,2,49,
66,2,5,2,8,,3,2,52864.7,3,,2,51,2,1,2,,169,169
40,2,6,2,8,0,,,52864.7,9,0,0,51,2,2,,2,185,169
49,1,1,4,8,1,,2,50441.6,3,53000,6,367,2,,2,,375,375
,2,1,4,8,1,6,2,50441.6,,47000,6,367,2,2,2,2,280,
20,2,6,,8,1,6,2,50441.6,,0,,367,2,2,2,2,218,375
42,,6,4,8,1,6,2,50441.6,3,,5,367,2,2,2,2,,375
15,2,,,8,1,6,2,50441.6,4,0,0,367,2,2,2,2,,
45,2,4,,2,1,2,2,,7,40000,5,227,2,2,1,,45,45
17,1,6,0,2,1,2,,50441.6,4,0,0,227,2,,2,2,46,45
62,,1,4,8,0,4,2,52864.7,4,12600,,158,2,2,2,2,133,134
52,2,1,4,,0,4,,52864.7,7,0,0,158,2,2,2,2,149,134
30,1,6,4,8,,4,2,52864.7,,18800,,158,2,2,2,2,231,134
24,1,6,4,8,0,,,52864.7,,9800,2,158,,2,2,,153,134
86,1,1,0,2,,3,1,50441.6,7,7800,2,,2,2,,2,83,83
70,2,1,0,,0,3,1,50441.6,5,39000,5,256,2,,2,2,74,83
50,2,6,0,2,0,3,,,,4100,1,,2,,2,,45,83
64,2,1,0,2,0,4,,50441.6,,95000,8,,,2,2,2,142,141
66,1,1,,2,0,4,1,,5,1600,1,501,2,2,2,2,109,
39,2,6,0,2,0,4,1,50441.6,,76000,8,501,,,2,,,141
45,1,1,,2,1,3,2,50441.6,5,60000,7,398,,2,2,2,160,160
33,2,1,0,2,1,,,50441.6,9,20700,4,,2,,2,2,151,160
52,2,6,0,2,0,2,1,,10,97000,8,501,2,2,2,2,38,39
,2,6,0,2,0,,,50441.6,9,45000,6,501,,2,2,2,31,39
76,1,6,0,2,0,2,,,5,32000,5,380,2,2,2,2,53,53
85,2,6,0,2,0,2,1,,7,0,,0,,1,1,1,46,53
85,2,6,0,2,0,2,1,50441.6,10,25900,4,380,1,2,2,2,35,53
,1,3,,,0,,1,50441.6,10,0,0,0,,2,2,2,,53
77,1,1,0,2,0,2,1,50441.6,5,55600,7,501,2,,2,2,53,53
68,2,1,0,2,,,1,50441.6,9,62000,7,501,2,2,,,49,53
47,2,6,2,8,1,,2,52864.7,4,35000,5,201,2,2,2,2,153,154
