a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,3,zero,10,zero,zero,zero,zero,,43,one,7,zero
zero,one,3,two,33,one,zero,one,zero,two,39,one,41,zero
zero,zero,2,zero,67,one,zero,one,zero,zero,19,one,74,zero
zero,one,4,two,14,zero,zero,one,zero,two,39,,11,zero
zero,one,5,,50,,zero,,,one,,one,,zero
zero,one,,two,38,zero,zero,one,zero,one,,one,40,
zero,one,0,zero,10,one,zero,zero,zero,one,39,,2,zero
one,,5,four,36,one,zero,one,zero,zero,47,one,40,zero
zero,zero,3,three,23,one,one,zero,zero,one,39,one,27,zero
,zero,5,three,34,zero,zero,one,zero,zero,39,one,44,
zero,two,0,zero,8,one,zero,,zero,zero,39,one,18,zero
one,zero,1,zero,14,one,zero,one,zero,two,47,one,24,zero
zero,zero,3,,18,one,zero,one,zero,zero,47,one,11,zero
one,zero,2,one,14,zero,zero,,zero,one,47,one,24,zero
zero,zero,,four,,zero,zero,one,zero,zero,49,one,14,
zero,one,4,three,31,zero,zero,one,zero,two,,one,,one
zero,zero,7,zero,3,zero,zero,zero,zero,zero,44,one,4,zero
zero,zero,3,two,13,one,zero,zero,zero,zero,97,one,13,zero
zero,zero,9,zero,13,zero,,,zero,zero,49,one,19,zero
one,one,2,zero,17,zero,zero,zero,,one,39,one,27,zero
zero,zero,3,two,28,one,zero,one,zero,zero,53,one,27,zero
zero,zero,9,seven,47,one,zero,one,zero,zero,47,one,57,zero
one,zero,1,zero,11,zero,zero,one,zero,one,,,10,zero
zero,zero,8,zero,15,one,zero,,,two,47,one,25,zero
one,zero,3,two,32,one,,one,zero,,49,one,10,zero
zero,zero,3,two,33,zero,zero,one,zero,one,47,one,42,zero
zero,zero,5,one,14,zero,zero,one,zero,two,44,,24,zero
,zero,2,one,16,one,zero,one,zero,one,9,one,26,
zero,two,6,zero,14,zero,zero,zero,zero,three,49,one,17,one
zero,zero,,two,45,zero,zero,one,one,three,19,,,one
,zero,1,one,35,zero,one,,zero,zero,39,one,25,
zero,one,2,one,25,one,zero,one,zero,zero,43,one,,zero
,,,two,38,zero,zero,one,zero,zero,15,one,48,zero
zero,,4,,13,zero,zero,one,zero,two,47,one,21,zero
one,one,1,zero,45,zero,zero,one,zero,zero,43,one,55,zero
one,zero,3,two,39,zero,zero,one,zero,one,47,one,43,zero
zero,one,2,one,43,zero,zero,one,,two,69,one,26,one
zero,zero,2,zero,6,zero,zero,zero,zero,one,43,zero,16,zero
zero,three,1,zero,25,zero,zero,one,zero,,75,one,35,one
one,,0,zero,57,zero,one,zero,zero,zero,39,one,40,zero
zero,one,2,zero,31,one,zero,zero,zero,one,29,one,33,zero
zero,,2,,52,zero,zero,one,zero,zero,29,one,5,zero
one,,2,zero,6,zero,,,zero,one,,one,16,zero
zero,,1,zero,13,zero,,zero,zero,zero,47,one,23,zero
one,one,1,zero,36,zero,one,zero,zero,three,39,one,32,one
zero,,7,one,39,zero,one,zero,zero,zero,47,zero,44,zero
zero,zero,4,three,19,,zero,one,zero,zero,9,one,14,
zero,zero,4,three,29,zero,zero,one,zero,one,43,one,39,zero
zero,zero,5,three,19,zero,zero,one,zero,zero,47,one,4,zero
zero,zero,5,four,32,zero,zero,one,zero,zero,39,one,,zero
zero,,0,zero,36,one,one,zero,zero,three,69,one,43,one
,zero,2,one,31,zero,zero,one,zero,two,11,one,15,one
one,zero,1,zero,50,,zero,one,zero,three,39,,40,one
zero,zero,5,four,29,one,zero,one,zero,zero,11,one,39,zero
zero,zero,1,zero,24,one,zero,one,zero,one,,one,34,zero
zero,,3,two,20,one,zero,one,zero,zero,19,one,4,zero
zero,zero,1,zero,,zero,zero,one,zero,zero,83,one,42,zero
zero,zero,5,zero,8,zero,zero,zero,zero,one,53,,18,zero
zero,,0,zero,23,zero,zero,zero,zero,zero,39,,7,zero
one,zero,0,zero,46,zero,one,zero,zero,zero,69,one,22,
,zero,,four,54,zero,zero,,zero,zero,43,one,64,zero
zero,one,2,one,30,zero,zero,,zero,zero,59,one,40,one
zero,one,5,three,35,zero,,one,zero,one,39,one,26,zero
zero,zero,2,one,24,,zero,one,,zero,55,one,30,zero
zero,,4,,29,,zero,one,,zero,45,one,39,zero
zero,zero,3,two,36,,zero,,zero,zero,59,one,46,zero
zero,one,1,,15,,,one,zero,zero,,one,3,zero
zero,one,2,one,16,zero,zero,one,zero,one,44,one,26,zero
zero,,,,35,zero,zero,one,zero,one,,one,45,one
zero,one,2,one,50,zero,zero,one,zero,zero,49,one,30,zero
zero,one,4,zero,9,zero,zero,zero,zero,one,39,,9,zero
zero,one,5,zero,13,one,zero,one,zero,one,87,one,2,zero
one,zero,,zero,33,zero,zero,one,zero,zero,54,one,43,zero
zero,one,2,,27,zero,zero,,zero,three,39,one,37,one
zero,zero,3,one,28,zero,zero,one,zero,zero,,one,25,zero
zero,,3,two,19,one,zero,one,zero,three,59,one,5,one
zero,zero,1,,40,one,zero,one,zero,zero,,,7,zero
zero,zero,2,two,39,one,one,,zero,,27,one,49,zero
,,1,zero,8,zero,zero,one,zero,,,one,18,zero
one,zero,8,three,18,zero,zero,one,zero,zero,47,,28,zero
,zero,0,,25,zero,one,zero,zero,two,47,one,11,one
one,one,4,zero,9,zero,zero,zero,zero,zero,59,one,15,one
one,one,1,zero,15,zero,zero,one,zero,two,37,one,2,one
zero,zero,3,one,19,,zero,one,zero,one,43,one,11,zero
zero,two,3,two,30,zero,zero,,,three,39,one,25,one
zero,zero,8,,32,one,,one,zero,zero,44,one,24,zero
zero,zero,,zero,12,one,zero,one,zero,two,,one,22,one
zero,zero,7,five,50,zero,zero,one,zero,zero,49,one,34,zero
zero,,4,three,,one,zero,one,zero,,39,one,30,
zero,one,1,zero,21,zero,zero,one,zero,two,,one,31,
zero,zero,3,two,37,zero,zero,one,zero,zero,55,one,7,
zero,one,2,one,19,one,zero,one,zero,one,34,one,13,one
one,one,3,two,20,one,zero,one,zero,zero,43,one,15,zero
zero,zero,3,one,59,zero,zero,,,zero,47,one,,zero
,three,4,one,50,zero,zero,one,zero,two,29,one,30,one
zero,one,,one,23,zero,zero,one,zero,one,39,,33,zero
one,zero,0,zero,43,zero,zero,zero,zero,zero,47,one,53,zero
zero,zero,4,three,34,,zero,one,zero,zero,39,one,24,zero
one,zero,5,,15,one,zero,one,zero,zero,59,one,25,zero
zero,zero,2,two,,one,zero,,,,47,,36,zero
zero,one,,one,43,zero,zero,one,zero,zero,69,one,53,one
zero,,5,four,,zero,,one,zero,zero,69,one,6,zero
one,zero,2,one,17,zero,zero,,zero,zero,45,one,,zero
zero,,1,zero,44,zero,zero,one,zero,two,43,one,54,zero
one,zero,3,two,16,zero,zero,one,zero,zero,43,one,8,one
zero,one,1,zero,46,one,zero,one,zero,zero,,one,19,zero
zero,,5,four,36,,,zero,zero,zero,44,one,,zero
zero,zero,3,two,39,zero,zero,one,zero,,35,one,6,zero
zero,two,2,one,28,,,one,zero,two,,one,38,one
zero,one,,,38,zero,zero,one,zero,three,39,one,33,one
one,zero,3,two,29,,zero,one,zero,zero,69,one,17,
zero,zero,1,zero,50,zero,zero,one,zero,zero,,one,60,zero
zero,zero,7,four,40,zero,,one,zero,zero,59,one,20,one
one,one,1,zero,16,zero,zero,one,zero,zero,43,one,26,zero
one,one,1,zero,29,zero,zero,one,zero,one,44,one,10,one
one,one,3,two,34,zero,zero,one,zero,two,49,one,30,one
one,zero,2,,10,zero,zero,zero,zero,one,54,,,zero
zero,one,4,zero,13,zero,zero,zero,,two,11,one,23,zero
one,zero,0,zero,14,zero,zero,zero,zero,one,43,one,3,
zero,zero,3,one,57,zero,zero,one,zero,one,89,zero,67,zero
one,one,2,one,37,one,zero,one,zero,zero,23,one,42,zero
zero,zero,6,zero,,zero,zero,zero,zero,,39,one,18,zero
zero,zero,0,,,zero,one,zero,zero,two,5,one,7,one
one,zero,,two,65,zero,zero,one,zero,zero,59,one,75,zero
zero,,2,zero,25,zero,zero,zero,one,three,59,one,13,one
one,two,4,zero,14,zero,zero,zero,zero,two,,one,22,one
one,zero,5,two,28,zero,zero,,zero,two,49,one,38,one
zero,zero,0,zero,32,one,zero,zero,zero,zero,39,one,,one
zero,one,2,one,18,zero,zero,one,zero,one,43,one,15,zero
zero,zero,,two,19,zero,zero,,zero,one,44,one,20,
zero,zero,2,one,26,zero,zero,one,zero,one,39,one,30,one
zero,two,1,,29,zero,zero,one,zero,three,43,one,37,one
one,zero,2,one,21,zero,zero,one,zero,zero,47,one,10,zero
one,one,2,one,,zero,zero,one,zero,one,43,one,26,one
one,one,3,two,30,zero,zero,one,zero,one,39,one,40,one
zero,,4,three,25,zero,zero,one,zero,zero,55,one,20,zero
one,zero,3,zero,4,zero,zero,zero,,zero,44,one,0,zero
zero,zero,0,zero,55,one,zero,zero,zero,zero,47,one,65,zero
one,zero,0,,27,zero,zero,zero,zero,zero,47,one,12,zero
zero,one,3,two,,zero,zero,one,zero,zero,,one,12,
zero,zero,3,two,28,one,zero,one,zero,zero,55,one,32,zero
zero,one,3,zero,18,zero,one,zero,zero,one,49,,24,
zero,zero,,zero,8,zero,zero,zero,zero,one,35,one,,zero
one,,3,two,27,zero,zero,one,zero,zero,39,one,25,zero
zero,one,2,one,21,zero,zero,one,zero,two,39,one,31,one
one,,4,zero,2,zero,,,zero,zero,,one,12,zero
zero,zero,5,four,24,,zero,,zero,one,37,one,34,one
,zero,,zero,3,zero,zero,zero,zero,zero,47,one,13,zero
zero,zero,1,,25,,zero,,zero,zero,,one,9,one
one,zero,,two,,zero,zero,one,zero,zero,52,one,23,zero
zero,one,4,three,33,zero,zero,one,zero,zero,54,,30,one
one,zero,,three,20,one,zero,,zero,one,35,one,30,zero
zero,two,3,two,,one,,one,zero,three,39,,48,one
zero,zero,2,one,27,zero,zero,one,zero,one,47,one,10,zero
one,one,5,four,25,,zero,one,zero,zero,39,one,20,one
one,zero,1,zero,,one,zero,one,zero,two,43,,27,zero
zero,zero,,one,,zero,zero,one,zero,zero,59,one,15,zero
one,zero,2,two,13,one,zero,zero,zero,zero,7,one,23,zero
zero,zero,3,two,39,zero,,one,zero,zero,47,one,6,zero
one,zero,9,eight,21,zero,zero,one,,zero,49,one,3,zero
zero,one,2,one,20,zero,zero,one,zero,zero,71,one,6,zero
zero,zero,2,one,46,zero,zero,one,zero,zero,43,one,56,one
one,zero,4,zero,4,one,zero,zero,zero,zero,9,one,,
zero,one,1,zero,14,zero,,one,zero,two,69,one,20,one
zero,zero,5,three,49,zero,zero,one,zero,zero,49,one,39,zero
zero,zero,1,zero,,one,zero,zero,zero,two,35,one,48,zero
zero,two,3,two,41,zero,zero,one,zero,one,47,one,41,one
zero,one,1,zero,12,one,zero,one,zero,one,43,,15,
zero,zero,2,one,33,one,zero,one,zero,zero,,one,35,zero
one,,2,one,47,zero,zero,one,zero,zero,63,one,57,
zero,zero,3,two,30,one,zero,one,zero,one,11,one,10,zero
one,two,3,two,25,one,zero,one,zero,three,39,one,7,one
zero,zero,4,two,18,zero,zero,one,zero,zero,47,one,,zero
zero,zero,1,zero,25,one,zero,one,zero,zero,47,one,35,zero
zero,zero,4,three,48,one,zero,,zero,two,29,one,58,
one,,5,three,59,zero,zero,one,zero,,79,one,69,one
zero,,0,zero,34,one,one,zero,zero,zero,47,one,2,zero
zero,zero,2,one,30,zero,zero,one,zero,zero,39,one,26,zero
zero,one,1,zero,51,zero,zero,one,zero,one,19,one,40,zero
zero,one,6,three,37,zero,zero,one,zero,three,43,one,1,one
zero,zero,4,four,30,one,zero,zero,,two,35,,31,zero
zero,,1,zero,43,zero,zero,one,zero,zero,43,one,20,zero
zero,one,,three,26,one,zero,one,zero,zero,47,,19,zero
zero,two,,zero,12,,,zero,zero,two,39,one,22,zero
zero,one,3,two,,zero,zero,,zero,zero,,one,45,zero
,one,3,two,34,zero,zero,one,zero,zero,59,one,11,zero
one,two,1,zero,18,one,zero,one,zero,three,39,,2,one
zero,,,zero,35,zero,one,zero,one,two,39,one,42,one
zero,zero,2,one,26,zero,zero,one,zero,one,47,one,,zero
zero,zero,,zero,11,one,,one,zero,,43,one,21,zero
one,zero,,zero,9,zero,,zero,zero,one,,one,6,zero
one,one,0,zero,7,,,zero,zero,one,47,one,17,zero
zero,zero,3,two,,zero,zero,one,zero,,44,one,12,zero
one,,10,zero,10,zero,zero,zero,zero,,49,one,20,zero
one,zero,9,zero,5,,zero,zero,zero,zero,,,15,
zero,zero,3,two,38,one,zero,one,zero,two,98,one,48,zero
one,zero,5,four,,zero,zero,one,zero,zero,41,one,6,zero
zero,zero,2,two,31,one,zero,zero,zero,zero,39,one,41,zero
zero,zero,,one,46,,zero,one,zero,zero,39,one,56,zero
zero,one,3,two,,zero,zero,one,zero,two,,one,48,one
zero,zero,4,zero,16,zero,zero,zero,,zero,43,one,3,zero
zero,one,4,zero,,zero,one,zero,,one,43,one,3,zero
zero,two,4,one,47,zero,zero,one,zero,zero,43,one,,one
zero,zero,2,zero,34,one,zero,one,zero,zero,19,one,,zero
zero,one,,two,35,,zero,one,zero,one,59,one,45,one
one,one,3,,11,one,zero,zero,zero,two,19,,4,zero
one,zero,5,,45,zero,zero,one,zero,zero,,one,55,zero
one,zero,3,,11,zero,zero,one,zero,zero,49,one,3,zero
one,zero,3,zero,,one,zero,one,zero,one,,one,,zero
one,zero,3,two,25,zero,zero,one,,zero,53,one,10,zero
,one,1,zero,28,zero,zero,zero,,,39,one,14,one
one,zero,0,,,one,zero,zero,zero,one,43,one,2,zero
one,zero,1,one,36,,zero,zero,zero,zero,39,zero,9,zero
zero,zero,7,five,35,one,zero,one,zero,zero,15,,23,zero
one,zero,2,one,33,zero,zero,one,zero,,29,one,22,zero
zero,one,4,three,31,,,one,zero,zero,69,one,41,
zero,four,0,zero,11,one,zero,zero,zero,zero,47,one,0,zero
zero,zero,6,zero,10,one,zero,zero,zero,one,55,one,20,zero
zero,one,4,,,one,one,zero,zero,zero,,one,74,one
zero,one,3,two,39,zero,,one,zero,zero,43,one,,zero
zero,one,8,seven,33,zero,,one,zero,zero,97,one,22,zero
,zero,8,seven,35,zero,zero,one,zero,zero,69,one,45,zero
zero,,1,zero,39,one,zero,one,zero,zero,49,,49,zero
zero,one,2,one,60,zero,zero,one,one,three,29,one,68,one
zero,zero,4,three,25,zero,zero,one,zero,one,47,,35,
one,zero,1,zero,9,one,zero,one,zero,,14,one,3,zero
zero,zero,3,two,24,one,zero,one,zero,,34,one,14,zero
zero,zero,,,20,zero,zero,one,,one,59,one,30,one
zero,one,2,,37,zero,zero,one,zero,two,49,one,47,
one,zero,2,one,11,zero,zero,one,zero,one,44,one,21,zero
zero,zero,3,three,32,one,one,zero,zero,zero,39,,42,zero
zero,zero,4,three,43,zero,zero,one,zero,,39,one,53,one
one,zero,3,two,38,one,zero,one,zero,,39,one,2,
,zero,3,two,,zero,,one,zero,one,,one,47,one
zero,one,0,zero,10,one,zero,zero,zero,,43,one,20,zero
zero,,,two,21,one,zero,one,zero,one,41,one,31,zero
zero,one,4,three,28,one,zero,one,zero,zero,,one,35,zero
zero,zero,2,one,36,,,,zero,zero,43,one,5,zero
zero,one,3,three,,one,one,zero,zero,one,39,one,4,one
,one,7,zero,18,zero,zero,zero,zero,zero,49,one,11,
zero,zero,4,three,34,zero,zero,one,zero,one,,one,18,zero
zero,two,,two,35,zero,,one,zero,three,51,,45,one
,zero,6,,15,zero,zero,one,zero,,59,one,22,one
zero,one,3,two,19,,zero,one,,one,,one,15,one
zero,one,5,three,27,zero,zero,one,zero,one,41,zero,,zero
zero,one,3,zero,18,one,,zero,zero,two,43,one,28,zero
zero,three,4,three,42,zero,zero,one,zero,zero,39,one,30,one
zero,one,4,three,30,zero,zero,one,,zero,45,one,25,zero
zero,,1,zero,50,one,zero,one,zero,two,39,one,42,zero
one,one,3,one,43,one,,one,zero,zero,52,one,53,zero
zero,zero,3,two,18,,zero,one,zero,zero,59,one,12,zero
zero,zero,5,zero,20,one,zero,zero,zero,one,69,one,23,
,zero,4,zero,11,zero,zero,zero,zero,one,47,one,17,
one,zero,4,one,12,zero,,one,zero,one,64,one,22,zero
,zero,2,zero,22,zero,,zero,zero,zero,35,one,4,zero
zero,zero,1,zero,49,one,zero,one,zero,zero,,one,41,zero
zero,one,4,,25,one,zero,one,zero,zero,29,one,2,zero
,two,3,two,23,zero,zero,one,zero,,29,one,33,
zero,zero,3,three,36,,one,zero,zero,zero,44,one,21,zero
one,zero,7,one,58,one,zero,,zero,zero,39,,30,
zero,,3,two,23,zero,zero,one,,zero,39,one,14,zero
zero,zero,8,,,one,,one,zero,zero,39,one,,zero
one,zero,3,,39,one,one,zero,zero,zero,15,one,9,zero
one,zero,2,,17,zero,zero,one,zero,,39,one,6,zero
one,one,0,,12,,zero,zero,zero,two,43,one,0,one
zero,one,3,three,42,one,one,zero,zero,one,39,one,52,
one,,3,one,24,one,zero,one,zero,two,39,one,34,one
one,zero,6,zero,11,one,zero,zero,,one,49,zero,15,one
one,,0,,48,,one,zero,,zero,47,one,25,zero
zero,zero,11,zero,4,zero,zero,zero,zero,zero,39,one,14,zero
one,zero,2,zero,35,zero,zero,zero,zero,,,one,30,zero
zero,zero,,one,15,one,zero,zero,,,27,one,25,zero
one,,1,,27,zero,,one,zero,three,39,one,,one
zero,zero,1,,13,zero,zero,one,,zero,47,one,22,one
zero,one,2,zero,63,zero,zero,one,zero,one,87,one,46,one
zero,two,3,two,19,one,zero,one,zero,two,19,one,29,zero
zero,zero,3,,22,,zero,one,zero,one,39,one,32,zero
zero,,2,one,35,,zero,one,zero,three,39,one,,
zero,zero,5,zero,,one,zero,zero,zero,one,59,one,19,zero
zero,zero,,,8,one,zero,one,zero,one,19,one,18,zero
one,zero,7,six,,zero,,zero,zero,,47,one,48,zero
,zero,4,three,36,zero,zero,one,zero,zero,39,one,46,zero
one,zero,3,two,21,one,zero,one,zero,zero,59,one,31,zero
,zero,4,zero,9,one,zero,zero,zero,two,47,one,,zero
zero,one,3,two,,zero,zero,one,,zero,49,one,30,one
,one,4,two,,one,one,zero,zero,three,,one,63,one
one,one,,three,32,zero,zero,one,zero,two,47,one,8,
zero,zero,4,three,19,one,,one,zero,,23,one,4,zero
one,,,zero,15,zero,zero,zero,zero,one,39,,1,one
,zero,9,zero,10,,zero,zero,zero,zero,47,,6,zero
,zero,2,zero,36,zero,zero,one,,zero,79,one,1,
one,,8,seven,,zero,zero,one,zero,zero,59,one,37,zero
zero,zero,,three,31,one,zero,one,zero,zero,65,one,41,zero
zero,zero,4,three,23,zero,,one,,zero,47,one,4,zero
one,one,3,zero,12,zero,zero,zero,zero,,43,one,18,zero
zero,one,4,three,39,one,zero,one,zero,zero,49,one,17,zero
zero,one,2,one,45,zero,zero,one,one,one,39,one,44,one
one,zero,0,zero,40,zero,,zero,zero,one,43,one,1,
zero,zero,0,,50,one,one,zero,zero,zero,54,one,40,
one,zero,0,zero,15,zero,zero,zero,zero,one,47,one,25,zero
,one,4,,15,zero,zero,zero,zero,zero,43,one,24,zero
zero,zero,6,three,,one,zero,one,zero,zero,59,one,49,zero
zero,zero,5,four,,zero,zero,,zero,zero,47,one,42,zero
zero,zero,,one,35,zero,zero,one,,zero,39,one,45,zero
zero,zero,2,zero,8,zero,zero,zero,zero,zero,44,one,,zero
zero,zero,3,one,24,one,zero,one,zero,two,43,one,34,one
,zero,1,zero,39,zero,one,zero,zero,,39,,39,zero
zero,one,3,two,27,one,zero,one,zero,two,39,one,30,one
zero,zero,4,zero,6,one,,zero,zero,one,49,one,16,zero
zero,one,2,,,one,zero,one,zero,two,39,one,20,one
zero,one,4,two,23,zero,zero,one,zero,one,39,one,30,zero
zero,zero,1,zero,48,zero,,one,zero,zero,29,one,38,zero
,two,1,zero,32,zero,,one,zero,three,76,one,42,one
zero,,1,zero,,one,zero,,zero,zero,69,one,49,zero
one,zero,,zero,25,zero,one,zero,zero,zero,59,one,35,zero
,one,6,zero,11,one,zero,zero,,zero,59,one,7,zero
zero,one,3,two,40,zero,zero,one,zero,one,89,one,13,one
zero,,5,zero,11,,zero,zero,zero,one,43,one,21,zero
zero,zero,,zero,14,zero,zero,one,,one,47,one,24,zero
zero,one,3,two,30,zero,,one,zero,two,34,one,40,one
,zero,1,one,30,one,one,zero,zero,one,43,one,40,zero
,,7,zero,24,zero,zero,zero,,one,47,,10,
one,zero,2,one,37,zero,zero,one,zero,two,43,one,30,one
zero,zero,1,zero,15,zero,zero,one,zero,one,47,one,10,zero
zero,zero,3,one,50,zero,zero,one,zero,zero,59,,20,zero
one,zero,2,zero,17,zero,zero,zero,zero,one,,one,6,zero
,zero,3,two,16,zero,zero,one,,,54,one,24,zero
zero,zero,2,one,17,zero,zero,one,,zero,59,one,10,
zero,zero,6,three,39,one,one,zero,zero,,39,one,6,zero
zero,one,,two,,one,,one,zero,zero,71,one,2,zero
zero,one,3,two,39,zero,zero,one,one,three,89,one,47,zero
zero,,3,one,32,zero,zero,one,,two,,one,42,one
zero,one,,,30,zero,zero,one,zero,one,87,one,40,one
zero,,2,one,,one,zero,one,zero,,39,one,15,zero
zero,zero,3,two,43,one,one,,zero,zero,29,one,24,zero
zero,one,3,two,30,zero,zero,one,zero,zero,71,one,33,zero
zero,zero,4,three,,zero,zero,one,zero,zero,44,one,44,zero
one,zero,1,one,45,one,zero,zero,zero,zero,49,,26,zero
zero,zero,2,one,50,zero,zero,one,zero,zero,69,one,60,
zero,zero,4,three,28,one,,one,zero,one,47,one,14,zero
zero,one,5,three,38,one,zero,one,zero,,17,one,48,zero
zero,zero,5,zero,11,zero,zero,,,zero,44,one,21,zero
zero,zero,5,zero,11,one,zero,,zero,zero,14,one,21,zero
,zero,4,three,23,one,zero,one,zero,zero,39,one,13,zero
zero,one,3,two,35,zero,zero,one,zero,zero,64,one,45,one
zero,one,2,one,24,one,zero,one,,zero,51,one,,
,zero,4,,30,one,zero,one,zero,zero,,one,23,zero
zero,one,4,zero,,zero,zero,zero,zero,,24,one,15,zero
zero,zero,2,one,,zero,zero,one,zero,two,47,one,25,zero
one,zero,,one,24,one,zero,one,zero,zero,37,one,14,zero
zero,one,4,two,42,zero,zero,one,zero,two,54,,48,one
zero,zero,4,three,,one,zero,one,,zero,47,,34,zero
zero,zero,3,two,49,zero,zero,one,zero,zero,47,one,59,zero
one,two,1,zero,21,one,zero,zero,zero,three,,one,16,one
zero,one,6,zero,4,zero,zero,zero,zero,zero,76,one,14,zero
zero,one,4,three,24,zero,zero,one,,zero,47,one,1,zero
one,zero,3,zero,8,zero,zero,zero,zero,one,43,one,1,zero
zero,two,5,three,49,zero,zero,one,,three,35,one,40,one
zero,zero,3,,,zero,zero,one,zero,two,39,one,10,zero
zero,zero,4,one,40,one,zero,zero,zero,zero,47,one,30,zero
zero,,3,zero,10,zero,,zero,,one,59,one,20,zero
one,,2,one,12,one,zero,one,zero,one,41,one,12,zero
zero,zero,3,two,21,one,zero,one,zero,two,39,one,8,zero
zero,two,4,one,10,one,zero,zero,zero,one,55,one,1,zero
zero,,3,zero,,one,zero,,zero,two,43,one,14,zero
zero,zero,5,three,34,one,zero,one,zero,,49,one,11,one
zero,zero,2,one,36,zero,zero,one,zero,two,39,one,,zero
one,one,,,25,one,zero,one,,two,43,one,30,one
one,zero,0,zero,11,one,zero,zero,zero,two,39,one,21,zero
zero,zero,6,two,45,zero,zero,one,zero,zero,39,one,23,zero
one,zero,4,zero,11,zero,zero,zero,zero,one,47,one,,zero
zero,zero,,,26,zero,zero,zero,zero,zero,39,one,11,zero
zero,one,4,zero,13,one,zero,zero,zero,two,43,one,,zero
one,,4,one,21,,,one,zero,one,71,one,31,zero
zero,zero,3,two,30,one,,one,zero,zero,39,one,40,zero
zero,zero,1,zero,17,one,zero,one,zero,one,57,one,27,zero
zero,zero,5,,21,zero,zero,zero,zero,zero,,one,18,zero
zero,zero,,one,43,one,zero,one,zero,zero,13,one,53,one
one,zero,1,zero,26,one,zero,,zero,one,44,one,3,zero
one,zero,7,zero,0,zero,zero,zero,zero,zero,69,one,2,
zero,zero,4,three,17,one,zero,one,zero,one,29,one,23,zero
zero,two,4,zero,17,one,zero,zero,zero,two,47,one,2,zero
zero,one,1,zero,52,zero,zero,one,zero,zero,59,one,62,zero
one,,5,zero,5,,zero,zero,zero,one,0,one,15,zero
zero,zero,3,two,31,,,,zero,zero,,one,41,one
,zero,5,three,44,zero,zero,one,zero,zero,97,one,14,zero
zero,one,3,two,56,one,zero,one,zero,zero,39,one,66,zero
zero,,3,,,zero,zero,,,zero,47,one,25,one
one,zero,5,four,23,zero,zero,one,zero,zero,47,one,12,zero
zero,zero,10,eight,34,zero,zero,,zero,one,39,one,13,zero
zero,zero,13,two,32,one,one,zero,zero,zero,34,,42,zero
one,one,4,three,,zero,zero,one,zero,two,41,one,30,one
zero,zero,2,zero,58,zero,one,zero,zero,zero,15,one,68,
zero,zero,3,one,44,,zero,one,zero,zero,49,one,,
zero,one,4,three,46,zero,zero,one,zero,two,41,one,56,one
one,zero,3,two,26,zero,zero,one,zero,zero,39,one,36,zero
zero,one,3,two,24,,zero,,zero,zero,47,,13,zero
zero,one,5,four,21,zero,zero,one,zero,,39,,31,zero
zero,zero,3,,16,zero,zero,,zero,,39,one,26,
zero,zero,1,zero,13,one,zero,one,zero,one,43,one,6,zero
one,zero,2,one,18,zero,zero,one,zero,two,47,one,,one
zero,zero,2,zero,29,zero,zero,zero,zero,zero,,,6,zero
zero,zero,3,one,64,zero,one,zero,zero,zero,39,one,74,one
zero,,3,two,24,zero,zero,one,zero,zero,47,one,13,zero
zero,one,1,zero,44,,zero,one,zero,zero,47,one,47,zero
zero,,3,two,43,zero,zero,one,zero,two,5,one,53,one
zero,zero,3,two,33,zero,zero,one,zero,zero,49,one,20,zero
one,zero,11,nine,,zero,zero,one,zero,zero,44,one,,zero
zero,two,2,one,44,zero,zero,one,zero,zero,39,one,54,one
zero,one,3,two,,zero,zero,,zero,zero,20,one,19,zero
zero,zero,3,one,,one,one,zero,zero,zero,,one,48,zero
one,one,,zero,30,zero,zero,one,,three,59,one,40,one
zero,one,2,one,44,zero,,one,zero,two,19,one,,zero
zero,zero,1,zero,24,zero,zero,one,zero,one,,one,34,one
zero,one,3,one,36,zero,zero,one,zero,zero,49,one,23,zero
zero,zero,,one,11,,zero,,zero,one,9,one,21,zero
zero,one,3,two,52,zero,zero,one,zero,one,34,one,55,zero
one,one,1,zero,15,one,zero,one,zero,one,65,one,,one
zero,one,3,two,17,,zero,one,zero,two,83,one,27,one
one,zero,2,two,27,one,zero,zero,zero,zero,47,one,15,zero
one,one,1,zero,28,one,zero,zero,zero,three,2,one,1,one
zero,one,2,one,39,zero,,one,,three,53,one,9,one
zero,zero,6,five,,zero,zero,one,zero,zero,,one,,zero
zero,zero,,zero,69,zero,zero,one,zero,zero,15,zero,,zero
one,one,1,zero,9,,zero,one,zero,two,39,one,1,zero
zero,one,3,two,27,one,zero,one,zero,three,29,one,30,one
one,zero,7,six,44,zero,zero,one,zero,,59,one,54,one
zero,zero,,four,34,zero,zero,one,zero,zero,53,one,16,zero
zero,zero,3,one,13,zero,,one,zero,,39,one,15,zero
,zero,8,five,29,zero,zero,,,zero,51,one,14,zero
zero,one,,,19,one,zero,one,zero,three,39,one,29,one
zero,one,3,two,26,zero,zero,one,zero,two,39,one,16,one
one,zero,2,,18,zero,zero,one,zero,two,29,one,10,one
zero,one,2,zero,,zero,,zero,zero,one,43,one,38,zero
zero,one,4,zero,18,zero,,zero,zero,two,29,one,,zero
zero,zero,3,two,34,one,,,zero,zero,54,one,22,zero
zero,zero,,zero,32,zero,zero,,,two,47,one,42,zero
zero,zero,3,three,27,one,one,zero,zero,zero,49,one,37,
